id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,keyPass,qualifier/9/value,qualifier/12/value,qualifier/14/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value,teamName,Position
2778715411,407,1,2,46,14,7xo09xnh3y03lyai6azr77fo0,1,56.1,93,5529124841,140,39.5,5529124843,141,70.6,5529124845,212,23.1,5529124847,213,3.86,5529124839,56,Back,,,,,,,,,,31a4sn8saxhfnh57j7c1yy2ac,Buanthanglun Samte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778715423,408,1,2,46,15,7xo09xnh3y03lyai6azr77fo0,1,39.5,70.6,5529124919,140,43,5529124921,141,45.1,5529124923,212,17.7,5529124925,213,4.92,5529124917,56,Back,,,,,,,,,,awmnvgz0piarvn8o7b7zk57f9,Míchel Zabaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778715433,409,1,2,46,18,7xo09xnh3y03lyai6azr77fo0,1,44.5,39.4,5529124975,212,12.4,5529124977,213,4.92,5529124969,56,Back,5529124971,140,46.9,5529124973,141,21.6,,,,,,,,,,dq2edinn9zcsx9ztdmkw33l61,Asheer Akhtar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778715443,410,1,2,46,21,7xo09xnh3y03lyai6azr77fo0,0,55,21.8,5529125023,213,1.03,5529125015,56,Center,5529125021,212,39.8,5529125017,140,74.5,5529125013,155,,5529125025,1,,5529125019,141,72,,,,27cg2gd6m8m4cw75j37dquxud,Redeem Tlang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778715449,335,1,2,46,24,12ksg0e6d70senzilsic40fzl,0,31.4,35.7,5529125125,213,0.97,5529125119,140,38.3,5529125123,212,12.8,5529125121,141,51.2,5529125117,56,Back,5529125115,3,,,,,,,,cufgsqfkltgeb7ak2uan2dqdx,Ryan Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2778715455,411,1,2,46,25,7xo09xnh3y03lyai6azr77fo0,1,58.2,64.6,5529125169,140,46.5,5529125171,141,67.9,5529125173,212,12.5,5529125175,213,2.96,5529125167,56,Back,,,,,,,,,,6vak9npg73k6di2oagxg8ttgq,Muthu Mayakkannan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778715459,412,1,2,46,28,7xo09xnh3y03lyai6azr77fo0,0,53.8,75.7,5529125195,140,63,5529125197,141,94.2,5529125201,213,0.92,5529125193,56,Left,5529125199,212,15.9,,,,,,,,,,awmnvgz0piarvn8o7b7zk57f9,Míchel Zabaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778715461,336,8,2,46,29,12ksg0e6d70senzilsic40fzl,1,35.2,15,5529125203,56,Back,,,,,,,,,,,,,,,,,,,,,,cufgsqfkltgeb7ak2uan2dqdx,Ryan Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2778715473,337,5,2,46,30,12ksg0e6d70senzilsic40fzl,0,30.4,-1.1,5529125307,347,,5529125305,56,Back,5529125361,233,413,,,,,,,,,,,,,,,,cufgsqfkltgeb7ak2uan2dqdx,Ryan Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2778715487,413,5,2,46,30,7xo09xnh3y03lyai6azr77fo0,1,69.6,101.1,5529125353,347,,5529125351,56,Left,5529125355,233,337,,,,,,,,,,,,,,,,awmnvgz0piarvn8o7b7zk57f9,Míchel Zabaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778715501,414,1,2,46,35,7xo09xnh3y03lyai6azr77fo0,0,67.9,100,5529125415,140,85.4,5529125421,213,6.09,5529125419,212,18.7,5529125417,141,95.7,5529125411,107,,5529125413,56,Left,,,,,,,8dzeq723volchfye1smryolt6,Alaeddine Ajaraie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778715497,338,49,2,46,36,12ksg0e6d70senzilsic40fzl,1,20.8,10.3,,,,,,,,,,,,,,,,,,,,,,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2778715537,339,1,2,46,39,12ksg0e6d70senzilsic40fzl,0,23.1,3.8,5529125641,141,18.6,5529125637,56,Right,5529125643,212,66.6,5529125647,1,,5529125635,157,,5529125645,213,0.15,5529125639,140,85.8,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2778715529,415,49,2,46,44,7xo09xnh3y03lyai6azr77fo0,1,13.5,85.1,,,,,,,,,,,,,,,,,,,,,,,,,f1tuc3g6x0bvykbf3l6kckhnu,Gurmeet Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,Goalkeeper
2778715553,416,1,2,46,45,7xo09xnh3y03lyai6azr77fo0,1,14.6,75.7,5529125729,213,5.43,5529125725,141,64.9,5529125723,140,20.7,5529125721,56,Back,5529125727,212,9.7,,,,,,,,,,f1tuc3g6x0bvykbf3l6kckhnu,Gurmeet Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,Goalkeeper
2778715557,417,1,2,46,47,7xo09xnh3y03lyai6azr77fo0,1,21.3,62,5529125749,140,33.4,5529125755,213,6.04,5529125753,212,13.1,5529125751,141,57.3,5529125747,56,Back,,,,,,,,,,dq2edinn9zcsx9ztdmkw33l61,Asheer Akhtar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778715563,418,1,2,46,49,7xo09xnh3y03lyai6azr77fo0,1,33.4,55.4,5529125791,156,,5529125775,213,4.41,5529125767,56,Back,5529125769,140,25.4,5529125773,212,27.8,5529125771,141,16.4,,,,,,,6vak9npg73k6di2oagxg8ttgq,Muthu Mayakkannan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778715569,419,3,2,46,53,7xo09xnh3y03lyai6azr77fo0,0,25.9,17.4,5529125847,211,,5529125833,285,,5529125831,56,Back,,,,,,,,,,,,,,,,27cg2gd6m8m4cw75j37dquxud,Redeem Tlang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778715577,340,3,2,46,55,12ksg0e6d70senzilsic40fzl,1,73.8,73.4,5529125867,56,Center,5529125871,286,,5529125873,233,420,,,,,,,,,,,,,,,,99cjmvx4xlyzhyf6wxlvisb11,Sunil Chhetri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2778715573,420,45,2,46,55,7xo09xnh3y03lyai6azr77fo0,0,26.2,26.6,5529125853,56,Back,5529125889,233,340,5529125855,285,,,,,,,,,,,,,,,,,27cg2gd6m8m4cw75j37dquxud,Redeem Tlang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778715579,341,49,2,46,56,12ksg0e6d70senzilsic40fzl,1,71.3,62,,,,,,,,,,,,,,,,,,,,,,,,,99cjmvx4xlyzhyf6wxlvisb11,Sunil Chhetri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2778715599,342,1,2,46,57,12ksg0e6d70senzilsic40fzl,1,75.4,59.6,5529125973,141,49.4,5529125971,140,82.7,5529125969,56,Center,5529125977,213,5.55,5529125975,212,10.3,,,,,,,,,,99cjmvx4xlyzhyf6wxlvisb11,Sunil Chhetri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2778715619,343,1,2,46,59,12ksg0e6d70senzilsic40fzl,1,80.1,49.7,5529126095,56,Center,5529126099,141,31.1,5529126097,140,89.5,5529126103,213,5.38,5529126101,212,16,,,,,,,,,,7wpltjujzubkwy1k57jzcwafp,Édgar Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2778715621,344,3,2,47,3,12ksg0e6d70senzilsic40fzl,0,98.6,30.6,5529126107,56,Center,5529126131,233,421,5529126109,286,,,,,,,,,,,,,,,,,cufgsqfkltgeb7ak2uan2dqdx,Ryan Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2778715623,421,7,2,47,3,7xo09xnh3y03lyai6azr77fo0,1,1.4,69.4,5529126115,56,Back,5529126127,233,344,5529126117,285,,5529126113,167,,5529126395,14,,,,,,,,,,,awmnvgz0piarvn8o7b7zk57f9,Míchel Zabaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778715635,345,6,2,47,5,12ksg0e6d70senzilsic40fzl,1,98.8,30.4,5529126197,233,422,5529126189,56,Center,5529126191,75,,,,,,,,,,,,,,,,,cufgsqfkltgeb7ak2uan2dqdx,Ryan Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2778715627,422,6,2,47,5,7xo09xnh3y03lyai6azr77fo0,0,1.2,69.6,5529126175,73,,5529126213,233,345,5529126173,56,Back,,,,,,,,,,,,,,,,awmnvgz0piarvn8o7b7zk57f9,Míchel Zabaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778715807,346,1,2,47,47,12ksg0e6d70senzilsic40fzl,0,99.5,0.5,5529127101,155,,5529127103,223,,5529127115,1,,5529127107,140,93,5529127097,2,,5529127099,6,,5529127109,141,54,5529127105,56,Center,jtmpumg28emowvrre2ujqtw5,Alberto Noguera,,5529127113,213,1.76,5529127111,212,,,,,,,,,,,,,,,,,,,37,,,,,,,,,,Bengaluru FC,
2778715811,423,44,2,47,49,7xo09xnh3y03lyai6azr77fo0,1,7.2,48,5529127125,56,Back,5529127127,285,,5529127151,233,347,,,,,,,,,,,,,,,,xm1pai2cllklkwkgpb7n5mmt,Néstor Albiach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778715809,347,44,2,47,49,12ksg0e6d70senzilsic40fzl,0,92.8,52,5529127121,56,Center,5529127123,286,,5529127155,233,423,,,,,,,,,,,,,,,,7wpltjujzubkwy1k57jzcwafp,Édgar Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2778715825,424,12,2,47,51,7xo09xnh3y03lyai6azr77fo0,1,7.6,49.1,5529127183,213,0.62,5529127181,212,24.5,5529127179,141,70,5529127175,56,Back,5529127177,140,26.6,5529127185,15,,,,,,,,xm1pai2cllklkwkgpb7n5mmt,Néstor Albiach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778715833,425,49,2,47,54,7xo09xnh3y03lyai6azr77fo0,1,29.7,66,,,,,,,,,,,,,,,,,,,,,,,,,8dzeq723volchfye1smryolt6,Alaeddine Ajaraie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778715851,348,83,2,47,58,12ksg0e6d70senzilsic40fzl,0,57.2,63.9,5529127385,399,8dzeq723volchfye1smryolt6,,,,,,,,,,,,,,,,,,,,,,7vwq6tjwae82epsh6kll9phm2,Namgyal Bhutia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2778715857,426,1,2,47,58,7xo09xnh3y03lyai6azr77fo0,1,46,34.2,5529127369,213,2.15,5529127363,140,40,5529127361,56,Back,5529127367,212,11.6,5529127365,141,48.5,,,,,,,,,,8dzeq723volchfye1smryolt6,Alaeddine Ajaraie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778715879,427,1,2,48,3,7xo09xnh3y03lyai6azr77fo0,1,48.9,53.6,5529127505,212,14.8,5529127507,213,4.66,5529127499,56,Back,5529127501,140,48.1,5529127503,141,31.9,,,,,,,,,,6vak9npg73k6di2oagxg8ttgq,Muthu Mayakkannan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778715899,428,1,2,48,8,7xo09xnh3y03lyai6azr77fo0,1,52.9,38.9,5529127629,212,50.6,5529127631,213,0.83,5529127633,1,,5529127625,140,85.4,5529127621,155,,5529127623,56,Left,5529127627,141,93.8,,,,27cg2gd6m8m4cw75j37dquxud,Redeem Tlang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778715901,429,61,2,48,11,7xo09xnh3y03lyai6azr77fo0,0,87,94.1,5529127639,56,Left,,,,,,,,,,,,,,,,,,,,,,31a4sn8saxhfnh57j7c1yy2ac,Buanthanglun Samte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778715949,349,5,2,48,13,12ksg0e6d70senzilsic40fzl,1,-0.8,6.1,5529127943,56,Back,5529127947,233,430,5529127945,346,,,,,,,,,,,,,,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2778715911,430,5,2,48,13,7xo09xnh3y03lyai6azr77fo0,0,100.8,93.9,5529127969,233,349,5529127685,56,Left,5529127687,346,,,,,,,,,,,,,,,,,31a4sn8saxhfnh57j7c1yy2ac,Buanthanglun Samte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778715993,350,1,2,48,34,12ksg0e6d70senzilsic40fzl,1,5.3,49.7,5529128213,141,66.7,5529128211,140,12.5,5529128217,213,0.99,5529128209,56,Back,5529128207,124,,5529128215,212,13.8,5529128221,237,,,,,pf04royfgavano96z7n7x3v9,Lalthuammawia Ralte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,Goalkeeper
2778716003,351,1,2,48,35,12ksg0e6d70senzilsic40fzl,0,12.5,66.7,5529128249,157,,5529128253,140,61.9,5529128251,56,Center,5529128259,213,6.26,5529128261,1,,5529128257,212,51.9,5529128255,141,65.2,,,,duxnzil70n1147w8ob8ooxo89,Chinglensana Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2778716087,431,1,2,48,37,7xo09xnh3y03lyai6azr77fo0,1,40.4,39.4,5529128751,3,,5529128753,56,Center,5529128757,141,58.4,5529128761,213,0.39,5529128759,212,33.9,5529128763,1,,5529128755,140,70.2,,,,dq2edinn9zcsx9ztdmkw33l61,Asheer Akhtar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778716093,432,49,2,48,39,7xo09xnh3y03lyai6azr77fo0,1,70,55.1,,,,,,,,,,,,,,,,,,,,,,,,,8dzeq723volchfye1smryolt6,Alaeddine Ajaraie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778716097,433,3,2,48,41,7xo09xnh3y03lyai6azr77fo0,0,65.6,46.1,5529128809,233,352,5529128781,286,,5529128779,56,Center,,,,,,,,,,,,,,,,8dzeq723volchfye1smryolt6,Alaeddine Ajaraie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778716021,352,7,2,48,41,12ksg0e6d70senzilsic40fzl,1,34.4,53.9,5529128373,285,,5529128785,233,433,5529128371,56,Back,,,,,,,,,,,,,,,,de6woepvuggpm1z2cwz1nbmne,Suresh Singh Wangjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2778716023,353,49,2,48,43,12ksg0e6d70senzilsic40fzl,1,46.1,47.8,,,,,,,,,,,,,,,,,,,,,,,,,jtmpumg28emowvrre2ujqtw5,Alberto Noguera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2778716047,354,1,2,48,45,12ksg0e6d70senzilsic40fzl,1,59.9,34.6,5529128511,213,5.35,5529128507,141,8.9,5529128505,140,72.3,5529128509,212,21.8,5529128503,56,Right,,,,,,,,,,jtmpumg28emowvrre2ujqtw5,Alberto Noguera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2778716057,355,1,2,48,50,12ksg0e6d70senzilsic40fzl,1,80.5,29.7,5529128577,140,77.8,5529128575,56,Center,5529128581,212,12.6,5529128583,213,1.8,5529128579,141,47.8,,,,,,,,,,cufgsqfkltgeb7ak2uan2dqdx,Ryan Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2778716065,356,3,2,48,52,12ksg0e6d70senzilsic40fzl,1,80.3,44.4,5529128623,286,,5529128621,56,Center,5529128847,233,434,,,,,,,,,,,,,,,,jtmpumg28emowvrre2ujqtw5,Alberto Noguera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2778716099,434,45,2,48,52,7xo09xnh3y03lyai6azr77fo0,0,19.7,55.6,5529128855,233,356,5529128791,285,,5529128789,56,Back,,,,,,,,,,,,,,,,6vak9npg73k6di2oagxg8ttgq,Muthu Mayakkannan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778716071,357,1,2,48,53,12ksg0e6d70senzilsic40fzl,1,78.5,46.4,5529128681,213,5.34,5529128673,56,Center,5529128679,212,18.9,5529128675,140,89,5529128677,141,23.9,,,,,,,,,,jtmpumg28emowvrre2ujqtw5,Alberto Noguera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2778716105,358,1,2,48,56,12ksg0e6d70senzilsic40fzl,0,89.1,23.9,5529128885,212,44,5529128877,196,,5529128889,1,,5529128887,213,1.5,5529128875,155,,5529128881,140,91.9,5529128883,141,88.4,5529128879,56,Left,7wpltjujzubkwy1k57jzcwafp,Édgar Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2778716203,359,5,2,49,8,12ksg0e6d70senzilsic40fzl,0,85.1,101.2,5529129383,56,Left,5529129405,233,435,5529129385,347,,,,,,,,,,,,,,,,,7wpltjujzubkwy1k57jzcwafp,Édgar Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2778716151,435,5,2,49,8,7xo09xnh3y03lyai6azr77fo0,1,14.9,-1.2,5529129141,189,,5529129119,56,Back,5529129121,347,,5529129391,233,359,,,,,,,,,,,,,27cg2gd6m8m4cw75j37dquxud,Redeem Tlang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778716211,436,1,2,49,16,7xo09xnh3y03lyai6azr77fo0,0,15.4,0,5529129433,212,38.1,5529129431,141,9.2,5529129429,140,51.1,5529129437,1,,5529134379,189,,5529129423,107,,5529129427,56,Right,5529129435,213,0.18,27cg2gd6m8m4cw75j37dquxud,Redeem Tlang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778716225,360,1,2,49,21,12ksg0e6d70senzilsic40fzl,1,57.5,92.3,5529129493,56,Left,5529129499,212,11.4,5529129501,213,5.5,5529129495,140,65.2,5529129497,141,80.5,,,,,,,,,,7vwq6tjwae82epsh6kll9phm2,Namgyal Bhutia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2778716227,361,49,2,49,23,12ksg0e6d70senzilsic40fzl,1,65.2,80.5,,,,,,,,,,,,,,,,,,,,,,,,,de6woepvuggpm1z2cwz1nbmne,Suresh Singh Wangjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2778716231,437,83,2,49,24,7xo09xnh3y03lyai6azr77fo0,0,28,9.1,5529129661,399,de6woepvuggpm1z2cwz1nbmne,,,,,,,,,,,,,,,,,,,,,,7hdjglam5w0880u4mqxs4onsa,Konsam Phalguni Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778716241,438,83,2,49,31,7xo09xnh3y03lyai6azr77fo0,0,9.3,9.5,5529129629,399,de6woepvuggpm1z2cwz1nbmne,,,,,,,,,,,,,,,,,,,,,,27cg2gd6m8m4cw75j37dquxud,Redeem Tlang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778716243,362,1,2,49,31,12ksg0e6d70senzilsic40fzl,0,94.8,87.8,5529129625,213,4.45,5529129613,2,,5529129619,140,88.4,5529129621,141,50.6,5529129617,56,Center,5529129623,212,26.2,,,,,,,de6woepvuggpm1z2cwz1nbmne,Suresh Singh Wangjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2778716257,439,61,2,49,35,7xo09xnh3y03lyai6azr77fo0,0,13.6,39.4,5529129721,56,Back,,,,,,,,,,,,,,,,,,,,,,dq03xoo08fyces9h371x0ce1g,Macarton Nickson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778716265,363,50,2,49,37,12ksg0e6d70senzilsic40fzl,1,87.8,63.6,5529130315,233,440,5529129779,56,Center,5529130307,286,,,,,,,,,,,,,,,,,99cjmvx4xlyzhyf6wxlvisb11,Sunil Chhetri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2778716263,440,7,2,49,37,7xo09xnh3y03lyai6azr77fo0,1,12.2,36.4,5529130311,233,363,5529130245,285,,5529130243,56,Back,,,,,,,,,,,,,,,,6vak9npg73k6di2oagxg8ttgq,Muthu Mayakkannan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778716639,455,3,2,49,37,7xo09xnh3y03lyai6azr77fo0,0,11.2,33.9,5529131929,285,,5529132111,233,369,5529131927,56,Back,,,,,,,,,,,,,,,,dq03xoo08fyces9h371x0ce1g,Macarton Nickson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778716635,369,7,2,49,37,12ksg0e6d70senzilsic40fzl,0,88.8,66.1,5529131899,286,,5529132107,233,455,5529131895,56,Center,,,,,,,,,,,,,,,,99cjmvx4xlyzhyf6wxlvisb11,Sunil Chhetri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2778716277,441,49,2,49,40,7xo09xnh3y03lyai6azr77fo0,1,8.7,19.8,,,,,,,,,,,,,,,,,,,,,,,,,dq03xoo08fyces9h371x0ce1g,Macarton Nickson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778716281,442,1,2,49,40,7xo09xnh3y03lyai6azr77fo0,1,8.7,19.8,5529129853,212,8.3,5529129849,141,11.4,5529129857,213,5.53,5529129847,140,14.5,5529129845,56,Back,,,,,,,,,,dq03xoo08fyces9h371x0ce1g,Macarton Nickson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778716293,443,1,2,49,41,7xo09xnh3y03lyai6azr77fo0,1,14.7,10.4,5529129931,213,3.54,5529129929,212,4.2,5529129925,140,11,5529129923,56,Back,5529129927,141,8,,,,,,,,,,27cg2gd6m8m4cw75j37dquxud,Redeem Tlang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778716299,444,1,2,49,44,7xo09xnh3y03lyai6azr77fo0,0,11,8,5529129969,141,34.9,5529129975,1,,5529129963,155,,5529129973,213,0.46,5529129971,212,41.4,5529129967,140,46.4,5529129965,56,Back,,,,dq03xoo08fyces9h371x0ce1g,Macarton Nickson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778716311,364,1,2,49,47,12ksg0e6d70senzilsic40fzl,0,47.7,69.1,5529130027,140,100,5529130035,1,,5529130023,157,,5529130025,56,Center,5529130029,141,61.5,5529130031,212,56.1,5529130033,213,6.19,,,,183r263z06eesonzbta557ys5,Rahul Bheke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2778716355,365,5,2,49,49,12ksg0e6d70senzilsic40fzl,0,101,66.1,5529130305,346,,5529131681,233,445,5529130303,56,Center,,,,,,,,,,,,,,,,183r263z06eesonzbta557ys5,Rahul Bheke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2778716359,445,5,2,49,49,7xo09xnh3y03lyai6azr77fo0,1,-1,33.9,5529130345,346,,5529131675,233,365,5529130343,56,Back,,,,,,,,,,,,,,,,dq03xoo08fyces9h371x0ce1g,Macarton Nickson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778716369,446,1,2,50,5,7xo09xnh3y03lyai6azr77fo0,1,5,40.1,5529130399,1,,5529130389,56,Center,5529130395,212,51.8,5529130393,141,59.6,5529130391,140,52.7,5529130387,124,,5529130397,213,0.26,5529130403,74,,f1tuc3g6x0bvykbf3l6kckhnu,Gurmeet Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,Goalkeeper
2778716373,447,61,2,50,7,7xo09xnh3y03lyai6azr77fo0,1,53,59.6,5529130435,189,,5529130419,56,Center,,,,,,,,,,,,,,,,,,,dq03xoo08fyces9h371x0ce1g,Macarton Nickson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778716387,448,1,2,50,8,7xo09xnh3y03lyai6azr77fo0,1,33.8,70.5,5529130489,56,Back,5529130497,213,1.06,5529130495,212,17.3,5529130493,141,92.6,5529130491,140,41.9,,,,,,,,,,6vak9npg73k6di2oagxg8ttgq,Muthu Mayakkannan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778716411,449,1,2,50,9,7xo09xnh3y03lyai6azr77fo0,1,42.6,93,5529130635,140,66.7,5529130639,212,25.5,5529130641,213,0.13,5529130637,141,97.8,5529130633,56,Left,,,,,,,,,,awmnvgz0piarvn8o7b7zk57f9,Míchel Zabaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2778716417,450,1,2,50,14,7xo09xnh3y03lyai6azr77fo0,1,70.6,94.1,5529130669,56,Center,5529130677,213,4.47,5529130675,212,13,5529130673,141,75.6,5529130671,140,67.6,,,,,,,,,,31a4sn8saxhfnh57j7c1yy2ac,Buanthanglun Samte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
