id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,teamName,Position
2797306147,432,1,2,50,13,9eqjks8amwm1ycytsoi7xld25,1,67.7,3.9,2025-04-06T15:08:59.984Z,2025-04-06T15:11:04Z,5630874707,212,11.3,5630874705,141,19.9,5630874701,56,Right,5630874703,140,64.7,5630874709,213,1.85,,,,,,,,,,d5adi48nrkr3n0dqoitcdzu95,Kumam Udanta Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797306205,433,50,2,50,14,9eqjks8amwm1ycytsoi7xld25,1,68.4,19.2,2025-04-06T15:09:00.806Z,2025-04-06T15:09:10Z,5630874931,56,Right,5630875337,286,,5630875373,233,358,,,,,,,,,,,,,,,,9d8lhd93zoyekfcypi15zt7je,Ayush Dev Chhetri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797306183,358,7,2,50,14,12ksg0e6d70senzilsic40fzl,1,33.4,80.4,2025-04-06T15:09:00.807Z,2025-04-06T15:09:10Z,5630874879,56,Back,5630874881,285,,5630875345,233,433,,,,,,,,,,,,,,,,jtmpumg28emowvrre2ujqtw5,Alberto Noguera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2797306197,359,49,2,50,17,12ksg0e6d70senzilsic40fzl,1,19.9,77.9,2025-04-06T15:09:03.574Z,2025-04-06T15:09:03Z,,,,,,,,,,,,,,,,,,,,,,,,,duxnzil70n1147w8ob8ooxo89,Chinglensana Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2797306319,360,1,2,50,17,12ksg0e6d70senzilsic40fzl,1,19.9,77.9,2025-04-06T15:09:04.007Z,2025-04-06T15:09:11Z,5630875605,140,52.3,5630875601,157,,5630875603,56,Left,5630875607,141,93,5630875609,212,35.5,5630875611,213,0.29,5630875615,1,,,,,duxnzil70n1147w8ob8ooxo89,Chinglensana Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2797306327,361,61,2,50,24,12ksg0e6d70senzilsic40fzl,0,46.4,96,2025-04-06T15:09:11.495Z,2025-04-06T15:09:11Z,5630875647,56,Back,,,,,,,,,,,,,,,,,,,,,,7wpltjujzubkwy1k57jzcwafp,Édgar Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2797306341,362,5,2,50,25,12ksg0e6d70senzilsic40fzl,0,45.7,101,2025-04-06T15:09:11.873Z,2025-04-06T15:57:20Z,5630875933,233,434,5630875717,56,Back,5630875719,347,,,,,,,,,,,,,,,,,7wpltjujzubkwy1k57jzcwafp,Édgar Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2797306361,434,5,2,50,25,9eqjks8amwm1ycytsoi7xld25,1,54.3,-1,2025-04-06T15:09:11.873Z,2025-04-06T15:57:20Z,5630875855,347,,5630875853,56,Right,5630875893,233,362,,,,,,,,,,,,,,,,9d8lhd93zoyekfcypi15zt7je,Ayush Dev Chhetri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797306415,435,1,2,50,26,9eqjks8amwm1ycytsoi7xld25,1,56.2,0,2025-04-06T15:09:13.424Z,2025-04-06T15:09:17Z,5630876137,140,70.3,5630876139,141,9.2,5630876143,213,0.48,5630876141,212,16.6,5630876135,56,Right,5630876133,107,,,,,,,,dl5tnk2o8rwiacgbsnldojsdm,Boris Singh Thangjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797306425,436,61,2,50,30,9eqjks8amwm1ycytsoi7xld25,0,69.2,11,2025-04-06T15:09:16.993Z,2025-04-06T15:09:17Z,5630876159,56,Right,,,,,,,,,,,,,,,,,,,,,,cjlcl3qpjqrsnouucxg7xpuqd,Borja Herrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797306551,363,1,2,50,31,12ksg0e6d70senzilsic40fzl,1,24.9,91.2,2025-04-06T15:09:17.815Z,2025-04-06T15:09:23Z,5630876839,213,5.94,5630876829,157,,5630876837,212,53,5630876841,1,,5630876833,140,72.4,5630876831,56,Center,5630876835,141,64.9,,,,c22j2xs6nnyho3hixmh0txo9g,Lalremtluanga Fanai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2797306557,364,61,2,50,36,12ksg0e6d70senzilsic40fzl,0,72.4,64.9,2025-04-06T15:09:22.901Z,2025-04-06T15:09:23Z,5630876871,56,Center,,,,,,,,,,,,,,,,,,,,,,bq6z0bjgr610tyjw8cs0hzr2t,Jorge Pereyra Díaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2797306575,437,49,2,50,37,9eqjks8amwm1ycytsoi7xld25,1,17.5,36.8,2025-04-06T15:09:23.744Z,2025-04-06T15:09:23Z,,,,,,,,,,,,,,,,,,,,,,,,,cs6a7dp9ot01jwplqj2xmxrrp,Odei Onaindia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797306659,438,1,2,50,38,9eqjks8amwm1ycytsoi7xld25,1,18.9,35.1,2025-04-06T15:09:24.736Z,2025-04-06T15:09:28Z,5630877447,56,Back,5630877449,140,36.4,5630877453,212,28.2,5630877455,213,5.42,5630877451,141,3.6,,,,,,,,,,cs6a7dp9ot01jwplqj2xmxrrp,Odei Onaindia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797306739,439,1,2,50,41,9eqjks8amwm1ycytsoi7xld25,1,39.1,7,2025-04-06T15:09:28.369Z,2025-04-06T15:09:31Z,5630877845,56,Back,5630877861,213,1.64,5630877851,141,34.2,5630877855,212,18.5,5630877849,140,37.8,,,,,,,,,,dl5tnk2o8rwiacgbsnldojsdm,Boris Singh Thangjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797306877,440,1,2,50,44,9eqjks8amwm1ycytsoi7xld25,1,38.5,35.3,2025-04-06T15:09:31.393Z,2025-04-06T15:09:37Z,5630878487,213,1.32,5630878481,140,44.7,5630878485,212,26.1,5630878479,56,Back,5630878483,141,72.4,,,,,,,,,,9d8lhd93zoyekfcypi15zt7je,Ayush Dev Chhetri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797306995,441,1,2,50,50,9eqjks8amwm1ycytsoi7xld25,1,65,75.1,2025-04-06T15:09:37.249Z,2025-04-06T15:09:44Z,5630879203,213,0.64,5630879195,140,79,5630879193,56,Left,5630879197,141,91.1,5630879199,212,18.3,,,,,,,,,,9dp54x2ylvg08u109thcf7dux,Aakash Sangwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797307057,365,45,2,50,57,12ksg0e6d70senzilsic40fzl,0,8.1,18.6,2025-04-06T15:09:43.873Z,2025-04-06T15:09:47Z,5630879489,56,Back,5630879567,233,442,5630879491,285,,,,,,,,,,,,,,,,,7vwq6tjwae82epsh6kll9phm2,Namgyal Bhutia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2797307069,442,3,2,50,57,9eqjks8amwm1ycytsoi7xld25,1,93.6,79,2025-04-06T15:09:43.873Z,2025-04-06T15:09:48Z,5630879547,233,365,5630879505,56,Left,5630879507,286,,,,,,,,,,,,,,,,,57fizz3ad5m2w0qz8v6xeazmd,Dejan Dražić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797307097,443,1,2,51,0,9eqjks8amwm1ycytsoi7xld25,0,99.4,68.3,2025-04-06T15:09:47.217Z,2025-04-06T15:10:08Z,5630880545,195,,5630879633,213,4.05,5630879625,56,Center,5630879631,212,13.2,5630879629,141,53,5630879627,140,91.6,,,,,,,57fizz3ad5m2w0qz8v6xeazmd,Dejan Dražić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797307219,366,12,2,51,2,12ksg0e6d70senzilsic40fzl,1,9.8,42.7,2025-04-06T15:09:48.838Z,2025-04-06T15:09:53Z,5630880295,56,Back,5630880297,140,10.5,5630880299,141,17.7,5630880301,212,17,5630880303,213,4.76,,,,,,,,,,c8xdtls9ueivjll19yvp5wq1h,Pedro Capó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2797307189,444,1,2,51,5,9eqjks8amwm1ycytsoi7xld25,0,87.3,81.8,2025-04-06T15:09:51.729Z,2025-04-06T15:09:54Z,5630880359,233,367,5630880119,56,Center,5630880127,213,5,5630880117,155,,5630880123,141,43.3,5630880125,212,27.3,5630880121,140,94.8,5630880115,2,,9dp54x2ylvg08u109thcf7dux,Aakash Sangwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797307225,367,11,2,51,7,12ksg0e6d70senzilsic40fzl,1,6,54.9,2025-04-06T15:09:53.798Z,2025-04-06T15:09:54Z,5630880375,233,444,5630880311,56,Back,5630880313,88,,,,,,,,,,,,,,,,,et5ztuwgv6uaiste9nxba9h3p,Gurpreet Singh Sandhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2797307659,368,1,2,51,23,12ksg0e6d70senzilsic40fzl,0,14.4,57.3,2025-04-06T15:10:10.470Z,2025-04-06T15:43:34Z,5630882607,140,94.9,5630882613,212,84.8,5630882621,1,,5630882611,141,67.2,5630882601,189,,5630882605,56,Center,5630882603,199,,5630882617,213,0.08,et5ztuwgv6uaiste9nxba9h3p,Gurpreet Singh Sandhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2797307637,445,11,2,51,28,9eqjks8amwm1ycytsoi7xld25,1,4,31.1,2025-04-06T15:10:14.723Z,2025-04-06T15:10:14Z,5630882461,88,,5630882457,56,Back,,,,,,,,,,,,,,,,,,,ekizuw6hg7uyaojwjusby1jbo,Hrithik Tiwari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797307771,446,1,2,51,35,9eqjks8amwm1ycytsoi7xld25,1,11.9,34.8,2025-04-06T15:10:22.259Z,2025-04-06T15:10:24Z,5630883235,123,,5630883467,1,,5630883243,212,45.4,5630883297,287,,5630883245,213,0.99,5630883241,141,90.5,5630883237,56,Back,5630883239,140,35.8,ekizuw6hg7uyaojwjusby1jbo,Hrithik Tiwari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797307859,447,1,2,51,38,9eqjks8amwm1ycytsoi7xld25,1,35,90,2025-04-06T15:10:24.834Z,2025-04-06T15:10:27Z,5630883715,213,0.2,5630883711,141,96.7,5630883713,212,22.9,5630883709,140,56.4,5630883707,56,Left,,,,,,,,,,9dp54x2ylvg08u109thcf7dux,Aakash Sangwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797307949,369,45,2,51,40,12ksg0e6d70senzilsic40fzl,0,35.5,10.1,2025-04-06T15:10:27.122Z,2025-04-06T15:10:32Z,5630884231,233,448,5630884173,285,,5630884171,56,Back,,,,,,,,,,,,,,,,deyx0zxr2303hh3cru8l88u1g,Sivasakthi Narayanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2797307913,448,3,2,51,40,9eqjks8amwm1ycytsoi7xld25,1,67.2,86.8,2025-04-06T15:10:27.122Z,2025-04-06T15:10:32Z,5630883999,286,,5630883997,56,Left,5630884207,233,369,,,,,,,,,,,,,,,,57fizz3ad5m2w0qz8v6xeazmd,Dejan Dražić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797307977,449,1,2,51,43,9eqjks8amwm1ycytsoi7xld25,1,57.8,85.5,2025-04-06T15:10:30.100Z,2025-04-06T15:10:33Z,5630884317,140,86.6,5630884319,141,46.9,5630884321,212,40,5630884325,1,,5630884315,56,Center,5630884313,155,,5630884323,213,5.57,,,,57fizz3ad5m2w0qz8v6xeazmd,Dejan Dražić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797307983,450,43,2,51,47,9eqjks8amwm1ycytsoi7xld25,1,0,0,2025-04-06T15:10:33.763Z,2025-04-06T15:10:45Z,5630884345,56,Center,5630885635,144,61,,,,,,,,,,,,,,,,,,,d5adi48nrkr3n0dqoitcdzu95,Kumam Udanta Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797308149,370,4,2,51,52,12ksg0e6d70senzilsic40fzl,1,13.8,55.2,2025-04-06T15:10:39.491Z,2025-04-06T15:10:47Z,5630885529,285,,5630885523,10,,5630885525,56,Back,5630885527,152,,5630885551,233,451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2797308113,451,4,2,51,52,9eqjks8amwm1ycytsoi7xld25,0,86.2,44.8,2025-04-06T15:10:39.492Z,2025-04-06T15:10:47Z,5630885565,233,370,5630885367,286,,5630885365,152,,5630885355,10,,5630885359,56,Center,,,,,,,,,,j8o05z2drw3xbcgcwk7g04wl,Sahil Tavora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797308621,371,1,2,52,21,12ksg0e6d70senzilsic40fzl,0,14.4,57.3,2025-04-06T15:11:07.655Z,2025-04-06T15:11:09Z,5630887733,141,74.7,5630887723,5,,5630887735,212,61.2,5630887725,157,,5630887731,140,71.6,5630887739,1,,5630887729,56,Center,5630887737,213,0.19,et5ztuwgv6uaiste9nxba9h3p,Gurpreet Singh Sandhu,5630887727,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2797308643,452,8,2,52,24,9eqjks8amwm1ycytsoi7xld25,1,33.4,23.9,2025-04-06T15:11:10.788Z,2025-04-06T15:11:10Z,5630887869,56,Back,,,,,,,,,,,,,,,,,,,,,,9d8lhd93zoyekfcypi15zt7je,Ayush Dev Chhetri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797308689,372,1,2,52,25,12ksg0e6d70senzilsic40fzl,0,67.7,84.1,2025-04-06T15:11:12.229Z,2025-04-06T15:11:13Z,5630888101,212,27.2,5630888095,56,Center,5630888097,140,93.4,5630888103,213,6.15,5630888093,3,,5630888099,141,78.7,,,,,,,c22j2xs6nnyho3hixmh0txo9g,Lalremtluanga Fanai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2797308749,453,49,2,52,30,9eqjks8amwm1ycytsoi7xld25,1,2.6,18.5,2025-04-06T15:11:16.900Z,2025-04-06T15:11:17Z,,,,,,,,,,,,,,,,,,,,,,,,,dl5tnk2o8rwiacgbsnldojsdm,Boris Singh Thangjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797308787,454,1,2,52,30,9eqjks8amwm1ycytsoi7xld25,1,2.6,18.5,2025-04-06T15:11:17.165Z,2025-04-06T15:11:19Z,5630888629,56,Back,5630888637,213,1.61,5630888633,141,42.5,5630888635,212,16.3,5630888631,140,2,,,,,,,,,,dl5tnk2o8rwiacgbsnldojsdm,Boris Singh Thangjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797308921,455,1,2,52,32,9eqjks8amwm1ycytsoi7xld25,1,3,43.9,2025-04-06T15:11:18.900Z,2025-04-06T15:11:25Z,5630889351,212,42.5,5630889355,1,,5630889353,213,1.03,5630889345,56,Back,5630889349,141,97.3,5630889347,140,24,,,,,,,ekizuw6hg7uyaojwjusby1jbo,Hrithik Tiwari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797309005,456,1,2,52,39,9eqjks8amwm1ycytsoi7xld25,0,26.9,94.7,2025-04-06T15:11:25.620Z,2025-04-06T15:11:30Z,5630889825,141,54.5,5630889821,140,54.2,5630889813,155,,5630889833,213,5.52,5630889837,1,,5630889817,56,Center,5630889829,212,39.6,,,,9dp54x2ylvg08u109thcf7dux,Aakash Sangwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797309029,373,44,2,52,43,12ksg0e6d70senzilsic40fzl,1,45,43.2,2025-04-06T15:11:30.163Z,2025-04-06T15:11:32Z,5630889979,233,457,5630889951,285,,5630889947,56,Back,,,,,,,,,,,,,,,,183r263z06eesonzbta557ys5,Rahul Bheke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2797309009,457,44,2,52,43,9eqjks8amwm1ycytsoi7xld25,0,55.8,59,2025-04-06T15:11:30.164Z,2025-04-06T15:11:32Z,5630889855,56,Center,5630889857,286,,5630890007,233,373,,,,,,,,,,,,,,,,827uzczm286djuyq5m1jykr85,Iker Guarrotxena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797309057,374,1,2,52,44,12ksg0e6d70senzilsic40fzl,0,42.6,36.4,2025-04-06T15:11:31.429Z,2025-04-06T15:11:32Z,5630890129,212,22.2,5630890127,141,36.9,5630890123,56,Center,5630890131,213,0.02,5630890125,140,63.7,5630890121,3,,,,,,,,183r263z06eesonzbta557ys5,Rahul Bheke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2797309115,375,1,2,52,46,12ksg0e6d70senzilsic40fzl,0,34.3,34.3,2025-04-06T15:11:33.333Z,2025-04-06T15:11:36Z,5630890419,140,52.8,5630890427,212,20.4,5630890409,3,,5630890423,141,24.9,5630890431,213,5.97,5630890415,56,Center,,,,,,,183r263z06eesonzbta557ys5,Rahul Bheke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2797309103,458,1,2,52,47,9eqjks8amwm1ycytsoi7xld25,0,31,57,2025-04-06T15:11:34.501Z,2025-04-06T16:00:08Z,5630890345,141,67.7,5630890341,56,Back,5630890343,140,47.7,5630890339,3,,5630890347,212,19,5630890349,213,0.39,,,,,,,qlk46xybcoxrvr01pauxibpx,Sandesh Jhingan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797309261,459,44,2,52,49,9eqjks8amwm1ycytsoi7xld25,1,44.4,77.9,2025-04-06T15:11:35.877Z,2025-04-06T15:12:39Z,5630891237,285,,5630891235,56,Back,5630896049,233,376,,,,,,,,,,,,,,,,9dp54x2ylvg08u109thcf7dux,Aakash Sangwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797309121,376,44,2,52,49,12ksg0e6d70senzilsic40fzl,0,56.6,20.6,2025-04-06T15:11:35.878Z,2025-04-06T15:12:38Z,5630890461,286,,5630896115,233,459,5630890459,56,Right,,,,,,,,,,,,,,,,jtmpumg28emowvrre2ujqtw5,Alberto Noguera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2797309321,460,1,2,52,50,9eqjks8amwm1ycytsoi7xld25,0,41.3,82.3,2025-04-06T15:11:37.405Z,2025-04-06T15:58:13Z,5630891547,213,0.11,5630891535,56,Left,5630891533,3,,5630891543,141,84.1,5630891545,212,11.6,5630891539,140,52.3,,,,,,,9dp54x2ylvg08u109thcf7dux,Aakash Sangwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797309243,377,1,2,52,51,12ksg0e6d70senzilsic40fzl,1,46.1,26.5,2025-04-06T15:11:38.102Z,2025-04-06T15:11:43Z,5630891141,141,34.2,5630891145,213,0.22,5630891143,212,24.4,5630891139,140,68.8,5630891137,56,Center,5630891135,3,,,,,,,,c8xdtls9ueivjll19yvp5wq1h,Pedro Capó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2797309251,378,50,2,52,57,12ksg0e6d70senzilsic40fzl,1,64.5,22.7,2025-04-06T15:11:43.702Z,2025-04-06T15:11:49Z,5630891763,233,461,5630891181,286,,5630891179,56,Center,,,,,,,,,,,,,,,,bq6z0bjgr610tyjw8cs0hzr2t,Jorge Pereyra Díaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2797309347,461,7,2,52,57,9eqjks8amwm1ycytsoi7xld25,1,34.7,76.6,2025-04-06T15:11:43.703Z,2025-04-06T15:11:49Z,5630891747,233,378,5630891685,56,Back,5630891687,285,,,,,,,,,,,,,,,,,j8o05z2drw3xbcgcwk7g04wl,Sahil Tavora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797309351,462,49,2,53,2,9eqjks8amwm1ycytsoi7xld25,1,37.1,78.6,2025-04-06T15:11:48.678Z,2025-04-06T15:11:49Z,,,,,,,,,,,,,,,,,,,,,,,,,j8o05z2drw3xbcgcwk7g04wl,Sahil Tavora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797309385,463,1,2,53,2,9eqjks8amwm1ycytsoi7xld25,1,37.1,78.6,2025-04-06T15:11:48.853Z,2025-04-06T15:11:51Z,5630891929,140,55.2,5630891937,1,,5630891927,56,Center,5630891933,212,42.6,5630891931,141,22.5,5630891935,213,5.17,,,,,,,j8o05z2drw3xbcgcwk7g04wl,Sahil Tavora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797309455,464,1,2,53,4,9eqjks8amwm1ycytsoi7xld25,1,55.3,22.5,2025-04-06T15:11:50.981Z,2025-04-06T15:11:54Z,5630892353,212,21.6,5630892351,141,7.2,5630892355,213,5.78,5630892347,56,Right,5630892349,140,73.3,,,,,,,,,,dl5tnk2o8rwiacgbsnldojsdm,Boris Singh Thangjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797309533,465,1,2,53,8,9eqjks8amwm1ycytsoi7xld25,1,76.5,7.9,2025-04-06T15:11:54.630Z,2025-04-06T15:12:00Z,5630892827,140,91.8,5630892817,2,,5630892829,141,75.6,5630892825,56,Center,5630892835,1,,5630892831,212,48.8,5630892821,155,,5630892833,213,1.24,d5adi48nrkr3n0dqoitcdzu95,Kumam Udanta Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797309559,466,1,2,53,13,9eqjks8amwm1ycytsoi7xld25,0,91.4,81,2025-04-06T15:12:00.293Z,2025-04-06T15:12:03Z,5630893011,212,25.8,5630893013,213,4.71,5630893009,141,43,5630893003,155,,5630893005,56,Center,5630893007,140,91.4,5630893001,2,,,,,57fizz3ad5m2w0qz8v6xeazmd,Dejan Dražić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797309581,379,12,2,53,16,12ksg0e6d70senzilsic40fzl,1,7.6,47.3,2025-04-06T15:12:03.349Z,2025-04-06T15:12:27Z,5630893113,56,Back,5630893129,212,15.3,5630893135,213,0.63,5630893117,140,19.4,5630893125,141,60.6,5630893163,15,,,,,,,,duxnzil70n1147w8ob8ooxo89,Chinglensana Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2797309643,467,13,2,53,20,9eqjks8amwm1ycytsoi7xld25,1,80.1,36.3,2025-04-06T15:12:06.886Z,2025-04-06T15:12:32Z,5630894721,231,48.9,5630893879,20,,5630893473,22,,5630894715,328,,5630893477,56,Center,5630894709,215,,5630894719,230,98.5,5630894697,73,,j8o05z2drw3xbcgcwk7g04wl,Sahil Tavora,5630894717,458,,5630894701,102,61.2,,5630894705,103,5630893475,18,,1.4,,,,,,,,,,,,,,,,,,,,FC Goa,
2797309935,380,5,2,53,21,12ksg0e6d70senzilsic40fzl,1,-0.4,39.6,2025-04-06T15:12:08.055Z,2025-04-06T15:57:20Z,5630895121,233,468,5630895047,346,,5630895045,56,Back,,,,,,,,,,,,,,,,183r263z06eesonzbta557ys5,Rahul Bheke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2797309723,468,5,2,53,21,9eqjks8amwm1ycytsoi7xld25,0,100.4,60.4,2025-04-06T15:12:08.055Z,2025-04-06T15:57:21Z,5630893849,346,,5630895147,233,380,5630893845,56,Center,,,,,,,,,,,,,,,,j8o05z2drw3xbcgcwk7g04wl,Sahil Tavora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2797310211,381,18,2,53,56,12ksg0e6d70senzilsic40fzl,1,0,0,2025-04-06T15:12:43.195Z,2025-04-06T15:12:43Z,5630896503,42,,5630896505,44,Forward,5630896507,59,30,5630896573,55,382,,,,,,,,,,,,,bq6z0bjgr610tyjw8cs0hzr2t,Jorge Pereyra Díaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2797310217,382,19,2,53,56,12ksg0e6d70senzilsic40fzl,1,0,0,2025-04-06T15:12:43.196Z,2025-04-06T15:14:46Z,5630896527,59,7,5630896529,44,Forward,5630907945,292,8,5630896531,55,381,5630896525,145,11,5630896521,42,,5630907947,293,2,,,,cufgsqfkltgeb7ak2uan2dqdx,Ryan Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2797310371,383,18,2,54,6,12ksg0e6d70senzilsic40fzl,1,0,0,2025-04-06T15:12:53.448Z,2025-04-06T15:12:54Z,5630897391,42,,5630897395,59,9,5630897393,44,Forward,5630897453,55,384,,,,,,,,,,,,,deyx0zxr2303hh3cru8l88u1g,Sivasakthi Narayanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2797310377,384,19,2,54,6,12ksg0e6d70senzilsic40fzl,1,0,0,2025-04-06T15:12:53.449Z,2025-04-06T15:14:49Z,5630908305,292,8,5630897421,42,,5630897425,145,10,5630897431,55,383,5630897429,44,Forward,5630908307,293,1,5630897427,59,11,,,,99cjmvx4xlyzhyf6wxlvisb11,Sunil Chhetri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
