id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/13/value,assist,teamName,Position
2778538721,364,1,1,42,33,ajwqetklk0m22x7ifsjax5yi,1,43.4,83.5,5528106177,140,54.2,5528106179,141,77.9,5528106183,213,5.96,5528106181,212,12,5528106175,56,Center,,,,,,,,,,9vjotu14gqx0jhgrs12qwkezt,Stephen Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778538725,365,1,1,42,35,ajwqetklk0m22x7ifsjax5yi,1,54.2,77.9,5528106205,212,32.3,5528106203,141,45.8,5528106209,1,,5528106207,213,3.88,5528106199,56,Back,5528106201,140,31.5,,,,,,,e2kge0d4o0jg6ndxsq0tm0x9m,Jordan Murray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778538729,366,1,1,42,39,ajwqetklk0m22x7ifsjax5yi,1,31.5,45.8,5528106227,56,Back,5528106229,140,33.9,5528106231,141,61.4,5528106233,212,10.9,5528106235,213,1.34,,,,,,,,,,14w76iqim5kly2adzwc9n6wgl,Pratik Chaudhari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778538731,367,1,1,42,41,ajwqetklk0m22x7ifsjax5yi,1,34.3,62.6,5528106255,213,4.55,5528106251,141,39.4,5528106253,212,16,5528106249,140,31.8,5528106247,56,Back,,,,,,,,,,7q0oc78bzao7g3iy7zoobmy1,Sourav Das,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778538735,368,1,1,42,44,ajwqetklk0m22x7ifsjax5yi,1,31.1,37.3,5528106291,213,1.55,5528106287,141,52.8,5528106289,212,10.5,5528106283,56,Back,5528106285,140,31.3,,,,,,,,,,14w76iqim5kly2adzwc9n6wgl,Pratik Chaudhari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778538741,369,1,1,42,48,ajwqetklk0m22x7ifsjax5yi,1,34.6,33.7,5528106325,213,5,5528106323,212,21.6,5528106321,141,3.2,5528106317,56,Back,5528106319,140,40.5,,,,,,,,,,7q0oc78bzao7g3iy7zoobmy1,Sourav Das,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778538749,370,1,1,42,53,ajwqetklk0m22x7ifsjax5yi,0,40.2,3.8,5528106357,155,,5528106359,56,Right,5528106361,140,93,5528106367,213,0.12,5528106369,1,,5528106363,141,13.8,5528106365,212,55.9,,,,7ci9hj1m4rzmmu0cvyk2iy0ru,Shubham Sarangi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778538747,360,49,1,42,57,335mseh7gazfrf4eu6w9htw6i,1,13.3,82,,,,,,,,,,,,,,,,,,,,,,,,,5rd9832gct7uy0acodmor8b11,Florent Ogier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2778538757,361,1,1,43,0,335mseh7gazfrf4eu6w9htw6i,1,16.2,88.9,5528106409,212,17.3,5528106407,141,81.7,5528106399,155,,5528106403,56,Back,5528106411,213,6,5528106405,140,32,,,,,,,5rd9832gct7uy0acodmor8b11,Florent Ogier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2778538765,362,1,1,43,2,335mseh7gazfrf4eu6w9htw6i,1,32,81.7,5528106457,140,28.7,5528106459,141,95.4,5528106461,212,9.9,5528106463,213,1.93,5528106455,56,Back,,,,,,,,,,111rps7bzz2212jh5g8io7xn8,Lalrinfela Khiangte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2778538771,363,1,1,43,8,335mseh7gazfrf4eu6w9htw6i,0,44.8,90.9,5528106475,56,Left,5528106479,141,89.4,5528106477,140,78,5528106483,213,6.25,5528106481,212,34.9,5528106485,1,,,,,,,,9j7ldugih7jluatsnjb1jcgd1,Zodingliana Adinga Ralte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2778538775,371,50,1,43,11,ajwqetklk0m22x7ifsjax5yi,1,22.2,6.4,5528106511,285,,5528106545,233,364,5528106509,56,Back,,,,,,,,,,,,,,,,14w76iqim5kly2adzwc9n6wgl,Pratik Chaudhari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778538781,364,7,1,43,11,335mseh7gazfrf4eu6w9htw6i,0,77.8,93.6,5528106539,233,371,5528106537,286,,5528106535,56,Left,,,,,,,,,,,,,,,,evsrix4aokl5o7dlx9zc41h49,França,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2778538777,372,61,1,43,12,ajwqetklk0m22x7ifsjax5yi,1,22,7,5528106521,56,Back,,,,,,,,,,,,,,,,,,,,,,14w76iqim5kly2adzwc9n6wgl,Pratik Chaudhari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778538783,373,49,1,43,14,ajwqetklk0m22x7ifsjax5yi,1,26.4,8.6,,,,,,,,,,,,,,,,,,,,,,,,,7ci9hj1m4rzmmu0cvyk2iy0ru,Shubham Sarangi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778538789,374,1,1,43,15,ajwqetklk0m22x7ifsjax5yi,1,29,7.3,5528106557,141,25.8,5528106559,212,17.1,5528106555,140,40.1,5528106561,213,0.82,5528106553,56,Back,,,,,,,,,,7ci9hj1m4rzmmu0cvyk2iy0ru,Shubham Sarangi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778538791,375,61,1,43,18,ajwqetklk0m22x7ifsjax5yi,0,39.8,26.2,5528106569,56,Back,,,,,,,,,,,,,,,,,,,,,,88x8tqxamao1dzdfz5libluui,Javi Siverio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778538795,365,1,1,43,20,335mseh7gazfrf4eu6w9htw6i,0,60.6,60.5,5528106613,56,Center,5528106623,1,,5528106615,140,83.1,5528106617,141,71.2,5528106619,212,24.7,5528106611,157,,5528106621,213,0.3,,,,akimhgnr5qxmokkeq1c3k8p2h,Mohammed Irshad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2778538797,376,1,1,43,22,ajwqetklk0m22x7ifsjax5yi,0,19.1,27.7,5528106629,56,Back,5528106627,3,,5528106637,213,0.72,5528106633,141,43.3,5528106631,140,30.6,5528106635,212,16.1,,,,,,,14w76iqim5kly2adzwc9n6wgl,Pratik Chaudhari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778538799,366,49,1,43,24,335mseh7gazfrf4eu6w9htw6i,1,66,47.3,,,,,,,,,,,,,,,,,,,,,,,,,b521uf2wepooe470000o6pvmy,Lalremsanga Fanai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2778538805,367,3,1,43,27,335mseh7gazfrf4eu6w9htw6i,0,75,57.4,5528106663,56,Center,5528106665,286,,5528106671,233,377,,,,,,,,,,,,,,,,b521uf2wepooe470000o6pvmy,Lalremsanga Fanai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2778538801,377,7,1,43,27,ajwqetklk0m22x7ifsjax5yi,1,25,42.6,5528106661,285,,5528106659,56,Back,5528106667,233,367,,,,,,,,,,,,,,,,e2kge0d4o0jg6ndxsq0tm0x9m,Jordan Murray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778538803,378,49,1,43,28,ajwqetklk0m22x7ifsjax5yi,1,23.5,30.4,,,,,,,,,,,,,,,,,,,,,,,,,7q0oc78bzao7g3iy7zoobmy1,Sourav Das,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778538807,379,1,1,43,31,ajwqetklk0m22x7ifsjax5yi,1,23.9,28.3,5528106715,213,5.54,5528106711,141,6.2,5528106713,212,22.3,5528106707,56,Back,5528106709,140,39.6,,,,,,,,,,7q0oc78bzao7g3iy7zoobmy1,Sourav Das,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778538809,380,1,1,43,32,ajwqetklk0m22x7ifsjax5yi,1,39.6,7,5528106737,56,Left,5528106739,140,64.6,5528106741,141,94.5,5528106735,196,,5528106733,155,,5528106745,213,1.16,5528106743,212,65,5528106747,1,,31g5m4lerjmoykobyt8cckxxx,Imran Khan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778538811,381,61,1,43,38,ajwqetklk0m22x7ifsjax5yi,0,76.3,96.2,5528106751,56,Left,,,,,,,,,,,,,,,,,,,,,,3e4twzsgwcxza9739q17gn4h6,Ritwik Das,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778538829,368,5,1,43,38,335mseh7gazfrf4eu6w9htw6i,1,24.9,-1.2,5528106905,233,382,5528106901,56,Back,5528106903,347,,,,,,,,,,,,,,,,,51kwsfsllwjzbvbuibze1ilg4,Vanlalzuidika Chhakchhuak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2778538813,382,5,1,43,38,ajwqetklk0m22x7ifsjax5yi,0,75.2,101.2,5528106755,347,,5528106753,56,Left,5528106911,233,368,,,,,,,,,,,,,,,,3e4twzsgwcxza9739q17gn4h6,Ritwik Das,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778538847,369,27,1,44,27,335mseh7gazfrf4eu6w9htw6i,1,0,0,5528106997,233,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2778538849,383,27,1,44,27,ajwqetklk0m22x7ifsjax5yi,1,0,0,5528106993,41,Injury,5528106995,53,e2kge0d4o0jg6ndxsq0tm0x9m,5528107005,233,369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778538855,384,70,1,44,47,ajwqetklk0m22x7ifsjax5yi,1,0,0,5528107065,277,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778538861,370,28,1,44,52,335mseh7gazfrf4eu6w9htw6i,1,0,0,5528107105,55,369,5528107109,233,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2778538859,385,28,1,44,52,ajwqetklk0m22x7ifsjax5yi,1,0,0,5528107115,233,370,5528107097,55,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778538867,371,1,1,44,58,335mseh7gazfrf4eu6w9htw6i,1,22.7,0,5528107127,56,Back,5528107129,140,36.6,5528107211,189,,5528107125,107,,5528107131,141,9.8,5528107133,212,16.3,5528107135,213,0.46,,,,51kwsfsllwjzbvbuibze1ilg4,Vanlalzuidika Chhakchhuak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2778538875,372,1,1,44,59,335mseh7gazfrf4eu6w9htw6i,1,37.2,8.9,5528107197,56,Center,5528107199,140,60.6,5528107207,1,,5528107203,212,44,5528107195,157,,5528107205,213,0.98,5528107239,189,,5528107201,141,62.6,b521uf2wepooe470000o6pvmy,Lalremsanga Fanai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2778538893,374,44,1,45,0,335mseh7gazfrf4eu6w9htw6i,1,59.2,68.2,5528107329,286,,5528107327,56,Center,5528107525,233,387,,,,,,,,,,,,,,,,evsrix4aokl5o7dlx9zc41h49,França,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2778538891,387,44,1,45,0,ajwqetklk0m22x7ifsjax5yi,0,40.8,31.8,5528107317,56,Back,5528107319,285,,5528107529,233,374,,,,,,,,,,,,,,,,7ci9hj1m4rzmmu0cvyk2iy0ru,Shubham Sarangi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778538865,386,4,1,45,3,ajwqetklk0m22x7ifsjax5yi,1,40.6,37.3,5528107333,10,,5528118637,233,375,5528107143,56,Back,5528107147,286,,5528118685,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778538895,375,4,1,45,3,335mseh7gazfrf4eu6w9htw6i,0,59.4,62.7,5528107337,56,Center,5528113409,10,,5528107341,285,,5528118651,233,386,5528118667,152,,,,,,,,,,,evsrix4aokl5o7dlx9zc41h49,França,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2778538905,388,1,1,45,30,ajwqetklk0m22x7ifsjax5yi,1,45.6,45.1,5528107409,5,,5528107421,212,57.1,5528107411,155,,5528107417,140,88.2,5528107419,141,97.2,5528107423,213,0.67,5528107415,56,Left,5528107413,152,,3vdeg67iuouaj5rfdrnh14h5h,Javi Hernández,,5528107425,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778538907,389,1,1,45,33,ajwqetklk0m22x7ifsjax5yi,0,88.2,97.2,5528107429,56,Left,5528107437,213,6.22,5528107433,141,97.1,5528107431,140,89.2,5528107435,212,1.1,,,,,,,,,,3e4twzsgwcxza9739q17gn4h6,Ritwik Das,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778538913,376,8,1,45,35,335mseh7gazfrf4eu6w9htw6i,1,19.8,5.5,5528107467,56,Back,,,,,,,,,,,,,,,,,,,,,,51kwsfsllwjzbvbuibze1ilg4,Vanlalzuidika Chhakchhuak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2778538917,377,5,1,45,35,335mseh7gazfrf4eu6w9htw6i,0,10.8,-0.8,5528107473,56,Back,5528107475,347,,5528107481,233,390,,,,,,,,,,,,,,,,51kwsfsllwjzbvbuibze1ilg4,Vanlalzuidika Chhakchhuak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2778538915,390,5,1,45,35,ajwqetklk0m22x7ifsjax5yi,1,89.2,100.8,5528107477,233,377,5528107469,56,Left,5528107471,347,,,,,,,,,,,,,,,,,3e4twzsgwcxza9739q17gn4h6,Ritwik Das,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778538943,391,1,1,46,0,ajwqetklk0m22x7ifsjax5yi,0,88.5,100,5528107651,212,25,5528107649,141,64.9,5528107647,140,88.3,5528107655,1,,5528107643,107,,5528107645,56,Center,5528107653,213,4.7,,,,a1rjrfrukdqfztu8c9l88wduc,Muhammed Uvais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778538947,378,43,1,46,5,335mseh7gazfrf4eu6w9htw6i,1,0,0,5528107683,144,44,5528107667,285,0,5528107665,56,Back,,,,,,,,,,,,,,,,51kwsfsllwjzbvbuibze1ilg4,Vanlalzuidika Chhakchhuak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2778538949,379,12,1,46,7,335mseh7gazfrf4eu6w9htw6i,1,8.2,34.6,5528107681,15,,5528107677,213,1.51,5528107669,56,Back,5528107675,212,32,5528107673,141,81.5,5528107671,140,10.2,,,,,,,51kwsfsllwjzbvbuibze1ilg4,Vanlalzuidika Chhakchhuak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2778538951,392,1,1,46,10,ajwqetklk0m22x7ifsjax5yi,1,74.5,21,5528107703,56,Center,5528107711,213,0.92,5528107705,140,92.1,5528107707,141,56.4,5528107709,212,30.3,5528107701,155,,5528107699,2,,,,,31g5m4lerjmoykobyt8cckxxx,Imran Khan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778539201,428,61,1,46,12,ajwqetklk0m22x7ifsjax5yi,1,91.3,53.3,5528109345,56,Center,,,,,,,,,,,,,,,,,,,,,,3e4twzsgwcxza9739q17gn4h6,Ritwik Das,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778538953,393,43,1,46,14,ajwqetklk0m22x7ifsjax5yi,1,0,0,5528107715,56,Center,5528107733,144,7,5528107717,286,0,,,,,,,,,,,,,,,,e2kge0d4o0jg6ndxsq0tm0x9m,Jordan Murray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778538955,394,50,1,46,15,ajwqetklk0m22x7ifsjax5yi,1,88.7,53.2,5528109047,286,,5528109371,233,380,5528107725,56,Center,,,,,,,,,,,,,,,,9vjotu14gqx0jhgrs12qwkezt,Stephen Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778538957,380,7,1,46,15,335mseh7gazfrf4eu6w9htw6i,0,11.3,46.8,5528109367,233,394,5528109363,285,,5528107741,56,Back,,,,,,,,,,,,,,,,f3gutlzxtzt5bxtrjdgb0inai,Joe Zoherliana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2778539249,399,49,1,46,17,335mseh7gazfrf4eu6w9htw6i,1,15.9,38.6,,,,,,,,,,,,,,,,,,,,,,,,,akimhgnr5qxmokkeq1c3k8p2h,Mohammed Irshad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2778539211,429,61,1,46,17,ajwqetklk0m22x7ifsjax5yi,0,91.3,53.3,5528109423,56,Center,,,,,,,,,,,,,,,,,,,,,,88x8tqxamao1dzdfz5libluui,Javi Siverio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778539259,400,1,1,46,18,335mseh7gazfrf4eu6w9htw6i,0,17.7,34.3,5528109743,212,17.5,5528109741,141,14.1,5528109745,213,5.38,5528109737,56,Back,5528109739,140,28,,,,,,,,,,akimhgnr5qxmokkeq1c3k8p2h,Mohammed Irshad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2778539231,430,49,1,46,19,ajwqetklk0m22x7ifsjax5yi,1,89.4,94.1,,,,,,,,,,,,,,,,,,,,,,,,,a1rjrfrukdqfztu8c9l88wduc,Muhammed Uvais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778538959,395,1,1,46,20,ajwqetklk0m22x7ifsjax5yi,1,90.3,95.7,5528107757,212,8.1,5528107759,213,3.88,5528107755,141,87.7,5528107753,140,84.6,5528107751,56,Left,,,,,,,,,,a1rjrfrukdqfztu8c9l88wduc,Muhammed Uvais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778538961,396,1,1,46,22,ajwqetklk0m22x7ifsjax5yi,0,86.2,89.7,5528107773,141,89.5,5528107771,140,86.3,5528107775,212,0.2,5528107769,56,Left,5528107777,213,5.37,,,,,,,,,,e2kge0d4o0jg6ndxsq0tm0x9m,Jordan Murray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778538963,397,1,1,46,24,ajwqetklk0m22x7ifsjax5yi,1,81.3,78.2,5528107803,56,Center,5528107805,140,84,5528107811,213,5.38,5528107807,141,72.9,5528107809,212,4.6,,,,,,,,,,9vjotu14gqx0jhgrs12qwkezt,Stephen Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778538965,398,1,1,46,25,ajwqetklk0m22x7ifsjax5yi,1,84,72.9,5528107845,212,6.8,5528107843,141,63.1,5528107847,213,4.93,5528107839,56,Center,5528107841,140,85.4,,,,,,,,,,e2kge0d4o0jg6ndxsq0tm0x9m,Jordan Murray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778538967,399,1,1,46,26,ajwqetklk0m22x7ifsjax5yi,0,85.4,63.1,5528107857,56,Center,5528107859,140,89.6,5528107861,141,67.6,5528107863,212,5.4,5528107865,213,0.61,,,,,,,,,,88x8tqxamao1dzdfz5libluui,Javi Siverio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778538969,381,8,1,46,29,335mseh7gazfrf4eu6w9htw6i,1,9.8,36.4,5528107875,56,Back,,,,,,,,,,,,,,,,,,,,,,51kwsfsllwjzbvbuibze1ilg4,Vanlalzuidika Chhakchhuak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2778538977,382,12,1,46,31,335mseh7gazfrf4eu6w9htw6i,1,6.7,46.9,5528107939,213,5.37,5528107937,212,15.2,5528107933,140,15.6,5528107931,56,Back,5528107935,141,29.2,,,,,,,,,,5rd9832gct7uy0acodmor8b11,Florent Ogier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2778538985,383,12,1,46,33,335mseh7gazfrf4eu6w9htw6i,1,15.6,29.2,5528107967,56,Center,5528107969,140,64.1,5528107975,213,0.1,5528107973,212,51.2,5528107971,141,36.4,,,,,,,,,,e6r1r5ggsgbdnudnn5muc4mw9,Alexis Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2778538987,400,12,1,46,36,ajwqetklk0m22x7ifsjax5yi,1,41.8,73.8,5528107987,15,,5528107985,213,0.76,5528107977,56,Left,5528107979,140,55.6,5528107981,141,93.9,5528107983,212,19.9,,,,,,,14w76iqim5kly2adzwc9n6wgl,Pratik Chaudhari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778538989,401,1,1,46,37,ajwqetklk0m22x7ifsjax5yi,1,55.7,93.9,5528107995,212,10.3,5528107993,141,93.9,5528107997,213,0,5528107989,56,Left,5528107991,140,65.5,,,,,,,,,,7q0oc78bzao7g3iy7zoobmy1,Sourav Das,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778538991,402,43,1,46,38,ajwqetklk0m22x7ifsjax5yi,1,0,0,5528108027,144,49,,,,,,,,,,,,,,,,,,,,,,a1rjrfrukdqfztu8c9l88wduc,Muhammed Uvais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778538993,403,1,1,46,39,ajwqetklk0m22x7ifsjax5yi,1,70.1,94.4,5528108005,140,68.2,5528108011,213,4.53,5528108003,56,Center,5528108009,212,10.8,5528108007,141,78.8,,,,,,,,,,a1rjrfrukdqfztu8c9l88wduc,Muhammed Uvais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778538997,404,1,1,46,41,ajwqetklk0m22x7ifsjax5yi,1,67.5,76,5528108035,212,22.4,5528108033,141,48.1,5528108037,213,4.15,5528108029,56,Center,5528108031,140,56.2,,,,,,,,,,9vjotu14gqx0jhgrs12qwkezt,Stephen Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778538999,405,1,1,46,44,ajwqetklk0m22x7ifsjax5yi,1,56.2,48.1,5528108071,213,5.37,5528108063,56,Center,5528108065,140,63.9,5528108067,141,32.7,5528108069,212,13.2,,,,,,,,,,7ci9hj1m4rzmmu0cvyk2iy0ru,Shubham Sarangi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778539001,406,1,1,46,45,ajwqetklk0m22x7ifsjax5yi,1,63.9,32.7,5528108087,213,5.19,5528108083,141,8.3,5528108085,212,18.6,5528108079,56,Right,5528108081,140,72,,,,,,,,,,3vdeg67iuouaj5rfdrnh14h5h,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778539003,407,1,1,46,50,ajwqetklk0m22x7ifsjax5yi,1,73.1,12.5,5528108103,212,9.2,5528108101,141,23.9,5528108099,140,68.4,5528108097,56,Center,5528108105,213,2.14,,,,,,,,,,31g5m4lerjmoykobyt8cckxxx,Imran Khan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778539009,408,1,1,46,53,ajwqetklk0m22x7ifsjax5yi,1,67.5,27.9,5528108171,1,,5528108161,56,Left,5528108157,155,,5528108159,196,,5528108165,141,91.8,5528108163,140,91.4,5528108167,212,50.2,5528108169,213,1.05,3vdeg67iuouaj5rfdrnh14h5h,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778539013,409,1,1,46,59,ajwqetklk0m22x7ifsjax5yi,0,88.1,93.9,5528108199,212,3.6,5528108191,56,Left,5528108193,140,91.5,5528108195,141,93.2,5528108201,213,6.15,,,,,,,,,,a1rjrfrukdqfztu8c9l88wduc,Muhammed Uvais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778539019,410,83,1,47,1,ajwqetklk0m22x7ifsjax5yi,0,88,95,5528108401,399,b521uf2wepooe470000o6pvmy,,,,,,,,,,,,,,,,,,,,,,3e4twzsgwcxza9739q17gn4h6,Ritwik Das,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
