id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/10/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,assist,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,teamName,Position
2780923631,106,5,1,12,38,12ksg0e6d70senzilsic40fzl,1,7.4,100.8,5541069493,347,,5541069491,56,Back,5541069507,233,98,,,,,,,,,,,,,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC, 
2780923635,107,1,1,12,59,12ksg0e6d70senzilsic40fzl,1,11.1,100,5541069525,213,5.14,5541069519,140,14,5541069517,56,Back,5541069521,141,91.5,5541069515,107,,5541069523,212,7.4,,,,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC, 
2780923639,108,1,1,13,0,12ksg0e6d70senzilsic40fzl,1,14,91.5,5541069569,141,92.3,5541069567,140,18.3,5541069571,212,4.5,5541069565,56,Back,5541069573,213,0.12,,,,,,,,,,de6woepvuggpm1z2cwz1nbmne,Suresh Singh Wangjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC, 
2780923653,109,1,1,13,1,12ksg0e6d70senzilsic40fzl,0,18.3,92.3,5541069639,56,Back,5541069645,212,5,5541069643,141,87.4,5541069647,213,3.88,5541069641,140,14.8,,,,,,,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC, 
2780923655,99,49,1,13,2,1kqb5u8em0tj1k40607w2vtl4,1,87.6,18.7,,,,,,,,,,,,,,,,,,,,,,,,,83rpxksxq3qq7vxslur4ge5sl,Wilmar Jordán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2780923671,100,1,1,13,5,1kqb5u8em0tj1k40607w2vtl4,1,89.9,19,5541069737,213,3.95,5541069735,212,4.7,5541069731,140,86.8,5541069729,56,Right,5541069733,141,14,,,,,,,,,,83rpxksxq3qq7vxslur4ge5sl,Wilmar Jordán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2780923679,101,1,1,13,6,1kqb5u8em0tj1k40607w2vtl4,1,86.2,13.4,5541069779,212,13.3,5541069773,56,Right,5541069777,141,10.9,5541069781,213,3.27,5541069775,140,73.6,,,,,,,,,,8s6nlre415t2uxinzkx3w0xlg,Lalrinliana Hnamte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2780923685,102,1,1,13,7,1kqb5u8em0tj1k40607w2vtl4,0,73.6,10.7,5541069801,56,Center,5541069809,213,1.14,5541069807,212,30.6,5541069805,141,51.5,5541069797,2,,5541069799,155,,5541069803,140,85.9,,,,evpkruwe8cis1pfkujwfwr9hx,Pritam Kotal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2780923699,110,12,1,13,9,12ksg0e6d70senzilsic40fzl,1,8.8,50.1,5541069871,56,Back,5541069875,141,50.3,5541069873,140,43.4,5541069879,213,0,5541069877,212,36.3,,,,,,,,,,183r263z06eesonzbta557ys5,Rahul Bheke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC, 
2780923707,111,49,1,13,13,12ksg0e6d70senzilsic40fzl,1,48.4,53.4,,,,,,,,,,,,,,,,,,,,,,,,,cufgsqfkltgeb7ak2uan2dqdx,Ryan Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC, 
2780923719,112,1,1,13,14,12ksg0e6d70senzilsic40fzl,1,48.4,53.4,5541069983,141,73.3,5541139911,210,15,5541069987,213,0.44,5541069985,212,31.8,5541069981,140,75.8,5541069979,56,Center,,,,,,,cufgsqfkltgeb7ak2uan2dqdx,Ryan Williams,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC, 
2780923717,103,45,1,13,17,1kqb5u8em0tj1k40607w2vtl4,0,13.7,29.4,5541071969,285,,5541071967,56,Back,5541072529,233,127,,,,,,,,,,,,,,,,9o2dyl3cbm2ni3874doydh49h,Ryan Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2780924147,127,3,1,13,17,12ksg0e6d70senzilsic40fzl,1,86.3,70.6,5541072489,233,103,5541072473,56,Center,5541072475,286,,,,,,,,,,,,,,,,,7wpltjujzubkwy1k57jzcwafp,Édgar Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC, 
2780923721,113,15,1,13,18,12ksg0e6d70senzilsic40fzl,1,86.6,67.8,5541070501,147,63.4,5541070313,82,,5541139917,55,112,5541070495,103,19,5541070309,20,,5541139915,29,,5541069997,56,Center,5541069995,64,,7wpltjujzubkwy1k57jzcwafp,Édgar Méndez,5541070503,230,98.1,5541070493,102,,5541070505,231,5541070507,233,5541070307,23,,51.2,54.5,104,5541139921,215,5541070499,146,90.2,5541191341,78,,,,,,,Bengaluru FC, 
2780923725,104,10,1,13,18,1kqb5u8em0tj1k40607w2vtl4,1,8.1,37.7,5541070527,233,113,5541070021,56,Back,5541070019,94,,,,,,,,,,,,,,,,,9o2dyl3cbm2ni3874doydh49h,Ryan Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2780923769,105,12,1,13,21,1kqb5u8em0tj1k40607w2vtl4,1,11.6,53,5541070251,141,12.2,5541070249,140,29.4,5541070255,213,5.31,5541070247,56,Back,5541070253,212,33.5,,,,,,,,,,bepdz3gbb2rxeuae2lt159g16,Vignesh Dakshinamurthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2780923773,106,49,1,13,25,1kqb5u8em0tj1k40607w2vtl4,1,31.2,9.4,,,,,,,,,,,,,,,,,,,,,,,,,evpkruwe8cis1pfkujwfwr9hx,Pritam Kotal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2780923791,107,1,1,13,26,1kqb5u8em0tj1k40607w2vtl4,1,31.2,9.4,5541070351,56,Back,5541070359,213,2.6,5541070357,212,23.7,5541070353,140,11.9,5541070355,141,27.4,,,,,,,,,,evpkruwe8cis1pfkujwfwr9hx,Pritam Kotal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2780923793,108,1,1,13,28,1kqb5u8em0tj1k40607w2vtl4,1,11.6,29.8,5541070391,56,Back,5541070397,212,21.1,5541070399,213,6.22,5541070393,140,31.7,5541070395,141,27.8,,,,,,,,,,ajkkf12dn8livsb196zp7w0d1,Elsinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2780923833,109,1,1,13,31,1kqb5u8em0tj1k40607w2vtl4,1,33.2,27.8,5541070633,212,14.4,5541070627,56,Back,5541070629,140,32,5541070631,141,6.7,5541070635,213,4.62,,,,,,,,,,h8166wj7jjqddgelgyf61nu1,Farukh Choudhary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2780923853,110,1,1,13,36,1kqb5u8em0tj1k40607w2vtl4,1,34.1,9.2,5541070763,212,41.1,5541070761,141,67.7,5541070767,1,,5541070757,56,Back,5541070759,140,24.4,5541070765,213,1.82,,,,,,,evpkruwe8cis1pfkujwfwr9hx,Pritam Kotal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2780923859,111,1,1,13,41,1kqb5u8em0tj1k40607w2vtl4,1,23.3,70.5,5541070811,213,0.85,5541070805,140,34.2,5541070809,212,17.4,5541070807,141,89.7,5541070803,56,Back,,,,,,,,,,9o2dyl3cbm2ni3874doydh49h,Ryan Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2780923877,112,1,1,13,41,1kqb5u8em0tj1k40607w2vtl4,1,34.2,89.7,5541070909,56,Back,5541070911,140,24,5541070915,212,12.7,5541070917,213,3.7,5541070913,141,79.8,,,,,,,,,,bepdz3gbb2rxeuae2lt159g16,Vignesh Dakshinamurthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2780923889,113,1,1,13,45,1kqb5u8em0tj1k40607w2vtl4,1,28,74.4,5541070979,56,Back,5541070981,140,34.8,5541070985,212,12.1,5541070987,213,5.34,5541070983,141,60,,,,,,,,,,9o2dyl3cbm2ni3874doydh49h,Ryan Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2780923893,114,50,1,13,48,1kqb5u8em0tj1k40607w2vtl4,1,34.4,62,5541071019,233,114,5541070993,56,Back,5541070995,286,,,,,,,,,,,,,,,,,e5pgescmpgtyk96b07mpicsq2,Jiteshwor Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2780923897,114,7,1,13,48,12ksg0e6d70senzilsic40fzl,0,65.6,38,5541071015,233,114,5541071011,285,,5541071009,56,Center,,,,,,,,,,,,,,,,jtmpumg28emowvrre2ujqtw5,Alberto Noguera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC, 
2780923899,115,61,1,13,49,1kqb5u8em0tj1k40607w2vtl4,1,34.8,58.7,5541071013,56,Back,,,,,,,,,,,,,,,,,,,,,,e5pgescmpgtyk96b07mpicsq2,Jiteshwor Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2780923917,115,49,1,13,51,12ksg0e6d70senzilsic40fzl,1,66.7,56.4,,,,,,,,,,,,,,,,,,,,,,,,,jtmpumg28emowvrre2ujqtw5,Alberto Noguera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC, 
2780923925,116,1,1,13,52,12ksg0e6d70senzilsic40fzl,1,66.7,56,5541071175,141,83.6,5541071181,213,0.98,5541071179,212,22.6,5541071167,56,Left,5541071171,140,78.7,,,,,,,,,,jtmpumg28emowvrre2ujqtw5,Alberto Noguera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC, 
2780923929,117,1,1,13,54,12ksg0e6d70senzilsic40fzl,0,76.2,83.6,5541071209,56,Left,5541134421,2,,5541071211,140,77.3,5541071215,212,3,5541134425,233,116,5541134429,286,,5541071217,213,5.11,5541134423,236,,deyx0zxr2303hh3cru8l88u1g,Sivasakthi Narayanan,5541071213,141,79.6,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC, 
2780923935,116,12,1,13,55,1kqb5u8em0tj1k40607w2vtl4,1,22,30.1,5541134431,233,117,5541071245,56,Back,5541071243,185,,,,,,,,,,,,,,,,,evpkruwe8cis1pfkujwfwr9hx,Pritam Kotal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2780923949,117,50,1,13,57,1kqb5u8em0tj1k40607w2vtl4,1,22.1,21.8,5541134613,233,118,5541134607,285,,5541071315,56,Back,,,,,,,,,,,,,,,,evpkruwe8cis1pfkujwfwr9hx,Pritam Kotal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2780923953,118,7,1,13,57,12ksg0e6d70senzilsic40fzl,0,77.9,78.2,5541134609,233,117,5541134601,286,,5541071341,56,Center,,,,,,,,,,,,,,,,deyx0zxr2303hh3cru8l88u1g,Sivasakthi Narayanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC, 
2780923993,119,1,1,14,6,12ksg0e6d70senzilsic40fzl,1,76.2,95,5541071569,213,3.67,5541071567,212,19.1,5541071565,141,80.9,5541071561,56,Left,5541071563,140,60.5,,,,,,,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC, 
2780924029,120,1,1,14,8,12ksg0e6d70senzilsic40fzl,1,54.5,77.9,5541071733,141,61.5,5541071729,56,Back,5541071731,140,38.6,5541071735,212,20.1,5541071737,213,3.73,,,,,,,,,,de6woepvuggpm1z2cwz1nbmne,Suresh Singh Wangjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC, 
2780924055,121,1,1,14,13,12ksg0e6d70senzilsic40fzl,1,36.2,55.4,5541071885,141,38.6,5541071889,213,4.98,5541071887,212,11.9,5541071881,56,Back,5541071883,140,39.2,,,,,,,,,,duxnzil70n1147w8ob8ooxo89,Chinglensana Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC, 
2780924067,122,1,1,14,16,12ksg0e6d70senzilsic40fzl,1,51.7,42.4,5541071951,212,12.1,5541071953,213,2.11,5541071945,56,Back,5541071949,141,57.6,5541071947,140,45.8,,,,,,,,,,183r263z06eesonzbta557ys5,Rahul Bheke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC, 
2780924083,123,1,1,14,19,12ksg0e6d70senzilsic40fzl,1,45.9,58.1,5541072043,213,4.76,5541072035,56,Back,5541072039,141,25.9,5541072037,140,46.8,5541072041,212,21.9,,,,,,,,,,duxnzil70n1147w8ob8ooxo89,Chinglensana Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC, 
2780924089,124,1,1,14,24,12ksg0e6d70senzilsic40fzl,1,49.6,29.7,5541072113,213,0.16,5541072105,56,Center,5541072111,212,28.6,5541072109,141,36.4,5541072107,140,76.5,5541072103,155,,,,,,,,183r263z06eesonzbta557ys5,Rahul Bheke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC, 
2780924099,125,1,1,14,26,12ksg0e6d70senzilsic40fzl,0,76.5,36.4,5541072183,212,23.6,5541072173,168,,5541072169,3,,5541072185,213,5.61,5541072181,141,14.7,5541072177,56,Right,5541072179,140,94.1,,,,7wpltjujzubkwy1k57jzcwafp,Édgar Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC, 
2780924101,118,12,1,14,26,1kqb5u8em0tj1k40607w2vtl4,1,16.3,89.1,5541072191,141,100,5541072195,213,2.28,5541072199,15,,5541072205,167,,5541072189,140,9.7,5541072187,56,Back,5541072193,212,10.7,,,,bepdz3gbb2rxeuae2lt159g16,Vignesh Dakshinamurthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2780924103,119,5,1,14,28,1kqb5u8em0tj1k40607w2vtl4,0,9.2,101.3,5541072363,233,126,5541072203,347,,5541072201,56,Back,,,,,,,,,,,,,,,,bepdz3gbb2rxeuae2lt159g16,Vignesh Dakshinamurthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2780924129,126,5,1,14,28,12ksg0e6d70senzilsic40fzl,1,90.8,-1.3,5541072355,56,Right,5541072357,347,,5541072359,233,119,,,,,,,,,,,,,,,,7wpltjujzubkwy1k57jzcwafp,Édgar Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC, 
2780924173,128,43,1,14,43,12ksg0e6d70senzilsic40fzl,1,0,0,5541139149,144,5,5541072637,347,0,5541072635,56,Right,,,,,,,,,,,,,,,,7wpltjujzubkwy1k57jzcwafp,Édgar Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC, 
2780924213,129,1,1,14,46,12ksg0e6d70senzilsic40fzl,1,84.4,0,5541072833,140,73.7,5541072831,56,Right,5541072829,107,,5541072839,213,2.26,5541072837,212,17.7,5541072835,141,18.2,,,,,,,7vwq6tjwae82epsh6kll9phm2,Namgyal Bhutia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC, 
2780924219,130,1,1,14,48,12ksg0e6d70senzilsic40fzl,0,73.7,18.2,5541072863,140,76.9,5541072869,213,5.29,5541072867,212,6.1,5541072865,141,10.7,5541072861,56,Right,,,,,,,,,,7wpltjujzubkwy1k57jzcwafp,Édgar Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC, 
2780924225,120,8,1,14,49,1kqb5u8em0tj1k40607w2vtl4,1,22.7,91.7,5541072901,56,Back,,,,,,,,,,,,,,,,,,,,,,8s6nlre415t2uxinzkx3w0xlg,Lalrinliana Hnamte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2780924229,121,5,1,14,50,1kqb5u8em0tj1k40607w2vtl4,0,18.2,100.8,5541072911,347,,5541072909,56,Back,5541073021,233,131,,,,,,,,,,,,,,,,8s6nlre415t2uxinzkx3w0xlg,Lalrinliana Hnamte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2780924253,131,5,1,14,50,12ksg0e6d70senzilsic40fzl,1,81.8,-0.8,5541073011,56,Right,5541073015,233,121,5541073013,347,,,,,,,,,,,,,,,,,7wpltjujzubkwy1k57jzcwafp,Édgar Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC, 
2780924267,132,1,1,14,56,12ksg0e6d70senzilsic40fzl,1,82,0,5541073085,140,70.9,5541073087,141,7.9,5541073089,212,13.2,5541073081,107,,5541073083,56,Right,5541073091,213,2.65,,,,,,,7vwq6tjwae82epsh6kll9phm2,Namgyal Bhutia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC, 
2780924279,133,1,1,14,58,12ksg0e6d70senzilsic40fzl,1,70.9,7.9,5541073141,56,Right,5541073143,140,75.4,5541073149,213,6.11,5541073147,212,4.8,5541073145,141,6.7,,,,,,,,,,jtmpumg28emowvrre2ujqtw5,Alberto Noguera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC, 
2780924283,134,50,1,15,0,12ksg0e6d70senzilsic40fzl,1,79.7,6,5541073227,233,122,5541073167,286,,5541073165,56,Right,,,,,,,,,,,,,,,,7vwq6tjwae82epsh6kll9phm2,Namgyal Bhutia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC, 
2780924289,122,7,1,15,0,1kqb5u8em0tj1k40607w2vtl4,0,20.4,94.2,5541073199,56,Back,5541073205,233,134,5541073201,285,,,,,,,,,,,,,,,,,3macevv6d8kk7a3na4b3zh2j8,Irfan Yadwad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2780924295,123,83,1,15,1,1kqb5u8em0tj1k40607w2vtl4,0,25,93,5541081569,399,7vwq6tjwae82epsh6kll9phm2,,,,,,,,,,,,,,,,,,,,,,3macevv6d8kk7a3na4b3zh2j8,Irfan Yadwad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2780924301,135,61,1,15,5,12ksg0e6d70senzilsic40fzl,0,77.9,3.5,5541073295,56,Right,,,,,,,,,,,,,,,,,,,,,,7vwq6tjwae82epsh6kll9phm2,Namgyal Bhutia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC, 
2780924303,124,5,1,15,6,1kqb5u8em0tj1k40607w2vtl4,1,24,101.6,5541073319,233,136,5541074403,361,,5541073297,56,Back,5541073299,347,,,,,,,,,,,,,,3macevv6d8kk7a3na4b3zh2j8,Irfan Yadwad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2780924311,136,5,1,15,6,12ksg0e6d70senzilsic40fzl,0,76,-1.6,5541073315,56,Right,5541073333,233,124,5541073317,347,,,,,,,,,,,,,,,,,7vwq6tjwae82epsh6kll9phm2,Namgyal Bhutia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC, 
2780924471,125,1,1,15,33,1kqb5u8em0tj1k40607w2vtl4,1,27.8,100,5541074185,56,Back,5541074191,212,13,5541074183,107,,5541074189,141,93.5,5541074187,140,39.2,5541074193,213,5.88,,,,,,,bepdz3gbb2rxeuae2lt159g16,Vignesh Dakshinamurthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2780924487,126,1,1,15,35,1kqb5u8em0tj1k40607w2vtl4,1,37.1,93.3,5541074313,141,93.5,5541074317,213,3.12,5541074315,212,6.4,5541074311,140,31,5541074307,56,Back,,,,,,,,,,83rpxksxq3qq7vxslur4ge5sl,Wilmar Jordán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2780924485,137,83,1,15,37,12ksg0e6d70senzilsic40fzl,0,60.7,43.9,5541074363,399,bepdz3gbb2rxeuae2lt159g16,,,,,,,,,,,,,,,,,,,,,,cufgsqfkltgeb7ak2uan2dqdx,Ryan Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC, 
2780924493,127,1,1,15,38,1kqb5u8em0tj1k40607w2vtl4,0,30.7,94.5,5541074339,141,91.1,5541074337,140,40.4,5541074335,56,Back,5541074343,213,6.06,5541074341,212,10.4,,,,,,,,,,bepdz3gbb2rxeuae2lt159g16,Vignesh Dakshinamurthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2780924499,138,49,1,15,39,12ksg0e6d70senzilsic40fzl,1,65,11.6,,,,,,,,,,,,,,,,,,,,,,,,,7vwq6tjwae82epsh6kll9phm2,Namgyal Bhutia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC, 
2780924509,139,1,1,15,40,12ksg0e6d70senzilsic40fzl,1,60.9,15.3,5541074421,141,46.9,5541074419,140,63.9,5541074417,56,Center,5541074425,213,1.43,5541074423,212,21.7,,,,,,,,,,7vwq6tjwae82epsh6kll9phm2,Namgyal Bhutia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC, 
2780924519,140,1,1,15,42,12ksg0e6d70senzilsic40fzl,1,61.7,49.9,5541074513,212,18.2,5541074511,141,68.4,5541074509,140,49.2,5541074507,56,Back,5541074515,213,2.38,,,,,,,,,,de6woepvuggpm1z2cwz1nbmne,Suresh Singh Wangjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC, 
2780924533,141,1,1,15,44,12ksg0e6d70senzilsic40fzl,1,48.6,67.5,5541074611,212,16.3,5541074605,56,Back,5541074609,141,47.5,5541074607,140,40,5541074613,213,4.13,,,,,,,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC, 
2780924547,142,1,1,15,47,12ksg0e6d70senzilsic40fzl,1,40.9,48.7,5541074711,213,6.01,5541074705,140,53.2,5541074709,212,13.4,5541074707,141,43.3,5541074703,56,Center,,,,,,,,,,duxnzil70n1147w8ob8ooxo89,Chinglensana Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC, 
2780924557,143,1,1,15,49,12ksg0e6d70senzilsic40fzl,1,55.2,42.2,5541074771,213,3.82,5541074765,140,44.7,5541074769,212,14.1,5541074763,56,Back,5541074767,141,29.2,,,,,,,,,,jtmpumg28emowvrre2ujqtw5,Alberto Noguera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC, 
2780924575,144,1,1,15,50,12ksg0e6d70senzilsic40fzl,1,44.7,29.2,5541074843,141,61.4,5541074841,140,44.2,5541074847,213,1.59,5541074845,212,21.9,5541074839,56,Back,,,,,,,,,,183r263z06eesonzbta557ys5,Rahul Bheke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC, 
2780924601,145,1,1,15,52,12ksg0e6d70senzilsic40fzl,1,42.5,63.7,5541074973,213,4.76,5541074971,212,19.6,5541074965,56,Back,5541074967,140,43.3,5541074969,141,34.9,,,,,,,,,,duxnzil70n1147w8ob8ooxo89,Chinglensana Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC, 
2780924623,146,1,1,15,56,12ksg0e6d70senzilsic40fzl,1,49.9,32.5,5541075091,140,73.6,5541075097,213,0.47,5541075095,212,27.9,5541075089,56,Center,5541075093,141,50.9,,,,,,,,,,183r263z06eesonzbta557ys5,Rahul Bheke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC, 
2780924681,147,1,1,15,59,12ksg0e6d70senzilsic40fzl,1,69.4,54.6,5541075351,212,32.9,5541075355,1,,5541075347,140,38.2,5541075349,141,58.2,5541075353,213,3.07,5541075345,56,Back,,,,,,,7wpltjujzubkwy1k57jzcwafp,Édgar Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC, 
2780924693,148,1,1,16,7,12ksg0e6d70senzilsic40fzl,1,44.7,58.5,5541075455,141,96,5541075457,212,29.2,5541075459,213,1.06,5541075453,140,58.3,5541075451,56,Left,,,,,,,,,,duxnzil70n1147w8ob8ooxo89,Chinglensana Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC, 
2780924717,149,1,1,16,12,12ksg0e6d70senzilsic40fzl,1,56.7,95.6,5541075573,141,58.5,5541075577,213,3.66,5541075581,1,,5541075575,212,50.6,5541075571,140,14.9,5541075569,56,Back,,,,,,,de6woepvuggpm1z2cwz1nbmne,Suresh Singh Wangjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC, 
2780924753,150,1,1,16,17,12ksg0e6d70senzilsic40fzl,1,15.1,57.2,5541075805,140,21.1,5541075811,213,5.16,5541075807,141,37.7,5541075809,212,14.7,5541075803,56,Back,,,,,,,,,,et5ztuwgv6uaiste9nxba9h3p,Gurpreet Singh Sandhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,Goalkeeper
2780924783,151,1,1,16,24,12ksg0e6d70senzilsic40fzl,0,29.2,31.6,5541075985,1,,5541075983,213,6.27,5541075979,141,30.7,5541075977,140,95.5,5541075973,155,,5541075981,212,69.6,5541075975,56,Center,,,,183r263z06eesonzbta557ys5,Rahul Bheke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC, 
2780924785,128,52,1,16,29,1kqb5u8em0tj1k40607w2vtl4,1,4.6,71.7,,,,,,,,,,,,,,,,,,,,,,,,,a9gquocdgtb8bpk99a5a110mi,Mohammad Nawaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,Goalkeeper
2780924863,129,1,1,16,38,1kqb5u8em0tj1k40607w2vtl4,1,4.6,71.7,5541076423,141,51.6,5541076425,212,16,5541076427,213,5.26,5541076421,140,12.5,5541076417,123,,5541076419,56,Back,,,,,,,a9gquocdgtb8bpk99a5a110mi,Mohammad Nawaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,Goalkeeper
