id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,teamName,Position
2782016511,373,5,2,53,28,9xb6v8osxty9w0mel2x7dd4ru,1,85.8,-1.7,2025-03-01T12:43:22.533Z,2025-03-01T13:30:16Z,5547138009,347,,5547138007,56,Right,5547138089,233,511,,,,,,,,,,,,,,,,1cclqc2tw3zav2if1cqij7ofe,Manvir Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2782016445,511,5,2,53,28,1oyc8wvt31xlmocyg7euv40bo,0,14.2,101.7,2025-03-01T12:43:22.533Z,2025-03-01T13:30:17Z,5547137647,347,,5547137645,56,Back,5547138109,233,373,,,,,,,,,,,,,,,,46imbd3n5ksawlc59rxd6ymwa,Sahil Panwar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2782016887,374,1,2,53,54,9xb6v8osxty9w0mel2x7dd4ru,1,85.6,0,2025-03-01T12:43:48.197Z,2025-03-01T12:43:49Z,5547140069,56,Center,5547140075,212,19,5547140067,107,,5547140077,213,1.24,5547140071,140,91.4,5547140073,141,25.8,,,,,,,6oq9kpqxuh76it0pra7t5mcmi,Saurabh Bhanwala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2782016907,375,1,2,53,54,9xb6v8osxty9w0mel2x7dd4ru,0,91.4,25.8,2025-03-01T12:43:48.396Z,2025-03-01T13:47:21Z,5547140163,56,Center,5547140161,168,,5547140171,213,1.86,5547140167,141,44,5547140159,3,,5547140169,212,12.9,5547140165,140,87.9,,,,1cclqc2tw3zav2if1cqij7ofe,Manvir Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2782016909,512,12,2,53,55,1oyc8wvt31xlmocyg7euv40bo,1,5.8,64.8,2025-03-01T12:43:48.843Z,2025-03-01T12:43:50Z,5547140177,56,Back,5547140179,140,25.6,5547140187,15,,5547140185,213,0.38,5547140181,141,77,5547140183,212,22.4,,,,,,,6n6x88fmmeybwkr6nt8djmac5,Yoell van Nieff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2782016961,376,1,2,53,58,9xb6v8osxty9w0mel2x7dd4ru,0,69.1,24.6,2025-03-01T12:43:52.501Z,2025-03-01T12:43:53Z,5547140533,56,Center,5547140541,213,0.37,5547140537,141,36.6,5547140535,140,88.9,5547140539,212,22.3,,,,,,,,,,3zl5ec82f8zebkxkfdz16e3th,Tom Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2782017359,513,12,2,53,58,1oyc8wvt31xlmocyg7euv40bo,1,20.6,63.9,2025-03-01T12:43:52.561Z,2025-03-01T12:44:14Z,5547142581,212,51.3,5547142583,213,0.23,5547142577,140,68.2,5547142575,56,Left,5547142579,141,81.2,,,,,,,,,,dh1cktmvz3s0ynf3gv6u6hy39,Thaer Krouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2782017151,377,52,2,54,9,9xb6v8osxty9w0mel2x7dd4ru,1,14,35.4,2025-03-01T12:44:03.507Z,2025-03-01T12:44:03Z,,,,,,,,,,,,,,,,,,,,,,,,,dwb1qzzd5g32lwxam6skmdr6x,Vishal Kaith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,Goalkeeper
2782017355,378,1,2,54,16,9xb6v8osxty9w0mel2x7dd4ru,1,16.7,46.9,2025-03-01T12:44:09.924Z,2025-03-01T12:44:13Z,5547142555,140,20.9,5547142559,212,19.8,5547142557,141,75.3,5547142553,56,Back,5547142561,213,1.35,5547142551,123,,,,,,,,dwb1qzzd5g32lwxam6skmdr6x,Vishal Kaith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,Goalkeeper
2782017441,380,1,2,54,22,9xb6v8osxty9w0mel2x7dd4ru,0,35.2,72.4,2025-03-01T12:44:15.924Z,2025-03-01T12:44:18Z,5547142975,213,6.24,5547142969,140,72.6,5547142977,1,,5547142967,56,Center,5547142973,212,39.3,5547142971,141,70,,,,,,,cdd3to4e3ac0d61iy3vtp6pzo,Dippendu Biswas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2782017465,514,49,2,54,25,1oyc8wvt31xlmocyg7euv40bo,1,35.2,36.4,2025-03-01T12:44:19.462Z,2025-03-01T12:44:19Z,,,,,,,,,,,,,,,,,,,,,,,,,dh1cktmvz3s0ynf3gv6u6hy39,Thaer Krouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2782017481,515,8,2,54,26,1oyc8wvt31xlmocyg7euv40bo,1,35.2,36.4,2025-03-01T12:44:19.994Z,2025-03-01T12:44:20Z,5547143189,56,Back,,,,,,,,,,,,,,,,,,,,,,dh1cktmvz3s0ynf3gv6u6hy39,Thaer Krouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2782017639,516,1,2,54,29,1oyc8wvt31xlmocyg7euv40bo,1,53.5,34.8,2025-03-01T12:44:23.414Z,2025-03-01T12:44:28Z,5547144007,141,14.9,5547144009,212,47.9,5547144005,140,97.3,5547144013,1,,5547144001,155,,5547144011,213,6,5547144003,56,Right,,,,6n6x88fmmeybwkr6nt8djmac5,Yoell van Nieff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2782017659,517,1,2,54,34,1oyc8wvt31xlmocyg7euv40bo,0,97.3,14.9,2025-03-01T12:44:28.085Z,2025-03-01T12:44:29Z,5547144111,212,16.4,5547144113,213,2.65,5547144107,140,83.5,5547144109,141,26.2,5547144105,56,Center,,,,,,,,,,8hst6awgd2m3z7kxj0bjoj4oa,Vikram Partap Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2782017733,381,1,2,54,36,9xb6v8osxty9w0mel2x7dd4ru,1,12.9,83.5,2025-03-01T12:44:30.116Z,2025-03-01T12:44:33Z,5547144467,213,2.54,5547144459,56,Back,5547144465,212,9.9,5547144463,141,91.7,5547144461,140,5.1,,,,,,,,,,doiw2drickz2eacyeudn3szmy,Deepak Tangri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2782017741,382,50,2,54,39,9xb6v8osxty9w0mel2x7dd4ru,1,13.2,91.4,2025-03-01T12:44:33.076Z,2025-03-01T12:44:45Z,5547144509,285,,5547145705,233,518,5547144507,56,Back,,,,,,,,,,,,,,,,825wa3surm6iii587l4ekx7mx,Subhasish Bose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2782017955,518,7,2,54,39,1oyc8wvt31xlmocyg7euv40bo,1,88.1,8.2,2025-03-01T12:44:33.077Z,2025-03-01T12:44:45Z,5547145695,233,382,5547145635,286,,5547145633,56,Right,,,,,,,,,,,,,,,,8hst6awgd2m3z7kxj0bjoj4oa,Vikram Partap Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2782017797,383,61,2,54,42,9xb6v8osxty9w0mel2x7dd4ru,1,34.6,93.3,2025-03-01T12:44:36.161Z,2025-03-01T13:38:22Z,5547144861,56,Back,,,,,,,,,,,,,,,,,,,,,,4sqnd13g7n9e4orv6hcp27fxm,Liston Colaço,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2782017937,384,1,2,54,44,9xb6v8osxty9w0mel2x7dd4ru,1,23.7,94.1,2025-03-01T12:44:38.597Z,2025-03-01T12:44:44Z,5547145573,213,6.22,5547145571,212,3.2,5547145565,56,Back,5547145569,141,93.8,5547145567,140,26.7,,,,,,,,,,825wa3surm6iii587l4ekx7mx,Subhasish Bose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2782017961,519,4,2,54,50,1oyc8wvt31xlmocyg7euv40bo,1,71.4,4.4,2025-03-01T12:44:43.923Z,2025-03-01T13:39:05Z,5547145873,233,385,5547145861,286,,5547145857,56,Right,5547145859,241,,5547145855,242,,,,,,,,,,,8hst6awgd2m3z7kxj0bjoj4oa,Vikram Partap Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2782017947,385,4,2,54,50,9xb6v8osxty9w0mel2x7dd4ru,0,28.6,95.6,2025-03-01T12:44:43.924Z,2025-03-01T12:45:51Z,5547152091,242,,5547145893,233,519,5547145853,285,,5547145847,56,Back,5547145849,152,,,,,,,,,,,825wa3surm6iii587l4ekx7mx,Subhasish Bose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2782018219,520,1,2,54,57,1oyc8wvt31xlmocyg7euv40bo,1,66.7,2.5,2025-03-01T12:44:51.409Z,2025-03-01T12:44:59Z,5547146985,212,5.8,5547146987,213,2.39,5547146981,140,62.7,5547146983,141,8.3,5547146979,56,Right,5547146975,5,,5547146977,241,,,,,8uo53q5n2lt81faxntpfsj0q2,Valpuia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2782018223,521,4,2,54,59,1oyc8wvt31xlmocyg7euv40bo,1,61.5,48.6,2025-03-01T12:44:53.331Z,2025-03-01T12:45:47Z,5547151691,233,386,5547147383,286,,5547147381,152,,5547147377,295,,5547147379,56,Center,5547147375,13,,,,,,,,7t90qi8vml1rdscbbwy0wbuuh,Brandon Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2782018097,386,4,2,54,59,9xb6v8osxty9w0mel2x7dd4ru,0,38.4,49.8,2025-03-01T12:44:53.332Z,2025-03-01T12:45:46Z,5547146955,295,,5547146959,152,,5547146957,56,Back,5547151711,233,521,5547146961,285,,5547146953,13,,,,,,,,1qthfdkbz92jucy9vpqimltec,Abhishek Suryavanshi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2782018365,522,1,2,55,10,1oyc8wvt31xlmocyg7euv40bo,1,61.9,53.3,2025-03-01T12:45:04.641Z,2025-03-01T12:45:06Z,5547147713,213,3.35,5547147701,140,54.7,5547147691,5,,5547147697,56,Center,5547147695,152,,5547147705,141,50.9,5547147709,212,7.7,,,,7t90qi8vml1rdscbbwy0wbuuh,Brandon Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2782018441,523,1,2,55,12,1oyc8wvt31xlmocyg7euv40bo,1,54.7,50.9,2025-03-01T12:45:06.719Z,2025-03-01T12:45:10Z,5547148153,141,73.2,5547148149,56,Center,5547148151,140,51.8,5547148157,213,1.77,5547148155,212,15.5,,,,,,,,,,6n6x88fmmeybwkr6nt8djmac5,Yoell van Nieff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2782018549,524,1,2,55,16,1oyc8wvt31xlmocyg7euv40bo,1,52.3,73.5,2025-03-01T12:45:10.156Z,2025-03-01T12:45:14Z,5547148705,141,68.8,5547148709,213,6.07,5547148707,212,14.9,5547148703,140,66.2,5547148701,56,Center,,,,,,,,,,8jagdiyhimgmuz0ku5mm1266t,Tiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2782018627,525,1,2,55,20,1oyc8wvt31xlmocyg7euv40bo,1,66,62.9,2025-03-01T12:45:14.077Z,2025-03-01T12:45:18Z,5547149103,1,,5547149097,141,11.1,5547149101,213,4.78,5547149095,140,68.2,5547149099,212,35.3,5547149093,56,Right,,,,,,,4caacpozfluk9p6ljrkzzo8o9,Lallianzuala Chhangte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2782018719,526,1,2,55,24,1oyc8wvt31xlmocyg7euv40bo,1,72.3,5.2,2025-03-01T12:45:18.029Z,2025-03-01T12:45:22Z,5547149555,213,1.84,5547149547,140,69.4,5547149545,56,Center,5547149549,141,21.5,5547149553,212,11.5,,,,,,,,,,8uo53q5n2lt81faxntpfsj0q2,Valpuia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2782018755,527,1,2,55,28,1oyc8wvt31xlmocyg7euv40bo,1,63.9,21.6,2025-03-01T12:45:22.216Z,2025-03-01T12:45:24Z,5547149739,212,25.7,5547149735,140,88.3,5547149737,141,24.9,5547149741,213,0.09,5547149733,56,Center,,,,,,,,,,6n6x88fmmeybwkr6nt8djmac5,Yoell van Nieff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2782018787,528,1,2,55,30,1oyc8wvt31xlmocyg7euv40bo,1,88.3,24.9,2025-03-01T12:45:24.122Z,2025-03-01T12:45:26Z,5547149933,213,5.09,5547149927,140,92.2,5547149925,56,Right,5547149929,141,9.8,5547149931,212,11.1,,,,,,,,,,8ivkc4eqlrtucjitvl8fcgu6t,Jon Toral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2782018819,529,1,2,55,32,1oyc8wvt31xlmocyg7euv40bo,0,92.6,7.6,2025-03-01T12:45:26.043Z,2025-03-01T12:45:28Z,5547150085,2,,5547150099,141,24,5547150097,140,93.4,5547150103,212,11.2,5547150117,233,387,5547150121,286,,5547150093,56,Center,5547150115,236,,8uo53q5n2lt81faxntpfsj0q2,Valpuia,5547150105,213,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2782018815,387,12,2,55,32,9xb6v8osxty9w0mel2x7dd4ru,1,5.9,82.7,2025-03-01T12:45:26.143Z,2025-03-01T12:45:28Z,5547150075,56,Back,5547150167,233,529,5547150073,185,,,,,,,,,,,,,,,,,4sqnd13g7n9e4orv6hcp27fxm,Liston Colaço,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2782018825,388,6,2,55,34,9xb6v8osxty9w0mel2x7dd4ru,0,6.2,80,2025-03-01T12:45:27.796Z,2025-03-01T12:45:36Z,5547150263,73,,5547150669,233,530,5547150261,56,Back,,,,,,,,,,,,,,,,4sqnd13g7n9e4orv6hcp27fxm,Liston Colaço,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2782018873,530,6,2,55,34,1oyc8wvt31xlmocyg7euv40bo,1,93.8,20,2025-03-01T12:45:27.796Z,2025-03-01T13:24:19Z,5547150555,75,,5547150623,233,388,5547150553,56,Right,,,,,,,,,,,,,,,,8uo53q5n2lt81faxntpfsj0q2,Valpuia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2782019503,531,1,2,56,7,1oyc8wvt31xlmocyg7euv40bo,1,99.5,0.5,2025-03-01T12:46:01.178Z,2025-03-01T12:48:04Z,5547153789,213,2.12,5547153785,141,34.5,5547153787,212,27.2,5547153779,6,,5547164651,210,15,5547153783,140,85.9,5547153781,56,Center,5547164653,154,,7t90qi8vml1rdscbbwy0wbuuh,Brandon Fernandes,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2782021177,535,15,2,56,13,1oyc8wvt31xlmocyg7euv40bo,1,84.8,33,2025-03-01T12:46:07.295Z,2025-03-01T12:48:05Z,5547164717,147,51.1,5547163657,82,,5547164695,76,,5547164711,100,,5547164705,102,53.1,5547162725,63,,5547163653,20,,5547164713,146,98.5,8uo53q5n2lt81faxntpfsj0q2,Valpuia,5547164721,230,98.9,5547164709,328,,,5547164697,29,5547162729,56,Center,,5547164723,231,48.6,5547164707,103,19,5547164699,154,5547164745,233,389,,5547164693,25,,5547164701,55,531,,Mumbai City FC,
2782019467,389,10,2,56,13,9xb6v8osxty9w0mel2x7dd4ru,1,1.5,48.9,2025-03-01T12:46:07.395Z,2025-03-01T12:48:05Z,5547153577,56,Back,5547164793,233,535,5547153573,94,,,,,,,,,,,,,,,,,3zl5ec82f8zebkxkfdz16e3th,Tom Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2782019509,532,16,2,56,14,1oyc8wvt31xlmocyg7euv40bo,1,97.4,55.1,2025-03-01T12:46:08.207Z,2025-03-01T12:49:21Z,5547157157,374,46:07.9,5547158679,76,,5547165773,281,8uo53q5n2lt81faxntpfsj0q2,5547158685,458,,5547157151,72,,5547157149,25,,5547165777,472,535,5547157153,16,,8ivkc4eqlrtucjitvl8fcgu6t,Jon Toral,5547165771,280,BLOCKED_SHOT,5547157161,375,56:14.2,,5547153807,56,5547158681,102,53.1,Center,5547158687,230,99.4,5547165775,282,1oyc8wvt31xlmocyg7euv40bo,5547158683,103,5547158689,231,50.7,13.9,5547170655,328,,,,,,Mumbai City FC,
2782020309,390,1,2,57,2,9xb6v8osxty9w0mel2x7dd4ru,1,50.4,50,2025-03-01T12:46:56.227Z,2025-03-01T12:46:57Z,5547158245,212,17.4,5547158249,279,G,5547158247,213,2.53,5547158263,189,,5547158237,140,36.8,5547158231,56,Back,5547158241,141,64.6,,,,31v9w4cyk1fxlig452kuc65ed,Jamie Maclaren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2782020461,391,4,2,57,12,9xb6v8osxty9w0mel2x7dd4ru,1,37,86.2,2025-03-01T12:47:06.451Z,2025-03-01T12:47:13Z,5547159667,265,,5547159669,286,,5547159665,152,,5547159663,56,Back,5547159661,13,,5547159851,233,533,,,,,,,825wa3surm6iii587l4ekx7mx,Subhasish Bose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2782020571,533,4,2,57,12,1oyc8wvt31xlmocyg7euv40bo,0,62.6,17.2,2025-03-01T12:47:06.452Z,2025-03-01T12:47:24Z,5547159815,285,,5547160895,55,534,5547159807,13,,5547159809,56,Right,5547159813,265,,5547159811,152,,5547159863,233,391,,,,8hst6awgd2m3z7kxj0bjoj4oa,Vikram Partap Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2782020621,534,17,2,57,19,1oyc8wvt31xlmocyg7euv40bo,1,0,0,2025-03-01T12:47:13.505Z,2025-03-01T12:47:24Z,5547160853,13,243,5547160849,32,,5547160851,392,,5547160855,55,533,,,,,,,,,,,,,8hst6awgd2m3z7kxj0bjoj4oa,Vikram Partap Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2782022693,392,1,2,59,29,9xb6v8osxty9w0mel2x7dd4ru,1,41.1,85.9,2025-03-01T12:49:23.618Z,2025-03-01T12:49:25Z,5547171053,189,,5547170993,140,54.4,5547171003,212,15.7,5547170987,152,,5547171007,213,0.47,5547170985,5,,5547170989,56,Left,5547170999,141,96.3,doiw2drickz2eacyeudn3szmy,Deepak Tangri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2782022755,393,1,2,59,31,9xb6v8osxty9w0mel2x7dd4ru,1,55.4,96,2025-03-01T12:49:25.554Z,2025-03-01T12:49:28Z,5547171303,213,6.2,5547171301,212,39.4,5547171305,1,,5547171297,140,92.8,5547171295,56,Left,5547171299,141,90.9,,,,,,,825wa3surm6iii587l4ekx7mx,Subhasish Bose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2782022781,394,1,2,59,34,9xb6v8osxty9w0mel2x7dd4ru,1,93.7,82.1,2025-03-01T12:49:28.770Z,2025-03-01T12:50:03Z,5547173931,210,15,5547171481,56,Center,5547171483,140,85.7,5547173933,154,,5547171487,212,12,5547171485,141,69.4,5547171489,213,3.94,,,,4sqnd13g7n9e4orv6hcp27fxm,Liston Colaço,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2782022785,395,15,2,59,37,9xb6v8osxty9w0mel2x7dd4ru,1,91.4,66.6,2025-03-01T12:49:30.946Z,2025-03-01T12:50:04Z,5547173993,233,536,5547173975,230,98.8,5547173959,29,,5547173977,231,53.4,5547173967,102,52.9,5547173971,146,93.4,5547173961,154,,5547173319,82,,ar6epfwqqob8wx8tra17jxkgl,Dimitri Petratos,5547171497,22,,5547173969,103,19,,5547173957,76,5547173963,55,394,,5547173973,147,63.4,5547173315,72,,5547171501,56,5547171499,64,,Center,,,,,,,,Mohun Bagan SG,
2782022803,536,10,2,59,37,1oyc8wvt31xlmocyg7euv40bo,1,6.6,36.6,2025-03-01T12:49:31.046Z,2025-03-01T13:39:02Z,5547171607,56,Back,5547171605,94,,5547174041,233,395,,,,,,,,,,,,,,,,dh1cktmvz3s0ynf3gv6u6hy39,Thaer Krouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2782022841,537,49,2,59,41,1oyc8wvt31xlmocyg7euv40bo,1,14.9,27.7,2025-03-01T12:49:35.575Z,2025-03-01T12:49:35Z,,,,,,,,,,,,,,,,,,,,,,,,,8ivkc4eqlrtucjitvl8fcgu6t,Jon Toral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2782022905,538,1,2,59,42,1oyc8wvt31xlmocyg7euv40bo,1,14.9,27.7,2025-03-01T12:49:36.684Z,2025-03-01T12:49:40Z,5547172101,140,25,5547172099,56,Back,5547172097,155,,5547172103,141,11.3,5547172105,212,15.4,5547172107,213,5.47,,,,,,,8ivkc4eqlrtucjitvl8fcgu6t,Jon Toral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2782022913,539,4,2,59,43,1oyc8wvt31xlmocyg7euv40bo,1,28.4,13.9,2025-03-01T12:49:36.993Z,2025-03-01T12:50:26Z,5547172233,152,,5547172265,233,396,5547172231,56,Back,5547175927,294,,5547172229,13,,5547172237,285,,,,,,,,uuh0y713rzg940ai1bjs08ut,Bipin Singh Thounaojam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2782022863,396,4,2,59,43,9xb6v8osxty9w0mel2x7dd4ru,0,71.6,86.1,2025-03-01T12:49:36.994Z,2025-03-01T12:50:41Z,5547172227,286,,5547172281,233,539,5547172223,152,,5547177029,55,398,5547172221,56,Left,5547175415,294,,5547172219,13,,,,,825wa3surm6iii587l4ekx7mx,Subhasish Bose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2782024065,399,27,2,60,15,9xb6v8osxty9w0mel2x7dd4ru,1,0,0,2025-03-01T12:50:08.890Z,2025-03-01T13:30:14Z,5547178163,41,Injury,5547178165,53,825wa3surm6iii587l4ekx7mx,5547377133,233,540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2782023989,540,27,2,60,15,1oyc8wvt31xlmocyg7euv40bo,1,0,0,2025-03-01T12:50:08.890Z,2025-03-01T13:30:13Z,5547377089,233,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2782023751,398,17,2,60,41,9xb6v8osxty9w0mel2x7dd4ru,1,0,0,2025-03-01T12:50:35.378Z,2025-03-01T12:50:41Z,5547176999,13,243,5547176995,393,,5547176993,31,,5547177003,55,396,,,,,,,,,,,,,825wa3surm6iii587l4ekx7mx,Subhasish Bose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2782024079,400,28,2,61,1,9xb6v8osxty9w0mel2x7dd4ru,1,0,0,2025-03-01T12:50:55.479Z,2025-03-01T12:50:57Z,5547178217,55,399,5547178295,233,541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2782024033,541,28,2,61,1,1oyc8wvt31xlmocyg7euv40bo,1,0,0,2025-03-01T12:50:55.479Z,2025-03-01T12:50:57Z,5547178255,233,400,5547178027,55,540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2782024141,542,1,2,61,7,1oyc8wvt31xlmocyg7euv40bo,1,28.7,9.1,2025-03-01T12:51:00.822Z,2025-03-01T12:51:02Z,5547178613,56,Right,5547178611,152,,5547178617,141,16.4,5547178621,213,0.07,5547178615,140,95,5547178619,212,69.8,5547178623,1,,5547178609,155,,8uo53q5n2lt81faxntpfsj0q2,Valpuia,5547178607,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2782024175,543,1,2,61,8,1oyc8wvt31xlmocyg7euv40bo,0,95,16.4,2025-03-01T12:51:02.103Z,2025-03-01T13:49:18Z,5547178761,141,47.6,5547178757,56,Center,5547178769,213,1.57,5547178759,140,95.1,5547178765,212,21.2,,,,,,,,,,uuh0y713rzg940ai1bjs08ut,Bipin Singh Thounaojam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2782024195,401,12,2,61,9,9xb6v8osxty9w0mel2x7dd4ru,1,8.4,50.4,2025-03-01T12:51:03.489Z,2025-03-01T12:51:05Z,5547178867,141,58.5,5547178869,212,9.3,5547178865,140,1.3,5547178873,213,2.51,5547178863,56,Back,,,,,,,,,,3zl5ec82f8zebkxkfdz16e3th,Tom Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2782024265,402,12,2,61,11,9xb6v8osxty9w0mel2x7dd4ru,1,1.3,58.5,2025-03-01T12:51:05.042Z,2025-03-01T12:51:08Z,5547179207,212,24,5547179209,213,6.1,5547179205,141,52.1,5547179201,56,Back,5547179203,140,23.8,,,,,,,,,,cdd3to4e3ac0d61iy3vtp6pzo,Dippendu Biswas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2782024249,544,15,2,61,12,1oyc8wvt31xlmocyg7euv40bo,1,67.1,41.8,2025-03-01T12:51:06.742Z,2025-03-01T13:49:22Z,5547179157,56,Center,5547182413,147,49.5,5547182407,103,21.5,5547179151,18,,5547182405,102,48.7,5547502169,458,,5547182495,233,403,5547182411,146,98.6,6n6x88fmmeybwkr6nt8djmac5,Yoell van Nieff,5547182387,79,,5547179145,22,,,5547182409,215,5547181637,72,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
