id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/15/value,qualifier/16/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,teamName,Position
2780124647,77,1,1,11,35,9xb6v8osxty9w0mel2x7dd4ru,1,51.9,49.4,2025-02-23T14:12:00.131Z,2025-02-23T14:12:02Z,5536681989,213,2.3,5536681983,141,69.1,5536681979,56,Back,5536681981,140,40.4,5536681985,212,18,,,,,,,,,,5hmx68vjqij9ywdv61v2qyrmy,Alberto Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2780124777,78,1,1,11,37,9xb6v8osxty9w0mel2x7dd4ru,1,40.4,69.3,2025-02-23T14:12:02.116Z,2025-02-23T14:12:09Z,5536682643,140,61.8,5536682639,56,Center,5536682647,141,67.3,5536682649,212,22.5,5536682651,213,6.22,,,,,,,,,,825wa3surm6iii587l4ekx7mx,Subhasish Bose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2780124827,79,1,1,11,44,9xb6v8osxty9w0mel2x7dd4ru,1,68.3,70.8,2025-02-23T14:12:08.883Z,2025-02-23T14:12:12Z,5536682989,213,3.95,5536682981,140,61.9,5536682985,212,9.7,5536682979,56,Center,5536682983,141,60.5,,,,,,,,,,doiw2drickz2eacyeudn3szmy,Deepak Tangri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2780124877,80,1,1,11,47,9xb6v8osxty9w0mel2x7dd4ru,1,61.9,57.5,2025-02-23T14:12:11.934Z,2025-02-23T14:12:15Z,5536683281,212,12.2,5536683275,56,Center,5536683277,140,64.6,5536683279,141,40.1,5536683283,213,4.95,,,,,,,,,,95zechkfla1l7dwt8sjhevvca,Apuia Ralte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2780124903,81,1,1,11,51,9xb6v8osxty9w0mel2x7dd4ru,1,62.9,57.9,2025-02-23T14:12:15.747Z,2025-02-23T14:12:17Z,5536683433,56,Center,5536683437,141,56.6,5536683435,140,60,5536683441,213,3.42,5536683439,212,3.2,,,,,,,,,,1rsxl4rnswqez6c6rwp7768r9,Greg Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2780124923,82,1,1,11,52,9xb6v8osxty9w0mel2x7dd4ru,1,60.2,56.7,2025-02-23T14:12:16.904Z,2025-02-23T14:12:18Z,5536683543,140,65.3,5536683545,141,73.2,5536683547,212,12.4,5536683549,213,1.13,5536683541,56,Center,,,,,,,,,,95zechkfla1l7dwt8sjhevvca,Apuia Ralte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2780124947,83,1,1,11,53,9xb6v8osxty9w0mel2x7dd4ru,1,65.3,72.9,2025-02-23T14:12:17.920Z,2025-02-23T14:12:20Z,5536683723,141,68.7,5536683727,213,3.29,5536683725,212,19.7,5536683721,140,46.7,5536683719,56,Back,,,,,,,,,,doiw2drickz2eacyeudn3szmy,Deepak Tangri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2780125007,84,1,1,11,56,9xb6v8osxty9w0mel2x7dd4ru,1,42.6,68.1,2025-02-23T14:12:20.639Z,2025-02-23T14:12:24Z,5536684077,212,21.1,5536684073,141,37.1,5536684069,140,41.7,5536684081,213,4.67,5536684065,56,Back,,,,,,,,,,5hmx68vjqij9ywdv61v2qyrmy,Alberto Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2780125065,85,1,1,12,0,9xb6v8osxty9w0mel2x7dd4ru,1,39.7,32.4,2025-02-23T14:12:24.483Z,2025-02-23T14:12:27Z,5536684359,56,Back,5536684363,141,66.1,5536684361,140,37.3,5536684367,213,1.68,5536684365,212,23.1,,,,,,,,,,3zl5ec82f8zebkxkfdz16e3th,Tom Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2780125107,86,1,1,12,3,9xb6v8osxty9w0mel2x7dd4ru,1,38.2,65.5,2025-02-23T14:12:27.499Z,2025-02-23T14:12:29Z,5536684617,141,66.7,5536684615,140,54.3,5536684621,213,0.05,5536684613,56,Center,5536684619,212,16.9,,,,,,,,,,5hmx68vjqij9ywdv61v2qyrmy,Alberto Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2780125155,87,1,1,12,5,9xb6v8osxty9w0mel2x7dd4ru,1,48.5,69.3,2025-02-23T14:12:29.814Z,2025-02-23T14:12:32Z,5536684887,212,14,5536684885,141,89.7,5536684881,56,Back,5536684883,140,46.8,5536684889,213,1.7,,,,,,,,,,doiw2drickz2eacyeudn3szmy,Deepak Tangri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2780125213,88,1,1,12,8,9xb6v8osxty9w0mel2x7dd4ru,1,45.4,95.7,2025-02-23T14:12:32.567Z,2025-02-23T14:12:35Z,5536685165,140,39.7,5536685167,141,72,5536685163,56,Back,5536685171,213,4.36,5536685169,212,17.2,,,,,,,,,,825wa3surm6iii587l4ekx7mx,Subhasish Bose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2780125317,89,1,1,12,10,9xb6v8osxty9w0mel2x7dd4ru,1,40.8,72.1,2025-02-23T14:12:35.316Z,2025-02-23T14:12:40Z,5536685733,56,Back,5536685737,141,39.4,5536685735,140,39.1,5536685741,213,4.63,5536685739,212,22.3,,,,,,,,,,5hmx68vjqij9ywdv61v2qyrmy,Alberto Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2780125375,90,1,1,12,16,9xb6v8osxty9w0mel2x7dd4ru,1,38.8,34,2025-02-23T14:12:40.505Z,2025-02-23T14:12:43Z,5536686001,140,36.8,5536685999,56,Back,5536686007,213,1.67,5536686005,212,21.7,5536686003,141,65.7,,,,,,,,,,3zl5ec82f8zebkxkfdz16e3th,Tom Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2780125449,91,1,1,12,18,9xb6v8osxty9w0mel2x7dd4ru,1,38.9,66.7,2025-02-23T14:12:43.084Z,2025-02-23T14:12:46Z,5536686397,212,14.3,5536686391,140,41.9,5536686393,141,87.2,5536686387,56,Back,5536686399,213,1.35,,,,,,,,,,5hmx68vjqij9ywdv61v2qyrmy,Alberto Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2780125567,92,1,1,12,22,9xb6v8osxty9w0mel2x7dd4ru,1,43.8,94.7,2025-02-23T14:12:46.399Z,2025-02-23T14:12:53Z,5536686967,140,65,5536686963,56,Left,5536686975,212,22.3,5536686977,213,0.04,5536686973,141,95.9,,,,,,,,,,825wa3surm6iii587l4ekx7mx,Subhasish Bose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2780125571,93,61,1,12,28,9xb6v8osxty9w0mel2x7dd4ru,0,71.3,93.8,2025-02-23T14:12:53.043Z,2025-02-23T14:12:53Z,5536686983,56,Left,,,,,,,,,,,,,,,,,,,,,,4sqnd13g7n9e4orv6hcp27fxm,Liston Colaço,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2780125597,132,49,1,12,29,8oyl91pb7l6qgk6dryn129td0,1,22.6,5,2025-02-23T14:12:54.100Z,2025-02-23T14:12:54Z,,,,,,,,,,,,,,,,,,,,,,,,,4txuu306n3k2355exjbzsh016,Rahim Ali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2780125663,133,1,1,12,30,8oyl91pb7l6qgk6dryn129td0,1,20.3,5.9,2025-02-23T14:12:54.980Z,2025-02-23T14:12:58Z,5536687523,212,16.5,5536687517,56,Back,5536687525,213,2.11,5536687521,141,26.7,5536687519,140,12.3,,,,,,,,,,4txuu306n3k2355exjbzsh016,Rahim Ali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2780125681,134,1,1,12,34,8oyl91pb7l6qgk6dryn129td0,0,12.7,22.2,2025-02-23T14:12:58.701Z,2025-02-23T14:13:36Z,5536687631,1,,5536687619,157,,5536687629,213,6.04,5536687627,212,33.7,5536687621,56,Back,5536687625,141,10.4,5536687623,140,43.9,,,,57h3oir0n9l0qgmkhkr98so2d,Mourtada Fall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2780125727,94,1,1,12,37,9xb6v8osxty9w0mel2x7dd4ru,0,55.5,88.1,2025-02-23T14:13:01.376Z,2025-02-23T14:13:02Z,5536687811,212,19.6,5536687803,3,,5536687805,56,Back,5536687807,140,39.6,5536687817,213,3.69,5536687809,141,73,,,,,,,825wa3surm6iii587l4ekx7mx,Subhasish Bose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2780125859,135,1,1,12,43,8oyl91pb7l6qgk6dryn129td0,1,70.7,14.6,2025-02-23T14:13:08.044Z,2025-02-23T14:13:12Z,5536688513,213,6.09,5536688509,141,10.6,5536688507,140,83.6,5536688505,56,Right,5536688511,212,13.8,,,,,,,,,,1gjtz6kvr1pwi82mo5fsppck5,Dorielton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2780125881,136,1,1,12,47,8oyl91pb7l6qgk6dryn129td0,0,89.6,12.9,2025-02-23T14:13:11.892Z,2025-02-23T14:13:17Z,5536688603,213,1.5,5536688633,286,,5536688593,155,,5536688621,236,,5536688597,140,89.8,5536688595,56,Right,5536688599,141,17.1,5536688601,212,2.9,1b2pb9lykqu8nc7726vlnq1g5,Hugo Boumous,5536688591,2,,,5536688623,233,95,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2780125873,95,12,1,12,47,9xb6v8osxty9w0mel2x7dd4ru,1,12.6,83.8,2025-02-23T14:13:11.992Z,2025-02-23T14:13:14Z,5536688567,185,,5536688733,233,136,5536688569,56,Back,,,,,,,,,,,,,,,,825wa3surm6iii587l4ekx7mx,Subhasish Bose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2780125915,96,6,1,12,48,9xb6v8osxty9w0mel2x7dd4ru,0,11.6,83.4,2025-02-23T14:13:13.334Z,2025-02-23T14:13:18Z,5536688895,73,,5536689081,233,137,5536688889,56,Back,,,,,,,,,,,,,,,,825wa3surm6iii587l4ekx7mx,Subhasish Bose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2780125925,137,6,1,12,48,8oyl91pb7l6qgk6dryn129td0,1,88.4,16.6,2025-02-23T14:13:13.334Z,2025-02-23T14:19:26Z,5536689021,56,Right,5536689055,233,96,5536689023,75,,,,,,,,,,,,,,,,,1b2pb9lykqu8nc7726vlnq1g5,Hugo Boumous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2780126581,138,1,1,13,22,8oyl91pb7l6qgk6dryn129td0,1,99.8,0.4,2025-02-23T14:13:46.421Z,2025-02-23T14:14:03Z,5536693995,154,,5536692585,140,88.8,5536692579,155,,5536692577,6,,5536692593,1,,5536692581,224,,5536693993,210,13,5536692591,213,1.85,1b2pb9lykqu8nc7726vlnq1g5,Hugo Boumous,5536692587,141,60.5,1,5536692583,56,Center,5536692575,2,,5536692589,212,42.5,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2780126585,139,13,1,13,25,8oyl91pb7l6qgk6dryn129td0,1,88.8,60.5,2025-02-23T14:13:49.660Z,2025-02-23T14:14:03Z,5536694013,55,138,5536694017,102,48.7,5536694025,231,50.7,5536692617,17,,5536692619,56,Center,5536692977,328,,5536694019,103,87.5,5536692967,15,,57h3oir0n9l0qgmkhkr98so2d,Mourtada Fall,5536694023,230,99.4,,5536694009,29,,5536692961,25,,5536694011,154,,5536694007,74,,,,,,,,,,,,,,,,,,,Odisha FC,
2780126709,97,5,1,13,26,9xb6v8osxty9w0mel2x7dd4ru,1,-1.3,60.5,2025-02-23T14:13:50.964Z,2025-02-23T14:19:40Z,5536693415,346,,5536693413,56,Back,5536693491,233,140,,,,,,,,,,,,,,,,825wa3surm6iii587l4ekx7mx,Subhasish Bose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2780126619,140,5,1,13,26,8oyl91pb7l6qgk6dryn129td0,0,101.3,39.5,2025-02-23T14:13:50.964Z,2025-02-23T14:19:40Z,5536693503,233,97,5536692859,56,Center,5536692861,346,,,,,,,,,,,,,,,,,57h3oir0n9l0qgmkhkr98so2d,Mourtada Fall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2780127363,98,1,1,14,10,9xb6v8osxty9w0mel2x7dd4ru,0,4.9,43.4,2025-02-23T14:14:35.012Z,2025-02-23T14:14:38Z,5536697011,141,29.4,5536697021,74,,5536697005,124,,5536697007,56,Back,5536697017,1,,5536697009,140,43.3,5536697015,213,6.05,5536697013,212,41.4,dwb1qzzd5g32lwxam6skmdr6x,Vishal Kaith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,Goalkeeper
2780127389,141,44,1,14,13,8oyl91pb7l6qgk6dryn129td0,1,55.4,76.4,2025-02-23T14:14:37.621Z,2025-02-23T14:14:41Z,5536697135,56,Center,5536697137,286,,5536697139,233,99,,,,,,,,,,,,,,,,1gjtz6kvr1pwi82mo5fsppck5,Dorielton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2780127371,99,44,1,14,13,9xb6v8osxty9w0mel2x7dd4ru,0,44.6,23.6,2025-02-23T14:14:37.622Z,2025-02-23T14:14:42Z,5536697191,233,141,5536697055,285,,5536697051,56,Back,,,,,,,,,,,,,,,,95zechkfla1l7dwt8sjhevvca,Apuia Ralte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2780127437,142,1,1,14,13,8oyl91pb7l6qgk6dryn129td0,0,53.9,79,2025-02-23T14:14:37.717Z,2025-02-23T14:35:02Z,5536697499,3,,5536697509,213,5.44,5536697505,141,59.6,5536697507,212,17.7,5536697501,56,Center,5536697503,140,65.2,,,,,,,1gjtz6kvr1pwi82mo5fsppck5,Dorielton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2780127415,100,1,1,14,14,9xb6v8osxty9w0mel2x7dd4ru,1,35.1,37.6,2025-02-23T14:14:39.092Z,2025-02-23T14:14:40Z,5536697343,212,16.6,5536697339,140,39.5,5536697345,213,4.99,5536697335,3,,5536697337,56,Back,5536697341,141,14.1,,,,,,,5hmx68vjqij9ywdv61v2qyrmy,Alberto Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2780127433,101,1,1,14,16,9xb6v8osxty9w0mel2x7dd4ru,0,40,11.6,2025-02-23T14:14:40.452Z,2025-02-23T14:14:41Z,5536697437,56,Back,5536697435,3,,5536697441,141,25.9,5536697443,212,11.3,5536697439,140,45.4,5536697447,213,1.04,,,,,,,ck9nyxv100c1x24zxde7fx1t6,Asish Rai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2780127473,143,1,1,14,18,8oyl91pb7l6qgk6dryn129td0,1,55.7,81.4,2025-02-23T14:14:42.820Z,2025-02-23T14:14:44Z,5536697691,213,2.75,5536697689,212,13.5,5536697681,3,,5536697687,141,89,5536697685,140,43.8,5536697683,56,Back,,,,,,,1gjtz6kvr1pwi82mo5fsppck5,Dorielton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2780127539,144,1,1,14,19,8oyl91pb7l6qgk6dryn129td0,1,43.7,89,2025-02-23T14:14:43.868Z,2025-02-23T14:14:48Z,5536697991,140,64.4,5536697987,157,,5536697999,1,,5536697995,212,38.6,5536697997,213,5.31,5536697993,141,42.1,5536697989,56,Center,,,,27av1jg9xtwnlxkhuulj6wh5,Jerry Lalrinzuala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2780127543,145,44,1,14,22,8oyl91pb7l6qgk6dryn129td0,1,63.6,39.2,2025-02-23T14:14:47.174Z,2025-02-23T14:19:34Z,5536698101,233,102,5536698021,286,,5536698019,56,Center,,,,,,,,,,,,,,,,esu2vqnkc4fl5bsimwcnnkjfu,Rahul K P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2780127521,102,44,1,14,22,9xb6v8osxty9w0mel2x7dd4ru,0,36.4,60.8,2025-02-23T14:14:47.175Z,2025-02-23T14:19:35Z,5536698125,233,145,5536697913,56,Back,5536697917,285,,,,,,,,,,,,,,,,,825wa3surm6iii587l4ekx7mx,Subhasish Bose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2780127591,146,1,1,14,23,8oyl91pb7l6qgk6dryn129td0,0,64.4,39.8,2025-02-23T14:14:47.653Z,2025-02-23T14:34:43Z,5536698237,3,,5536698241,140,67.2,5536698247,213,4.86,5536698245,212,20.4,5536698239,56,Right,5536698243,141,10.1,,,,,,,esu2vqnkc4fl5bsimwcnnkjfu,Rahul K P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2780127655,103,1,1,14,26,9xb6v8osxty9w0mel2x7dd4ru,1,39.2,85,2025-02-23T14:14:50.550Z,2025-02-23T14:14:54Z,5536698613,213,3.46,5536698597,140,9.6,5536698595,56,Back,5536698615,1,,5536698601,141,69.9,5536698607,212,32.7,,,,,,,4sqnd13g7n9e4orv6hcp27fxm,Liston Colaço,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2780127673,104,1,1,14,29,9xb6v8osxty9w0mel2x7dd4ru,0,9.5,69.9,2025-02-23T14:14:54.100Z,2025-02-23T14:14:55Z,5536698691,212,2.8,5536698795,286,,5536698781,236,,5536698685,56,Back,5536698687,140,10.3,5536698693,213,1.26,5536698689,141,73.8,5536698787,233,147,dwb1qzzd5g32lwxam6skmdr6x,Vishal Kaith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,Goalkeeper
2780127683,147,74,1,14,29,8oyl91pb7l6qgk6dryn129td0,1,91,32.5,2025-02-23T14:14:54.101Z,2025-02-23T14:19:29Z,5536698817,233,104,5536698751,285,,5536698749,56,Center,,,,,,,,,,,,,,,,esu2vqnkc4fl5bsimwcnnkjfu,Rahul K P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2780127897,105,5,1,14,31,9xb6v8osxty9w0mel2x7dd4ru,1,-1.1,64.2,2025-02-23T14:14:56.339Z,2025-02-23T14:19:40Z,5536699839,346,,5536701157,233,148,5536699837,56,Back,,,,,,,,,,,,,,,,dwb1qzzd5g32lwxam6skmdr6x,Vishal Kaith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,Goalkeeper
2780128137,148,5,1,14,31,8oyl91pb7l6qgk6dryn129td0,0,101.1,35.8,2025-02-23T14:14:56.339Z,2025-02-23T14:19:40Z,5536701103,346,,5536701101,56,Center,5536701199,233,105,,,,,,,,,,,,,,,,esu2vqnkc4fl5bsimwcnnkjfu,Rahul K P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2780128351,106,1,1,15,3,9xb6v8osxty9w0mel2x7dd4ru,1,4.5,40.6,2025-02-23T14:15:27.649Z,2025-02-23T14:15:31Z,5536702341,1,,5536702349,74,,5536702333,212,56.9,5536702329,140,56.5,5536702337,213,6,5536702323,124,,5536702327,56,Right,5536702331,141,17,dwb1qzzd5g32lwxam6skmdr6x,Vishal Kaith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,Goalkeeper
2780128355,107,44,1,15,6,9xb6v8osxty9w0mel2x7dd4ru,1,62.8,16.7,2025-02-23T14:15:31.057Z,2025-02-23T14:19:35Z,5536708215,233,157,5536702367,286,,5536702365,56,Right,,,,,,,,,,,,,,,,1cclqc2tw3zav2if1cqij7ofe,Manvir Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2780129331,157,44,1,15,6,8oyl91pb7l6qgk6dryn129td0,0,37.2,83.3,2025-02-23T14:15:31.058Z,2025-02-23T14:19:35Z,5536707785,56,Back,5536708235,233,107,5536707787,285,,,,,,,,,,,,,,,,,27av1jg9xtwnlxkhuulj6wh5,Jerry Lalrinzuala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2780128367,108,1,1,15,6,9xb6v8osxty9w0mel2x7dd4ru,0,55.8,18,2025-02-23T14:15:31.151Z,2025-02-23T14:15:32Z,5536702441,141,34.2,5536702437,56,Center,5536702435,168,,5536702433,3,,5536702445,213,0.67,5536702439,140,69,5536702443,212,17.7,,,,1cclqc2tw3zav2if1cqij7ofe,Manvir Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2780128375,149,49,1,15,8,8oyl91pb7l6qgk6dryn129td0,1,25.6,76.3,2025-02-23T14:15:32.428Z,2025-02-23T14:15:32Z,,,,,,,,,,,,,,,,,,,,,,,,,3o6qyrudwaezf9kvlsivgqh1x,Carlos Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2780128389,150,1,1,15,8,8oyl91pb7l6qgk6dryn129td0,1,25.6,76.3,2025-02-23T14:15:32.651Z,2025-02-23T14:15:33Z,5536702539,213,5.94,5536702533,140,35.9,5536702535,141,70.6,5536702537,212,11.5,5536702531,56,Back,,,,,,,,,,3o6qyrudwaezf9kvlsivgqh1x,Carlos Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2780128403,151,1,1,15,9,8oyl91pb7l6qgk6dryn129td0,1,35.9,70.6,2025-02-23T14:15:33.579Z,2025-02-23T14:15:34Z,5536702645,156,,5536702609,212,16.3,5536702611,213,4.23,5536702607,141,49.4,5536702605,140,28.7,5536702603,56,Back,,,,,,,bz6b3uw54ljimdh7ch96adotl,Puitea (Lalthathanga Khawlhring),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2780128553,152,1,1,15,12,8oyl91pb7l6qgk6dryn129td0,1,28.8,32.1,2025-02-23T14:15:36.532Z,2025-02-23T14:15:42Z,5536703423,56,Right,5536703425,140,67.9,5536703427,141,14.4,5536703431,213,6,5536703421,155,,5536703429,212,42.8,5536703433,1,,,,,57h3oir0n9l0qgmkhkr98so2d,Mourtada Fall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2780128545,109,83,1,15,17,9xb6v8osxty9w0mel2x7dd4ru,0,38.6,82.7,2025-02-23T14:15:41.624Z,2025-02-23T14:15:43Z,5536703515,399,esu2vqnkc4fl5bsimwcnnkjfu,,,,,,,,,,,,,,,,,,,,,,825wa3surm6iii587l4ekx7mx,Subhasish Bose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2780128561,153,61,1,15,17,8oyl91pb7l6qgk6dryn129td0,0,67.9,13.7,2025-02-23T14:15:42.036Z,2025-02-23T14:15:42Z,5536703465,56,Right,,,,,,,,,,,,,,,,,,,,,,esu2vqnkc4fl5bsimwcnnkjfu,Rahul K P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2780128583,110,49,1,15,19,9xb6v8osxty9w0mel2x7dd4ru,1,28.1,69.4,2025-02-23T14:15:43.658Z,2025-02-23T14:15:43Z,,,,,,,,,,,,,,,,,,,,,,,,,5hmx68vjqij9ywdv61v2qyrmy,Alberto Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2780128643,111,1,1,15,19,9xb6v8osxty9w0mel2x7dd4ru,1,28.1,69.4,2025-02-23T14:15:43.877Z,2025-02-23T14:15:47Z,5536703837,212,9.4,5536703835,141,60.6,5536703831,56,Back,5536703833,140,35,5536703839,213,5.59,,,,,,,,,,5hmx68vjqij9ywdv61v2qyrmy,Alberto Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2780128683,112,1,1,15,22,9xb6v8osxty9w0mel2x7dd4ru,1,35,60.6,2025-02-23T14:15:47.023Z,2025-02-23T14:15:49Z,5536704109,213,4.5,5536704101,140,29.1,5536704097,56,Back,5536704107,212,29.7,5536704105,141,17.9,,,,,,,,,,95zechkfla1l7dwt8sjhevvca,Apuia Ralte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2780128811,113,1,1,15,25,9xb6v8osxty9w0mel2x7dd4ru,1,28.3,14.1,2025-02-23T14:15:49.601Z,2025-02-23T14:16:23Z,5536707273,154,,5536704761,212,47.8,5536704759,141,15.8,5536704763,213,0.02,5536704753,155,,5536704765,1,,5536704757,140,73.8,5536707271,210,15,ck9nyxv100c1x24zxde7fx1t6,Asish Rai,5536704755,56,Right,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2780128815,114,15,1,15,32,9xb6v8osxty9w0mel2x7dd4ru,1,92.6,30.3,2025-02-23T14:15:56.589Z,2025-02-23T14:35:54Z,5536707321,233,154,5536704783,63,,5536707289,154,,5536707295,102,46.3,5536707287,29,,5536707291,55,113,5536707301,147,45.8,5536706879,20,,1cclqc2tw3zav2if1cqij7ofe,Manvir Singh,5536707297,103,8.9,,5536704785,56,Center,5536707299,146,98.2,5536707285,80,,5536704781,22,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2780128835,154,10,1,15,32,8oyl91pb7l6qgk6dryn129td0,1,0.9,53.1,2025-02-23T14:15:56.689Z,2025-02-23T14:16:24Z,5536707349,233,114,5536704921,56,Back,5536704919,182,,5536704917,178,,5536704915,173,,,,,,,,,,,45zhftlkjapjpvrjakvygh0id,Amrinder Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,Goalkeeper
