id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,keyPass,qualifier/9/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/15/value,assist,qualifier/18/value,teamName,Position
2792738175,499,4,2,67,13,12ksg0e6d70senzilsic40fzl,1,27.8,36.4,2025-03-29T15:33:10.058Z,2025-03-29T15:56:53Z,5605878499,152,,5605878501,265,,5605878535,233,567,5605878495,13,,5605878497,56,Back,5605878503,285,,,,,,,,jtmpumg28emowvrre2ujqtw5,Alberto Noguera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2792738149,567,4,2,67,13,1oyc8wvt31xlmocyg7euv40bo,0,72.2,63.6,2025-03-29T15:33:10.059Z,2025-03-29T15:33:17Z,5605878613,233,499,5605878231,56,Center,5605878233,152,,5605878229,13,,5605878237,286,,5605878235,265,,,,,,,,7t90qi8vml1rdscbbwy0wbuuh,Brandon Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2792739075,500,1,2,67,39,12ksg0e6d70senzilsic40fzl,1,30.2,24.4,2025-03-29T15:33:35.569Z,2025-03-29T15:34:13Z,5605882791,152,,5605882799,140,32.1,5605882809,212,17.3,5605882789,5,,5605882803,141,49.6,5605882813,213,1.45,5605882795,56,Back,,,,183r263z06eesonzbta557ys5,Rahul Bheke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2792739119,501,1,2,67,42,12ksg0e6d70senzilsic40fzl,1,30.3,51,2025-03-29T15:33:38.410Z,2025-03-29T15:33:39Z,5605883037,212,13.9,5605883035,141,68.5,5605883033,140,23.5,5605883039,213,2.11,5605883031,56,Back,,,,,,,,,,c8xdtls9ueivjll19yvp5wq1h,Pedro Capó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2792739181,502,1,2,67,43,12ksg0e6d70senzilsic40fzl,1,22.7,68.5,2025-03-29T15:33:39.458Z,2025-03-29T15:33:41Z,5605883331,140,7.7,5605883333,141,46.3,5605883335,212,21.8,5605883337,213,3.91,5605883329,56,Back,,,,,,,,,,duxnzil70n1147w8ob8ooxo89,Chinglensana Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2792739235,503,1,2,67,44,12ksg0e6d70senzilsic40fzl,0,7.6,46.9,2025-03-29T15:33:41.210Z,2025-03-29T15:33:43Z,5605883747,56,Center,5605883749,140,53.3,5605883751,141,59.7,5605883745,157,,5605883753,212,48.8,5605883757,1,,5605883755,213,0.18,,,,et5ztuwgv6uaiste9nxba9h3p,Gurpreet Singh Sandhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,Goalkeeper
2792739393,568,1,2,67,49,1oyc8wvt31xlmocyg7euv40bo,0,44.8,46.3,2025-03-29T15:33:45.906Z,2025-03-29T16:08:30Z,5605884579,213,6.26,5605884571,56,Center,5605884577,212,25.4,5605884569,3,,5605884575,141,45.5,5605884573,140,69,,,,,,,easkhb7p76ltpwpqkntmcu6ll,Mehtab Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2792739417,504,1,2,67,50,12ksg0e6d70senzilsic40fzl,1,26,53.4,2025-03-29T15:33:46.626Z,2025-03-29T15:33:48Z,5605884727,56,Back,5605884731,141,58.7,5605884735,213,1.77,5605884729,140,25.3,5605884733,212,3.7,,,,,,,,,,c8xdtls9ueivjll19yvp5wq1h,Pedro Capó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2792739493,505,1,2,67,52,12ksg0e6d70senzilsic40fzl,1,25.2,65.1,2025-03-29T15:33:48.475Z,2025-03-29T15:33:50Z,5605885161,141,90.3,5605885159,140,33.4,5605885157,56,Back,5605885163,212,19.2,5605885165,213,1.11,,,,,,,,,,duxnzil70n1147w8ob8ooxo89,Chinglensana Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2792739649,506,1,2,67,54,12ksg0e6d70senzilsic40fzl,0,37.6,89.9,2025-03-29T15:33:50.499Z,2025-03-29T15:33:55Z,5605885969,212,66.8,5605885965,141,82.3,5605885973,213,6.21,5605885957,155,,5605885961,140,100,5605885959,56,Left,5605886185,1,,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2792740339,507,5,2,67,58,12ksg0e6d70senzilsic40fzl,0,101,83.8,2025-03-29T15:33:55.232Z,2025-03-29T16:06:07Z,5605889467,346,,5605889619,233,569,5605889465,56,Left,,,,,,,,,,,,,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2792740181,569,5,2,67,58,1oyc8wvt31xlmocyg7euv40bo,1,-1,16.2,2025-03-29T15:33:55.232Z,2025-03-29T16:06:07Z,5605889513,233,507,5605888595,346,,5605888593,56,Back,,,,,,,,,,,,,,,,easkhb7p76ltpwpqkntmcu6ll,Mehtab Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2792740253,570,1,2,68,12,1oyc8wvt31xlmocyg7euv40bo,1,5,37,2025-03-29T15:34:08.857Z,2025-03-29T15:34:10Z,5605888941,1,,5605888937,213,0.5,5605888921,56,Back,5605888951,237,,5605888933,212,39,5605888919,124,,5605888927,141,64.6,5605888923,140,37.6,911ma7mry52gxar14xb0wrkkp,Phurba Lachenpa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,Goalkeeper
2792740303,571,1,2,68,14,1oyc8wvt31xlmocyg7euv40bo,0,38,64.2,2025-03-29T15:34:10.474Z,2025-03-29T15:34:12Z,5605889283,212,37.2,5605889281,141,43.9,5605889279,140,70.9,5605889277,56,Center,5605889293,1,,5605889289,213,5.9,,,,,,,8ivkc4eqlrtucjitvl8fcgu6t,Jon Toral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2792740393,508,52,2,68,18,12ksg0e6d70senzilsic40fzl,1,13.5,52.5,2025-03-29T15:34:14.755Z,2025-03-29T15:34:28Z,,,,,,,,,,,,,,,,,,,,,,,,,et5ztuwgv6uaiste9nxba9h3p,Gurpreet Singh Sandhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,Goalkeeper
2792741191,509,1,2,68,34,12ksg0e6d70senzilsic40fzl,1,12,52.7,2025-03-29T15:34:30.356Z,2025-03-29T15:34:35Z,5605893971,1,,5605893963,140,80.5,5605893967,212,76,5605893965,141,88.9,5605893961,56,Left,5605893959,199,,5605893969,213,0.33,,,,et5ztuwgv6uaiste9nxba9h3p,Gurpreet Singh Sandhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,Goalkeeper
2792741349,510,1,2,68,39,12ksg0e6d70senzilsic40fzl,1,78.9,90.8,2025-03-29T15:34:35.363Z,2025-03-29T15:34:39Z,5605894763,213,3.16,5605894761,212,9.2,5605894759,141,90.6,5605894757,140,70.1,5605894751,56,Left,,,,,,,,,,99cjmvx4xlyzhyf6wxlvisb11,Sunil Chhetri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2792741447,511,1,2,68,42,12ksg0e6d70senzilsic40fzl,1,69.8,86.5,2025-03-29T15:34:39.076Z,2025-03-29T15:34:41Z,5605895285,213,0.75,5605895283,212,11.6,5605895281,141,98.1,5605895277,56,Left,5605895279,140,77.9,,,,,,,,,,c22j2xs6nnyho3hixmh0txo9g,Lalremtluanga Fanai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2792741501,512,1,2,68,45,12ksg0e6d70senzilsic40fzl,1,73.6,96.8,2025-03-29T15:34:41.284Z,2025-03-29T15:34:42Z,5605895541,140,67.6,5605895547,213,3.93,5605895545,212,8.9,5605895539,56,Left,5605895543,141,87.5,,,,,,,,,,bq6z0bjgr610tyjw8cs0hzr2t,Jorge Pereyra Díaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2792741571,513,1,2,68,46,12ksg0e6d70senzilsic40fzl,1,67.6,87.5,2025-03-29T15:34:42.588Z,2025-03-29T15:34:44Z,5605895949,141,96.2,5605895947,140,68.3,5605895953,213,1.45,5605895945,56,Left,5605895951,212,6,,,,,,,,,,jtmpumg28emowvrre2ujqtw5,Alberto Noguera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2792741649,514,1,2,68,47,12ksg0e6d70senzilsic40fzl,1,66.1,95.9,2025-03-29T15:34:44.228Z,2025-03-29T15:34:45Z,5605896319,140,52.7,5605896349,212,20.3,5605896313,56,Center,5605896347,141,74.4,5605896351,213,3.95,,,,,,,,,,bq6z0bjgr610tyjw8cs0hzr2t,Jorge Pereyra Díaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2792741799,515,1,2,68,49,12ksg0e6d70senzilsic40fzl,1,52.5,74.1,2025-03-29T15:34:45.708Z,2025-03-29T15:34:49Z,5605897145,141,79.9,5605897151,213,0.49,5605897147,212,8.3,5605897141,140,59.5,5605897139,56,Left,,,,,,,,,,99cjmvx4xlyzhyf6wxlvisb11,Sunil Chhetri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2792741835,516,1,2,68,53,12ksg0e6d70senzilsic40fzl,1,58.2,78.8,2025-03-29T15:34:49.635Z,2025-03-29T15:34:50Z,5605897367,212,21.5,5605897365,141,70.2,5605897371,213,3.42,5605897363,140,38.5,5605897361,56,Back,,,,,,,,,,jtmpumg28emowvrre2ujqtw5,Alberto Noguera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2792741911,517,1,2,68,54,12ksg0e6d70senzilsic40fzl,1,38.6,69.9,2025-03-29T15:34:50.740Z,2025-03-29T15:34:53Z,5605897823,213,5.38,5605897821,212,8.6,5605897815,56,Back,5605897817,140,43.7,5605897819,141,60,,,,,,,,,,duxnzil70n1147w8ob8ooxo89,Chinglensana Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2792741955,518,1,2,68,57,12ksg0e6d70senzilsic40fzl,1,43,59.4,2025-03-29T15:34:53.652Z,2025-03-29T15:34:55Z,5605898107,141,56.4,5605898109,212,28.2,5605898105,140,16.2,5605898103,56,Back,5605898111,213,3.21,,,,,,,,,,c8xdtls9ueivjll19yvp5wq1h,Pedro Capó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2792742001,519,1,2,68,58,12ksg0e6d70senzilsic40fzl,1,15.8,57,2025-03-29T15:34:55.036Z,2025-03-29T15:34:56Z,5605898403,212,13.1,5605898401,141,64.8,5605898405,213,0.42,5605898397,56,Back,5605898399,140,27.2,,,,,,,,,,et5ztuwgv6uaiste9nxba9h3p,Gurpreet Singh Sandhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,Goalkeeper
2792742067,520,1,2,69,0,12ksg0e6d70senzilsic40fzl,0,31.1,67.3,2025-03-29T15:34:56.781Z,2025-03-29T15:34:58Z,5605898713,155,,5605898721,212,31.9,5605898723,213,0.37,5605898715,56,Left,5605898719,141,84.4,5605898717,140,59.4,,,,,,,duxnzil70n1147w8ob8ooxo89,Chinglensana Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2792742193,572,1,2,69,2,1oyc8wvt31xlmocyg7euv40bo,1,31,9.8,2025-03-29T15:34:58.890Z,2025-03-29T15:35:02Z,5605899421,141,11.1,5605899423,212,14.7,5605899417,56,Back,5605899419,140,45,5605899425,213,0.06,,,,,,,,,,8uo53q5n2lt81faxntpfsj0q2,Valpuia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2792742207,573,4,2,69,5,1oyc8wvt31xlmocyg7euv40bo,1,45.6,16,2025-03-29T15:35:01.898Z,2025-03-29T16:08:41Z,5605899593,13,,5605899597,56,Back,5605927363,233,521,5605899601,152,,5605899605,265,,5605899607,286,,,,,,,,8hst6awgd2m3z7kxj0bjoj4oa,Vikram Partap Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2792742335,521,4,2,69,5,12ksg0e6d70senzilsic40fzl,0,54.4,84,2025-03-29T15:35:01.899Z,2025-03-29T16:08:42Z,5605900271,265,,5605900265,13,,5605900267,56,Left,5605927225,285,,5605927505,233,573,5605900269,152,,,,,,,,99cjmvx4xlyzhyf6wxlvisb11,Sunil Chhetri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2792743269,574,1,2,69,38,1oyc8wvt31xlmocyg7euv40bo,1,33.5,12.5,2025-03-29T15:35:34.730Z,2025-03-29T15:35:36Z,5605905211,213,1.45,5605905201,152,,5605905209,212,32.3,5605905203,56,Back,5605905213,1,,5605905207,141,59.6,5605905205,140,37.3,5605905199,5,,8uo53q5n2lt81faxntpfsj0q2,Valpuia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2792743335,575,1,2,69,39,1oyc8wvt31xlmocyg7euv40bo,1,37.3,59.6,2025-03-29T15:35:36.217Z,2025-03-29T15:35:37Z,5605905543,56,Left,5605905551,212,22.9,5605905553,213,0.65,5605905547,140,54.6,5605905549,141,80,,,,,,,,,,46imbd3n5ksawlc59rxd6ymwa,Sahil Panwar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2792743369,576,1,2,69,41,1oyc8wvt31xlmocyg7euv40bo,1,54.6,80,2025-03-29T15:35:37.370Z,2025-03-29T15:35:38Z,5605905713,140,58.7,5605905729,213,5.18,5605905711,56,Center,5605905723,212,9.5,5605905719,141,67.6,,,,,,,,,,ds9i23kxqerve1nqc9l2vlsk,Nathan Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2792743427,577,1,2,69,42,1oyc8wvt31xlmocyg7euv40bo,1,58.7,67.6,2025-03-29T15:35:38.266Z,2025-03-29T15:35:40Z,5605906073,212,12.4,5605906071,141,85.9,5605906075,213,1.6,5605906067,56,Left,5605906069,140,58.4,,,,,,,,,,dh1cktmvz3s0ynf3gv6u6hy39,Thaer Krouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2792743507,578,1,2,69,43,1oyc8wvt31xlmocyg7euv40bo,1,59.1,91.1,2025-03-29T15:35:40.026Z,2025-03-29T15:35:42Z,5605906453,212,12.6,5605906451,141,77,5605906447,56,Center,5605906449,140,51.3,5605906455,213,4.01,,,,,,,,,,ds9i23kxqerve1nqc9l2vlsk,Nathan Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2792743659,579,1,2,69,45,1oyc8wvt31xlmocyg7euv40bo,1,53.8,81.5,2025-03-29T15:35:41.962Z,2025-03-29T15:35:45Z,5605907291,140,38.7,5605907297,213,3.64,5605907295,212,18.1,5605907289,56,Back,5605907293,141,68.8,,,,,,,,,,dh1cktmvz3s0ynf3gv6u6hy39,Thaer Krouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2792743833,580,1,2,69,49,1oyc8wvt31xlmocyg7euv40bo,1,40,66.1,2025-03-29T15:35:45.786Z,2025-03-29T15:35:50Z,5605908259,140,36.8,5605908261,141,32.8,5605908257,56,Back,5605908263,212,22.9,5605908265,213,4.57,,,,,,,,,,46imbd3n5ksawlc59rxd6ymwa,Sahil Panwar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2792743903,581,1,2,69,53,1oyc8wvt31xlmocyg7euv40bo,1,42.1,27,2025-03-29T15:35:50.090Z,2025-03-29T15:35:51Z,5605908591,56,Back,5605908605,213,0.37,5605908595,140,49.2,5605908601,212,8,5605908597,141,31.3,,,,,,,,,,easkhb7p76ltpwpqkntmcu6ll,Mehtab Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2792743937,582,1,2,69,55,1oyc8wvt31xlmocyg7euv40bo,1,49.1,31.3,2025-03-29T15:35:51.738Z,2025-03-29T15:35:53Z,5605908835,141,52.4,5605908837,212,15.4,5605908839,213,1.19,5605908833,140,54.5,5605908831,56,Center,,,,,,,,,,8ivkc4eqlrtucjitvl8fcgu6t,Jon Toral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2792744011,583,1,2,69,56,1oyc8wvt31xlmocyg7euv40bo,1,54.5,52.4,2025-03-29T15:35:53.130Z,2025-03-29T15:35:55Z,5605909189,141,49.6,5605909187,140,48.3,5605909191,212,6.8,5605909193,213,3.43,5605909185,56,Back,,,,,,,,,,dh1cktmvz3s0ynf3gv6u6hy39,Thaer Krouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2792744199,584,1,2,69,58,1oyc8wvt31xlmocyg7euv40bo,1,48.3,49.6,2025-03-29T15:35:54.923Z,2025-03-29T15:35:59Z,5605910217,155,,5605910221,140,70.4,5605910225,212,37.3,5605910219,56,Left,5605910227,213,0.9,5605910223,141,92.6,5605910231,1,,,,,8ivkc4eqlrtucjitvl8fcgu6t,Jon Toral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2792744257,585,1,2,70,3,1oyc8wvt31xlmocyg7euv40bo,0,77.4,89,2025-03-29T15:35:59.339Z,2025-03-29T15:36:00Z,5605910529,140,88.6,5605910535,213,5.26,5605910533,212,22.4,5605910527,56,Center,5605910525,155,,5605910523,2,,5605910531,141,60.9,,,,380ubomb76m0img8g2dfwx7mx,Jorge Ortíz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2792744279,522,49,2,70,4,12ksg0e6d70senzilsic40fzl,1,10,35.1,2025-03-29T15:36:00.863Z,2025-03-29T15:36:01Z,,,,,,,,,,,,,,,,,,,,,,,,,183r263z06eesonzbta557ys5,Rahul Bheke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2792744469,523,1,2,70,5,12ksg0e6d70senzilsic40fzl,1,7.4,27.7,2025-03-29T15:36:02.102Z,2025-03-29T15:36:05Z,5605911603,212,12.8,5605911601,141,10.9,5605911587,56,Back,5605911605,213,5.18,5605911589,140,12.9,,,,,,,,,,183r263z06eesonzbta557ys5,Rahul Bheke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2792744657,524,1,2,70,9,12ksg0e6d70senzilsic40fzl,1,15,7.6,2025-03-29T15:36:05.806Z,2025-03-29T15:36:10Z,5605912567,140,28.5,5605912565,56,Back,5605912571,141,4,5605912577,213,6.11,5605912573,212,14.4,,,,,,,,,,cufgsqfkltgeb7ak2uan2dqdx,Ryan Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2792745785,527,3,2,70,13,12ksg0e6d70senzilsic40fzl,1,39.2,5.2,2025-03-29T15:36:09.295Z,2025-03-29T15:36:44Z,5605918569,56,Back,5605918619,233,586,5605918571,286,,,,,,,,,,,,,,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2792744643,586,45,2,70,13,1oyc8wvt31xlmocyg7euv40bo,0,60.8,94.8,2025-03-29T15:36:09.295Z,2025-03-29T15:36:44Z,5605918779,233,527,5605912491,56,Left,5605912493,285,,,,,,,,,,,,,,,,,ds9i23kxqerve1nqc9l2vlsk,Nathan Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2792744667,525,61,2,70,14,12ksg0e6d70senzilsic40fzl,0,41.9,4.4,2025-03-29T15:36:10.286Z,2025-03-29T15:36:10Z,5605912639,56,Back,,,,,,,,,,,,,,,,,,,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2792744685,526,5,2,70,14,12ksg0e6d70senzilsic40fzl,0,42.2,-1.4,2025-03-29T15:36:10.846Z,2025-03-29T16:06:08Z,5605914365,233,587,5605912711,56,Back,5605912713,347,,,,,,,,,,,,,,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2792744969,587,5,2,70,14,1oyc8wvt31xlmocyg7euv40bo,1,57.8,101.4,2025-03-29T15:36:10.846Z,2025-03-29T16:06:07Z,5605914147,56,Left,5605914219,233,526,5605914149,347,,,,,,,,,,,,,,,,,ds9i23kxqerve1nqc9l2vlsk,Nathan Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2792745127,588,1,2,70,22,1oyc8wvt31xlmocyg7euv40bo,1,53.6,100,2025-03-29T15:36:18.905Z,2025-03-29T15:36:22Z,5605915005,213,4.68,5605914999,140,53.1,5605914997,56,Center,5605914995,107,,5605915003,212,15.7,5605915001,141,78.2,,,,,,,ds9i23kxqerve1nqc9l2vlsk,Nathan Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2792745311,589,1,2,70,26,1oyc8wvt31xlmocyg7euv40bo,1,57.5,79,2025-03-29T15:36:22.474Z,2025-03-29T15:36:27Z,5605916025,140,59,5605916029,141,89.6,5605916035,213,1.36,5605916033,212,7.4,5605916021,56,Left,,,,,,,,,,8ivkc4eqlrtucjitvl8fcgu6t,Jon Toral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2792745395,590,1,2,70,31,1oyc8wvt31xlmocyg7euv40bo,1,59,89.6,2025-03-29T15:36:27.610Z,2025-03-29T15:36:30Z,5605916479,212,8,5605916481,213,4.21,5605916477,141,79.3,5605916475,140,55.3,5605916473,56,Left,,,,,,,,,,7t90qi8vml1rdscbbwy0wbuuh,Brandon Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2792745451,591,1,2,70,33,1oyc8wvt31xlmocyg7euv40bo,1,55.3,79.3,2025-03-29T15:36:30.153Z,2025-03-29T15:36:32Z,5605916765,141,90.5,5605916767,212,8.3,5605916769,213,1.99,5605916763,140,52.1,5605916761,56,Left,,,,,,,,,,8ivkc4eqlrtucjitvl8fcgu6t,Jon Toral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2792745595,592,1,2,70,35,1oyc8wvt31xlmocyg7euv40bo,1,52.1,90.5,2025-03-29T15:36:32.137Z,2025-03-29T15:36:35Z,5605917565,212,16.4,5605917571,213,4.02,5605917559,140,42.1,5605917561,141,72,5605917557,56,Back,,,,,,,,,,ds9i23kxqerve1nqc9l2vlsk,Nathan Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2792745741,593,1,2,70,39,1oyc8wvt31xlmocyg7euv40bo,1,39.7,67.3,2025-03-29T15:36:35.402Z,2025-03-29T15:36:39Z,5605918313,213,4.71,5605918303,56,Back,5605918311,212,18.9,5605918309,141,39.5,5605918307,140,39.7,,,,,,,,,,46imbd3n5ksawlc59rxd6ymwa,Sahil Panwar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2792745943,594,1,2,70,42,1oyc8wvt31xlmocyg7euv40bo,1,40.7,42.8,2025-03-29T15:36:39.179Z,2025-03-29T15:36:44Z,5605919403,141,85.1,5605919397,155,,5605919405,212,29,5605919407,213,1.44,5605919401,140,44.3,5605919399,56,Back,,,,,,,easkhb7p76ltpwpqkntmcu6ll,Mehtab Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2792746173,595,1,2,70,48,1oyc8wvt31xlmocyg7euv40bo,1,50.8,86.8,2025-03-29T15:36:44.731Z,2025-03-29T15:36:53Z,5605920773,155,,5605920785,1,,5605920775,56,Left,5605920783,213,0.14,5605920779,141,96.9,5605920781,212,50,5605920777,140,98,,,,ds9i23kxqerve1nqc9l2vlsk,Nathan Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2792746179,596,61,2,70,56,1oyc8wvt31xlmocyg7euv40bo,0,98.1,96.9,2025-03-29T15:36:53.001Z,2025-03-29T15:36:53Z,5605920831,56,Left,,,,,,,,,,,,,,,,,,,,,,380ubomb76m0img8g2dfwx7mx,Jorge Ortíz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2792747015,528,5,2,70,57,12ksg0e6d70senzilsic40fzl,1,-1,13.6,2025-03-29T15:36:53.837Z,2025-03-29T16:06:08Z,5605925357,56,Back,5605925359,346,,5605925411,233,597,,,,,,,,,,,,,,,,et5ztuwgv6uaiste9nxba9h3p,Gurpreet Singh Sandhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,Goalkeeper
2792746211,597,5,2,70,57,1oyc8wvt31xlmocyg7euv40bo,0,101,86.4,2025-03-29T15:36:53.837Z,2025-03-29T16:06:08Z,5605921009,346,,5605921007,56,Left,5605925577,233,528,,,,,,,,,,,,,,,,380ubomb76m0img8g2dfwx7mx,Jorge Ortíz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2792747533,529,1,2,71,29,12ksg0e6d70senzilsic40fzl,0,4.9,45.5,2025-03-29T15:37:26.233Z,2025-03-29T15:37:27Z,5605928245,141,17,5605928253,74,,5605928247,212,67.1,5605928243,140,66.1,5605928239,124,,5605928251,1,,5605928249,213,5.99,5605928241,56,Right,et5ztuwgv6uaiste9nxba9h3p,Gurpreet Singh Sandhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,Goalkeeper
