id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/12/value,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,teamName
2773069457,202,1,1,22,31,1oyc8wvt31xlmocyg7euv40bo,0,65.6,57.9,2025-02-07T14:23:08.583Z,2025-02-07T14:23:09Z,5498298331,213,5.67,5498298325,140,74.6,5498298327,141,48.1,5498298329,212,11.6,5498298323,56,Center,,,,,,,,,,2c5ua7pkk2ty91mbbyghs3w9g,Ayush Chhikara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC
2773069473,187,1,1,22,34,7xo09xnh3y03lyai6azr77fo0,1,24.7,60.4,2025-02-07T14:23:11.218Z,2025-02-07T14:23:13Z,5498298429,56,Back,5498298435,212,7.8,5498298437,213,5.89,5498298431,140,31.6,5498298433,141,56,,,,,,,,,,31a4sn8saxhfnh57j7c1yy2ac,Buanthanglun Samte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773069489,189,50,1,22,35,7xo09xnh3y03lyai6azr77fo0,1,32,58.3,2025-02-07T14:23:12.694Z,2025-02-07T14:33:02Z,5498298851,285,,5498298889,233,203,5498298507,56,Back,,,,,,,,,,,,,,,,6vak9npg73k6di2oagxg8ttgq,Muthu Mayakkannan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773069467,203,7,1,22,35,1oyc8wvt31xlmocyg7euv40bo,1,68,41.7,2025-02-07T14:23:12.695Z,2025-02-07T14:33:02Z,5498298621,56,Center,5498298869,233,189,5498298873,286,,,,,,,,,,,,,,,,,2c5ua7pkk2ty91mbbyghs3w9g,Ayush Chhikara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC
2773069477,188,49,1,22,36,7xo09xnh3y03lyai6azr77fo0,1,30.4,55.7,2025-02-07T14:23:13.424Z,2025-02-07T14:23:13Z,,,,,,,,,,,,,,,,,,,,,,,,,6vak9npg73k6di2oagxg8ttgq,Muthu Mayakkannan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773069497,204,4,1,22,40,1oyc8wvt31xlmocyg7euv40bo,1,67.6,48,2025-02-07T14:23:18.001Z,2025-02-07T14:23:24Z,5498298565,233,190,5498298559,152,,5498298563,286,,5498298557,56,Center,5498298561,265,,5498298555,13,,,,,,,,6n6x88fmmeybwkr6nt8djmac5,Yoell van Nieff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC
2773069491,190,4,1,22,40,7xo09xnh3y03lyai6azr77fo0,0,32.4,52,2025-02-07T14:23:18.002Z,2025-02-07T14:23:23Z,5498298519,13,,5498298523,152,,5498298571,233,204,5498298521,56,Back,5498298525,265,,5498298527,285,,,,,,,,6vak9npg73k6di2oagxg8ttgq,Muthu Mayakkannan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773069639,205,1,1,23,26,1oyc8wvt31xlmocyg7euv40bo,0,61.9,62.1,2025-02-07T14:24:03.561Z,2025-02-07T14:24:04Z,5498299297,152,,5498299295,155,,5498299309,1,,5498299293,5,,5498299307,213,5.83,5498299305,212,42.1,5498299303,141,34.9,5498299301,140,97.9,4caacpozfluk9p6ljrkzzo8o9,Lallianzuala Chhangte,,5498299299,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC
2773069643,191,11,1,23,29,7xo09xnh3y03lyai6azr77fo0,1,1.5,62.2,2025-02-07T14:24:06.564Z,2025-02-07T14:24:06Z,5498299323,88,,5498299321,56,Back,,,,,,,,,,,,,,,,,,,f1tuc3g6x0bvykbf3l6kckhnu,Gurmeet Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773069679,192,1,1,23,40,7xo09xnh3y03lyai6azr77fo0,1,13.8,56,2025-02-07T14:24:17.380Z,2025-02-07T14:24:22Z,5498299515,140,90.4,5498299517,141,8.6,5498299513,56,Right,5498299511,199,,5498299519,212,86.6,5498299523,1,,5498299541,189,,5498299521,213,5.9,f1tuc3g6x0bvykbf3l6kckhnu,Gurmeet Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773069711,193,1,1,23,49,7xo09xnh3y03lyai6azr77fo0,1,87.8,5.8,2025-02-07T14:24:26.852Z,2025-02-07T14:24:33Z,5498299727,212,14.1,5498299725,141,21.9,5498299721,56,Center,5498299723,140,96.3,5498299729,213,0.89,,,,,,,,,,8dzeq723volchfye1smryolt6,Alaeddine Ajaraie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773069713,194,1,1,23,53,7xo09xnh3y03lyai6azr77fo0,0,96.3,21.9,2025-02-07T14:24:30.269Z,2025-02-07T14:24:35Z,5498299749,213,1.79,5498299737,2,,5498299751,1,,5498299747,212,55.9,5498299745,141,100,5498299739,155,,5498299743,140,84.5,5498299741,56,Left,dq03xoo08fyces9h371x0ce1g,Macarton Nickson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773069715,195,5,1,23,56,7xo09xnh3y03lyai6azr77fo0,0,84,101.4,2025-02-07T14:24:33.721Z,2025-02-07T14:35:15Z,5498299753,56,Left,5498299755,347,,5498300157,233,206,,,,,,,,,,,,,,,,dq03xoo08fyces9h371x0ce1g,Macarton Nickson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773069767,206,5,1,23,56,1oyc8wvt31xlmocyg7euv40bo,1,16,-1.4,2025-02-07T14:24:33.721Z,2025-02-07T14:35:15Z,5498300115,347,,5498300113,56,Back,5498300143,233,195,,,,,,,,,,,,,,,,ds9i23kxqerve1nqc9l2vlsk,Nathan Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC
2773069781,207,1,1,24,10,1oyc8wvt31xlmocyg7euv40bo,1,16.7,0,2025-02-07T14:24:47.977Z,2025-02-07T14:24:49Z,5498300187,140,22.4,5498300185,56,Back,5498300193,213,0.93,5498300189,141,11.4,5498300183,107,,5498300191,212,10.1,,,,,,,8uo53q5n2lt81faxntpfsj0q2,Valpuia (Hmingthanmawia Ralte),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC
2773069783,208,1,1,24,11,1oyc8wvt31xlmocyg7euv40bo,1,22.4,11.4,2025-02-07T14:24:48.473Z,2025-02-07T14:24:49Z,5498300207,212,4.6,5498300205,141,6.4,5498300201,56,Back,5498300203,140,19.4,5498300209,213,3.97,,,,,,,,,,6n6x88fmmeybwkr6nt8djmac5,Yoell van Nieff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC
2773069787,209,1,1,24,11,1oyc8wvt31xlmocyg7euv40bo,1,19.4,6.4,2025-02-07T14:24:48.921Z,2025-02-07T14:24:50Z,5498300217,56,Back,5498300223,212,25.2,5498300219,140,13.3,5498300221,141,42.2,5498300225,213,1.83,,,,,,,,,,8uo53q5n2lt81faxntpfsj0q2,Valpuia (Hmingthanmawia Ralte),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC
2773069789,210,1,1,24,12,1oyc8wvt31xlmocyg7euv40bo,1,13.3,42.2,2025-02-07T14:24:49.465Z,2025-02-07T14:24:50Z,5498300231,140,25.7,5498300233,141,33,5498300229,56,Back,5498300237,213,5.84,5498300235,212,14.4,,,,,,,,,,8jagdiyhimgmuz0ku5mm1266t,Tiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC
2773069807,211,1,1,24,12,1oyc8wvt31xlmocyg7euv40bo,1,25.7,33,2025-02-07T14:24:49.993Z,2025-02-07T14:24:58Z,5498300369,212,29.9,5498300367,141,77,5498300365,140,25.6,5498300363,56,Back,5498300371,213,1.57,,,,,,,,,,6n6x88fmmeybwkr6nt8djmac5,Yoell van Nieff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC
2773069809,212,1,1,24,21,1oyc8wvt31xlmocyg7euv40bo,0,63,81.7,2025-02-07T14:24:58.314Z,2025-02-07T14:24:59Z,5498300377,140,78.8,5498300381,212,17.3,5498300375,56,Left,5498300383,213,0.29,5498300379,141,89.1,,,,,,,,,,ds9i23kxqerve1nqc9l2vlsk,Nathan Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC
2773069815,197,49,1,24,24,7xo09xnh3y03lyai6azr77fo0,1,18,8.3,2025-02-07T14:25:01.493Z,2025-02-07T14:25:01Z,,,,,,,,,,,,,,,,,,,,,,,,,27cg2gd6m8m4cw75j37dquxud,Redeem Tlang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773069825,198,1,1,24,25,7xo09xnh3y03lyai6azr77fo0,1,11.7,7.9,2025-02-07T14:25:02.709Z,2025-02-07T14:25:04Z,5498300497,140,11,5498300495,56,Back,5498300501,212,7.6,5498300503,213,1.67,5498300499,141,19,,,,,,,,,,27cg2gd6m8m4cw75j37dquxud,Redeem Tlang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773069839,199,1,1,24,27,7xo09xnh3y03lyai6azr77fo0,1,12.1,18.7,2025-02-07T14:25:04.645Z,2025-02-07T14:25:10Z,5498300569,56,Back,5498300577,213,5.94,5498300575,212,24.1,5498300573,141,6.7,5498300571,140,33.7,,,,,,,,,,dq2edinn9zcsx9ztdmkw33l61,Asheer Akhtar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773069843,200,1,1,24,32,7xo09xnh3y03lyai6azr77fo0,0,33.2,6.7,2025-02-07T14:25:09.702Z,2025-02-07T14:25:10Z,5498300597,1,,5498300595,213,0.37,5498300585,155,,5498300587,56,Center,5498300593,212,64.4,5498300591,141,41.2,5498300589,140,90.3,,,,cmipqs8kvp9fztc1ekgzlwogl,Mohammed Bemammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773069849,213,52,1,24,34,1oyc8wvt31xlmocyg7euv40bo,1,12.7,60.2,2025-02-07T14:25:12.170Z,2025-02-07T14:25:12Z,,,,,,,,,,,,,,,,,,,,,,,,,911ma7mry52gxar14xb0wrkkp,Phurba Lachenpa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC
2773069859,214,1,1,24,42,1oyc8wvt31xlmocyg7euv40bo,1,12.7,60.2,2025-02-07T14:25:19.403Z,2025-02-07T14:25:20Z,5498300689,123,,5498300699,213,5.93,5498300691,56,Back,5498300693,140,29.8,5498300695,141,50.4,5498300697,212,19.2,,,,,,,911ma7mry52gxar14xb0wrkkp,Phurba Lachenpa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC
2773069875,215,1,1,24,43,1oyc8wvt31xlmocyg7euv40bo,1,45.9,45.2,2025-02-07T14:25:20.635Z,2025-02-07T14:25:27Z,5498300759,56,Right,5498300765,212,34.1,5498300767,213,5.34,5498300761,140,65,5498300763,141,4.7,5498300769,1,,,,,,,,6n6x88fmmeybwkr6nt8djmac5,Yoell van Nieff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC
2773069877,216,3,1,24,49,1oyc8wvt31xlmocyg7euv40bo,0,67.9,10.5,2025-02-07T14:25:26.875Z,2025-02-07T14:33:02Z,5498300773,56,Right,5498300775,286,,5498300811,233,201,,,,,,,,,,,,,,,,4caacpozfluk9p6ljrkzzo8o9,Lallianzuala Chhangte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC
2773069883,201,7,1,24,49,7xo09xnh3y03lyai6azr77fo0,1,32.1,89.5,2025-02-07T14:25:26.876Z,2025-02-07T14:33:02Z,5498300807,233,216,5498300803,285,,5498300801,56,Back,,,,,,,,,,,,,,,,31a4sn8saxhfnh57j7c1yy2ac,Buanthanglun Samte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773069885,202,49,1,24,53,7xo09xnh3y03lyai6azr77fo0,1,37.2,69.8,2025-02-07T14:25:30.262Z,2025-02-07T14:25:30Z,,,,,,,,,,,,,,,,,,,,,,,,,d2ouk806csxbamwjbwlxwi92i,Jithin MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773069889,203,1,1,24,54,7xo09xnh3y03lyai6azr77fo0,1,37.2,64.9,2025-02-07T14:25:31.238Z,2025-02-07T14:25:33Z,5498300833,141,41.2,5498300831,140,56.2,5498300837,213,5.6,5498300835,212,25.6,5498300829,56,Center,,,,,,,,,,d2ouk806csxbamwjbwlxwi92i,Jithin MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773069897,204,3,1,24,55,7xo09xnh3y03lyai6azr77fo0,1,57.2,38.5,2025-02-07T14:25:33.091Z,2025-02-07T14:33:08Z,5498300859,56,Center,5498300881,233,217,5498300861,286,,,,,,,,,,,,,,,,,cmipqs8kvp9fztc1ekgzlwogl,Mohammed Bemammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773069891,217,45,1,24,55,1oyc8wvt31xlmocyg7euv40bo,0,42.8,61.5,2025-02-07T14:25:33.091Z,2025-02-07T14:33:08Z,5498300843,285,,5498300887,233,204,5498300841,56,Back,,,,,,,,,,,,,,,,ds9i23kxqerve1nqc9l2vlsk,Nathan Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC
2773069917,205,1,1,24,57,7xo09xnh3y03lyai6azr77fo0,1,65.9,38,2025-02-07T14:25:34.422Z,2025-02-07T14:25:48Z,5498300977,141,29.3,5498300975,140,79.6,5498300973,56,Center,5498301151,210,13,5498300981,213,5.89,5498300979,212,15.6,,,,,,,cmipqs8kvp9fztc1ekgzlwogl,Mohammed Bemammer,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773069923,206,3,1,25,0,7xo09xnh3y03lyai6azr77fo0,1,86.8,38.2,2025-02-07T14:25:38.039Z,2025-02-07T14:33:09Z,5498301021,56,Center,5498301061,233,218,5498301023,286,,,,,,,,,,,,,,,,,8dzeq723volchfye1smryolt6,Alaeddine Ajaraie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773069931,218,45,1,25,0,1oyc8wvt31xlmocyg7euv40bo,0,13.2,61.8,2025-02-07T14:25:38.039Z,2025-02-07T14:33:09Z,5498301079,233,206,5498301057,56,Back,5498301059,285,,,,,,,,,,,,,,,,,8jagdiyhimgmuz0ku5mm1266t,Tiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC
2773069927,207,13,1,25,2,7xo09xnh3y03lyai6azr77fo0,1,86.6,41.5,2025-02-07T14:25:39.831Z,2025-02-07T14:25:49Z,5498301101,23,,5498301163,102,56.5,5498301103,72,,5498301041,17,,5498301043,56,Center,5498301167,215,,5498301157,29,,5498301153,121,,8dzeq723volchfye1smryolt6,Alaeddine Ajaraie,,5498301171,231,47.5,5498301159,55,205,5498301165,103,12.5,5498301155,83,,5498301169,230,,,,,,,97.6,,,,,,,,Northeast United FC
2773069939,208,5,1,25,3,7xo09xnh3y03lyai6azr77fo0,0,100.2,53.8,2025-02-07T14:25:40.935Z,2025-02-07T14:35:16Z,5498301295,233,219,5498301095,56,Center,5498301097,346,,,,,,,,,,,,,,,,,8dzeq723volchfye1smryolt6,Alaeddine Ajaraie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773069973,219,5,1,25,3,1oyc8wvt31xlmocyg7euv40bo,1,-0.2,46.2,2025-02-07T14:25:40.935Z,2025-02-07T14:35:15Z,5498301279,233,208,5498301269,56,Back,5498301271,346,,,,,,,,,,,,,,,,,8jagdiyhimgmuz0ku5mm1266t,Tiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC
2773070039,220,1,1,25,39,1oyc8wvt31xlmocyg7euv40bo,1,5,63,2025-02-07T14:26:16.588Z,2025-02-07T14:26:17Z,5498301659,124,,5498301667,212,43.4,5498301665,141,33.9,5498301675,237,,5498301671,1,,5498301661,56,Back,5498301663,140,41.8,5498301669,213,5.81,911ma7mry52gxar14xb0wrkkp,Phurba Lachenpa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC
2773070049,221,1,1,25,40,1oyc8wvt31xlmocyg7euv40bo,0,41.8,33.9,2025-02-07T14:26:17.339Z,2025-02-07T14:26:17Z,5498301721,141,22.4,5498301719,140,60.1,5498301723,212,20.7,5498301717,56,Center,5498301725,213,5.9,,,,,,,,,,8ivkc4eqlrtucjitvl8fcgu6t,Jon Toral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC
2773070053,209,1,1,25,40,7xo09xnh3y03lyai6azr77fo0,0,37.8,86.1,2025-02-07T14:26:17.944Z,2025-02-07T14:26:18Z,5498301741,140,40.6,5498301743,141,85.2,5498301739,56,Back,5498301747,213,6.08,5498301745,212,3,,,,,,,,,,31a4sn8saxhfnh57j7c1yy2ac,Buanthanglun Samte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773070055,222,61,1,25,41,1oyc8wvt31xlmocyg7euv40bo,1,59.1,20.4,2025-02-07T14:26:19.100Z,2025-02-07T14:26:19Z,5498301753,56,Right,,,,,,,,,,,,,,,,,,,,,,7t90qi8vml1rdscbbwy0wbuuh,Brandon Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC
2773070069,210,1,1,25,43,7xo09xnh3y03lyai6azr77fo0,1,29.4,74.4,2025-02-07T14:26:20.648Z,2025-02-07T14:26:22Z,5498301815,213,5.75,5498301807,56,Back,5498301811,141,63.3,5498301813,212,15,5498301809,140,41.7,,,,,,,,,,dq2edinn9zcsx9ztdmkw33l61,Asheer Akhtar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773070071,211,49,1,25,44,7xo09xnh3y03lyai6azr77fo0,1,38,65.6,2025-02-07T14:26:21.976Z,2025-02-07T14:26:22Z,,,,,,,,,,,,,,,,,,,,,,,,,cmipqs8kvp9fztc1ekgzlwogl,Mohammed Bemammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773070099,212,1,1,25,45,7xo09xnh3y03lyai6azr77fo0,1,37.9,65.6,2025-02-07T14:26:22.408Z,2025-02-07T14:26:28Z,5498301949,213,5.94,5498301945,141,61.9,5498301947,212,7.5,5498301943,140,44.6,5498301941,56,Back,,,,,,,,,,cmipqs8kvp9fztc1ekgzlwogl,Mohammed Bemammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773070101,213,1,1,25,49,7xo09xnh3y03lyai6azr77fo0,0,44.6,61.9,2025-02-07T14:26:27.056Z,2025-02-07T14:34:39Z,5498301965,213,0.26,5498301959,140,54.7,5498301963,212,11,5498301955,155,,5498301961,141,66.1,5498301957,56,Center,,,,,,,6vak9npg73k6di2oagxg8ttgq,Muthu Mayakkannan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773070093,223,61,1,25,50,1oyc8wvt31xlmocyg7euv40bo,1,43.5,31.3,2025-02-07T14:26:27.212Z,2025-02-07T14:26:27Z,5498301915,56,Back,,,,,,,,,,,,,,,,,,,,,,8ivkc4eqlrtucjitvl8fcgu6t,Jon Toral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC
2773070117,214,1,1,25,52,7xo09xnh3y03lyai6azr77fo0,1,43.8,68.7,2025-02-07T14:26:29.384Z,2025-02-07T14:26:31Z,5498302049,212,5.3,5498302043,56,Back,5498302045,140,47.4,5498302047,141,63.3,5498302051,213,5.51,,,,,,,,,,31a4sn8saxhfnh57j7c1yy2ac,Buanthanglun Samte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773070125,215,1,1,25,54,7xo09xnh3y03lyai6azr77fo0,1,47.4,63.3,2025-02-07T14:26:31.512Z,2025-02-07T14:26:34Z,5498302111,140,61,5498302113,141,49.3,5498302117,213,5.7,5498302115,212,17.2,5498302109,56,Center,,,,,,,,,,6vak9npg73k6di2oagxg8ttgq,Muthu Mayakkannan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773070127,216,27,1,25,56,7xo09xnh3y03lyai6azr77fo0,1,0,0,2025-02-07T14:26:33.400Z,2025-02-07T14:26:39Z,5498302167,233,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773070141,224,27,1,25,56,1oyc8wvt31xlmocyg7euv40bo,1,0,0,2025-02-07T14:26:33.400Z,2025-02-07T14:26:40Z,5498302171,233,216,5498302161,53,8ivkc4eqlrtucjitvl8fcgu6t,5498302159,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC
2773070245,217,28,1,26,23,7xo09xnh3y03lyai6azr77fo0,1,0,0,2025-02-07T14:27:00.434Z,2025-02-07T14:32:56Z,5498302777,55,216,5498310327,233,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773070213,225,28,1,26,23,1oyc8wvt31xlmocyg7euv40bo,1,0,0,2025-02-07T14:27:00.434Z,2025-02-07T14:32:57Z,5498310355,233,217,5498302571,55,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC
2773070253,218,68,1,26,38,7xo09xnh3y03lyai6azr77fo0,1,56.8,54.4,2025-02-07T14:27:15.609Z,2025-02-07T14:27:15Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773070291,219,1,1,26,39,7xo09xnh3y03lyai6azr77fo0,1,57.2,54.4,2025-02-07T14:27:16.313Z,2025-02-07T14:27:22Z,5498303021,140,88.2,5498303019,56,Right,5498303023,141,14.3,5498303025,212,42.5,5498303027,213,5.59,5498303029,1,,5498303017,155,,,,,cmipqs8kvp9fztc1ekgzlwogl,Mohammed Bemammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773070261,228,68,1,26,40,1oyc8wvt31xlmocyg7euv40bo,0,54.6,31.9,2025-02-07T14:27:17.358Z,2025-02-07T14:27:18Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC
2773070299,220,1,1,26,45,7xo09xnh3y03lyai6azr77fo0,1,87.7,10.6,2025-02-07T14:27:22.394Z,2025-02-07T14:27:24Z,5498303053,56,Right,5498303059,212,15.7,5498303057,141,7.4,5498303061,213,3.28,5498303055,140,72.9,,,,,,,,,,xm1pai2cllklkwkgpb7n5mmt,Nestor Albiach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773070311,221,1,1,26,46,7xo09xnh3y03lyai6azr77fo0,1,72.7,7.7,2025-02-07T14:27:23.769Z,2025-02-07T14:27:27Z,5498303145,212,10.8,5498303147,213,1.84,5498303139,56,Center,5498303143,141,23.1,5498303141,140,70,,,,,,,,,,27cg2gd6m8m4cw75j37dquxud,Redeem Tlang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773070313,222,1,1,26,50,7xo09xnh3y03lyai6azr77fo0,0,70,21.9,2025-02-07T14:27:27.769Z,2025-02-07T14:27:28Z,5498303155,56,Center,5498303157,140,88.3,5498303153,155,,5498303151,2,,5498303161,212,25,5498303163,213,0.69,5498303159,141,45.4,,,,cmipqs8kvp9fztc1ekgzlwogl,Mohammed Bemammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773070319,229,12,1,26,52,1oyc8wvt31xlmocyg7euv40bo,1,14.4,59.7,2025-02-07T14:27:29.373Z,2025-02-07T14:27:30Z,5498303177,213,0.18,5498303175,212,19,5498303171,140,32.2,5498303173,141,64.6,5498303179,15,,5498303169,56,Back,,,,,,,8jagdiyhimgmuz0ku5mm1266t,Tiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC
2773070329,230,1,1,26,54,1oyc8wvt31xlmocyg7euv40bo,0,31.5,69.9,2025-02-07T14:27:32.110Z,2025-02-07T14:27:32Z,5498303241,213,4.65,5498303237,141,67.3,5498303235,140,31.4,5498303233,56,Back,5498303239,212,1.8,,,,,,,,,,uuh0y713rzg940ai1bjs08ut,Bipin Singh Thounaojam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC
2773070331,223,1,1,26,55,7xo09xnh3y03lyai6azr77fo0,0,61.9,35.9,2025-02-07T14:27:32.346Z,2025-02-07T14:27:32Z,5498303249,141,31.3,5498303243,3,,5498303253,213,5.97,5498303245,56,Center,5498303251,212,10.2,5498303247,140,71.1,,,,,,,dq2edinn9zcsx9ztdmkw33l61,Asheer Akhtar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773070341,224,1,1,26,56,7xo09xnh3y03lyai6azr77fo0,1,68.8,39.2,2025-02-07T14:27:34.010Z,2025-02-07T14:27:35Z,5498303297,56,Center,5498303305,213,0.42,5498303299,140,79.9,5498303301,141,46.8,5498303303,212,12.7,,,,,,,,,,xm1pai2cllklkwkgpb7n5mmt,Nestor Albiach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773070343,225,1,1,26,58,7xo09xnh3y03lyai6azr77fo0,1,80.1,47.3,2025-02-07T14:27:35.482Z,2025-02-07T14:27:37Z,5498303329,213,0.68,5498303325,141,55.5,5498303327,212,8.9,5498303321,56,Center,5498303323,140,86.7,,,,,,,,,,dq03xoo08fyces9h371x0ce1g,Macarton Nickson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773070355,226,1,1,26,59,7xo09xnh3y03lyai6azr77fo0,1,86.6,55.3,2025-02-07T14:27:36.890Z,2025-02-07T14:28:02Z,5498303399,212,10.5,5498303911,154,,5498303397,141,44,5498303395,140,93.4,5498303431,4,,5498303393,56,Center,5498303909,210,15,5498303401,213,5.46,8dzeq723volchfye1smryolt6,Alaeddine Ajaraie,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC
2773070361,227,15,1,27,1,7xo09xnh3y03lyai6azr77fo0,1,92.3,37.8,2025-02-07T14:27:38.266Z,2025-02-07T14:28:09Z,5498303945,146,93.6,5498303933,154,,5498303931,29,,5498303939,102,49.6,5498303947,147,39.7,5498303941,103,3.2,5498303943,328,,5498303831,20,,xm1pai2cllklkwkgpb7n5mmt,Nestor Albiach,,5498303439,22,,5498303935,55,226,5498303443,56,Center,5498303963,233,231,5498304087,214,5498303441,17,,5498303929,78,,,,,,,,,,Northeast United FC
