id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,teamName,Position
2773524039,28,1,1,5,21,28au628w8n2jhgujuwh3y5d8k,1,34.3,21.9,2025-02-08T14:05:44.108Z,2025-02-08T14:05:46Z,5500728127,3,,5500728133,141,16.2,5500728137,213,6.14,5500728129,56,Right,5500728131,140,60.8,5500728135,212,28.1,,,,,,,369ef7pxl6ckbg088w9zi36ne,Mohammad Rakip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773524043,29,44,1,5,22,28au628w8n2jhgujuwh3y5d8k,1,57.2,18,2025-02-08T14:05:45.540Z,2025-02-08T16:39:38Z,5500728223,233,32,5500728159,286,,5500728157,56,Right,,,,,,,,,,,,,,,,7i3zwc7zfo75m8xu49e4faqz8,Vishnu P V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773524027,32,44,1,5,22,1kqb5u8em0tj1k40607w2vtl4,0,42.8,82,2025-02-08T14:05:45.541Z,2025-02-08T16:39:38Z,5500728073,285,,5500728239,233,29,5500728071,56,Back,,,,,,,,,,,,,,,,bepdz3gbb2rxeuae2lt159g16,Vignesh Dakshinamurthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2773524103,30,1,1,5,24,28au628w8n2jhgujuwh3y5d8k,1,60.8,16.2,2025-02-08T14:05:46.767Z,2025-02-08T14:05:49Z,5500728479,141,21,5500728475,56,Right,5500728483,213,0.31,5500728477,140,70.4,5500728473,3,,5500728481,212,10.6,,,,,,,7i3zwc7zfo75m8xu49e4faqz8,Vishnu P V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773524111,31,50,1,5,26,28au628w8n2jhgujuwh3y5d8k,1,67.6,25.4,2025-02-08T14:05:49.188Z,2025-02-08T16:38:35Z,5500728505,286,,5500728503,56,Center,5500729097,233,33,,,,,,,,,,,,,,,,yuw4a34cpasw5e4vqsg6ex1x,Dimitrios Diamantakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773524201,33,7,1,5,26,1kqb5u8em0tj1k40607w2vtl4,1,32.4,74.6,2025-02-08T14:05:49.189Z,2025-02-08T16:38:35Z,5500729027,56,Back,5500729067,233,31,5500729029,285,,,,,,,,,,,,,,,,,e5pgescmpgtyk96b07mpicsq2,Jiteshwor Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2773524247,34,1,1,5,31,1kqb5u8em0tj1k40607w2vtl4,1,32.4,78.8,2025-02-08T14:05:53.845Z,2025-02-08T14:05:55Z,5500729285,140,24.5,5500729295,213,2.41,5500729283,56,Back,5500729287,141,89.7,5500729291,212,11.1,,,,,,,,,,e5pgescmpgtyk96b07mpicsq2,Jiteshwor Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2773524315,35,1,1,5,32,1kqb5u8em0tj1k40607w2vtl4,1,24.5,89.7,2025-02-08T14:05:55.636Z,2025-02-08T14:05:59Z,5500729641,56,Back,5500729649,213,3.83,5500729645,141,65.7,5500729643,140,5.6,5500729647,212,25.7,,,,,,,,,,ajkkf12dn8livsb196zp7w0d1,Elsinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2773524475,36,1,1,5,36,1kqb5u8em0tj1k40607w2vtl4,1,7.5,66,2025-02-08T14:05:59.413Z,2025-02-08T14:06:07Z,5500730617,141,88.3,5500730613,56,Back,5500730621,213,1,5500730619,212,18,5500730615,140,16.7,,,,,,,,,,a9gquocdgtb8bpk99a5a110mi,Mohammad Nawaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,Goalkeeper
2773524519,37,1,1,5,44,1kqb5u8em0tj1k40607w2vtl4,0,27.3,93.3,2025-02-08T14:06:06.901Z,2025-02-08T14:06:09Z,5500730837,212,36.1,5500730833,141,73.9,5500730827,56,Center,5500730839,213,5.91,5500730841,1,,5500730829,140,59.3,,,,,,,ajkkf12dn8livsb196zp7w0d1,Elsinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2773524579,32,49,1,5,48,28au628w8n2jhgujuwh3y5d8k,1,36.4,30.7,2025-02-08T14:06:11.618Z,2025-02-08T14:06:11Z,,,,,,,,,,,,,,,,,,,,,,,,,dgiqagc8iygqc0a1f3gj03q0a,Mahesh Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773524641,33,1,1,5,49,28au628w8n2jhgujuwh3y5d8k,1,36.7,53.1,2025-02-08T14:06:12.433Z,2025-02-08T14:06:15Z,5500731423,140,29.1,5500731425,141,77.3,5500731427,212,18.3,5500731421,56,Back,5500731429,213,2.02,,,,,,,,,,dgiqagc8iygqc0a1f3gj03q0a,Mahesh Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773524663,34,1,1,5,52,28au628w8n2jhgujuwh3y5d8k,0,26.6,81.4,2025-02-08T14:06:15.469Z,2025-02-08T14:06:17Z,5500731553,56,Back,5500731557,141,83,5500731561,213,0.25,5500731555,140,30.6,5500731559,212,4.3,,,,,,,,,,2hi6y8so55eic1ukr0jy88a1h,Hector Yuste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773524681,38,61,1,5,55,1kqb5u8em0tj1k40607w2vtl4,1,62.2,15.5,2025-02-08T14:06:17.837Z,2025-02-08T14:06:17Z,5500731663,56,Right,,,,,,,,,,,,,,,,,,,,,,3macevv6d8kk7a3na4b3zh2j8,Irfan Yadwad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2773524709,39,49,1,5,56,1kqb5u8em0tj1k40607w2vtl4,1,60.6,18.9,2025-02-08T14:06:19.381Z,2025-02-08T14:06:19Z,,,,,,,,,,,,,,,,,,,,,,,,,dkk86y8pa3svtz43c0m55qn6x,Connor Shields,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2773524777,40,1,1,5,57,1kqb5u8em0tj1k40607w2vtl4,1,60.2,25.9,2025-02-08T14:06:19.845Z,2025-02-08T14:06:22Z,5500732233,212,9.2,5500732227,56,Right,5500732229,140,65.4,5500732231,141,15,5500732235,213,5.35,,,,,,,,,,dkk86y8pa3svtz43c0m55qn6x,Connor Shields,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2773524783,41,4,1,5,57,1kqb5u8em0tj1k40607w2vtl4,1,67.2,10.8,2025-02-08T14:06:20.212Z,2025-02-08T15:42:34Z,5500733601,233,35,5500732275,152,,5500732269,13,,5500732279,265,,5500732283,286,,5500732271,56,Right,,,,,,,3macevv6d8kk7a3na4b3zh2j8,Irfan Yadwad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2773524731,35,4,1,5,57,28au628w8n2jhgujuwh3y5d8k,0,32.8,89.2,2025-02-08T14:06:20.213Z,2025-02-08T15:42:35Z,5500733573,13,,5500733585,285,,5500733691,233,41,5500733575,56,Back,5500733581,265,,5500733577,152,,,,,,,,5brj4wwxu99bicq7xhzs6zvmx,Nishu Kumar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773525403,42,1,1,6,28,1kqb5u8em0tj1k40607w2vtl4,1,66.8,12.9,2025-02-08T14:06:50.903Z,2025-02-08T14:07:34Z,5500735445,152,,5500735451,141,52.1,5500735457,1,,5500735443,155,,5500735455,213,0.9,5500735441,5,,5500735439,2,,5500735447,56,Center,dkk86y8pa3svtz43c0m55qn6x,Connor Shields,,5500735453,212,5500735449,140,,,,,,,,,,34.1,87,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2773525447,43,61,1,6,32,1kqb5u8em0tj1k40607w2vtl4,0,85.2,50.1,2025-02-08T14:06:54.903Z,2025-02-08T14:07:32Z,5500739583,56,Center,,,,,,,,,,,,,,,,,,,,,,83rpxksxq3qq7vxslur4ge5sl,Wilmar Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2773525453,36,49,1,6,32,28au628w8n2jhgujuwh3y5d8k,1,32.6,59.3,2025-02-08T14:06:55.149Z,2025-02-08T14:06:55Z,,,,,,,,,,,,,,,,,,,,,,,,,5yau328orkeysj2rs0wyms73d,Saul Crespo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773525507,37,3,1,6,33,28au628w8n2jhgujuwh3y5d8k,1,37.2,62.2,2025-02-08T14:06:56.479Z,2025-02-08T16:42:41Z,5500736001,286,,5500735997,233,44,5500735929,56,Back,,,,,,,,,,,,,,,,5yau328orkeysj2rs0wyms73d,Saul Crespo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773525477,44,45,1,6,33,1kqb5u8em0tj1k40607w2vtl4,0,62.8,37.8,2025-02-08T14:06:56.479Z,2025-02-08T16:39:32Z,5500735807,56,Center,5500735809,285,,5500736021,233,37,,,,,,,,,,,,,,,,e5pgescmpgtyk96b07mpicsq2,Jiteshwor Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2773525647,38,1,1,6,35,28au628w8n2jhgujuwh3y5d8k,1,40.4,61.4,2025-02-08T14:06:58.169Z,2025-02-08T16:42:38Z,5500736643,212,27.2,5500736637,56,Center,5500736645,213,5.55,5500736639,140,59.6,5500736641,141,34.5,,,,,,,,,,5yau328orkeysj2rs0wyms73d,Saul Crespo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773525697,39,1,1,6,42,28au628w8n2jhgujuwh3y5d8k,0,97.7,24.6,2025-02-08T14:07:05.278Z,2025-02-08T14:07:07Z,5500736883,141,31.8,5500736875,2,,5500736885,212,5.3,5500736879,56,Center,5500736887,213,1.98,5500736881,140,95.7,5500736877,155,,,,,369ef7pxl6ckbg088w9zi36ne,Mohammad Rakip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773525761,45,12,1,6,45,1kqb5u8em0tj1k40607w2vtl4,1,8.7,63.9,2025-02-08T14:07:07.687Z,2025-02-08T14:07:09Z,5500737223,140,13.1,5500737219,56,Back,5500737235,212,8.9,5500737239,213,1.03,5500737229,141,75.1,,,,,,,,,,bepdz3gbb2rxeuae2lt159g16,Vignesh Dakshinamurthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2773525771,46,49,1,6,46,1kqb5u8em0tj1k40607w2vtl4,1,10.8,73.9,2025-02-08T14:07:09.591Z,2025-02-08T14:07:09Z,,,,,,,,,,,,,,,,,,,,,,,,,ajkkf12dn8livsb196zp7w0d1,Elsinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2773525921,47,1,1,6,47,1kqb5u8em0tj1k40607w2vtl4,1,10.8,73.9,2025-02-08T14:07:10.022Z,2025-02-08T14:07:17Z,5500738051,141,90.5,5500738055,213,0.84,5500738049,140,20.5,5500738053,212,15.2,5500738047,56,Back,,,,,,,,,,ajkkf12dn8livsb196zp7w0d1,Elsinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2773525961,48,1,1,6,54,1kqb5u8em0tj1k40607w2vtl4,1,20.6,91.2,2025-02-08T14:07:17.415Z,2025-02-08T14:08:25Z,5500738253,56,Back,5500738255,140,31.1,5500738257,141,94.2,5500738259,212,11.2,5500738261,213,0.18,,,,,,,,,,8s6nlre415t2uxinzkx3w0xlg,Lalrinliana Hnamte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2773525963,49,4,1,6,56,1kqb5u8em0tj1k40607w2vtl4,1,32.8,92.8,2025-02-08T14:07:19.432Z,2025-02-08T15:42:35Z,5500738305,152,,5500738303,56,Back,5500738563,233,40,5500738301,13,,5500738309,285,,5500738307,265,,,,,,,,83rpxksxq3qq7vxslur4ge5sl,Wilmar Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2773525957,40,4,1,6,56,28au628w8n2jhgujuwh3y5d8k,0,67.2,7.2,2025-02-08T14:07:19.433Z,2025-02-08T15:42:35Z,5500738525,13,,5500738583,233,49,5500738531,265,,5500738529,152,,5500738589,286,,5500738527,56,Right,,,,,,,5ygjbmzm0l7t0bgv55bvthlyi,Lalchungnunga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773526483,50,1,1,7,21,1kqb5u8em0tj1k40607w2vtl4,0,31.1,94.2,2025-02-08T14:07:43.703Z,2025-02-08T14:07:44Z,5500741255,5,,5500741265,212,40.5,5500741263,141,91.7,5500741261,140,69.6,5500741269,1,,5500741259,56,Left,5500741257,152,,5500741267,213,6.24,bepdz3gbb2rxeuae2lt159g16,Vignesh Dakshinamurthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2773526533,41,49,1,7,23,28au628w8n2jhgujuwh3y5d8k,1,36.6,8.5,2025-02-08T14:07:46.611Z,2025-02-08T14:07:46Z,,,,,,,,,,,,,,,,,,,,,,,,,369ef7pxl6ckbg088w9zi36ne,Mohammad Rakip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773526551,42,50,1,7,24,28au628w8n2jhgujuwh3y5d8k,1,33,8,2025-02-08T14:07:46.918Z,2025-02-08T14:07:49Z,5500741619,56,Back,5500741689,285,,5500741691,233,51,,,,,,,,,,,,,,,,369ef7pxl6ckbg088w9zi36ne,Mohammad Rakip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773526557,51,7,1,7,24,1kqb5u8em0tj1k40607w2vtl4,0,67,92,2025-02-08T14:07:46.919Z,2025-02-08T14:07:50Z,5500741803,286,,5500741629,233,42,5500741623,56,Left,,,,,,,,,,,,,,,,5phslvtihgvzghwa9dqmqtune,Lukas Brambilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2773526627,43,1,1,7,26,28au628w8n2jhgujuwh3y5d8k,0,28.4,2.8,2025-02-08T14:07:48.801Z,2025-02-08T14:07:50Z,5500741971,213,0.05,5500741965,140,29.6,5500742121,236,,5500741963,56,Back,5500742127,286,,5500741969,212,1.3,5500741967,141,2.9,5500742123,233,52,369ef7pxl6ckbg088w9zi36ne,Mohammad Rakip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773526651,52,74,1,7,26,1kqb5u8em0tj1k40607w2vtl4,1,71.4,97.5,2025-02-08T14:07:48.802Z,2025-02-08T16:22:08Z,5500742191,233,43,5500742075,285,,5500742073,56,Left,,,,,,,,,,,,,,,,5phslvtihgvzghwa9dqmqtune,Lukas Brambilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2773526727,44,5,1,7,27,28au628w8n2jhgujuwh3y5d8k,1,29.4,-1.8,2025-02-08T14:07:50.617Z,2025-02-08T14:07:56Z,5500742515,347,,5500742537,233,53,5500742513,56,Back,,,,,,,,,,,,,,,,369ef7pxl6ckbg088w9zi36ne,Mohammad Rakip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773526683,53,5,1,7,27,1kqb5u8em0tj1k40607w2vtl4,0,70.6,101.8,2025-02-08T14:07:50.617Z,2025-02-08T16:38:06Z,5500742307,347,,5500742305,56,Left,5500742577,233,44,,,,,,,,,,,,,,,,5phslvtihgvzghwa9dqmqtune,Lukas Brambilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2773526979,45,1,1,7,39,28au628w8n2jhgujuwh3y5d8k,1,29.8,0,2025-02-08T14:08:02.327Z,2025-02-08T14:08:05Z,5500743803,140,38.3,5500743799,107,,5500743805,141,10.7,5500743807,212,12.2,5500743809,213,0.75,5500743801,56,Back,,,,,,,369ef7pxl6ckbg088w9zi36ne,Mohammad Rakip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773527019,46,1,1,7,42,28au628w8n2jhgujuwh3y5d8k,0,38.3,10.7,2025-02-08T14:08:05.288Z,2025-02-08T14:08:06Z,5500744043,168,,5500744057,212,20.3,5500744051,140,57.6,5500744053,141,11.7,5500744063,213,0.03,5500744047,56,Right,5500744039,3,,,,,7i3zwc7zfo75m8xu49e4faqz8,Vishnu P V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773527051,54,1,1,7,43,1kqb5u8em0tj1k40607w2vtl4,1,50.6,94.7,2025-02-08T14:08:06.584Z,2025-02-08T14:08:08Z,5500744219,56,Left,5500744233,1,,5500744223,141,94.1,5500744217,157,,5500744225,212,12.4,5500744229,213,6.25,5500744221,140,62.4,,,,ajkkf12dn8livsb196zp7w0d1,Elsinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2773527111,55,1,1,7,45,1kqb5u8em0tj1k40607w2vtl4,1,62.4,94.1,2025-02-08T14:08:08.409Z,2025-02-08T14:08:10Z,5500744553,140,74.9,5500744557,212,13.1,5500744547,3,,5500744551,56,Left,5500744549,168,,5500744555,141,93.5,5500744559,213,6.25,,,,5phslvtihgvzghwa9dqmqtune,Lukas Brambilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2773527117,56,4,1,7,47,1kqb5u8em0tj1k40607w2vtl4,1,71.3,92.8,2025-02-08T14:08:10.596Z,2025-02-08T15:42:36Z,5500744621,265,,5500744857,233,47,5500744615,56,Left,5500744625,286,,5500744611,13,,5500744619,152,,,,,,,,83rpxksxq3qq7vxslur4ge5sl,Wilmar Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2773527107,47,4,1,7,47,28au628w8n2jhgujuwh3y5d8k,0,28.7,7.2,2025-02-08T14:08:10.597Z,2025-02-08T15:42:37Z,5500744813,152,,5500744809,13,,5500744815,265,,5500744907,233,56,5500744817,285,,5500744811,56,Back,,,,,,,5ygjbmzm0l7t0bgv55bvthlyi,Lalchungnunga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773528109,57,1,1,8,35,1kqb5u8em0tj1k40607w2vtl4,0,75.2,90.9,2025-02-08T14:08:58.633Z,2025-02-08T14:09:01Z,5500750061,212,36.3,5500750045,155,,5500750059,141,45.1,5500750043,5,,5500750039,2,,5500750065,1,,5500750049,152,,5500750055,140,92.9,dkk86y8pa3svtz43c0m55qn6x,Connor Shields,,5500750063,213,5500750053,56,,,,,,,,,,5.25,Center,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2773528203,49,44,1,8,37,28au628w8n2jhgujuwh3y5d8k,1,7.6,59.6,2025-02-08T14:09:00.566Z,2025-02-08T14:09:09Z,5500750501,56,Back,5500750503,285,,5500750547,233,58,,,,,,,,,,,,,,,,5yau328orkeysj2rs0wyms73d,Saul Crespo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773528113,58,44,1,8,37,1kqb5u8em0tj1k40607w2vtl4,0,92.4,40.4,2025-02-08T14:09:00.567Z,2025-02-08T14:09:08Z,5500750093,286,,5500750091,56,Center,5500750595,233,49,,,,,,,,,,,,,,,,ajkkf12dn8livsb196zp7w0d1,Elsinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2773528143,48,12,1,8,38,28au628w8n2jhgujuwh3y5d8k,1,9.2,52.4,2025-02-08T14:09:01.440Z,2025-02-08T15:05:47Z,5500750283,140,8.5,5500750285,141,67.2,5501100659,15,,5500750279,56,Back,5500750287,212,10.1,5500750289,213,1.64,,,,,,,5yau328orkeysj2rs0wyms73d,Saul Crespo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773528205,50,44,1,8,40,28au628w8n2jhgujuwh3y5d8k,1,10.5,63.2,2025-02-08T14:09:03.480Z,2025-02-08T16:39:38Z,5500815921,233,59,5500815905,285,,5500815903,56,Back,,,,,,,,,,,,,,,,2sqyhih507ep3hv7iwg2gluc5,Richard Celis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773528159,59,44,1,8,40,1kqb5u8em0tj1k40607w2vtl4,0,89.5,36.8,2025-02-08T14:09:03.481Z,2025-02-08T16:39:39Z,5500815939,233,50,5500750349,56,Center,5500750351,286,,,,,,,,,,,,,,,,,9h25nvm0qom316k8qamw5zh1w,Laldinpuia P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2773528287,51,12,1,8,42,28au628w8n2jhgujuwh3y5d8k,1,12.1,62.6,2025-02-08T14:09:05.386Z,2025-02-08T15:05:51Z,5500817193,141,62.2,5501101337,15,,5500817191,140,15.8,5500817197,212,3.9,5500817201,213,6.21,5500817189,56,Back,,,,,,,2sqyhih507ep3hv7iwg2gluc5,Richard Celis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773528277,60,1,1,8,44,1kqb5u8em0tj1k40607w2vtl4,1,78.4,15.8,2025-02-08T14:09:07.401Z,2025-02-08T14:09:09Z,5500750929,140,60.8,5500750935,212,18.5,5500750927,56,Right,5500750933,141,15.5,5500750937,213,3.15,,,,,,,,,,3macevv6d8kk7a3na4b3zh2j8,Irfan Yadwad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2773528375,61,1,1,8,46,1kqb5u8em0tj1k40607w2vtl4,1,62.2,16.4,2025-02-08T14:09:09.577Z,2025-02-08T14:09:13Z,5500751381,56,Back,5500751385,141,43.7,5500751389,213,2.41,5500751383,140,42.6,5500751387,212,27.7,,,,,,,,,,e5pgescmpgtyk96b07mpicsq2,Jiteshwor Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2773528493,62,1,1,8,50,1kqb5u8em0tj1k40607w2vtl4,1,45.3,47.2,2025-02-08T14:09:13.385Z,2025-02-08T14:55:18Z,5500752059,140,49.8,5500752055,56,Back,5500752061,141,74.5,5500752067,213,1.32,5500752063,212,19.2,,,,,,,,,,8s6nlre415t2uxinzkx3w0xlg,Lalrinliana Hnamte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2773528547,63,1,1,8,55,1kqb5u8em0tj1k40607w2vtl4,0,49.6,75.9,2025-02-08T14:09:18.537Z,2025-02-08T14:09:20Z,5500752357,1,,5500752351,141,65.8,5500752345,155,,5500752353,212,45.9,5500752347,56,Center,5500752355,213,6.13,5500752349,140,92.8,,,,bepdz3gbb2rxeuae2lt159g16,Vignesh Dakshinamurthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2773528607,52,61,1,9,0,28au628w8n2jhgujuwh3y5d8k,1,11.7,35.2,2025-02-08T14:09:22.809Z,2025-02-08T14:09:22Z,5500752639,56,Back,,,,,,,,,,,,,,,,,,,,,,5ygjbmzm0l7t0bgv55bvthlyi,Lalchungnunga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773528647,53,52,1,9,2,28au628w8n2jhgujuwh3y5d8k,1,6.8,39.5,2025-02-08T14:09:25.099Z,2025-02-08T14:09:25Z,,,,,,,,,,,,,,,,,,,,,,,,,d18hxamo4wksojpx0f2zjy63u,Prabhsukahan Gill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773528769,54,1,1,9,4,28au628w8n2jhgujuwh3y5d8k,1,8.8,42.5,2025-02-08T14:09:26.821Z,2025-02-08T14:09:30Z,5500753501,1,,5500753495,141,79.3,5500753493,140,56.5,5500753485,199,,5500753499,213,0.46,5500753489,56,Left,5500753497,212,56,,,,d18hxamo4wksojpx0f2zjy63u,Prabhsukahan Gill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773528781,55,44,1,9,6,28au628w8n2jhgujuwh3y5d8k,1,55.4,88.4,2025-02-08T14:09:28.872Z,2025-02-08T16:39:39Z,5500753545,286,,5500753637,233,64,5500753543,56,Left,,,,,,,,,,,,,,,,2sqyhih507ep3hv7iwg2gluc5,Richard Celis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773528755,64,44,1,9,6,1kqb5u8em0tj1k40607w2vtl4,0,44.6,11.6,2025-02-08T14:09:28.873Z,2025-02-08T16:39:39Z,5500753421,56,Back,5500753653,233,55,5500753425,285,,,,,,,,,,,,,,,,,9h25nvm0qom316k8qamw5zh1w,Laldinpuia P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2773528825,56,1,1,9,7,28au628w8n2jhgujuwh3y5d8k,1,56.5,79.3,2025-02-08T14:09:30.278Z,2025-02-08T14:09:31Z,5500753741,3,,5500753751,213,0.49,5500753749,212,14.5,5500753745,140,68.7,5500753743,56,Left,5500753747,141,89.3,,,,,,,2sqyhih507ep3hv7iwg2gluc5,Richard Celis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773528895,57,1,1,9,9,28au628w8n2jhgujuwh3y5d8k,1,70,89.4,2025-02-08T14:09:31.828Z,2025-02-08T14:09:34Z,5500754151,212,15.7,5500754145,56,Left,5500754149,141,81.4,5500754153,213,5.93,5500754147,140,84,,,,,,,,,,yuw4a34cpasw5e4vqsg6ex1x,Dimitrios Diamantakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
