id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/16/value
2774309689,107,1,1,16,9,12ksg0e6d70senzilsic40fzl,1,59,29.7,2025-02-09T14:16:17.489Z,2025-02-09T14:16:18Z,5504892365,56,Center,5504892369,141,38.6,5504892373,213,1.06,5504892371,212,6.9,5504892367,140,62.2,,,,,,,,,,cufgsqfkltgeb7ak2uan2dqdx,R. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774309771,108,1,1,16,10,12ksg0e6d70senzilsic40fzl,1,60.2,36.4,2025-02-09T14:16:18.457Z,2025-02-09T14:16:23Z,5504892787,141,18.8,5504892791,213,4.21,5504892789,212,13.7,5504892785,140,53.9,5504892781,56,Right,,,,,,,,,,99cjmvx4xlyzhyf6wxlvisb11,S. Chhetri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774309805,109,1,1,16,15,12ksg0e6d70senzilsic40fzl,1,53.9,19.1,2025-02-09T14:16:22.911Z,2025-02-09T14:16:24Z,5504892947,213,5.86,5504892939,56,Right,5504892945,212,8.9,5504892943,141,13.7,5504892941,140,61.6,,,,,,,,,,c8xdtls9ueivjll19yvp5wq1h,Pedro Capó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774309833,110,1,1,16,16,12ksg0e6d70senzilsic40fzl,1,61.6,13.7,2025-02-09T14:16:24.285Z,2025-02-09T14:16:25Z,5504893097,213,2.75,5504893093,141,16.7,5504893089,56,Right,5504893091,140,56.9,5504893095,212,5.3,,,,,,,,,,jtmpumg28emowvrre2ujqtw5,Alberto Noguera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774309851,111,1,1,16,17,12ksg0e6d70senzilsic40fzl,1,56.9,16.7,2025-02-09T14:16:25.207Z,2025-02-09T14:16:26Z,5504893169,140,59.3,5504893173,212,6.2,5504893171,141,8.3,5504893175,213,5.13,5504893167,56,Right,,,,,,,,,,c8xdtls9ueivjll19yvp5wq1h,Pedro Capó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774309885,112,1,1,16,18,12ksg0e6d70senzilsic40fzl,1,57.9,8.2,2025-02-09T14:16:26.223Z,2025-02-09T14:16:27Z,5504893349,141,15.3,5504893345,140,60.0,5504893351,212,5.3,5504893353,213,1.14,5504893341,56,Right,,,,,,,,,,jtmpumg28emowvrre2ujqtw5,Alberto Noguera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774309947,113,1,1,16,20,12ksg0e6d70senzilsic40fzl,1,60.8,15,2025-02-09T14:16:27.817Z,2025-02-09T14:16:31Z,5504893673,141,23.9,5504893679,1,,5504893675,212,35.0,5504893669,140,93.6,5504893665,56,Center,5504893677,213,0.17,,,,,,,c8xdtls9ueivjll19yvp5wq1h,Pedro Capó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774310179,114,1,1,16,23,12ksg0e6d70senzilsic40fzl,1,93.6,23.9,2025-02-09T14:16:30.895Z,2025-02-09T14:16:42Z,5504894761,141,50.9,5504894763,212,18.4,5504894765,213,1.51,5504894759,140,94.7,5504894757,56,Center,,,,,,,,,,3sy4rxdzl4u9e5kkvygxu9x7u,R. Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774310181,115,61,1,16,28,12ksg0e6d70senzilsic40fzl,1,94.7,50.9,2025-02-09T14:16:36.066Z,2025-02-09T14:17:26Z,5504894779,56,Center,,,,,,,,,,,,,,,,,,,,,,7wpltjujzubkwy1k57jzcwafp,Édgar Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774310097,89,56,1,16,30,ajwqetklk0m22x7ifsjax5yi,1,12.3,3.2,2025-02-09T14:16:38.233Z,2025-02-09T14:16:38Z,5504894391,56,Back,,,,,,,,,,,,,,,,,,,,,,31g5m4lerjmoykobyt8cckxxx,I. Khan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774310613,90,5,1,16,33,ajwqetklk0m22x7ifsjax5yi,1,10.4,-1.8,2025-02-09T14:16:40.925Z,2025-02-09T15:03:50Z,5504896931,56,Back,5504896933,347,,5504898705,233,116,,,,,,,,,,,,,,,,31g5m4lerjmoykobyt8cckxxx,I. Khan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774310567,116,5,1,16,33,12ksg0e6d70senzilsic40fzl,0,89.6,101.8,2025-02-09T14:16:40.925Z,2025-02-09T15:03:50Z,5504898773,233,90,5504896739,56,Left,5504896741,347,,,,,,,,,,,,,,,,,7wpltjujzubkwy1k57jzcwafp,Édgar Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774310663,91,1,1,16,53,ajwqetklk0m22x7ifsjax5yi,1,12.7,0,2025-02-09T14:17:01.194Z,2025-02-09T14:17:03Z,5504897131,1,,5504897125,141,10.6,5504897129,213,0.39,5504897117,56,Back,5504897121,140,32.3,5504897127,212,22.2,5504897115,107,,,,,1ilh1vogo8mggj0vhf2oknswk,N. Barla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774310703,92,1,1,16,55,ajwqetklk0m22x7ifsjax5yi,1,31.3,10.6,2025-02-09T14:17:02.954Z,2025-02-09T14:17:04Z,5504897319,140,37.3,5504897323,212,9.0,5504897321,141,20.1,5504897317,56,Back,5504897325,213,0.80,,,,,,,,,,3vdeg67iuouaj5rfdrnh14h5h,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774310785,93,1,1,16,56,ajwqetklk0m22x7ifsjax5yi,1,38.5,24.7,2025-02-09T14:17:04.490Z,2025-02-09T14:17:08Z,5504897697,213,1.57,5504897687,56,Back,5504897693,141,54.8,5504897691,140,38.6,5504897695,212,20.5,,,,,,,,,,88x8tqxamao1dzdfz5libluui,Javi Siverio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774310793,94,4,1,17,0,ajwqetklk0m22x7ifsjax5yi,1,38.8,54.8,2025-02-09T14:17:08.490Z,2025-02-09T15:03:29Z,5504897897,286,,5504897889,13,,5504897893,152,,5504897891,56,Back,5504898155,233,117,5504897895,265,,,,,,,,3i9ye7yfz4j9bhbi8gco7mjca,R. Tachikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774310855,117,4,1,17,0,12ksg0e6d70senzilsic40fzl,0,61.2,45.2,2025-02-09T14:17:08.491Z,2025-02-09T15:03:29Z,5504898079,13,,5504898085,265,,5504898247,233,94,5504898087,285,,5504898081,56,Center,5504898083,152,,,,,,,,c8xdtls9ueivjll19yvp5wq1h,Pedro Capó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774311363,95,1,1,17,31,ajwqetklk0m22x7ifsjax5yi,1,38,56.1,2025-02-09T14:17:39.628Z,2025-02-09T14:17:42Z,5504900925,1,,5504900917,140,73.6,5504900923,213,6.15,5504900921,212,37.7,5504900909,5,,5504900911,155,,5504900913,152,,5504900915,56,Center,banlw3aybtscei2n206mlzf85,L. Ćirković,5504900919,141,,,,48.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2774311369,96,44,1,17,34,ajwqetklk0m22x7ifsjax5yi,1,75.8,43.9,2025-02-09T14:17:41.884Z,2025-02-09T15:03:38Z,5504900949,286,,5504900947,56,Center,5504901051,233,118,,,,,,,,,,,,,,,,88x8tqxamao1dzdfz5libluui,Javi Siverio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774311377,118,44,1,17,34,12ksg0e6d70senzilsic40fzl,0,24.2,56.1,2025-02-09T14:17:41.885Z,2025-02-09T15:03:38Z,5504900981,56,Back,5504900985,285,,5504901073,233,96,,,,,,,,,,,,,,,,183r263z06eesonzbta557ys5,R. Bheke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774311435,97,1,1,17,34,ajwqetklk0m22x7ifsjax5yi,1,72.9,49.4,2025-02-09T14:17:42.107Z,2025-02-09T14:18:09Z,5504901267,141,59.0,5504901257,168,,5504901275,213,0.42,5504901271,212,16.0,5504901261,56,Center,5504901253,3,,5504901263,140,86.8,5504904131,210,13,88x8tqxamao1dzdfz5libluui,Javi Siverio,5504904133,154,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
2774311443,98,13,1,17,36,ajwqetklk0m22x7ifsjax5yi,1,87.8,59.3,2025-02-09T14:17:44.587Z,2025-02-09T14:18:10Z,5504904209,231,50.5,5504904195,55,97,5504904193,154,,5504904191,29,,5504904205,328,,5504901317,56,Center,5504904203,108,,5504904201,103,77.8,3i9ye7yfz4j9bhbi8gco7mjca,R. Tachikawa,5504901315,17,5504904199,102,55.6,,5504902753,24,5504904189,74,,,,5504904207,230,5504902755,20,,,,,99.3,,,,,,,,,,
2774311709,99,5,1,17,37,ajwqetklk0m22x7ifsjax5yi,0,101.1,57.9,2025-02-09T14:17:45.674Z,2025-02-09T15:03:50Z,5504902823,233,119,5504902713,56,Center,5504902715,346,,,,,,,,,,,,,,,,,3i9ye7yfz4j9bhbi8gco7mjca,R. Tachikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774311427,119,5,1,17,37,12ksg0e6d70senzilsic40fzl,1,-1.1,42.1,2025-02-09T14:17:45.674Z,2025-02-09T14:18:23Z,5504901227,346,,5504902741,233,99,5504901225,56,Back,,,,,,,,,,,,,,,,183r263z06eesonzbta557ys5,R. Bheke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774311973,120,1,1,18,0,12ksg0e6d70senzilsic40fzl,1,5,54,2025-02-09T14:18:08.314Z,2025-02-09T14:18:09Z,5504904157,237,,5504904147,140,14.0,5504904153,213,0.70,5504904151,212,12.4,5504904149,141,65.7,5504904145,56,Back,5504904143,124,,,,,pf04royfgavano96z7n7x3v9,L. Ralte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774312037,121,1,1,18,3,12ksg0e6d70senzilsic40fzl,1,10.7,82.4,2025-02-09T14:18:10.986Z,2025-02-09T14:18:13Z,5504904473,56,Back,5504904479,212,24.4,5504904475,140,33.9,5504904481,213,6.26,5504904477,141,81.7,,,,,,,,,,duxnzil70n1147w8ob8ooxo89,C. Konsham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774312115,122,1,1,18,5,12ksg0e6d70senzilsic40fzl,0,33.9,81.7,2025-02-09T14:18:12.955Z,2025-02-09T14:18:17Z,5504904913,140,79.3,5504904907,155,,5504904919,212,49.5,5504904917,141,100.0,5504904921,213,0.27,5504904923,1,,5504904909,56,Left,,,,de6woepvuggpm1z2cwz1nbmne,Suresh Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774312361,100,5,1,18,9,ajwqetklk0m22x7ifsjax5yi,1,21.8,-1.6,2025-02-09T14:18:17.158Z,2025-02-09T15:03:50Z,5504906207,56,Back,5504906209,347,,5504906215,233,123,,,,,,,,,,,,,,,,14w76iqim5kly2adzwc9n6wgl,P. Chaudhari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774312127,123,5,1,18,9,12ksg0e6d70senzilsic40fzl,0,78.2,101.6,2025-02-09T14:18:17.158Z,2025-02-09T15:03:51Z,5504904955,347,,5504906263,233,100,5504904953,56,Left,,,,,,,,,,,,,,,,de6woepvuggpm1z2cwz1nbmne,Suresh Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774312427,101,1,1,18,22,ajwqetklk0m22x7ifsjax5yi,0,25.6,0,2025-02-09T14:18:30.732Z,2025-02-09T14:18:34Z,5504906545,213,0.14,5504906539,140,52.3,5504906535,107,,5504906541,141,4.6,5504906543,212,28.3,5504906547,1,,5504906537,56,Right,,,,1ilh1vogo8mggj0vhf2oknswk,N. Barla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774312445,124,49,1,18,26,12ksg0e6d70senzilsic40fzl,1,41.2,94.4,2025-02-09T14:18:34.749Z,2025-02-09T14:18:34Z,,,,,,,,,,,,,,,,,,,,,,,,,eisspzerdcz21ukznum5q30bu,M. Salah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774312549,125,1,1,18,27,12ksg0e6d70senzilsic40fzl,1,41.6,93.2,2025-02-09T14:18:35.015Z,2025-02-09T14:18:41Z,5504907175,1,,5504907167,140,68.1,5504907173,213,5.98,5504907171,212,29.1,5504907163,157,,5504907165,56,Left,5504907169,141,80.6,,,,eisspzerdcz21ukznum5q30bu,M. Salah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774312567,126,1,1,18,33,12ksg0e6d70senzilsic40fzl,1,66.5,95.3,2025-02-09T14:18:41.577Z,2025-02-09T14:18:43Z,5504907293,212,6.6,5504907291,141,95.0,5504907289,140,60.2,5504907295,213,3.17,5504907287,56,Left,,,,,,,,,,7wpltjujzubkwy1k57jzcwafp,Édgar Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774312685,127,1,1,18,35,12ksg0e6d70senzilsic40fzl,0,60.1,95,2025-02-09T14:18:43.155Z,2025-02-09T14:18:48Z,5504907893,155,,5504907899,141,84.5,5504907895,56,Left,5504907897,140,100.0,5504907905,1,,5504907903,213,6.12,5504907901,212,43.4,,,,eisspzerdcz21ukznum5q30bu,M. Salah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774313201,102,5,1,18,39,ajwqetklk0m22x7ifsjax5yi,1,-1.1,20.1,2025-02-09T14:18:47.613Z,2025-02-09T15:03:51Z,5504910507,56,Back,5504910511,346,,5504910547,233,128,,,,,,,,,,,,,,,,1ilh1vogo8mggj0vhf2oknswk,N. Barla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774312783,128,5,1,18,39,12ksg0e6d70senzilsic40fzl,0,101.1,79.9,2025-02-09T14:18:47.613Z,2025-02-09T15:03:51Z,5504910557,233,102,5504908421,346,,5504908419,56,Left,,,,,,,,,,,,,,,,eisspzerdcz21ukznum5q30bu,M. Salah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774313269,103,1,1,19,5,ajwqetklk0m22x7ifsjax5yi,1,4.8,48.4,2025-02-09T14:19:13.294Z,2025-02-09T14:19:16Z,5504910869,212,58.7,5504910865,140,59.8,5504910877,74,,5504910861,124,,5504910863,56,Center,5504910873,1,,5504910871,213,6.10,5504910867,141,32.8,5jtd252do025958pgqkigc0d1,A. Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774313289,104,44,1,19,8,ajwqetklk0m22x7ifsjax5yi,1,61.2,30.2,2025-02-09T14:19:16.654Z,2025-02-09T14:19:20Z,5504910983,233,129,5504910961,56,Center,5504910963,286,,,,,,,,,,,,,,,,,88x8tqxamao1dzdfz5libluui,Javi Siverio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774313281,129,44,1,19,8,12ksg0e6d70senzilsic40fzl,0,38.8,69.8,2025-02-09T14:19:16.655Z,2025-02-09T14:19:19Z,5504910941,285,,5504910939,56,Back,5504911025,233,104,,,,,,,,,,,,,,,,c8xdtls9ueivjll19yvp5wq1h,Pedro Capó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774313337,105,1,1,19,9,ajwqetklk0m22x7ifsjax5yi,0,59.9,33.3,2025-02-09T14:19:16.894Z,2025-02-09T14:19:20Z,5504911247,56,Center,5504911255,213,0.37,5504911243,3,,5504911253,212,16.0,5504911251,141,41.9,5504911245,168,,5504911249,140,74.1,,,,88x8tqxamao1dzdfz5libluui,Javi Siverio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774313365,130,1,1,19,11,12ksg0e6d70senzilsic40fzl,0,27.5,64.6,2025-02-09T14:19:19.451Z,2025-02-09T14:19:38Z,5504911385,213,6.01,5504911377,56,Center,5504911383,212,48.0,5504911381,141,45.7,5504911375,157,,5504911379,140,71.5,5504911387,1,,,,,183r263z06eesonzbta557ys5,R. Bheke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774313387,106,1,1,19,12,ajwqetklk0m22x7ifsjax5yi,1,26,62.1,2025-02-09T14:19:20.670Z,2025-02-09T14:19:23Z,5504911539,141,51.3,5504911535,56,Back,5504911533,3,,5504911541,212,19.9,5504911543,213,3.52,5504911537,140,8.4,,,,,,,banlw3aybtscei2n206mlzf85,L. Ćirković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774313395,107,52,1,19,15,ajwqetklk0m22x7ifsjax5yi,1,8.4,50.9,2025-02-09T14:19:23.407Z,2025-02-09T14:19:23Z,,,,,,,,,,,,,,,,,,,,,,,,,5jtd252do025958pgqkigc0d1,A. Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774313593,108,1,1,19,21,ajwqetklk0m22x7ifsjax5yi,1,11.7,50,2025-02-09T14:19:29.662Z,2025-02-09T14:19:33Z,5504912693,123,,5504912699,141,78.1,5504912695,56,Back,5504912701,212,21.9,5504912703,213,1.06,5504912697,140,21.8,,,,,,,5jtd252do025958pgqkigc0d1,A. Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774313645,109,1,1,19,25,ajwqetklk0m22x7ifsjax5yi,0,21.3,78.4,2025-02-09T14:19:33.582Z,2025-02-09T14:19:35Z,5504912987,155,,5504912997,213,6.17,5504912999,1,,5504912995,212,51.3,5504912989,56,Center,5504912993,141,69.6,5504912991,140,69.8,,,,banlw3aybtscei2n206mlzf85,L. Ćirković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774313751,110,61,1,19,31,ajwqetklk0m22x7ifsjax5yi,1,57.2,92.9,2025-02-09T14:19:39.067Z,2025-02-09T14:19:39Z,5504913527,56,Left,,,,,,,,,,,,,,,,,,,,,,a1rjrfrukdqfztu8c9l88wduc,M. Uvais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774313763,131,1,1,19,31,12ksg0e6d70senzilsic40fzl,0,39.4,32.5,2025-02-09T14:19:39.294Z,2025-02-09T14:19:39Z,5504913573,140,42.1,5504913571,56,Back,5504913575,141,11.7,5504913579,213,4.91,5504913577,212,14.4,5504913569,3,,,,,,,,183r263z06eesonzbta557ys5,R. Bheke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774313807,111,1,1,19,32,ajwqetklk0m22x7ifsjax5yi,0,29.9,75,2025-02-09T14:19:40.463Z,2025-02-09T14:19:41Z,5504913833,141,56.1,5504913831,140,45.1,5504913829,56,Back,5504913839,213,5.61,5504913835,212,20.5,,,,,,,,,,banlw3aybtscei2n206mlzf85,L. Ćirković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774314057,136,49,1,19,34,12ksg0e6d70senzilsic40fzl,1,53.2,21.6,2025-02-09T14:19:42.481Z,2025-02-09T14:20:45Z,,,,,,,,,,,,,,,,,,,,,,,,,de6woepvuggpm1z2cwz1nbmne,Suresh Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774313873,132,1,1,19,35,12ksg0e6d70senzilsic40fzl,1,56,34.5,2025-02-09T14:19:43.107Z,2025-02-09T14:20:43Z,5504914149,213,5.49,5504914145,141,19.4,5504914147,212,14.5,5504914141,56,Right,5504914143,140,65.7,,,,,,,,,,de6woepvuggpm1z2cwz1nbmne,Suresh Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774313935,133,1,1,19,36,12ksg0e6d70senzilsic40fzl,1,65.7,19.4,2025-02-09T14:19:44.356Z,2025-02-09T14:19:47Z,5504914455,212,13.9,5504914453,141,28.8,5504914451,140,53.9,5504914449,56,Center,5504914457,213,2.67,,,,,,,,,,7wpltjujzubkwy1k57jzcwafp,Édgar Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774313973,134,1,1,19,39,12ksg0e6d70senzilsic40fzl,1,53.8,28.8,2025-02-09T14:19:47.106Z,2025-02-09T14:19:48Z,5504914613,56,Right,5504914615,140,53.2,5504914619,212,15.6,5504914617,141,5.9,5504914621,213,4.67,,,,,,,,,,c8xdtls9ueivjll19yvp5wq1h,Pedro Capó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774314051,135,1,1,19,40,12ksg0e6d70senzilsic40fzl,1,53.2,5.9,2025-02-09T14:19:48.716Z,2025-02-09T14:19:52Z,5504914939,56,Right,5504914945,212,9.3,5504914943,141,19.5,5504914941,140,53.0,5504914947,213,1.59,,,,,,,,,,3sy4rxdzl4u9e5kkvygxu9x7u,R. Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774314117,137,1,1,19,45,12ksg0e6d70senzilsic40fzl,1,53.2,21.6,2025-02-09T14:19:53.028Z,2025-02-09T14:19:55Z,5504915307,141,33.3,5504915311,213,2.59,5504915305,140,40.9,5504915309,212,15.2,5504915303,56,Back,,,,,,,,,,c8xdtls9ueivjll19yvp5wq1h,Pedro Capó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774314159,138,1,1,19,47,12ksg0e6d70senzilsic40fzl,1,40.9,33,2025-02-09T14:19:55.278Z,2025-02-09T14:19:57Z,5504915495,141,65.1,5504915499,213,1.47,5504915491,56,Back,5504915497,212,21.9,5504915493,140,42.9,,,,,,,,,,183r263z06eesonzbta557ys5,R. Bheke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774314295,139,1,1,19,53,12ksg0e6d70senzilsic40fzl,1,60.5,65.8,2025-02-09T14:20:01.090Z,2025-02-09T14:20:05Z,5504916233,140,62.7,5504916237,212,18.4,5504916231,56,Center,5504916235,141,38.9,5504916239,213,4.84,,,,,,,,,,duxnzil70n1147w8ob8ooxo89,C. Konsham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774314449,140,1,1,19,57,12ksg0e6d70senzilsic40fzl,1,56.4,25.5,2025-02-09T14:20:05.621Z,2025-02-09T14:20:12Z,5504917071,140,64.2,5504917067,56,Center,5504917075,141,28.8,5504917079,212,8.5,5504917083,213,0.27,,,,,,,,,,jtmpumg28emowvrre2ujqtw5,Alberto Noguera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774314503,141,1,1,20,4,12ksg0e6d70senzilsic40fzl,0,83.7,2.8,2025-02-09T14:20:12.402Z,2025-02-09T14:20:15Z,5504917427,233,112,5504917391,1,,5504917385,212,34.9,5504917383,141,49.9,5504917381,140,97.0,5504917377,155,,5504917375,2,,5504917379,56,Center,cufgsqfkltgeb7ak2uan2dqdx,R. Williams,5504917387,213,,,,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,
2774314507,112,11,1,20,7,ajwqetklk0m22x7ifsjax5yi,1,3.5,50.6,2025-02-09T14:20:15.184Z,2025-02-09T14:20:15Z,5504917401,56,Back,5504917403,88,,5504917457,233,141,,,,,,,,,,,,,,,,5jtd252do025958pgqkigc0d1,A. Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774314569,113,1,1,20,9,ajwqetklk0m22x7ifsjax5yi,1,5.5,49.4,2025-02-09T14:20:17.233Z,2025-02-09T14:20:19Z,5504917727,212,32.0,5504917719,123,,5504917759,287,,5504917725,141,11.7,5504917729,213,5.35,5504917721,56,Back,5504917723,140,23.7,,,,5jtd252do025958pgqkigc0d1,A. Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774314671,114,3,1,20,15,ajwqetklk0m22x7ifsjax5yi,1,35,12.8,2025-02-09T14:20:23.680Z,2025-02-09T15:03:35Z,5504918435,286,,5504918323,56,Back,5504918387,233,142,,,,,,,,,,,,,,,,31g5m4lerjmoykobyt8cckxxx,I. Khan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774314649,142,45,1,20,15,12ksg0e6d70senzilsic40fzl,0,65,87.2,2025-02-09T14:20:23.680Z,2025-02-09T15:03:35Z,5504918425,233,114,5505135273,285,,5504918197,56,Left,,,,,,,,,,,,,,,,c8xdtls9ueivjll19yvp5wq1h,Pedro Capó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774314709,115,1,1,20,17,ajwqetklk0m22x7ifsjax5yi,1,31.3,7,2025-02-09T14:20:25.392Z,2025-02-09T14:20:27Z,5504918567,213,1.59,5504918565,212,9.3,5504918559,56,Back,5504918561,140,31.1,5504918563,141,20.7,,,,,,,,,,31g5m4lerjmoykobyt8cckxxx,I. Khan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774314715,116,4,1,20,19,ajwqetklk0m22x7ifsjax5yi,1,36.3,21.4,2025-02-09T14:20:27.664Z,2025-02-09T15:03:29Z,5504918777,152,,5504918843,233,143,5504918773,13,,5504918847,286,,5504918779,265,,5504918775,56,Back,,,,,,,3vdeg67iuouaj5rfdrnh14h5h,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774314743,143,4,1,20,19,12ksg0e6d70senzilsic40fzl,0,63.7,78.6,2025-02-09T14:20:27.665Z,2025-02-09T15:03:30Z,5504918839,265,,5504918835,56,Center,5504918863,233,116,5504918833,13,,5504918837,152,,5504918841,285,,,,,,,,c8xdtls9ueivjll19yvp5wq1h,Pedro Capó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774315495,117,1,1,21,5,ajwqetklk0m22x7ifsjax5yi,0,34.3,22.7,2025-02-09T14:21:12.898Z,2025-02-09T14:21:18Z,5504923385,189,,5504922985,212,66.8,5504922989,1,,5504922977,152,,5504922981,140,96.2,5504922983,141,45.2,5504922975,157,,5504922979,56,Center,14w76iqim5kly2adzwc9n6wgl,P. Chaudhari,5504922973,5,5504922987,213,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774315527,144,52,1,21,8,12ksg0e6d70senzilsic40fzl,1,2.1,58.7,2025-02-09T14:21:15.979Z,2025-02-09T14:21:16Z,,,,,,,,,,,,,,,,,,,,,,,,,pf04royfgavano96z7n7x3v9,L. Ralte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774315577,145,43,1,21,10,12ksg0e6d70senzilsic40fzl,1,0,0,2025-02-09T14:21:17.994Z,2025-02-09T14:21:23Z,5504923873,144,80,,,,,,,,,,,,,,,,,,,,,,pf04royfgavano96z7n7x3v9,L. Ralte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
