id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,teamName,Position
2775371367,122,1,1,13,41,9eqjks8amwm1ycytsoi7xld25,1,24.5,31.8,2025-02-12T14:14:15.210Z,2025-02-12T14:14:16Z,5510774305,213,3.14,5510774303,212,17,5510774297,56,Back,5510774299,140,8.3,5510774301,141,31.9,,,,,,,,,,9d8lhd93zoyekfcypi15zt7je,Ayush Dev Chhetri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa, 
2775371383,123,1,1,13,42,9eqjks8amwm1ycytsoi7xld25,1,7.6,33.1,2025-02-12T14:14:16.362Z,2025-02-12T14:14:18Z,5510774405,140,8,5510774411,213,1.55,5510774407,141,67.1,5510774409,212,23.1,5510774403,56,Back,,,,,,,,,,cs6a7dp9ot01jwplqj2xmxrrp,Odei Onaindia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa, 
2775371405,124,1,1,13,45,9eqjks8amwm1ycytsoi7xld25,1,8.3,67.1,2025-02-12T14:14:18.587Z,2025-02-12T14:14:22Z,5510774563,141,93.1,5510774559,56,Back,5510774567,213,0.84,5510774565,212,23.7,5510774561,140,23.4,,,,,,,,,,qlk46xybcoxrvr01pauxibpx,Sandesh Jhingan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa, 
2775371431,125,1,1,13,48,9eqjks8amwm1ycytsoi7xld25,0,24.1,94.3,2025-02-12T14:14:22.139Z,2025-02-12T14:14:26Z,5510774743,140,72.8,5510774739,155,,5510774751,1,,5510774745,141,90.8,5510774749,213,6.24,5510774747,212,51.2,5510774741,56,Left,,,,cpodiheplpmn42lw8l2fdrjtg,Jay Gupta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa, 
2775371429,140,49,1,13,53,1oyc8wvt31xlmocyg7euv40bo,1,18.7,19.5,2025-02-12T14:14:26.548Z,2025-02-12T14:14:26Z,,,,,,,,,,,,,,,,,,,,,,,,,easkhb7p76ltpwpqkntmcu6ll,Mehtab Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC, 
2775371451,141,1,1,13,53,1oyc8wvt31xlmocyg7euv40bo,1,19.2,23.1,2025-02-12T14:14:27.251Z,2025-02-12T14:14:29Z,5510774845,140,22.1,5510774847,141,47.8,5510774849,212,17.1,5510774851,213,1.39,5510774843,56,Back,,,,,,,,,,easkhb7p76ltpwpqkntmcu6ll,Mehtab Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC, 
2775371483,142,1,1,13,56,1oyc8wvt31xlmocyg7euv40bo,1,21.7,47.2,2025-02-12T14:14:29.641Z,2025-02-12T14:14:31Z,5510774997,212,12.7,5510774999,213,5.88,5510774995,141,39.8,5510774993,140,32.8,5510774991,56,Back,,,,,,,,,,dh1cktmvz3s0ynf3gv6u6hy39,Thaer Krouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC, 
2775371493,143,1,1,13,58,1oyc8wvt31xlmocyg7euv40bo,1,28.3,43.4,2025-02-12T14:14:31.547Z,2025-02-12T14:14:33Z,5510775041,56,Back,5510775049,213,1.97,5510775047,212,18.7,5510775045,141,68.8,5510775043,140,21.4,,,,,,,,,,6n6x88fmmeybwkr6nt8djmac5,Yoell van Nieff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC, 
2775371501,144,1,1,14,0,1oyc8wvt31xlmocyg7euv40bo,1,20.8,68.7,2025-02-12T14:14:33.734Z,2025-02-12T14:14:35Z,5510775091,212,11.8,5510775089,141,51.3,5510775093,213,4.69,5510775087,140,20.5,5510775085,56,Back,,,,,,,,,,ds9i23kxqerve1nqc9l2vlsk,Nathan Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC, 
2775371519,145,1,1,14,2,1oyc8wvt31xlmocyg7euv40bo,1,20.6,51.3,2025-02-12T14:14:35.695Z,2025-02-12T14:14:38Z,5510775193,56,Back,5510775201,213,4.85,5510775195,140,23.7,5510775197,141,17.3,5510775199,212,23.3,,,,,,,,,,dh1cktmvz3s0ynf3gv6u6hy39,Thaer Krouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC, 
2775371537,146,1,1,14,5,1oyc8wvt31xlmocyg7euv40bo,1,24.9,20.1,2025-02-12T14:14:38.647Z,2025-02-12T14:14:41Z,5510775339,213,1.82,5510775337,212,16.3,5510775331,140,21.1,5510775333,141,43.4,5510775327,56,Back,,,,,,,,,,easkhb7p76ltpwpqkntmcu6ll,Mehtab Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC, 
2775371559,147,1,1,14,8,1oyc8wvt31xlmocyg7euv40bo,1,24.6,48.7,2025-02-12T14:14:41.615Z,2025-02-12T14:14:44Z,5510775455,56,Back,5510775459,141,75.6,5510775457,140,26,5510775461,212,18.4,5510775463,213,1.49,,,,,,,,,,dh1cktmvz3s0ynf3gv6u6hy39,Thaer Krouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC, 
2775371569,148,1,1,14,10,1oyc8wvt31xlmocyg7euv40bo,1,25.6,75.4,2025-02-12T14:14:43.974Z,2025-02-12T14:14:48Z,5510775521,140,37.3,5510775525,212,20,5510775527,213,0.91,5510775519,56,Back,5510775523,141,98.7,,,,,,,,,,ds9i23kxqerve1nqc9l2vlsk,Nathan Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC, 
2775371601,149,1,1,14,14,1oyc8wvt31xlmocyg7euv40bo,0,38.3,94.1,2025-02-12T14:14:48.411Z,2025-02-12T14:14:52Z,5510775663,141,90.2,5510775657,155,,5510775659,56,Left,5510775665,212,59.4,5510775667,213,6.24,5510775669,1,,5510775661,140,94.8,,,,7t90qi8vml1rdscbbwy0wbuuh,Brandon Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC, 
2775371605,126,49,1,14,19,9eqjks8amwm1ycytsoi7xld25,1,6.5,15.2,2025-02-12T14:14:52.635Z,2025-02-12T14:14:52Z,,,,,,,,,,,,,,,,,,,,,,,,,cs6a7dp9ot01jwplqj2xmxrrp,Odei Onaindia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa, 
2775371639,127,1,1,14,22,9eqjks8amwm1ycytsoi7xld25,1,11.8,5,2025-02-12T14:14:55.547Z,2025-02-12T14:14:59Z,5510775861,212,15.3,5510775859,141,17.2,5510775857,140,24.1,5510775855,56,Back,5510775863,213,0.57,,,,,,,,,,cs6a7dp9ot01jwplqj2xmxrrp,Odei Onaindia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa, 
2775371643,128,1,1,14,26,9eqjks8amwm1ycytsoi7xld25,0,15,15.4,2025-02-12T14:14:59.467Z,2025-02-12T14:15:00Z,5510775873,56,Back,5510775881,213,5.45,5510775901,286,,5510775877,141,13.2,5510775879,212,2,5510775875,140,16.3,5510775897,233,150,5510775895,236,,9d8lhd93zoyekfcypi15zt7je,Ayush Dev Chhetri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa, 
2775371641,150,74,1,14,26,1oyc8wvt31xlmocyg7euv40bo,1,83.4,86.8,2025-02-12T14:14:59.468Z,2025-02-12T14:15:01Z,5510775867,56,Left,5510775869,285,,5510775921,233,128,,,,,,,,,,,,,,,,7t90qi8vml1rdscbbwy0wbuuh,Brandon Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC, 
2775371737,129,5,1,14,27,9eqjks8amwm1ycytsoi7xld25,1,13,-1.5,2025-02-12T14:15:00.768Z,2025-02-12T14:23:11Z,5510776459,233,151,5510776435,347,,5510776433,56,Back,,,,,,,,,,,,,,,,9d8lhd93zoyekfcypi15zt7je,Ayush Dev Chhetri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa, 
2775371647,151,5,1,14,27,1oyc8wvt31xlmocyg7euv40bo,0,87,101.5,2025-02-12T14:15:00.768Z,2025-02-12T14:23:12Z,5510776479,233,129,5510775925,347,,5510775923,56,Left,,,,,,,,,,,,,,,,7t90qi8vml1rdscbbwy0wbuuh,Brandon Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC, 
2775371747,130,1,1,14,46,9eqjks8amwm1ycytsoi7xld25,1,11.5,0,2025-02-12T14:15:19.514Z,2025-02-12T14:15:20Z,5510776523,1,,5510776511,107,,5510776515,140,24.1,5510776517,141,29.6,5510776519,212,24.5,5510776521,213,1,5510776513,56,Back,,,,dl5tnk2o8rwiacgbsnldojsdm,Boris Singh Thangjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa, 
2775371759,131,1,1,14,47,9eqjks8amwm1ycytsoi7xld25,1,24.1,30.1,2025-02-12T14:15:20.763Z,2025-02-12T14:15:22Z,5510776583,141,65.5,5510776579,56,Back,5510776587,213,1.48,5510776585,212,24.2,5510776581,140,26.2,,,,,,,,,,cs6a7dp9ot01jwplqj2xmxrrp,Odei Onaindia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa, 
2775371767,132,1,1,14,48,9eqjks8amwm1ycytsoi7xld25,1,26.2,66.2,2025-02-12T14:15:22.170Z,2025-02-12T14:15:23Z,5510776627,56,Left,5510776629,140,52.9,5510776633,212,34.4,5510776631,141,95.5,5510776635,213,0.62,5510776637,1,,,,,,,,qlk46xybcoxrvr01pauxibpx,Sandesh Jhingan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa, 
2775371777,133,1,1,14,49,9eqjks8amwm1ycytsoi7xld25,1,52.7,94.1,2025-02-12T14:15:23.290Z,2025-02-12T14:15:25Z,5510776691,140,32.2,5510776697,213,3.54,5510776695,212,23.4,5510776689,56,Back,5510776693,141,80.6,,,,,,,,,,e2j3eitceuxqxf4lj5yjfccno,Brison Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa, 
2775371791,134,1,1,14,53,9eqjks8amwm1ycytsoi7xld25,1,31.4,76.9,2025-02-12T14:15:26.683Z,2025-02-12T14:15:28Z,5510776775,213,3.89,5510776773,212,10.6,5510776769,140,24,5510776767,56,Back,5510776771,141,66.2,,,,,,,,,,5hligrqwpc6qzxiyg4rfeay1h,Carl McHugh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa, 
2775371799,135,1,1,14,54,9eqjks8amwm1ycytsoi7xld25,1,24,62.2,2025-02-12T14:15:28.122Z,2025-02-12T14:15:29Z,5510776801,56,Back,5510776805,141,36.6,5510776807,212,17.4,5510776809,213,4.66,5510776803,140,23.1,,,,,,,,,,qlk46xybcoxrvr01pauxibpx,Sandesh Jhingan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa, 
2775371813,136,1,1,14,56,9eqjks8amwm1ycytsoi7xld25,1,23,32.4,2025-02-12T14:15:29.802Z,2025-02-12T14:15:32Z,5510776901,56,Back,5510776905,141,8.5,5510776909,213,5.1,5510776907,212,17.5,5510776903,140,29.3,,,,,,,,,,cs6a7dp9ot01jwplqj2xmxrrp,Odei Onaindia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa, 
2775371835,137,1,1,14,59,9eqjks8amwm1ycytsoi7xld25,1,30.9,6.9,2025-02-12T14:15:32.794Z,2025-02-12T14:15:36Z,5510777035,141,3.9,5510777037,212,22.5,5510777039,213,6.19,5510777031,56,Right,5510777033,140,52.2,,,,,,,,,,dl5tnk2o8rwiacgbsnldojsdm,Boris Singh Thangjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa, 
2775371853,138,1,1,15,2,9eqjks8amwm1ycytsoi7xld25,1,61.4,4.7,2025-02-12T14:15:36.218Z,2025-02-12T14:15:38Z,5510777135,212,7.1,5510777137,213,3.21,5510777131,140,54.7,5510777133,141,4,5510777129,56,Right,,,,,,,,,,d5adi48nrkr3n0dqoitcdzu95,Udanta Singh Kumam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa, 
2775371873,139,1,1,15,5,9eqjks8amwm1ycytsoi7xld25,1,54.6,4,2025-02-12T14:15:38.458Z,2025-02-12T14:15:41Z,5510777217,56,Back,5510777219,140,43.1,5510777221,141,26.6,5510777225,213,2.24,5510777223,212,19.5,,,,,,,,,,dl5tnk2o8rwiacgbsnldojsdm,Boris Singh Thangjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa, 
2775371885,140,1,1,15,7,9eqjks8amwm1ycytsoi7xld25,1,42.8,29.6,2025-02-12T14:15:41.418Z,2025-02-12T14:15:44Z,5510777321,212,13.9,5510777315,56,Back,5510777317,140,42.8,5510777319,141,50,5510777323,213,1.57,,,,,,,,,,9d8lhd93zoyekfcypi15zt7je,Ayush Dev Chhetri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa, 
2775371903,141,1,1,15,10,9eqjks8amwm1ycytsoi7xld25,1,43.6,51.3,2025-02-12T14:15:44.027Z,2025-02-12T14:15:46Z,5510777421,56,Left,5510777425,141,85.3,5510777427,212,25.9,5510777429,213,1.1,5510777423,140,54.7,,,,,,,,,,5hligrqwpc6qzxiyg4rfeay1h,Carl McHugh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa, 
2775371933,142,1,1,15,12,9eqjks8amwm1ycytsoi7xld25,1,56,84.4,2025-02-12T14:15:46.314Z,2025-02-12T14:15:51Z,5510777641,213,0.66,5510777633,56,Left,5510777637,141,96.3,5510777639,212,13.3,5510777635,140,66,,,,,,,,,,cpodiheplpmn42lw8l2fdrjtg,Jay Gupta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa, 
2775371961,143,1,1,15,17,9eqjks8amwm1ycytsoi7xld25,1,65.7,84.8,2025-02-12T14:15:51.114Z,2025-02-12T14:15:54Z,5510777785,140,63.2,5510777787,141,59.9,5510777789,212,17.1,5510777783,56,Center,5510777791,213,4.56,,,,,,,,,,e2j3eitceuxqxf4lj5yjfccno,Brison Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa, 
2775371977,144,1,1,15,20,9eqjks8amwm1ycytsoi7xld25,1,63.2,65.5,2025-02-12T14:15:53.914Z,2025-02-12T14:15:56Z,5510777881,140,63.4,5510777885,212,18.7,5510777887,213,1.56,5510777879,56,Left,5510777883,141,93,,,,,,,,,,9d8lhd93zoyekfcypi15zt7je,Ayush Dev Chhetri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa, 
2775371995,145,1,1,15,22,9eqjks8amwm1ycytsoi7xld25,1,63.4,93,2025-02-12T14:15:56.426Z,2025-02-12T14:15:58Z,5510777969,56,Left,5510777971,140,55.2,5510777975,212,12.2,5510777977,213,3.93,5510777973,141,80.3,,,,,,,,,,cpodiheplpmn42lw8l2fdrjtg,Jay Gupta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa, 
2775372011,146,1,1,15,25,9eqjks8amwm1ycytsoi7xld25,1,55.1,78.9,2025-02-12T14:15:58.714Z,2025-02-12T14:16:00Z,5510778063,56,Back,5510778071,213,3.8,5510778065,140,41.4,5510778069,212,18.1,5510778067,141,62.7,,,,,,,,,,5hligrqwpc6qzxiyg4rfeay1h,Carl McHugh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa, 
2775372029,147,1,1,15,27,9eqjks8amwm1ycytsoi7xld25,1,42.8,55.7,2025-02-12T14:16:00.858Z,2025-02-12T14:16:04Z,5510778141,140,53.7,5510778149,213,5.08,5510778145,212,31.8,5510778139,56,Right,5510778143,141,12,,,,,,,,,,qlk46xybcoxrvr01pauxibpx,Sandesh Jhingan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa, 
2775372051,148,1,1,15,30,9eqjks8amwm1ycytsoi7xld25,1,60.2,9.9,2025-02-12T14:16:04.283Z,2025-02-12T14:16:08Z,5510778293,56,Right,5510778301,213,5.99,5510778295,140,71.9,5510778299,212,12.8,5510778297,141,4.5,,,,,,,,,,dl5tnk2o8rwiacgbsnldojsdm,Boris Singh Thangjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa, 
2775372059,149,1,1,15,34,9eqjks8amwm1ycytsoi7xld25,1,82.4,14.9,2025-02-12T14:16:08.234Z,2025-02-12T14:17:25Z,5510778355,212,11.1,5510778357,213,1.78,5510778351,140,80.2,5510778349,56,Center,5510778353,141,30.8,,,,,,,,,,cjlcl3qpjqrsnouucxg7xpuqd,Borja Herrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa, 
2775372069,150,1,1,15,36,9eqjks8amwm1ycytsoi7xld25,1,80.2,30.8,2025-02-12T14:16:09.803Z,2025-02-12T14:17:23Z,5510778401,213,0.01,5510778393,56,Center,5510778399,212,5.9,5510778397,141,30.9,5510778395,140,85.8,,,,,,,,,,d5adi48nrkr3n0dqoitcdzu95,Udanta Singh Kumam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa, 
2775372083,151,1,1,15,39,9eqjks8amwm1ycytsoi7xld25,0,94.6,30.3,2025-02-12T14:16:12.538Z,2025-02-12T14:17:01Z,5510778463,213,1.37,5510778461,212,16.2,5510778457,140,97.7,5510778459,141,53.6,5510778455,56,Center,,,,,,,,,,cjlcl3qpjqrsnouucxg7xpuqd,Borja Herrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa, 
2775372079,152,12,1,15,40,1oyc8wvt31xlmocyg7euv40bo,1,1.8,54.6,2025-02-12T14:16:13.574Z,2025-02-12T14:17:39Z,5510778433,56,Back,5510779603,140,4.7,5510779605,141,49.7,5510779607,212,4.5,5510779609,213,5.45,,,,,,,,,,911ma7mry52gxar14xb0wrkkp,Phurba Lachenpa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,Goalkeeper
2775372095,153,49,1,15,41,1oyc8wvt31xlmocyg7euv40bo,1,4.3,21,2025-02-12T14:16:15.366Z,2025-02-12T14:16:15Z,,,,,,,,,,,,,,,,,,,,,,,,,8uo53q5n2lt81faxntpfsj0q2,Valpuia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC, 
2775372119,154,1,1,15,43,1oyc8wvt31xlmocyg7euv40bo,1,3.6,15.8,2025-02-12T14:16:17.022Z,2025-02-12T14:16:18Z,5510778643,140,19.1,5510778649,213,5.85,5510778647,212,17.9,5510778645,141,4.7,5510778641,56,Back,,,,,,,,,,8uo53q5n2lt81faxntpfsj0q2,Valpuia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC, 
2775372215,155,1,1,15,44,1oyc8wvt31xlmocyg7euv40bo,1,18.2,8.3,2025-02-12T14:16:18.310Z,2025-02-12T14:16:32Z,5510779071,212,22,5510779065,56,Back,5510779069,141,31.8,5510779067,140,32.6,5510779073,213,0.81,,,,,,,,,,4caacpozfluk9p6ljrkzzo8o9,Lallianzuala Chhangte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC, 
2775372161,152,83,1,15,51,9eqjks8amwm1ycytsoi7xld25,0,63.6,65.7,2025-02-12T14:16:25.354Z,2025-02-12T14:16:36Z,5510779251,399,6n6x88fmmeybwkr6nt8djmac5,,,,,,,,,,,,,,,,,,,,,,d5adi48nrkr3n0dqoitcdzu95,Udanta Singh Kumam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa, 
2775372219,156,4,1,15,59,1oyc8wvt31xlmocyg7euv40bo,1,47,43.4,2025-02-12T14:16:32.478Z,2025-02-12T14:23:16Z,5510779083,56,Back,5510779205,233,153,5510779081,13,,5510779085,152,,5510779087,265,,5510779089,286,,,,,,,,6n6x88fmmeybwkr6nt8djmac5,Yoell van Nieff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC, 
2775372217,153,4,1,15,59,9eqjks8amwm1ycytsoi7xld25,0,53,56.6,2025-02-12T14:16:32.479Z,2025-02-12T14:23:16Z,5510779185,265,,5510779189,285,,5510779181,152,,5510779211,233,156,5510779177,13,,5510779179,56,Center,,,,,,,5hligrqwpc6qzxiyg4rfeay1h,Carl McHugh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa, 
2775372353,157,1,1,16,17,1oyc8wvt31xlmocyg7euv40bo,1,55.1,60.2,2025-02-12T14:16:50.854Z,2025-02-12T14:16:54Z,5510779843,5,,5510779851,141,70.2,5510779847,56,Center,5510779849,140,64.1,5510779845,152,,5510780011,189,,5510779853,212,11.6,5510779855,213,0.62,6n6x88fmmeybwkr6nt8djmac5,Yoell van Nieff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC, 
2775372363,158,1,1,16,17,1oyc8wvt31xlmocyg7euv40bo,1,64.1,70.2,2025-02-12T14:16:51.358Z,2025-02-12T14:16:56Z,5510780101,189,,5510779923,140,53.2,5510779927,212,12.3,5510779929,213,2.76,5510779925,141,77,5510779921,56,Center,,,,,,,7t90qi8vml1rdscbbwy0wbuuh,Brandon Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC, 
2775372381,159,1,1,16,19,1oyc8wvt31xlmocyg7euv40bo,1,53.5,77.6,2025-02-12T14:16:52.470Z,2025-02-12T14:16:54Z,5510779997,56,Back,5510779999,140,35.2,5510780001,141,63.9,5510780003,212,21.4,5510780005,213,3.59,,,,,,,,,,ds9i23kxqerve1nqc9l2vlsk,Nathan Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC, 
2775372421,160,1,1,16,23,1oyc8wvt31xlmocyg7euv40bo,1,35.3,63.9,2025-02-12T14:16:56.662Z,2025-02-12T14:16:58Z,5510780181,56,Back,5510780189,213,4.89,5510780187,212,21.8,5510780185,141,32.4,5510780183,140,39,,,,,,,,,,dh1cktmvz3s0ynf3gv6u6hy39,Thaer Krouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC, 
2775372447,161,1,1,16,24,1oyc8wvt31xlmocyg7euv40bo,1,40.1,29.4,2025-02-12T14:16:58.173Z,2025-02-12T14:17:01Z,5510780299,140,38.4,5510780297,56,Back,5510780301,141,53.9,5510780305,213,1.68,5510780303,212,16.8,,,,,,,,,,easkhb7p76ltpwpqkntmcu6ll,Mehtab Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC, 
2775372459,162,1,1,16,27,1oyc8wvt31xlmocyg7euv40bo,1,40.1,56.1,2025-02-12T14:17:00.893Z,2025-02-12T14:17:03Z,5510780403,140,39.5,5510780401,56,Back,5510780409,213,1.63,5510780407,212,10.4,5510780405,141,71.4,,,,,,,,,,dh1cktmvz3s0ynf3gv6u6hy39,Thaer Krouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC, 
2775372485,163,1,1,16,29,1oyc8wvt31xlmocyg7euv40bo,1,39.1,74.7,2025-02-12T14:17:03.310Z,2025-02-12T14:17:08Z,5510780551,56,Left,5510780559,213,0.69,5510780557,212,24.4,5510780555,141,97.5,5510780553,140,57.1,,,,,,,,,,ds9i23kxqerve1nqc9l2vlsk,Nathan Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC, 
2775372503,164,1,1,16,34,1oyc8wvt31xlmocyg7euv40bo,1,63.6,93.6,2025-02-12T14:17:08.014Z,2025-02-12T14:17:18Z,5510780655,212,9.1,5510780657,213,4.41,5510780915,210,13,5510780649,56,Left,5510780651,140,61,5510780653,141,80.8,,,,,,,8ivkc4eqlrtucjitvl8fcgu6t,Jon Toral,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC, 
2775372507,165,13,1,16,37,1oyc8wvt31xlmocyg7euv40bo,1,64.1,65.8,2025-02-12T14:17:10.941Z,2025-02-12T14:17:18Z,5510780929,73,,5510780679,56,Center,5510780675,22,,5510780941,215,,5510780933,55,164,5510780939,103,19.4,5510780945,231,51.6,5510780677,19,,7t90qi8vml1rdscbbwy0wbuuh,Brandon Fernandes,5510780783,20,,5510780931,29,,,5510780943,230,97.2,5510780937,102,,,,61.3,,,,,,,,,,,,,,Mumbai City FC, 
2775372577,154,5,1,16,39,9eqjks8amwm1ycytsoi7xld25,1,-0.7,41,2025-02-12T14:17:12.671Z,2025-02-12T14:23:12Z,5510781155,233,166,5510781123,56,Back,5510781125,346,,,,,,,,,,,,,,,,,9d8lhd93zoyekfcypi15zt7je,Ayush Dev Chhetri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa, 
2775372521,166,5,1,16,39,1oyc8wvt31xlmocyg7euv40bo,0,100.7,59,2025-02-12T14:17:12.671Z,2025-02-12T14:23:12Z,5510780777,346,,5510781167,233,154,5510780775,56,Center,,,,,,,,,,,,,,,,7t90qi8vml1rdscbbwy0wbuuh,Brandon Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC, 
2775372675,155,1,1,17,8,9eqjks8amwm1ycytsoi7xld25,0,4.7,59.5,2025-02-12T14:17:41.501Z,2025-02-12T14:17:54Z,5510781843,56,Right,5510781853,1,,5510781851,213,5.83,5510781845,140,84.9,5510781849,212,93.7,5510781847,141,0,5510781841,124,,5510781857,74,,ekizuw6hg7uyaojwjusby1jbo,Hrithik Tiwari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,Goalkeeper
2775372679,156,5,1,17,12,9eqjks8amwm1ycytsoi7xld25,0,83.2,-1.8,2025-02-12T14:17:46.054Z,2025-02-12T14:23:13Z,5510781873,347,,5510782013,233,167,5510781871,56,Right,,,,,,,,,,,,,,,,d5adi48nrkr3n0dqoitcdzu95,Udanta Singh Kumam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa, 
2775372699,167,5,1,17,12,1oyc8wvt31xlmocyg7euv40bo,1,16.8,101.8,2025-02-12T14:17:46.054Z,2025-02-12T14:23:12Z,5510781981,347,,5510781979,56,Back,5510781989,233,156,,,,,,,,,,,,,,,,7t90qi8vml1rdscbbwy0wbuuh,Brandon Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC, 
2775372707,168,1,1,17,19,1oyc8wvt31xlmocyg7euv40bo,1,18,100,2025-02-12T14:17:52.741Z,2025-02-12T14:17:54Z,5510782053,141,84.2,5510782049,56,Back,5510782047,107,,5510782051,140,13.5,5510782055,212,12.7,5510782057,213,4.33,,,,,,,ds9i23kxqerve1nqc9l2vlsk,Nathan Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC, 
