id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,qualifier/14/value,assist,qualifier/15/id,qualifier/15/qualifierId,,qualifier/15/value,teamName,Position
2776270305,643,1,2,80,25,8uacz8yrceknwsreon4rb5i8o,1,60.9,56.1,5515760209,155,,5515760217,212,31.3,5515760215,141,21,5515760219,213,5.42,5515760211,56,Right,5515760213,140,80.2,,,,,,,bwiqj25qbrcc2xhc8faqb44wl,Ezequiel Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776270311,644,61,2,80,30,8uacz8yrceknwsreon4rb5i8o,1,80.2,21,5515760237,56,Right,,,,,,,,,,,,,,,,,,,,,,2hsgcgekgsls87pbwwz9a3q39,Petros Giakoumakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776270371,645,1,2,80,31,8uacz8yrceknwsreon4rb5i8o,0,89.8,13.8,5515760511,155,,5515760519,212,30.2,5515760515,140,100,5515760517,141,54.5,5515760509,2,,5515760521,213,1.16,5515760513,56,Center,,,,fekzw1l7xz97js7ns7ag2mfo,Muhammad Suhail,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776270863,646,5,2,80,33,8uacz8yrceknwsreon4rb5i8o,0,101.4,56.8,5515763057,233,559,5515762981,56,Center,5515762983,346,,,,,,,,,,,,,,,,,fekzw1l7xz97js7ns7ag2mfo,Muhammad Suhail,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776270731,559,5,2,80,34,1kqb5u8em0tj1k40607w2vtl4,1,-1.4,44.4,5515762319,56,Back,5515762323,346,,5515763003,233,646,,,,,,,,,,,,,,,,a9gquocdgtb8bpk99a5a110mi,Mohammad Nawaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,Goalkeeper
2776270825,560,1,2,80,51,1kqb5u8em0tj1k40607w2vtl4,1,5,37,5515762789,141,8,5515762785,56,Back,5515762787,140,30.6,5515762793,213,5.65,5515762791,212,33.3,5515762799,237,,5515762795,1,,5515762783,124,,a9gquocdgtb8bpk99a5a110mi,Mohammad Nawaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,Goalkeeper
2776270839,561,1,2,80,56,1kqb5u8em0tj1k40607w2vtl4,0,65.5,17.3,5515762863,141,32.1,5515762861,140,91.2,5515762859,56,Center,5515762865,212,28.8,5515762867,213,0.36,,,,,,,,,,a5hmrpq6qy5ac6ir7hd4fajxm,Ankit Mukherjee,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776270873,647,52,2,80,58,8uacz8yrceknwsreon4rb5i8o,1,9.4,66.9,,,,,,,,,,,,,,,,,,,,,,,,,eu9kw6jcgneygerxqlfj00r11,Ravi Kumar,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,Goalkeeper
2776271039,648,1,2,81,3,8uacz8yrceknwsreon4rb5i8o,1,15.2,47.3,5515763881,212,17.7,5515763873,123,,5515763877,140,20.8,5515763883,213,5.05,5515763879,141,22.7,5515763875,56,Back,,,,,,,eu9kw6jcgneygerxqlfj00r11,Ravi Kumar,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,Goalkeeper
2776271141,649,1,2,81,7,8uacz8yrceknwsreon4rb5i8o,1,27.4,15.5,5515764375,141,17.1,5515764379,213,0.06,5515764371,56,Back,5515764377,212,17.5,5515764373,140,44,,,,,,,,,,5ku3ut12bd65rq9qoobyv2jh0,Melroy Assisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776271149,650,4,2,81,13,8uacz8yrceknwsreon4rb5i8o,1,54,23.8,5515764457,152,,5515765403,233,562,5515764459,265,,5515764461,286,,5515764455,56,Center,5515764453,13,,,,,,,,9w7vzklkn51n608f2md2ds3kk,Nihal Sudheesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776271261,562,4,2,81,13,1kqb5u8em0tj1k40607w2vtl4,0,46,76.2,5515765085,152,,5515765081,13,,5515765089,285,,5515765419,233,650,5515765087,265,,5515765083,56,Back,,,,,,,18du6lik5pot8uofj1s1n0nl6,Jitendra Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776271293,651,1,2,81,20,8uacz8yrceknwsreon4rb5i8o,1,50.7,20.1,5515765649,189,,5515765103,213,1.46,5515765097,140,53.9,5515765095,56,Center,5515765099,141,63.6,5515765091,5,,5515765093,152,,5515765101,212,29.8,5ku3ut12bd65rq9qoobyv2jh0,Melroy Assisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776271369,652,1,2,81,21,8uacz8yrceknwsreon4rb5i8o,0,53.9,64,5515765493,196,,5515765505,1,,5515765501,212,63.2,5515765503,213,5.51,5515765499,141,0,5515765491,155,,5515765495,56,Right,5515765497,140,96.9,ciydd242v6efvzsqd2hxqvwus,Pramveer,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776271373,653,5,2,81,25,8uacz8yrceknwsreon4rb5i8o,0,95,-1.4,5515765523,56,Right,5515767297,233,563,5515765525,347,,,,,,,,,,,,,,,,,ciydd242v6efvzsqd2hxqvwus,Pramveer,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776271675,563,5,2,81,26,1kqb5u8em0tj1k40607w2vtl4,1,4,101.2,5515767183,347,,5515767257,233,653,5515767181,56,Back,,,,,,,,,,,,,,,,18du6lik5pot8uofj1s1n0nl6,Jitendra Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776271793,564,1,2,81,42,1kqb5u8em0tj1k40607w2vtl4,1,7.8,100,5515767821,140,28.5,5515767829,1,,5515767825,212,22.5,5515767827,213,6.02,5515767817,107,,5515767819,56,Back,5515767823,141,92.6,,,,bepdz3gbb2rxeuae2lt159g16,Vignesh Dakshinamurthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776271769,654,83,2,81,45,8uacz8yrceknwsreon4rb5i8o,0,73,5.2,5515768143,399,h8166wj7jjqddgelgyf61nu1,,,,,,,,,,,,,,,,,,,,,,1i4qgopfzsr2xyfs93kjtcvai,Khaiminthang Lhungdim,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776271799,565,4,2,81,46,1kqb5u8em0tj1k40607w2vtl4,1,27.2,92.8,5515768049,13,,5515768965,295,,5515768053,56,Back,5515768059,285,,5515768055,152,,5515768175,233,655,,,,,,,h8166wj7jjqddgelgyf61nu1,Farukh Choudhary,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776271813,655,4,2,81,46,8uacz8yrceknwsreon4rb5i8o,0,72.8,7.2,5515768103,56,Right,5515769089,295,,5515768099,13,,5515768115,286,,5515768107,152,,5515768203,233,565,,,,,,,1i4qgopfzsr2xyfs93kjtcvai,Khaiminthang Lhungdim,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776272349,566,1,2,82,17,1kqb5u8em0tj1k40607w2vtl4,0,20.3,89,5515770647,213,6.1,5515770633,5,,5515770645,212,50.7,5515770649,1,,5515770641,140,67.8,5515770635,157,,5515770643,141,75.7,5515770639,56,Center,a9gquocdgtb8bpk99a5a110mi,Mohammad Nawaz,5515770637,152,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,Goalkeeper
2776272361,656,44,2,82,19,8uacz8yrceknwsreon4rb5i8o,1,31.1,24.2,5515770675,56,Back,5515770677,285,,5515770693,233,567,,,,,,,,,,,,,,,,5ku3ut12bd65rq9qoobyv2jh0,Melroy Assisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776272357,567,44,2,82,19,1kqb5u8em0tj1k40607w2vtl4,0,70,76,5515770673,286,,5515770723,233,656,5515770671,56,Center,,,,,,,,,,,,,,,,co1a0flew05hmeteg442x7vmd,Daniel Chima Chukwu,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776272391,657,1,2,82,20,8uacz8yrceknwsreon4rb5i8o,1,27.7,23.6,5515770857,140,37.8,5515770855,56,Back,5515770859,141,51.2,5515770851,3,,5515770861,212,21.6,5515770865,213,1.06,,,,,,,5ku3ut12bd65rq9qoobyv2jh0,Melroy Assisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776272397,658,49,2,82,22,8uacz8yrceknwsreon4rb5i8o,1,37.8,51.2,,,,,,,,,,,,,,,,,,,,,,,,,9w7vzklkn51n608f2md2ds3kk,Nihal Sudheesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776272427,659,1,2,82,22,8uacz8yrceknwsreon4rb5i8o,1,37.8,51.2,5515771043,140,37.2,5515771045,141,41.2,5515771041,56,Back,5515771049,213,4.62,5515771047,212,6.8,,,,,,,,,,9w7vzklkn51n608f2md2ds3kk,Nihal Sudheesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776272561,660,1,2,82,24,8uacz8yrceknwsreon4rb5i8o,1,37.2,41.5,5515771717,1,,5515771705,155,,5515771709,140,78.6,5515771711,141,89.7,5515771707,56,Left,5515771715,213,0.65,5515771713,212,54.4,,,,bwiqj25qbrcc2xhc8faqb44wl,Ezequiel Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776272631,661,1,2,82,32,8uacz8yrceknwsreon4rb5i8o,1,75.7,74.4,5515772073,141,61.8,5515772077,213,4,5515772069,56,Center,5515772071,140,68.7,5515772075,212,11.3,,,,,,,,,,2n6c8ciuley3hz0fnt6gn4zpx,Luka Majcen,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776272643,662,1,2,82,35,8uacz8yrceknwsreon4rb5i8o,1,70.9,59.7,5515772153,56,Center,5515772157,141,55.8,5515772159,212,5.8,5515772161,213,3.62,5515772155,140,66,,,,,,,,,,bwiqj25qbrcc2xhc8faqb44wl,Ezequiel Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776272691,663,1,2,82,36,8uacz8yrceknwsreon4rb5i8o,1,66,55.8,5515772431,212,24.9,5515772427,141,92.1,5515772419,56,Left,5515772423,140,69,5515772433,213,1.44,,,,,,,,,,1csytueiqmph9zm2p58ww333e,Ricky Shabong,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776272723,664,1,2,82,38,8uacz8yrceknwsreon4rb5i8o,0,67,89.3,5515772653,140,70.1,5515782045,233,568,5515772651,56,Left,5515772659,213,0.27,5515782041,236,,5515772655,141,90.6,5515772657,212,3.4,5515782053,286,,8js8a2yz6jly94vf0ilyg76s4,Tekcham Abhishek Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776272763,568,74,2,82,38,1kqb5u8em0tj1k40607w2vtl4,1,41,5.8,5515772913,285,,5515772909,56,Back,5515782091,233,664,,,,,,,,,,,,,,,,3macevv6d8kk7a3na4b3zh2j8,Irfan Yadwad,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776272791,569,49,2,82,42,1kqb5u8em0tj1k40607w2vtl4,1,58.3,3.4,,,,,,,,,,,,,,,,,,,,,,,,,3macevv6d8kk7a3na4b3zh2j8,Irfan Yadwad,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776272801,570,50,2,82,43,1kqb5u8em0tj1k40607w2vtl4,1,53.7,2.8,5515773047,286,,5515773045,56,Right,5515773089,233,665,,,,,,,,,,,,,,,,3macevv6d8kk7a3na4b3zh2j8,Irfan Yadwad,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776272785,665,7,2,82,43,8uacz8yrceknwsreon4rb5i8o,1,46.3,97.2,5515773013,285,,5515773009,167,,5515773051,233,570,5515773011,56,Back,,,,,,,,,,,,,8js8a2yz6jly94vf0ilyg76s4,Tekcham Abhishek Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776272799,666,5,2,82,44,8uacz8yrceknwsreon4rb5i8o,0,48,101.8,5515773355,233,571,5515773035,347,,5515773033,56,Back,,,,,,,,,,,,,,,,8js8a2yz6jly94vf0ilyg76s4,Tekcham Abhishek Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776272845,571,5,2,82,46,1kqb5u8em0tj1k40607w2vtl4,1,49.6,-1.8,5515773277,56,Back,5515773279,347,,5515773319,233,666,,,,,,,,,,,,,,,,3macevv6d8kk7a3na4b3zh2j8,Irfan Yadwad,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776272923,572,1,2,82,51,1kqb5u8em0tj1k40607w2vtl4,1,56.8,0,5515773719,212,7.1,5515773711,107,,5515773715,140,57,5515773717,141,8.5,5515773721,213,1.54,5515773713,56,Right,,,,,,,3macevv6d8kk7a3na4b3zh2j8,Irfan Yadwad,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776272957,573,1,2,82,52,1kqb5u8em0tj1k40607w2vtl4,1,57.5,10.7,5515773887,56,Center,5515773889,140,61.8,5515773909,213,1.3,5515773901,141,34.9,5515773905,212,17.1,,,,,,,,,,dkk86y8pa3svtz43c0m55qn6x,Connor Shields,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776273109,574,1,2,82,54,1kqb5u8em0tj1k40607w2vtl4,1,64.9,43.7,5515774597,212,24.6,5515774595,141,71.4,5515774591,56,Center,5515774599,213,0.87,5515774593,140,79.9,,,,,,,,,,h8166wj7jjqddgelgyf61nu1,Farukh Choudhary,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776273199,575,1,2,83,1,1kqb5u8em0tj1k40607w2vtl4,1,94.5,72.3,5515775063,56,Center,5515781611,22,,5515781607,210,16,5515781609,154,,5515775071,213,4.55,5515775067,141,47,5515775065,140,91.8,5515775069,212,17.4,5phslvtihgvzghwa9dqmqtune,Lukas Brambilla,,,,,,,,,,,,,,,,,,,,,,,1,,,,,Chennaiyin FC,
2776273207,576,16,2,83,2,1kqb5u8em0tj1k40607w2vtl4,1,95.6,47.4,5515777929,16,,5515777927,20,,5515777937,375,23:02.2,5515781705,55,575,5515781701,29,,5515775107,22,,5515781711,103,3.2,5515781715,328,,co1a0flew05hmeteg442x7vmd,Daniel Chima Chukwu,5515777933,374,,11:40.0,5515781717,230,99,5515781709,102,5515781699,80,5515781719,231,54.2,45.8,5515775111,56,Center,5515781713,214,,,,5515781703,154,,,Chennaiyin FC,
2776274597,667,61,2,84,26,8uacz8yrceknwsreon4rb5i8o,1,50.2,49.7,5515782441,56,Center,5515785697,189,,,,,,,,,,,,,,,,,,,,2n6c8ciuley3hz0fnt6gn4zpx,Luka Majcen,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776274651,668,1,2,84,27,8uacz8yrceknwsreon4rb5i8o,0,96.5,5,5515783163,233,577,5515782711,140,96.4,5515782715,212,2.2,5515782707,155,,5515782717,213,1.62,5515782705,2,,5515782709,56,Right,5515782713,141,8.3,9w7vzklkn51n608f2md2ds3kk,Nihal Sudheesh,5515783161,236,,,5515783167,286,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776274629,577,12,2,84,27,1kqb5u8em0tj1k40607w2vtl4,1,6.9,86.9,5515782623,56,Back,5515783181,233,668,5515783145,185,,,,,,,,,,,,,,,,,bepdz3gbb2rxeuae2lt159g16,Vignesh Dakshinamurthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776274637,578,5,2,84,28,1kqb5u8em0tj1k40607w2vtl4,0,5.4,101.2,5515782949,233,669,5515782651,56,Back,5515782653,347,,,,,,,,,,,,,,,,,bepdz3gbb2rxeuae2lt159g16,Vignesh Dakshinamurthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776274679,669,5,2,84,30,8uacz8yrceknwsreon4rb5i8o,1,94.4,-1.1,5515782885,347,,5515782913,233,578,5515782883,56,Right,,,,,,,,,,,,,,,,9w7vzklkn51n608f2md2ds3kk,Nihal Sudheesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776274715,670,1,2,84,31,8uacz8yrceknwsreon4rb5i8o,1,95.1,0,5515783091,212,18.3,5515783085,56,Right,5515783081,107,,5515783089,141,7.4,5515783093,213,2.81,5515783087,140,78.6,,,,,,,9w7vzklkn51n608f2md2ds3kk,Nihal Sudheesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776274813,671,1,2,84,33,8uacz8yrceknwsreon4rb5i8o,1,76.2,4.4,5515783557,213,2.55,5515783551,141,27.6,5515783547,56,Center,5515783553,212,28.3,5515783549,140,53.8,,,,,,,,,,1i4qgopfzsr2xyfs93kjtcvai,Khaiminthang Lhungdim,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776274841,672,1,2,84,38,8uacz8yrceknwsreon4rb5i8o,1,53.5,28.9,5515783641,141,63,5515783645,213,1.9,5515783639,140,45.9,5515783643,212,24.5,5515783637,56,Back,,,,,,,,,,5ku3ut12bd65rq9qoobyv2jh0,Melroy Assisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776274867,673,1,2,84,40,8uacz8yrceknwsreon4rb5i8o,1,45.9,64,5515783799,212,17.7,5515783795,140,62.3,5515783801,213,0.23,5515783797,141,70,5515783793,56,Center,,,,,,,,,,ciydd242v6efvzsqd2hxqvwus,Pramveer,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776274993,674,1,2,84,42,8uacz8yrceknwsreon4rb5i8o,1,64.6,73.5,5515784425,141,96.5,5515784429,213,1.04,5515784421,56,Left,5515784427,212,18.1,5515784423,140,73.3,,,,,,,,,,2n6c8ciuley3hz0fnt6gn4zpx,Luka Majcen,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776274997,675,61,2,84,49,8uacz8yrceknwsreon4rb5i8o,0,74.6,96.6,5515784451,56,Left,,,,,,,,,,,,,,,,,,,,,,fekzw1l7xz97js7ns7ag2mfo,Muhammad Suhail,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776275227,579,5,2,84,49,1kqb5u8em0tj1k40607w2vtl4,1,23,-2,5515785677,233,676,5515785647,56,Back,5515785649,347,,,,,,,,,,,,,,,,,bepdz3gbb2rxeuae2lt159g16,Vignesh Dakshinamurthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776275013,676,5,2,84,50,8uacz8yrceknwsreon4rb5i8o,0,77.4,102,5515785717,233,579,5515784551,56,Left,5515784553,347,,,,,,,,,,,,,,,,,fekzw1l7xz97js7ns7ag2mfo,Muhammad Suhail,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776275249,580,1,2,85,3,1kqb5u8em0tj1k40607w2vtl4,0,21.8,0,5515785753,141,2.6,5515785747,107,,5515785749,56,Back,5515785757,213,0.15,5515785755,212,20.7,5515785751,140,41.3,,,,,,,evpkruwe8cis1pfkujwfwr9hx,Pritam Kotal,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776275295,677,1,2,85,5,8uacz8yrceknwsreon4rb5i8o,0,54.7,96.5,5515785983,140,71.9,5515785979,3,,5515785987,212,18.2,5515785981,56,Left,5515785989,213,6.14,5515785985,141,92.7,,,,,,,8js8a2yz6jly94vf0ilyg76s4,Tekcham Abhishek Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776275563,581,1,2,85,7,1kqb5u8em0tj1k40607w2vtl4,1,23.7,4.7,5515787395,1,,5515787391,212,83.2,5515787383,157,,5515787385,56,Left,5515787389,141,92.7,5515787393,213,0.8,5515787387,140,78.7,,,,a5hmrpq6qy5ac6ir7hd4fajxm,Ankit Mukherjee,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776275581,582,1,2,85,21,1kqb5u8em0tj1k40607w2vtl4,0,92.1,79,5515787523,233,678,5515787481,213,4.66,5515787473,56,Center,5515787479,212,2,5515787471,155,,5515787475,140,92,5515787469,2,,5515787477,141,76.1,5phslvtihgvzghwa9dqmqtune,Lukas Brambilla,5515787521,236,,,5515787527,286,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776275577,678,12,2,85,21,8uacz8yrceknwsreon4rb5i8o,1,2.4,26.1,5515787553,233,582,5515787453,185,,5515787455,56,Back,,,,,,,,,,,,,,,,1i4qgopfzsr2xyfs93kjtcvai,Khaiminthang Lhungdim,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776275611,583,6,2,85,22,1kqb5u8em0tj1k40607w2vtl4,1,95.4,74.8,5515787701,73,,5515787699,56,Center,5515787725,233,679,,,,,,,,,,,,,,,,5phslvtihgvzghwa9dqmqtune,Lukas Brambilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776275589,679,6,2,85,22,8uacz8yrceknwsreon4rb5i8o,0,4.6,25.2,5515787755,233,583,5515787625,56,Back,5515787627,73,,,,,,,,,,,,,,,,,1i4qgopfzsr2xyfs93kjtcvai,Khaiminthang Lhungdim,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776276131,584,1,2,85,54,1kqb5u8em0tj1k40607w2vtl4,0,99.5,99.5,5515790323,140,95,5515790315,6,,5515790333,1,,5515790327,212,35.9,5515790329,213,4.58,5515790319,223,,5515790317,155,,5515790627,233,680,dkk86y8pa3svtz43c0m55qn6x,Connor Shields,5515790321,56,,Center,5515790325,141,47.2,5515790313,2,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776276181,680,41,2,85,57,8uacz8yrceknwsreon4rb5i8o,0,2.1,50.1,5515790591,213,6.27,5515790585,140,20.6,5515790589,212,19.4,5515790587,141,49.6,5515790657,233,584,,,,,,,,,,eu9kw6jcgneygerxqlfj00r11,Ravi Kumar,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,Goalkeeper
2776276193,585,15,2,85,58,1kqb5u8em0tj1k40607w2vtl4,1,76.4,53.7,5515792983,458,,5515792979,103,19,5515792977,102,50.1,5515791711,82,,5515792987,147,52.2,5515790699,18,,5515792989,230,98.8,5515792973,25,,18du6lik5pot8uofj1s1n0nl6,Jitendra Singh,5515792975,78,,,5515792991,231,49.8,5515793005,233,5515791707,20,5515790701,56,Center,681,5515792981,328,,5515792985,146,,86.4,,,,,,Chennaiyin FC,
2776276219,681,10,2,85,58,8uacz8yrceknwsreon4rb5i8o,1,13.6,47.8,5515790847,94,,5515790849,56,Back,5515793069,233,585,,,,,,,,,,,,,,,,9w7vzklkn51n608f2md2ds3kk,Nihal Sudheesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776276259,682,49,2,86,2,8uacz8yrceknwsreon4rb5i8o,1,15.4,96.9,,,,,,,,,,,,,,,,,,,,,,,,,8js8a2yz6jly94vf0ilyg76s4,Tekcham Abhishek Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776276285,683,3,2,86,3,8uacz8yrceknwsreon4rb5i8o,0,15,96,5515791399,233,586,5515791205,56,Back,5515791207,285,,,,,,,,,,,,,,,,,8js8a2yz6jly94vf0ilyg76s4,Tekcham Abhishek Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776276315,586,7,2,86,3,1kqb5u8em0tj1k40607w2vtl4,1,85,4,5515791351,167,,5515791355,286,,5515791373,233,683,5515791353,56,Right,,,,,,,,,,,,,a5hmrpq6qy5ac6ir7hd4fajxm,Ankit Mukherjee,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776276759,684,5,2,86,4,8uacz8yrceknwsreon4rb5i8o,1,15.8,102,5515793801,233,587,5515793751,347,,5515793749,56,Back,,,,,,,,,,,,,,,,8js8a2yz6jly94vf0ilyg76s4,Tekcham Abhishek Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776276349,587,5,2,86,5,1kqb5u8em0tj1k40607w2vtl4,0,84,-2,5515793821,233,684,5515791605,347,,5515791603,56,Right,,,,,,,,,,,,,,,,a5hmrpq6qy5ac6ir7hd4fajxm,Ankit Mukherjee,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776276835,685,1,2,86,29,8uacz8yrceknwsreon4rb5i8o,1,16.3,100,5515794173,56,Back,5515794181,213,5.75,5515796539,189,,5515794177,141,88.4,5515794175,140,31.2,5515794171,107,,5515794179,212,18.2,,,,8js8a2yz6jly94vf0ilyg76s4,Tekcham Abhishek Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776276767,588,49,2,86,29,1kqb5u8em0tj1k40607w2vtl4,1,70.1,53.3,,,,,,,,,,,,,,,,,,,,,,,,,dkk86y8pa3svtz43c0m55qn6x,Connor Shields,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776276841,589,1,2,86,30,1kqb5u8em0tj1k40607w2vtl4,1,71.4,54.5,5515794213,140,90.4,5515794219,213,0.49,5515794215,141,70,5515794217,212,22.6,5515794209,56,Center,,,,,,,,,,dkk86y8pa3svtz43c0m55qn6x,Connor Shields,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776276849,686,61,2,86,33,8uacz8yrceknwsreon4rb5i8o,1,31.2,88.4,5515794237,56,Back,5515796743,189,,,,,,,,,,,,,,,,,,,,fekzw1l7xz97js7ns7ag2mfo,Muhammad Suhail,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776276853,590,61,2,86,33,1kqb5u8em0tj1k40607w2vtl4,0,90.3,70,5515794265,56,Center,,,,,,,,,,,,,,,,,,,,,,5phslvtihgvzghwa9dqmqtune,Lukas Brambilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776276885,687,49,2,86,35,8uacz8yrceknwsreon4rb5i8o,1,7.1,12.8,,,,,,,,,,,,,,,,,,,,,,,,,1i4qgopfzsr2xyfs93kjtcvai,Khaiminthang Lhungdim,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776276971,688,1,2,86,38,8uacz8yrceknwsreon4rb5i8o,1,9.8,10.3,5515794873,141,11.9,5515794869,56,Back,5515794877,213,0.04,5515794875,212,30.6,5515794871,140,38.9,,,,,,,,,,1i4qgopfzsr2xyfs93kjtcvai,Khaiminthang Lhungdim,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
