id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,teamName,Position
2784756109,589,5,2,65,59,1oyc8wvt31xlmocyg7euv40bo,0,92.9,-1.4,2025-03-07T15:24:43.582Z,2025-03-07T16:02:05Z,5562205333,347,,5562205331,56,Right,5562205763,233,525,,,,,,,,,,,,,,,,ewsvhfqhdx59yl2ui9wkxwez9,Prabir Das,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784756213,526,1,2,66,20,5yvw8xpbzap5lhlze04odtgk4,0,13.9,100,2025-03-07T15:25:04.979Z,2025-03-07T15:25:06Z,5562205793,56,Back,5562205803,1,,5562205801,213,6.08,5562205797,141,93.6,5562205799,212,25.6,5562205789,107,,5562205795,140,37.8,,,,arzfyvstbc17d1mioc40tidm2,Naocha Singh Huidrom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784756215,590,1,2,66,22,1oyc8wvt31xlmocyg7euv40bo,0,69.2,4,2025-03-07T15:25:06.141Z,2025-03-07T15:25:07Z,5562205815,141,0,5562205819,213,3.98,5562205817,212,5.5,5562205809,3,,5562205813,140,65.7,5562205811,56,Right,,,,,,,8hst6awgd2m3z7kxj0bjoj4oa,Vikram Partap Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784756267,527,5,2,66,23,5yvw8xpbzap5lhlze04odtgk4,1,35,102,2025-03-07T15:25:07.408Z,2025-03-07T16:02:05Z,5562206113,347,,5562206111,56,Back,5562206115,233,591,,,,,,,,,,,,,,,,arzfyvstbc17d1mioc40tidm2,Naocha Singh Huidrom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784756217,591,5,2,66,23,1oyc8wvt31xlmocyg7euv40bo,0,65,-2,2025-03-07T15:25:07.408Z,2025-03-07T16:02:05Z,5562205821,56,Right,5562205823,347,,5562206119,233,527,,,,,,,,,,,,,,,,8hst6awgd2m3z7kxj0bjoj4oa,Vikram Partap Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784756275,528,1,2,66,37,5yvw8xpbzap5lhlze04odtgk4,1,36.3,100,2025-03-07T15:25:22.025Z,2025-03-07T15:25:24Z,5562206143,56,Back,5562206141,107,,5562206149,212,21.4,5562206153,1,,5562206151,213,3.61,5562206147,141,87.2,5562206145,140,18.1,,,,arzfyvstbc17d1mioc40tidm2,Naocha Singh Huidrom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784756283,529,1,2,66,40,5yvw8xpbzap5lhlze04odtgk4,1,16.4,84.2,2025-03-07T15:25:24.243Z,2025-03-07T15:25:26Z,5562206193,56,Back,5562206201,213,4.69,5562206197,141,44.3,5562206199,212,27.1,5562206195,140,15.7,,,,,,,,,,6r8f0lomojaqk37bz5ajprze1,Milos Drinčić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784756291,530,1,2,66,41,5yvw8xpbzap5lhlze04odtgk4,1,16.3,44.3,2025-03-07T15:25:25.915Z,2025-03-07T15:25:28Z,5562206235,56,Back,5562206237,140,16.4,5562206239,141,72.1,5562206243,213,1.57,5562206241,212,18.9,,,,,,,,,,bcjkyeu4gtghgy9khmmob9g45,Dusan Lagator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784756297,531,1,2,66,43,5yvw8xpbzap5lhlze04odtgk4,1,16.2,70.5,2025-03-07T15:25:27.930Z,2025-03-07T15:25:30Z,5562206291,1,,5562206281,56,Back,5562206283,140,17.6,5562206285,141,11.9,5562206289,213,4.75,5562206287,212,39.9,,,,,,,6r8f0lomojaqk37bz5ajprze1,Milos Drinčić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784756301,532,1,2,66,46,5yvw8xpbzap5lhlze04odtgk4,1,20,6.1,2025-03-07T15:25:30.508Z,2025-03-07T15:25:33Z,5562206305,56,Back,5562206311,212,15.9,5562206309,141,25.2,5562206307,140,11.2,5562206315,213,2.19,,,,,,,,,,58kclnrwfszhkvtfexyctsn3d,Aibanbha Dohling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784756313,533,1,2,66,49,5yvw8xpbzap5lhlze04odtgk4,1,11.2,25.2,2025-03-07T15:25:33.180Z,2025-03-07T15:25:36Z,5562206387,1,,5562206385,213,6.24,5562206375,155,,5562206381,141,23,5562206383,212,32.7,5562206379,140,42.3,5562206377,56,Back,,,,bcjkyeu4gtghgy9khmmob9g45,Dusan Lagator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784756321,534,1,2,66,52,5yvw8xpbzap5lhlze04odtgk4,0,42.3,22.4,2025-03-07T15:25:36.554Z,2025-03-07T15:25:38Z,5562206437,212,22.8,5562206439,213,0.03,5562206435,141,23.4,5562206429,155,,5562206431,56,Center,5562206433,140,64,,,,,,,ap6n4q8c3c5cj9ilb8bxcy9sk,Vibin Mohanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784756327,592,1,2,66,53,1oyc8wvt31xlmocyg7euv40bo,1,33.5,77.5,2025-03-07T15:25:37.196Z,2025-03-07T15:25:38Z,5562206467,140,33.2,5562206469,141,63,5562206465,56,Back,5562206471,212,9.9,5562206473,213,4.68,,,,,,,,,,8jagdiyhimgmuz0ku5mm1266t,Tiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784756329,593,49,2,66,54,1oyc8wvt31xlmocyg7euv40bo,1,33.2,63,2025-03-07T15:25:38.573Z,2025-03-07T15:25:38Z,,,,,,,,,,,,,,,,,,,,,,,,,dh1cktmvz3s0ynf3gv6u6hy39,Thaer Krouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784756349,594,1,2,66,56,1oyc8wvt31xlmocyg7euv40bo,1,33.7,60.5,2025-03-07T15:25:40.428Z,2025-03-07T15:25:46Z,5562206575,56,Back,5562206583,213,3.41,5562206581,212,19.5,5562206579,141,52.8,5562206577,140,15.8,,,,,,,,,,dh1cktmvz3s0ynf3gv6u6hy39,Thaer Krouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784756361,595,1,2,67,2,1oyc8wvt31xlmocyg7euv40bo,0,19.6,47.9,2025-03-07T15:25:46.813Z,2025-03-07T15:25:49Z,5562206667,212,60.5,5562206669,213,5.99,5562206659,157,,5562206671,1,,5562206665,141,22.5,5562206663,140,74.8,5562206661,56,Center,,,,911ma7mry52gxar14xb0wrkkp,Phurba Lachenpa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,Goalkeeper
2784756375,535,1,2,67,6,5yvw8xpbzap5lhlze04odtgk4,0,22.3,72.4,2025-03-07T15:25:50.193Z,2025-03-07T15:25:53Z,5562206745,141,57,5562206747,212,21.1,5562206749,213,5.77,5562206743,140,39.8,5562206741,56,Back,5562206739,3,,,,,,,,arzfyvstbc17d1mioc40tidm2,Naocha Singh Huidrom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784756379,596,1,2,67,8,1oyc8wvt31xlmocyg7euv40bo,1,62,37.3,2025-03-07T15:25:52.460Z,2025-03-07T15:25:54Z,5562206771,213,2.52,5562206765,140,55,5562206769,212,9.1,5562206767,141,45.1,5562206763,56,Center,,,,,,,,,,4caacpozfluk9p6ljrkzzo8o9,Lallianzuala Chhangte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784756387,597,1,2,67,10,1oyc8wvt31xlmocyg7euv40bo,1,55,45.1,2025-03-07T15:25:54.204Z,2025-03-07T15:25:55Z,5562206823,212,23.8,5562206821,141,20.4,5562206817,56,Right,5562206825,213,5.5,5562206819,140,71,,,,,,,,,,6n6x88fmmeybwkr6nt8djmac5,Yoell van Nieff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784756397,598,1,2,67,11,1oyc8wvt31xlmocyg7euv40bo,1,71.5,20.4,2025-03-07T15:25:55.835Z,2025-03-07T15:25:59Z,5562206881,56,Right,5562206883,140,81.7,5562206885,141,17.1,5562206887,212,10.9,5562206889,213,6.08,,,,,,,,,,380ubomb76m0img8g2dfwx7mx,Jorge Ortíz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784756407,599,1,2,67,15,1oyc8wvt31xlmocyg7euv40bo,1,82.9,17.3,2025-03-07T15:25:59.164Z,2025-03-07T15:26:01Z,5562206931,140,71.7,5562206933,141,22.4,5562206937,213,2.85,5562206929,56,Center,5562206935,212,12.3,,,,,,,,,,8hst6awgd2m3z7kxj0bjoj4oa,Vikram Partap Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784756443,600,1,2,67,17,1oyc8wvt31xlmocyg7euv40bo,1,71.7,22.4,2025-03-07T15:26:01.179Z,2025-03-07T15:26:09Z,5562207185,1,,5562207175,56,Center,5562207183,213,1.58,5562207181,212,38.1,5562207179,141,78.4,5562207177,140,71.4,,,,,,,380ubomb76m0img8g2dfwx7mx,Jorge Ortíz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784756459,601,1,2,67,25,1oyc8wvt31xlmocyg7euv40bo,1,81.8,72.3,2025-03-07T15:26:09.404Z,2025-03-07T15:26:14Z,5562207311,212,15.4,5562207313,213,0.42,5562207305,56,Left,5562207307,140,95.2,5562207309,141,81.5,,,,,,,,,,cmr1iot1ws3kzxkwu0pl5gb9w,Noufal PN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784756469,602,1,2,67,29,1oyc8wvt31xlmocyg7euv40bo,0,95.5,81.4,2025-03-07T15:26:13.947Z,2025-03-07T15:26:15Z,5562207353,155,,5562207351,2,,5562207361,212,2.4,5562207363,213,4.8,5562207375,286,,5562207359,141,77.9,5562207357,140,95.7,5562207371,233,536,7t90qi8vml1rdscbbwy0wbuuh,Brandon Fernandes,5562207355,56,,Center,5562207369,236,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784756461,536,12,2,67,29,5yvw8xpbzap5lhlze04odtgk4,1,4.2,25.5,2025-03-07T15:26:14.047Z,2025-03-07T15:26:16Z,5562207317,185,,5562207319,56,Back,5562207381,233,602,,,,,,,,,,,,,,,,58kclnrwfszhkvtfexyctsn3d,Aibanbha Dohling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784756477,537,6,2,67,32,5yvw8xpbzap5lhlze04odtgk4,0,4.2,24,2025-03-07T15:26:16.112Z,2025-03-07T15:26:22Z,5562207423,73,,5562207421,56,Back,5562207485,233,603,,,,,,,,,,,,,,,,58kclnrwfszhkvtfexyctsn3d,Aibanbha Dohling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784756481,603,6,2,67,32,1oyc8wvt31xlmocyg7euv40bo,1,95.8,76,2025-03-07T15:26:16.112Z,2025-03-07T15:59:36Z,5562207475,56,Center,5562207479,233,537,5562207477,73,,,,,,,,,,,,,,,,,7t90qi8vml1rdscbbwy0wbuuh,Brandon Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784756545,604,1,2,67,55,1oyc8wvt31xlmocyg7euv40bo,1,99.5,99.5,2025-03-07T15:26:39.756Z,2025-03-07T15:26:48Z,5562207703,56,Center,5562207701,6,,5562207711,213,4.43,5562207705,140,95,5562207707,141,75.9,5562207709,212,16.7,,,,,,,7t90qi8vml1rdscbbwy0wbuuh,Brandon Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784756553,605,1,2,67,58,1oyc8wvt31xlmocyg7euv40bo,1,95,75.9,2025-03-07T15:26:42.860Z,2025-03-07T15:26:44Z,5562207757,213,1.98,5562207755,212,13.6,5562207749,56,Left,5562207753,141,94.2,5562207751,140,89.8,,,,,,,,,,6n6x88fmmeybwkr6nt8djmac5,Yoell van Nieff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784756557,606,1,2,68,0,1oyc8wvt31xlmocyg7euv40bo,0,89.5,95.3,2025-03-07T15:26:44.381Z,2025-03-07T15:26:45Z,5562207769,56,Left,5562207767,155,,5562207771,140,89.6,5562207773,141,90,5562207765,2,,5562207785,286,,5562207775,212,3.6,5562207781,233,538,7t90qi8vml1rdscbbwy0wbuuh,Brandon Fernandes,5562207779,236,,,5562207777,213,,,,4.74,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784756555,538,12,2,68,0,5yvw8xpbzap5lhlze04odtgk4,1,10.4,12.2,2025-03-07T15:26:44.481Z,2025-03-07T15:26:46Z,5562207789,233,606,5562207763,56,Back,5562207761,185,,,,,,,,,,,,,,,,,3an8bc2nxiodsw6rbcgji1ilm,Danish Farooq Bhat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784756563,607,1,2,68,2,1oyc8wvt31xlmocyg7euv40bo,1,66,79.1,2025-03-07T15:26:46.683Z,2025-03-07T15:26:48Z,5562207821,140,71.1,5562207823,141,34.9,5562207819,56,Center,5562207827,213,4.89,5562207825,212,30.5,,,,,,,,,,46imbd3n5ksawlc59rxd6ymwa,Sahil Panwar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784756573,608,61,2,68,7,1oyc8wvt31xlmocyg7euv40bo,0,71.6,26.2,2025-03-07T15:26:51.436Z,2025-03-07T15:26:51Z,5562207881,56,Center,,,,,,,,,,,,,,,,,,,,,,ewsvhfqhdx59yl2ui9wkxwez9,Prabir Das,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784756575,539,49,2,68,8,5yvw8xpbzap5lhlze04odtgk4,1,32.5,95,2025-03-07T15:26:52.355Z,2025-03-07T15:26:52Z,,,,,,,,,,,,,,,,,,,,,,,,,ap6n4q8c3c5cj9ilb8bxcy9sk,Vibin Mohanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784756581,540,1,2,68,9,5yvw8xpbzap5lhlze04odtgk4,0,33,92.4,2025-03-07T15:26:53.636Z,2025-03-07T15:26:55Z,5562207923,141,84.5,5562207921,140,39.3,5562207927,213,5.6,5562207925,212,8.5,5562207919,56,Back,,,,,,,,,,ap6n4q8c3c5cj9ilb8bxcy9sk,Vibin Mohanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784756597,541,45,2,68,11,5yvw8xpbzap5lhlze04odtgk4,0,35.6,77.4,2025-03-07T15:26:55.964Z,2025-03-07T15:26:58Z,5562207993,233,609,5562207983,285,,5562207981,56,Back,,,,,,,,,,,,,,,,arzfyvstbc17d1mioc40tidm2,Naocha Singh Huidrom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784756585,609,3,2,68,11,1oyc8wvt31xlmocyg7euv40bo,1,62.8,18.9,2025-03-07T15:26:55.964Z,2025-03-07T15:26:58Z,5562207939,286,,5562207937,56,Right,5562207989,233,541,,,,,,,,,,,,,,,,6n6x88fmmeybwkr6nt8djmac5,Yoell van Nieff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784756589,610,49,2,68,12,1oyc8wvt31xlmocyg7euv40bo,1,67.5,25.9,2025-03-07T15:26:56.957Z,2025-03-07T15:26:57Z,,,,,,,,,,,,,,,,,,,,,,,,,6n6x88fmmeybwkr6nt8djmac5,Yoell van Nieff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784756603,611,1,2,68,13,1oyc8wvt31xlmocyg7euv40bo,0,67.5,25.9,2025-03-07T15:26:57.693Z,2025-03-07T15:26:59Z,5562208009,56,Right,5562208015,212,19.7,5562208017,213,4.99,5562208013,141,0,5562208011,140,72.7,,,,,,,,,,6n6x88fmmeybwkr6nt8djmac5,Yoell van Nieff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784756651,542,5,2,68,14,5yvw8xpbzap5lhlze04odtgk4,1,27.6,101.8,2025-03-07T15:26:58.334Z,2025-03-07T16:02:06Z,5562208309,233,612,5562208303,56,Back,5562208305,347,,,,,,,,,,,,,,,,,arzfyvstbc17d1mioc40tidm2,Naocha Singh Huidrom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784756605,612,5,2,68,14,1oyc8wvt31xlmocyg7euv40bo,0,72.4,-1.8,2025-03-07T15:26:58.334Z,2025-03-07T16:02:06Z,5562208023,56,Right,5562208313,233,542,5562208025,347,,,,,,,,,,,,,,,,,6n6x88fmmeybwkr6nt8djmac5,Yoell van Nieff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784756657,543,1,2,68,40,5yvw8xpbzap5lhlze04odtgk4,1,30.1,100,2025-03-07T15:27:24.162Z,2025-03-07T15:27:28Z,5562208333,107,,5562208345,1,,5562208337,140,61.8,5562208341,212,34,5562208343,213,6.08,5562208339,141,91.2,5562208335,56,Left,,,,arzfyvstbc17d1mioc40tidm2,Naocha Singh Huidrom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784756659,544,61,2,68,40,5yvw8xpbzap5lhlze04odtgk4,1,61.8,91.2,2025-03-07T15:27:24.912Z,2025-03-07T16:04:07Z,5562208355,56,Left,,,,,,,,,,,,,,,,,,,,,,ccrqgyzzq44gpjva980k10gt0,Mohammed Aimen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784756661,615,1,2,68,41,1oyc8wvt31xlmocyg7euv40bo,1,27.6,77,2025-03-07T15:27:25.333Z,2025-03-07T16:04:22Z,5562208359,56,Back,5562208365,212,19.8,5562208367,213,3.85,5562208363,141,58.1,5562208361,140,13.3,,,,,,,,,,46imbd3n5ksawlc59rxd6ymwa,Sahil Panwar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784756653,614,43,2,68,41,1oyc8wvt31xlmocyg7euv40bo,1,0,0,2025-03-07T15:27:25.565Z,2025-03-07T16:03:10Z,5562233723,144,49,,,,,,,,,,,,,,,,,,,,,,46imbd3n5ksawlc59rxd6ymwa,Sahil Panwar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784756671,616,1,2,68,44,1oyc8wvt31xlmocyg7euv40bo,1,13.3,58.1,2025-03-07T15:27:28.524Z,2025-03-07T15:27:31Z,5562208403,56,Back,5562208407,141,56.9,5562208409,212,14.2,5562208411,213,6.23,5562208405,140,26.8,,,,,,,,,,911ma7mry52gxar14xb0wrkkp,Phurba Lachenpa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,Goalkeeper
2784756675,617,1,2,68,47,1oyc8wvt31xlmocyg7euv40bo,1,27.4,54,2025-03-07T15:27:31.245Z,2025-03-07T15:27:33Z,5562208429,140,47.9,5562208435,213,6.17,5562208427,56,Back,5562208433,212,21.7,5562208431,141,50.4,,,,,,,,,,8jagdiyhimgmuz0ku5mm1266t,Tiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784756685,618,1,2,68,49,1oyc8wvt31xlmocyg7euv40bo,1,47.8,50.7,2025-03-07T15:27:33.500Z,2025-03-07T15:27:36Z,5562208489,140,55.2,5562208495,213,0.91,5562208487,56,Center,5562208491,141,65.5,5562208493,212,12.7,,,,,,,,,,380ubomb76m0img8g2dfwx7mx,Jorge Ortíz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784756701,619,1,2,68,51,1oyc8wvt31xlmocyg7euv40bo,1,49.3,60.2,2025-03-07T15:27:35.996Z,2025-03-07T15:27:39Z,5562208553,56,Center,5562208561,213,5.01,5562208559,212,21.8,5562208557,141,29.5,5562208555,140,55.4,,,,,,,,,,7t90qi8vml1rdscbbwy0wbuuh,Brandon Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784756707,620,1,2,68,55,1oyc8wvt31xlmocyg7euv40bo,1,63.5,31.6,2025-03-07T15:27:39.548Z,2025-03-07T15:27:41Z,5562208593,213,5.75,5562208591,212,17.5,5562208589,141,18.5,5562208587,140,77.8,5562208585,56,Right,,,,,,,,,,ewsvhfqhdx59yl2ui9wkxwez9,Prabir Das,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784756709,621,1,2,68,57,1oyc8wvt31xlmocyg7euv40bo,0,79.7,18.5,2025-03-07T15:27:41.741Z,2025-03-07T15:27:43Z,5562208605,56,Center,5562208613,213,0.95,5562208611,212,17.9,5562208609,141,40,5562208607,140,89.6,5562208601,2,,,,,,,,8hst6awgd2m3z7kxj0bjoj4oa,Vikram Partap Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784756725,546,12,2,68,59,5yvw8xpbzap5lhlze04odtgk4,1,9.1,57.9,2025-03-07T15:27:43.254Z,2025-03-07T15:27:48Z,5562208693,212,19.6,5562208691,141,86.5,5562208695,213,1.44,5562208689,140,11.5,5562208687,56,Back,,,,,,,,,,6r8f0lomojaqk37bz5ajprze1,Milos Drinčić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784756727,547,45,2,69,2,5yvw8xpbzap5lhlze04odtgk4,0,7.4,84.2,2025-03-07T15:27:46.828Z,2025-03-07T15:27:51Z,5562208699,285,,5562208731,233,622,5562208697,56,Back,,,,,,,,,,,,,,,,arzfyvstbc17d1mioc40tidm2,Naocha Singh Huidrom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784756731,622,3,2,69,2,1oyc8wvt31xlmocyg7euv40bo,1,92.6,16.6,2025-03-07T15:27:46.828Z,2025-03-07T15:27:51Z,5562208725,286,,5562208727,233,547,5562208723,56,Right,,,,,,,,,,,,,,,,8hst6awgd2m3z7kxj0bjoj4oa,Vikram Partap Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784756733,623,1,2,69,6,1oyc8wvt31xlmocyg7euv40bo,0,97.7,13.5,2025-03-07T15:27:50.589Z,2025-03-07T15:27:52Z,5562208739,2,,5562208741,155,,5562208743,56,Center,5562208751,213,1.68,5562208749,212,19.4,5562208747,141,41.9,5562208745,140,95.6,,,,8hst6awgd2m3z7kxj0bjoj4oa,Vikram Partap Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784756737,548,12,2,69,7,5yvw8xpbzap5lhlze04odtgk4,1,3.3,57.3,2025-03-07T15:27:51.689Z,2025-03-07T15:27:53Z,5562208785,140,10.3,5562208787,141,82.1,5562208789,212,18.4,5562208791,213,1.16,5562208793,15,,5562208783,56,Back,,,,,,,6r8f0lomojaqk37bz5ajprze1,Milos Drinčić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784756745,549,4,2,69,10,5yvw8xpbzap5lhlze04odtgk4,1,10.8,78.4,2025-03-07T15:27:54.427Z,2025-03-07T15:28:01Z,5562208869,152,,5562208901,233,624,5562208867,56,Back,5562208871,265,,5562208873,285,,5562208865,13,,,,,,,,ccrqgyzzq44gpjva980k10gt0,Mohammed Aimen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784756739,624,4,2,69,10,1oyc8wvt31xlmocyg7euv40bo,0,89.2,21.6,2025-03-07T15:27:54.428Z,2025-03-07T15:59:31Z,5562209145,55,625,5562208847,286,,5562208911,233,549,5562208845,265,,5562208841,56,Center,5562208843,152,,5562208839,13,,,,,ewsvhfqhdx59yl2ui9wkxwez9,Prabir Das,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784756757,625,17,2,69,16,1oyc8wvt31xlmocyg7euv40bo,1,0,0,2025-03-07T15:28:00.459Z,2025-03-07T15:28:16Z,5562209137,55,624,5562209131,31,,5562209133,392,,5562209135,13,243,,,,,,,,,,,,,ewsvhfqhdx59yl2ui9wkxwez9,Prabir Das,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784756847,550,1,2,69,51,5yvw8xpbzap5lhlze04odtgk4,0,13.6,76.1,2025-03-07T15:28:35.949Z,2025-03-07T15:28:40Z,5562209505,56,Left,5562209511,212,70.3,5562209513,213,0.18,5562209509,141,94.8,5562209507,140,79.4,5562209499,5,,5562209501,157,,5562209503,152,,eraojginbnda524w48mv1i4us,Nora Fernandes,5562209515,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,Goalkeeper
2784756859,626,1,2,69,58,1oyc8wvt31xlmocyg7euv40bo,0,18.9,4.7,2025-03-07T15:28:42.413Z,2025-03-07T15:28:46Z,5562209599,212,46.8,5562209597,141,0,5562209595,140,63.3,5562209601,213,6.19,5562209603,1,,5562209591,157,,5562209593,56,Right,,,,ewsvhfqhdx59yl2ui9wkxwez9,Prabir Das,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784756895,551,5,2,70,1,5yvw8xpbzap5lhlze04odtgk4,1,36.3,101.6,2025-03-07T15:28:45.885Z,2025-03-07T16:02:06Z,5562209797,347,,5562209795,56,Back,5562209823,233,627,,,,,,,,,,,,,,,,23m69s7nd9vnc9u9ra2aspn11,Adrian Luna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784756861,627,5,2,70,1,1oyc8wvt31xlmocyg7euv40bo,0,63.7,-1.6,2025-03-07T15:28:45.885Z,2025-03-07T16:02:06Z,5562209607,347,,5562209605,56,Right,5562209839,233,551,,,,,,,,,,,,,,,,ewsvhfqhdx59yl2ui9wkxwez9,Prabir Das,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
