id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,assist,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,,teamName,Position
2787050505,141,1,1,12,49,1oyc8wvt31xlmocyg7euv40bo,1,57.8,26.5,2025-03-11T14:12:58.726Z,2025-03-11T14:13:02Z,5574637849,141,44.6,5574637851,212,26.4,5574637845,56,Back,5574637847,140,35.6,5574637853,213,2.66,,,,,,,,,,4caacpozfluk9p6ljrkzzo8o9,Lallianzuala Chhangte,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2787050511,142,1,1,12,52,1oyc8wvt31xlmocyg7euv40bo,1,35.6,44.6,2025-03-11T14:13:02.023Z,2025-03-11T14:13:03Z,5574637871,212,31.5,5574637865,56,Back,5574637869,141,87.7,5574637873,213,1.2,5574637867,140,46.5,,,,,,,,,,8jagdiyhimgmuz0ku5mm1266t,Tiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2787050517,143,1,1,12,54,1oyc8wvt31xlmocyg7euv40bo,1,47.7,88.7,2025-03-11T14:13:03.542Z,2025-03-11T14:13:05Z,5574637911,141,94.5,5574637907,56,Left,5574637915,213,0.22,5574637913,212,18.4,5574637909,140,64.8,,,,,,,,,,7t90qi8vml1rdscbbwy0wbuuh,Brandon Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2787050521,144,1,1,12,56,1oyc8wvt31xlmocyg7euv40bo,0,65.7,95.1,2025-03-11T14:13:05.559Z,2025-03-11T14:13:06Z,5574637939,56,Left,5574637947,213,5.85,5574637943,141,89.3,5574637945,212,9.5,5574637941,140,73.9,,,,,,,,,,ds9i23kxqerve1nqc9l2vlsk,Nathan Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2787050523,102,8,1,12,57,12ksg0e6d70senzilsic40fzl,1,31.6,16.4,2025-03-11T14:13:07.140Z,2025-03-11T14:13:07Z,5574637951,56,Back,,,,,,,,,,,,,,,,,,,,,,7vwq6tjwae82epsh6kll9phm2,Namgyal Bhutia,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2787050525,103,49,1,12,59,12ksg0e6d70senzilsic40fzl,1,31.7,14.3,2025-03-11T14:13:08.718Z,2025-03-11T14:13:08Z,,,,,,,,,,,,,,,,,,,,,,,,,7vwq6tjwae82epsh6kll9phm2,Namgyal Bhutia,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2787050531,104,1,1,12,59,12ksg0e6d70senzilsic40fzl,1,31.7,14.3,2025-03-11T14:13:08.873Z,2025-03-11T14:13:11Z,5574637967,56,Back,5574637973,212,12.8,5574637975,213,0.77,5574637969,140,40.4,5574637971,141,27.4,,,,,,,,,,7vwq6tjwae82epsh6kll9phm2,Namgyal Bhutia,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2787050537,105,1,1,13,2,12ksg0e6d70senzilsic40fzl,1,40.4,27.4,2025-03-11T14:13:11.576Z,2025-03-11T14:13:12Z,5574638015,156,,5574638005,140,34.5,5574638003,56,Back,5574638009,212,6.7,5574638007,141,31.2,5574638011,213,2.75,,,,,,,daflma7990pzvp9o2ebnzi1as,Vinith Venkatesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2787050539,106,1,1,13,4,12ksg0e6d70senzilsic40fzl,1,34.5,31.2,2025-03-11T14:13:13.857Z,2025-03-11T14:13:14Z,5574638029,141,38.9,5574638025,56,Back,5574638031,212,13.1,5574638027,140,45.9,5574638033,213,0.41,,,,,,,,,,c22j2xs6nnyho3hixmh0txo9g,Lalremtluanga Fanai,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2787050543,107,1,1,13,5,12ksg0e6d70senzilsic40fzl,1,45.9,38.9,2025-03-11T14:13:14.623Z,2025-03-11T14:13:16Z,5574638069,213,3.27,5574638063,140,34.5,5574638067,212,12.1,5574638065,141,36.6,5574638061,56,Back,,,,,,,,,,de6woepvuggpm1z2cwz1nbmne,Suresh Singh Wangjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2787050555,108,1,1,13,6,12ksg0e6d70senzilsic40fzl,1,34.5,36.6,2025-03-11T14:13:15.982Z,2025-03-11T14:13:20Z,5574638121,212,23.6,5574638119,141,70.6,5574638115,56,Back,5574638123,213,1.77,5574638117,140,30,,,,,,,,,,c22j2xs6nnyho3hixmh0txo9g,Lalremtluanga Fanai,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2787050561,109,1,1,13,10,12ksg0e6d70senzilsic40fzl,1,31.4,76,2025-03-11T14:13:20.053Z,2025-03-11T14:13:21Z,5574638161,140,36.3,5574638167,213,5.35,5574638163,141,65.8,5574638165,212,8.6,5574638159,56,Back,,,,,,,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2787050567,110,1,1,13,12,12ksg0e6d70senzilsic40fzl,1,36.3,65.8,2025-03-11T14:13:21.475Z,2025-03-11T14:13:23Z,5574638201,140,27.7,5574638207,213,2.28,5574638203,141,81.4,5574638205,212,13.9,5574638199,56,Back,,,,,,,,,,c22j2xs6nnyho3hixmh0txo9g,Lalremtluanga Fanai,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2787050573,111,1,1,13,13,12ksg0e6d70senzilsic40fzl,1,27.6,79.9,2025-03-11T14:13:23.193Z,2025-03-11T14:13:26Z,5574638227,56,Back,5574638241,213,4.89,5574638235,141,37.7,5574638231,140,32.6,5574638239,212,29.2,,,,,,,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2787050581,112,1,1,13,17,12ksg0e6d70senzilsic40fzl,0,33,38.8,2025-03-11T14:13:26.693Z,2025-03-11T14:13:28Z,5574638291,140,45.9,5574638297,213,0.9,5574638293,141,63.7,5574638295,212,21.7,5574638289,56,Back,,,,,,,,,,183r263z06eesonzbta557ys5,Rahul Bheke,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2787050591,145,8,1,13,19,1oyc8wvt31xlmocyg7euv40bo,1,54,35.7,2025-03-11T14:13:29.270Z,2025-03-11T14:13:29Z,5574638339,56,Center,,,,,,,,,,,,,,,,,,,,,,4caacpozfluk9p6ljrkzzo8o9,Lallianzuala Chhangte,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2787050593,146,49,1,13,20,1oyc8wvt31xlmocyg7euv40bo,1,53.3,38.3,2025-03-11T14:13:29.758Z,2025-03-11T14:13:29Z,,,,,,,,,,,,,,,,,,,,,,,,,4caacpozfluk9p6ljrkzzo8o9,Lallianzuala Chhangte,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2787050607,147,1,1,13,21,1oyc8wvt31xlmocyg7euv40bo,1,53.2,42.7,2025-03-11T14:13:30.758Z,2025-03-11T14:13:34Z,5574638441,141,40,5574638439,140,37.3,5574638443,212,16.8,5574638445,213,3.25,5574638437,56,Back,,,,,,,,,,4caacpozfluk9p6ljrkzzo8o9,Lallianzuala Chhangte,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2787050613,148,1,1,13,24,1oyc8wvt31xlmocyg7euv40bo,1,37.3,40,2025-03-11T14:13:34.118Z,2025-03-11T14:13:35Z,5574638467,140,35.7,5574638473,213,1.68,5574638465,56,Back,5574638469,141,63.1,5574638471,212,15.8,,,,,,,,,,easkhb7p76ltpwpqkntmcu6ll,Mehtab Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2787050617,149,1,1,13,25,1oyc8wvt31xlmocyg7euv40bo,1,35.7,63.1,2025-03-11T14:13:35.398Z,2025-03-11T14:13:37Z,5574638489,56,Back,5574638491,140,37.4,5574638493,141,34.3,5574638497,213,4.8,5574638495,212,19.7,,,,,,,,,,8jagdiyhimgmuz0ku5mm1266t,Tiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2787050629,150,1,1,13,28,1oyc8wvt31xlmocyg7euv40bo,1,37.4,34.3,2025-03-11T14:13:37.446Z,2025-03-11T14:13:40Z,5574638573,213,1.94,5574638567,140,32.2,5574638571,212,15.2,5574638569,141,55.1,5574638565,56,Back,,,,,,,,,,easkhb7p76ltpwpqkntmcu6ll,Mehtab Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2787050637,151,1,1,13,30,1oyc8wvt31xlmocyg7euv40bo,1,32.7,55.1,2025-03-11T14:13:40.006Z,2025-03-11T14:13:42Z,5574638609,141,75.7,5574638605,56,Back,5574638613,213,1.44,5574638607,140,34.5,5574638611,212,14.1,,,,,,,,,,8jagdiyhimgmuz0ku5mm1266t,Tiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2787050655,152,1,1,13,32,1oyc8wvt31xlmocyg7euv40bo,1,36.6,76.6,2025-03-11T14:13:42.215Z,2025-03-11T14:13:48Z,5574638701,140,46.7,5574638699,56,Back,5574638705,212,18.2,5574638707,213,0.95,5574638703,141,98.4,,,,,,,,,,ds9i23kxqerve1nqc9l2vlsk,Nathan Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2787050657,153,3,1,13,39,1oyc8wvt31xlmocyg7euv40bo,0,37.6,97,2025-03-11T14:13:48.438Z,2025-03-11T14:13:53Z,5574638713,56,Back,5574638715,286,,5574638767,233,113,,,,,,,,,,,,,,,,380ubomb76m0img8g2dfwx7mx,Jorge Ortíz,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2787050667,113,7,1,13,39,12ksg0e6d70senzilsic40fzl,1,62.4,3,2025-03-11T14:13:48.439Z,2025-03-11T14:13:52Z,5574638761,233,153,5574638755,285,,5574638753,56,Right,5574638751,167,,,,,,,,,,,,,,7vwq6tjwae82epsh6kll9phm2,Namgyal Bhutia,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2787050671,154,5,1,13,39,1oyc8wvt31xlmocyg7euv40bo,1,33.9,102,2025-03-11T14:13:49.271Z,2025-03-11T14:13:54Z,5574638789,347,,5574638787,56,Back,5574638819,233,114,,,,,,,,,,,,,,,,380ubomb76m0img8g2dfwx7mx,Jorge Ortíz,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2787050677,114,5,1,13,41,12ksg0e6d70senzilsic40fzl,0,65.4,-2,2025-03-11T14:13:50.424Z,2025-03-11T14:13:53Z,5574638815,56,Right,5574638817,347,,5574638823,233,154,,,,,,,,,,,,,,,,7vwq6tjwae82epsh6kll9phm2,Namgyal Bhutia,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2787050741,156,1,1,13,54,1oyc8wvt31xlmocyg7euv40bo,1,29.3,100,2025-03-11T14:14:04.310Z,2025-03-11T14:17:25Z,5574639123,141,78.5,5574639125,212,16.4,5574639121,140,32.9,5574639127,213,4.94,5574639119,56,Back,5574640307,107,,,,,,,,ds9i23kxqerve1nqc9l2vlsk,Nathan Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2787050745,157,1,1,13,55,1oyc8wvt31xlmocyg7euv40bo,1,32.9,78.5,2025-03-11T14:14:05.046Z,2025-03-11T14:14:06Z,5574639135,140,40.7,5574639137,141,88.7,5574639133,56,Back,5574639139,212,10.7,5574639141,213,0.7,,,,,,,,,,8uo53q5n2lt81faxntpfsj0q2,Valpuia,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2787050751,158,1,1,13,56,1oyc8wvt31xlmocyg7euv40bo,1,41.3,88.6,2025-03-11T14:14:05.894Z,2025-03-11T14:14:07Z,5574639179,56,Back,5574639185,212,9.5,5574639187,213,4.62,5574639183,141,74.7,5574639181,140,40.5,,,,,,,,,,380ubomb76m0img8g2dfwx7mx,Jorge Ortíz,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2787050759,159,1,1,13,57,1oyc8wvt31xlmocyg7euv40bo,1,40.5,74.7,2025-03-11T14:14:07.094Z,2025-03-11T14:18:02Z,5574639225,212,33.8,5574639223,141,31.3,5574639229,1,,5574639221,140,56.1,5574639227,213,5.22,5574639219,56,Center,,,,,,,8hst6awgd2m3z7kxj0bjoj4oa,Vikram Partap Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2787050781,160,1,1,13,59,1oyc8wvt31xlmocyg7euv40bo,1,56.1,31.3,2025-03-11T14:14:09.399Z,2025-03-11T14:14:13Z,5574639343,56,Right,5574639351,141,5.5,5574639353,212,23,5574639355,213,5.42,5574639347,140,70.3,,,,,,,,,,4caacpozfluk9p6ljrkzzo8o9,Lallianzuala Chhangte,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2787050787,161,1,1,14,4,1oyc8wvt31xlmocyg7euv40bo,1,74.8,6.4,2025-03-11T14:14:13.558Z,2025-03-11T14:14:15Z,5574639379,56,Right,5574639387,213,3.04,5574639385,212,11.9,5574639383,141,8.2,5574639381,140,63.5,,,,,,,,,,8hst6awgd2m3z7kxj0bjoj4oa,Vikram Partap Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2787050795,162,1,1,14,6,1oyc8wvt31xlmocyg7euv40bo,1,63.8,10.3,2025-03-11T14:14:15.622Z,2025-03-11T14:14:18Z,5574639439,213,1.88,5574639437,212,16.9,5574639433,140,58.9,5574639435,141,33.9,5574639431,56,Center,,,,,,,,,,8uo53q5n2lt81faxntpfsj0q2,Valpuia,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2787050797,163,1,1,14,8,1oyc8wvt31xlmocyg7euv40bo,1,58.9,33.9,2025-03-11T14:14:18.102Z,2025-03-11T14:14:19Z,5574639453,213,4.34,5574639447,140,55.2,5574639449,141,19.4,5574639451,212,10.6,5574639445,56,Right,,,,,,,,,,6n6x88fmmeybwkr6nt8djmac5,Yoell van Nieff,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2787050813,164,1,1,14,9,1oyc8wvt31xlmocyg7euv40bo,1,55.9,16.4,2025-03-11T14:14:19.126Z,2025-03-11T14:14:21Z,5574639537,212,10.5,5574639535,141,10.9,5574639533,140,65.2,5574639531,56,Right,5574639539,213,5.92,,,,,,,,,,easkhb7p76ltpwpqkntmcu6ll,Mehtab Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2787050833,165,1,1,14,11,1oyc8wvt31xlmocyg7euv40bo,1,65.5,10.4,2025-03-11T14:14:21.319Z,2025-03-11T14:14:24Z,5574639631,213,0.1,5574639627,141,11.6,5574639625,140,73.1,5574639623,56,Right,5574639629,212,8,,,,,,,,,,8uo53q5n2lt81faxntpfsj0q2,Valpuia,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2787050839,166,1,1,14,14,1oyc8wvt31xlmocyg7euv40bo,0,74.4,12.8,2025-03-11T14:14:24.310Z,2025-03-11T14:14:26Z,5574639691,233,115,5574639649,212,2.5,5574639689,236,,5574639643,56,Right,5574639645,140,75.4,5574639651,213,1.14,5574639695,286,,5574639647,141,16.2,4caacpozfluk9p6ljrkzzo8o9,Lallianzuala Chhangte,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2787050847,115,74,1,14,16,12ksg0e6d70senzilsic40fzl,1,26.3,79.6,2025-03-11T14:14:25.697Z,2025-03-11T14:14:26Z,5574639683,56,Back,5574639685,285,,5574639711,233,166,,,,,,,,,,,,,,,,c22j2xs6nnyho3hixmh0txo9g,Lalremtluanga Fanai,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2787050873,167,5,1,14,16,1oyc8wvt31xlmocyg7euv40bo,1,72.7,-1.2,2025-03-11T14:14:25.719Z,2025-03-11T14:14:31Z,5574639847,233,116,5574639833,347,,5574639831,56,Right,,,,,,,,,,,,,,,,4caacpozfluk9p6ljrkzzo8o9,Lallianzuala Chhangte,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2787050859,116,5,1,14,18,12ksg0e6d70senzilsic40fzl,0,28.6,101,2025-03-11T14:14:27.432Z,2025-03-11T14:14:30Z,5574639775,347,,5574639773,56,Back,5574639853,233,167,,,,,,,,,,,,,,,,c22j2xs6nnyho3hixmh0txo9g,Lalremtluanga Fanai,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2787050933,168,1,1,14,35,1oyc8wvt31xlmocyg7euv40bo,1,68.8,0,2025-03-11T14:14:44.855Z,2025-03-11T14:14:46Z,5574640165,107,,5574640169,140,67.7,5574640171,141,16.5,5574640167,56,Right,5574640173,212,12.6,5574640175,213,1.66,,,,,,,8uo53q5n2lt81faxntpfsj0q2,Valpuia,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2787050937,169,1,1,14,36,1oyc8wvt31xlmocyg7euv40bo,1,67.7,16.7,2025-03-11T14:14:46.326Z,2025-03-11T14:14:47Z,5574640179,56,Right,5574640183,141,4.9,5574640187,213,4.65,5574640185,212,8,5574640181,140,67.2,,,,,,,,,,7t90qi8vml1rdscbbwy0wbuuh,Brandon Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2787050943,170,1,1,14,39,1oyc8wvt31xlmocyg7euv40bo,0,65.2,1.6,2025-03-11T14:14:48.598Z,2025-03-11T14:14:50Z,5574640223,212,45.1,5574640225,213,0.83,5574640217,56,Center,5574640227,1,,5574640221,141,50.3,5574640213,2,,5574640215,155,,5574640233,233,117,8uo53q5n2lt81faxntpfsj0q2,Valpuia,5574640219,140,94.3,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2787050945,117,11,1,14,40,12ksg0e6d70senzilsic40fzl,1,4.4,49.9,2025-03-11T14:14:50.255Z,2025-03-11T14:14:50Z,5574640229,56,Back,5574640237,233,170,5574640231,88,,,,,,,,,,,,,,,,,cqtsv8o9c603won64dpi3x2j8,Sahil Poonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,Goalkeeper
2787050971,118,1,1,14,48,12ksg0e6d70senzilsic40fzl,1,7.3,49.1,2025-03-11T14:14:58.332Z,2025-03-11T14:15:00Z,5574640369,56,Back,5574640377,213,5.52,5574640371,140,14.8,5574640367,123,,5574640373,141,38,5574640375,212,10.9,,,,,,,cqtsv8o9c603won64dpi3x2j8,Sahil Poonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,Goalkeeper
2787050979,119,1,1,14,50,12ksg0e6d70senzilsic40fzl,1,14.8,38,2025-03-11T14:14:59.910Z,2025-03-11T14:15:03Z,5574640417,56,Back,5574640425,213,0.14,5574640423,212,15.2,5574640419,140,29.1,5574640421,141,41,,,,,,,,,,183r263z06eesonzbta557ys5,Rahul Bheke,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2787050983,120,1,1,14,53,12ksg0e6d70senzilsic40fzl,1,30.4,40.9,2025-03-11T14:15:03.379Z,2025-03-11T14:15:05Z,5574640447,56,Back,5574640455,213,5.47,5574640453,212,17.8,5574640449,140,42.1,5574640451,141,21.9,,,,,,,,,,c22j2xs6nnyho3hixmh0txo9g,Lalremtluanga Fanai,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2787050997,121,1,1,14,56,12ksg0e6d70senzilsic40fzl,0,42.1,21.9,2025-03-11T14:15:05.456Z,2025-03-11T14:21:59Z,5574640535,141,5.3,5574640537,212,30.4,5574640533,140,69,5574640531,56,Right,5574640539,213,5.9,,,,,,,,,,daflma7990pzvp9o2ebnzi1as,Vinith Venkatesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2787051013,172,8,1,15,1,1oyc8wvt31xlmocyg7euv40bo,1,28.3,97.1,2025-03-11T14:15:10.631Z,2025-03-11T14:15:17Z,5574640623,56,Back,,,,,,,,,,,,,,,,,,,,,,ds9i23kxqerve1nqc9l2vlsk,Nathan Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2787051007,171,5,1,15,2,1oyc8wvt31xlmocyg7euv40bo,0,24.8,101.5,2025-03-11T14:15:12.231Z,2025-03-11T14:15:27Z,5574640803,233,122,5574640587,56,Back,5574640589,347,,,,,,,,,,,,,,,,,ds9i23kxqerve1nqc9l2vlsk,Nathan Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2787051043,122,5,1,15,2,12ksg0e6d70senzilsic40fzl,1,77.5,-1.6,2025-03-11T14:15:12.378Z,2025-03-11T14:15:28Z,5574640789,56,Right,5574640791,347,,5574640797,233,171,,,,,,,,,,,,,,,,cufgsqfkltgeb7ak2uan2dqdx,Ryan Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2787051097,123,1,1,15,21,12ksg0e6d70senzilsic40fzl,1,85.1,0,2025-03-11T14:15:30.452Z,2025-03-11T14:15:34Z,5574641005,213,1.63,5574641003,212,8.7,5574640997,56,Right,5574641001,141,11.3,5574640995,107,,5574640999,140,84.6,,,,,,,7vwq6tjwae82epsh6kll9phm2,Namgyal Bhutia,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2787051101,124,61,1,15,24,12ksg0e6d70senzilsic40fzl,0,84.6,11.3,2025-03-11T14:15:34.108Z,2025-03-11T14:15:34Z,5574641021,56,Right,,,,,,,,,,,,,,,,,,,,,,daflma7990pzvp9o2ebnzi1as,Vinith Venkatesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2787051107,173,50,1,15,25,1oyc8wvt31xlmocyg7euv40bo,1,23.2,87.2,2025-03-11T14:15:34.857Z,2025-03-11T14:15:37Z,5574641081,233,125,5574641045,56,Back,5574641047,285,,,,,,,,,,,,,,,,,7t90qi8vml1rdscbbwy0wbuuh,Brandon Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2787051111,125,7,1,15,25,12ksg0e6d70senzilsic40fzl,1,74.6,12.2,2025-03-11T14:15:34.858Z,2025-03-11T14:15:37Z,5574641069,56,Right,5574641071,286,,5574641073,233,173,,,,,,,,,,,,,,,,daflma7990pzvp9o2ebnzi1as,Vinith Venkatesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2787051121,126,1,1,15,27,12ksg0e6d70senzilsic40fzl,1,68.1,23.9,2025-03-11T14:15:36.592Z,2025-03-11T14:15:42Z,5574641141,140,57.1,5574641147,213,2,5574641143,141,61.1,5574641145,212,27.8,5574641139,56,Center,,,,,,,,,,c22j2xs6nnyho3hixmh0txo9g,Lalremtluanga Fanai,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2787051133,127,1,1,15,32,12ksg0e6d70senzilsic40fzl,1,59.8,51.3,2025-03-11T14:15:42.044Z,2025-03-11T14:15:46Z,5574641209,140,48,5574641213,212,12.4,5574641215,213,3.17,5574641211,141,50.7,5574641207,56,Back,,,,,,,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2787051139,128,1,1,15,36,12ksg0e6d70senzilsic40fzl,1,48.9,48.5,2025-03-11T14:15:46.043Z,2025-03-11T14:15:47Z,5574641241,213,4.27,5574641239,212,12.3,5574641233,56,Back,5574641237,141,32.1,5574641235,140,43.9,,,,,,,,,,52hvmgmgja56sqj0zga4tvk5x,Aleksandar Jovanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2787051147,129,1,1,15,38,12ksg0e6d70senzilsic40fzl,1,43.9,32.1,2025-03-11T14:15:47.574Z,2025-03-11T14:15:50Z,5574641309,213,1.58,5574641305,141,54.9,5574641303,140,43.7,5574641301,56,Back,5574641307,212,15.5,,,,,,,,,,183r263z06eesonzbta557ys5,Rahul Bheke,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2787051167,130,1,1,15,41,12ksg0e6d70senzilsic40fzl,1,46.7,58.1,2025-03-11T14:15:50.542Z,2025-03-11T14:15:53Z,5574641405,56,Left,5574641415,1,,5574641413,213,0.89,5574641409,141,94.7,5574641411,212,32.1,5574641407,140,66,,,,,,,52hvmgmgja56sqj0zga4tvk5x,Aleksandar Jovanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2787051187,131,1,1,15,45,12ksg0e6d70senzilsic40fzl,1,64.7,95.7,2025-03-11T14:15:54.760Z,2025-03-11T14:15:57Z,5574641543,141,89.1,5574641547,213,5.8,5574641545,212,9.6,5574641541,140,72.8,5574641539,56,Left,,,,,,,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2787051195,132,1,1,15,48,12ksg0e6d70senzilsic40fzl,1,74.7,96.2,2025-03-11T14:15:57.681Z,2025-03-11T14:16:01Z,5574641593,213,3.02,5574641587,140,63.4,5574641591,212,12,5574641589,141,98.3,5574641585,56,Left,,,,,,,,,,de6woepvuggpm1z2cwz1nbmne,Suresh Singh Wangjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2787051213,133,1,1,15,51,12ksg0e6d70senzilsic40fzl,1,63.6,97.4,2025-03-11T14:16:01.102Z,2025-03-11T14:16:04Z,5574641647,140,49.2,5574641653,213,3.91,5574641645,56,Back,5574641651,212,21.1,5574641649,141,75.7,,,,,,,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2787051217,134,1,1,15,54,12ksg0e6d70senzilsic40fzl,1,53,75.9,2025-03-11T14:16:04.180Z,2025-03-11T14:16:05Z,5574641689,213,5.4,5574641681,56,Center,5574641685,141,66.4,5574641687,212,8.4,5574641683,140,58.1,,,,,,,,,,52hvmgmgja56sqj0zga4tvk5x,Aleksandar Jovanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
