id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,assist,qualifier/12/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,keyPass,qualifier/10/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value,qualifier/18/value,qualifier/16/value,teamName,Position
2786763533,403,1,2,47,46,335mseh7gazfrf4eu6w9htw6i,1,57.2,28.9,2025-03-10T15:06:40.930Z,2025-03-10T15:06:42Z,5573015841,141,50,5573015845,213,2.08,5573015839,140,49.5,5573015837,56,Back,5573015843,212,16.5,,,,,,,,,,8mvj2wqfdt16tj8vn162q0fvu,Bikash Singh Sagolsem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786763599,404,1,2,47,48,335mseh7gazfrf4eu6w9htw6i,1,47.8,51.6,2025-03-10T15:06:42.743Z,2025-03-10T15:06:51Z,5573016189,212,12,5573016185,140,43.9,5573016187,141,68.2,5573016191,213,1.92,5573016183,56,Back,,,,,,,,,,5nzjwpjfso7bmwo37f92jl3ze,Mirjalol Kasimov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786763603,405,3,2,47,56,335mseh7gazfrf4eu6w9htw6i,0,57.1,86.9,2025-03-10T15:06:50.873Z,2025-03-10T15:06:52Z,5573016211,56,Left,5573016223,233,370,5573016213,286,,,,,,,,,,,,,,,,,5rd9832gct7uy0acodmor8b11,Florent Ogier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786763591,370,7,2,47,56,8uacz8yrceknwsreon4rb5i8o,0,46.8,14.4,2025-03-10T15:06:50.874Z,2025-03-10T15:06:52Z,5573016217,233,405,5573016149,285,,5573016147,56,Back,,,,,,,,,,,,,,,,bwiqj25qbrcc2xhc8faqb44wl,Ezequiel Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2786763607,406,61,2,47,57,335mseh7gazfrf4eu6w9htw6i,1,49.4,84.2,2025-03-10T15:06:52.352Z,2025-03-10T15:06:52Z,5573016231,56,Back,,,,,,,,,,,,,,,,,,,,,,5rd9832gct7uy0acodmor8b11,Florent Ogier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786763631,407,1,2,48,0,335mseh7gazfrf4eu6w9htw6i,1,37.1,90.2,2025-03-10T15:06:54.930Z,2025-03-10T15:07:00Z,5573016401,212,35.6,5573016393,155,,5573016397,140,70.9,5573016403,213,0.07,5573016399,141,93.6,5573016405,1,,5573016395,56,Left,,,,9j7ldugih7jluatsnjb1jcgd1,Zodingliana Ralte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786763633,408,50,2,48,5,335mseh7gazfrf4eu6w9htw6i,1,72.8,91.8,2025-03-10T15:07:00.195Z,2025-03-10T15:07:03Z,5573016413,56,Left,5573016491,233,371,5573016415,286,,,,,,,,,,,,,,,,,b9o23q2u9ehavlom8bb7op42d,Marc Andre Schmerböck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786763645,371,7,2,48,5,8uacz8yrceknwsreon4rb5i8o,1,25.7,8.4,2025-03-10T15:07:00.196Z,2025-03-10T15:07:03Z,5573016475,233,408,5573016469,285,,5573016467,56,Back,,,,,,,,,,,,,,,,1i4qgopfzsr2xyfs93kjtcvai,Khaiminthang Lhungdim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2786763647,372,50,2,48,6,8uacz8yrceknwsreon4rb5i8o,1,27.2,8.2,2025-03-10T15:07:00.850Z,2025-03-10T15:07:09Z,5573016535,233,409,5573016471,56,Back,5573016473,285,,,,,,,,,,,,,,,,,1csytueiqmph9zm2p58ww333e,Ricky Shabong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2786763659,409,7,2,48,6,335mseh7gazfrf4eu6w9htw6i,1,71.2,92,2025-03-10T15:07:00.851Z,2025-03-10T15:07:06Z,5573016531,233,372,5573016527,56,Left,5573016529,286,,,,,,,,,,,,,,,,,b9o23q2u9ehavlom8bb7op42d,Marc Andre Schmerböck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786763661,410,4,2,48,10,335mseh7gazfrf4eu6w9htw6i,1,74.2,94.1,2025-03-10T15:07:04.839Z,2025-03-10T15:54:42Z,5573016543,13,,5573016551,286,,5573080101,233,373,5573016545,56,Left,5573016549,265,,5573016547,152,,,,,,,,b9o23q2u9ehavlom8bb7op42d,Marc Andre Schmerböck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786763679,373,4,2,48,10,8uacz8yrceknwsreon4rb5i8o,0,25.2,6,2025-03-10T15:07:04.840Z,2025-03-10T15:54:41Z,5573016631,56,Back,5573016637,285,,5573016629,13,,5573016633,152,,5573080105,233,410,5573016635,265,,,,,,,,1csytueiqmph9zm2p58ww333e,Ricky Shabong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2786763861,411,1,2,48,50,335mseh7gazfrf4eu6w9htw6i,1,72.5,91.8,2025-03-10T15:07:44.443Z,2025-03-10T15:08:50Z,5573017711,212,33.9,5573017701,155,,5573017699,5,,5573017707,140,88.9,5573019101,210,15,5573017715,1,,5573017705,56,Center,5573017703,152,,5nzjwpjfso7bmwo37f92jl3ze,Mirjalol Kasimov,5573019103,154,,5573017713,213,5.24,5573017709,141,5573017697,2,,,,,,,,,,,,,,,1,48.8,,,,,,,,,,Mohammedan SC,
2786764103,383,44,2,48,59,8uacz8yrceknwsreon4rb5i8o,0,11.6,49.1,2025-03-10T15:07:53.460Z,2025-03-10T15:08:53Z,5573019057,56,Back,5573019079,233,412,5573019059,285,,,,,,,,,,,,,,,,,ciydd242v6efvzsqd2hxqvwus,Pramveer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2786763889,412,44,2,49,0,335mseh7gazfrf4eu6w9htw6i,1,88.4,50.9,2025-03-10T15:07:54.459Z,2025-03-10T15:08:53Z,5573017867,286,,5573019071,233,383,5573017865,56,Center,,,,,,,,,,,,,,,,cnea18p2z4830dwkn0kcp9pii,Manvir Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786763891,413,15,2,49,1,335mseh7gazfrf4eu6w9htw6i,1,89.1,49.1,2025-03-10T15:07:55.765Z,2025-03-10T15:08:51Z,5573019119,146,98.1,5573019109,154,,5573018903,24,,5573017873,56,Center,5573018909,328,,5573019117,103,9.5,5573019111,55,411,5573019125,233,374,cnea18p2z4830dwkn0kcp9pii,Manvir Singh,5573018905,15,,5573019107,29,,5573019121,147,5573019115,102,48.9,5573019105,78,5573017871,17,,,,,,,,,,,49.1,,,,,,,,,,Mohammedan SC,
2786763871,374,10,2,49,1,8uacz8yrceknwsreon4rb5i8o,1,0.9,49.4,2025-03-10T15:07:55.865Z,2025-03-10T15:08:51Z,5573017775,182,,5573019129,233,413,5573017835,177,,5573017777,56,Back,5573017773,178,,,,,,,,,,,1uvpqxrzxnjfb790p5t1mjztg,Muheet Shabir Khan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,Goalkeeper
2786763885,375,52,2,49,1,8uacz8yrceknwsreon4rb5i8o,1,0.9,49.4,2025-03-10T15:07:55.875Z,2025-03-10T15:07:59Z,,,,,,,,,,,,,,,,,,,,,,,,,1uvpqxrzxnjfb790p5t1mjztg,Muheet Shabir Khan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,Goalkeeper
2786763905,376,1,2,49,6,8uacz8yrceknwsreon4rb5i8o,1,7.2,44.9,2025-03-10T15:08:01.225Z,2025-03-10T15:08:08Z,5573017993,212,40.9,5573017997,1,,5573017991,141,11.4,5573017987,56,Back,5573018113,189,,5573017989,140,39.5,5573017985,123,,5573017995,213,5.69,1uvpqxrzxnjfb790p5t1mjztg,Muheet Shabir Khan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,Goalkeeper
2786763907,377,50,2,49,9,8uacz8yrceknwsreon4rb5i8o,1,56.2,5.6,2025-03-10T15:08:03.645Z,2025-03-10T15:08:07Z,5573018045,233,414,5573018007,56,Right,5573018009,286,,,,,,,,,,,,,,,,,1i4qgopfzsr2xyfs93kjtcvai,Khaiminthang Lhungdim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2786763913,414,7,2,49,9,335mseh7gazfrf4eu6w9htw6i,1,43.8,94.4,2025-03-10T15:08:03.646Z,2025-03-10T15:08:06Z,5573018033,56,Back,5573018035,285,,5573018037,233,377,5573018031,167,,,,,,,,,,,,,,5nzjwpjfso7bmwo37f92jl3ze,Mirjalol Kasimov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786763919,415,5,2,49,10,335mseh7gazfrf4eu6w9htw6i,0,44.7,102,2025-03-10T15:08:04.911Z,2025-03-10T15:08:08Z,5573018077,347,,5573018123,233,378,5573018075,56,Back,,,,,,,,,,,,,,,,5nzjwpjfso7bmwo37f92jl3ze,Mirjalol Kasimov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786763925,378,5,2,49,10,8uacz8yrceknwsreon4rb5i8o,1,54.4,-2,2025-03-10T15:08:04.954Z,2025-03-10T15:08:09Z,5573018107,56,Right,5573018109,347,,5573018119,233,415,,,,,,,,,,,,,,,,1i4qgopfzsr2xyfs93kjtcvai,Khaiminthang Lhungdim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2786764003,379,1,2,49,32,8uacz8yrceknwsreon4rb5i8o,0,60,0,2025-03-10T15:08:26.856Z,2025-03-10T15:08:28Z,5573018493,140,73.5,5573018491,56,Right,5573018497,212,15,5573018499,213,0.33,5573018489,107,,5573018495,141,5.8,,,,,,,1i4qgopfzsr2xyfs93kjtcvai,Khaiminthang Lhungdim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2786764019,416,1,2,49,35,335mseh7gazfrf4eu6w9htw6i,1,18.4,92.7,2025-03-10T15:08:29.754Z,2025-03-10T15:08:32Z,5573018623,141,84.5,5573018629,1,,5573018627,213,5.88,5573018621,140,30.9,5573018617,157,,5573018625,212,14.3,5573018619,56,Back,,,,51kwsfsllwjzbvbuibze1ilg4,Vanlalzuidika Chhakchhuak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786764021,417,44,2,49,37,335mseh7gazfrf4eu6w9htw6i,1,35.6,81,2025-03-10T15:08:31.988Z,2025-03-10T15:08:33Z,5573018633,56,Back,5573018667,233,380,5573018635,285,,,,,,,,,,,,,,,,,b9o23q2u9ehavlom8bb7op42d,Marc Andre Schmerböck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786764031,380,44,2,49,37,8uacz8yrceknwsreon4rb5i8o,0,66,17.8,2025-03-10T15:08:31.989Z,2025-03-10T15:08:33Z,5573018663,56,Right,5573018665,286,,5573018677,233,417,,,,,,,,,,,,,,,,1csytueiqmph9zm2p58ww333e,Ricky Shabong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2786764029,418,1,2,49,37,335mseh7gazfrf4eu6w9htw6i,0,30.9,84.5,2025-03-10T15:08:32.395Z,2025-03-10T15:08:32Z,5573018647,3,,5573018649,168,,5573018655,141,83.9,5573018653,140,31.7,5573018659,213,5.83,5573018651,56,Back,5573018657,212,0.9,,,,b9o23q2u9ehavlom8bb7op42d,Marc Andre Schmerböck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786764033,381,61,2,49,38,8uacz8yrceknwsreon4rb5i8o,1,62.9,20.1,2025-03-10T15:08:32.831Z,2025-03-10T15:08:39Z,5573018685,56,Right,,,,,,,,,,,,,,,,,,,,,,1csytueiqmph9zm2p58ww333e,Ricky Shabong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2786764047,382,4,2,49,39,8uacz8yrceknwsreon4rb5i8o,1,66.6,15.2,2025-03-10T15:08:33.753Z,2025-03-10T15:08:38Z,5573018781,286,,5573018785,233,419,5573018773,13,,5573018777,152,,5573018779,265,,5573018775,56,Right,,,,,,,1csytueiqmph9zm2p58ww333e,Ricky Shabong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2786764035,419,4,2,49,39,335mseh7gazfrf4eu6w9htw6i,0,33.4,84.8,2025-03-10T15:08:33.754Z,2025-03-10T15:08:38Z,5573018703,265,,5573018701,152,,5573018699,56,Back,5573018697,13,,5573018705,285,,5573018795,233,382,,,,,,,b9o23q2u9ehavlom8bb7op42d,Marc Andre Schmerböck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786764259,384,1,2,50,24,8uacz8yrceknwsreon4rb5i8o,0,65.7,11.6,2025-03-10T15:09:19.304Z,2025-03-10T15:09:21Z,5573019973,56,Center,5573019981,213,0.68,5573019979,212,42.6,5573019965,5,,5573019983,1,,5573019971,152,,5573019977,141,51,5573019975,140,97.2,bwiqj25qbrcc2xhc8faqb44wl,Ezequiel Vidal,5573019969,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2786764263,420,52,2,50,27,335mseh7gazfrf4eu6w9htw6i,1,5.2,49.4,2025-03-10T15:09:21.705Z,2025-03-10T15:09:21Z,,,,,,,,,,,,,,,,,,,,,,,,,36coytybrizxbjsnpc0y4ojro,Padam Chettri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,Goalkeeper
2786764305,421,1,2,50,30,335mseh7gazfrf4eu6w9htw6i,1,9.6,46.4,2025-03-10T15:09:24.643Z,2025-03-10T15:09:34Z,5573020269,199,,5573020275,141,4,5573020279,213,5.84,5573020271,56,Right,5573020277,212,67.2,5573020273,140,67.4,5573020281,1,,,,,36coytybrizxbjsnpc0y4ojro,Padam Chettri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,Goalkeeper
2786764307,422,4,2,50,39,335mseh7gazfrf4eu6w9htw6i,1,69.4,16.6,2025-03-10T15:09:34.267Z,2025-03-10T15:10:11Z,5573020315,56,Right,5573020375,233,385,5573020319,286,,5573020317,152,,5573020311,13,,5573020313,295,,,,,,,,51kwsfsllwjzbvbuibze1ilg4,Vanlalzuidika Chhakchhuak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786764317,385,4,2,50,39,8uacz8yrceknwsreon4rb5i8o,0,30.6,83.4,2025-03-10T15:09:34.268Z,2025-03-10T15:10:11Z,5573020381,233,422,5573020373,285,,5573021063,295,,5573020367,56,Back,5573020369,152,,5573020365,13,,,,,,,,1csytueiqmph9zm2p58ww333e,Ricky Shabong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2786764447,423,1,2,51,18,335mseh7gazfrf4eu6w9htw6i,0,69.8,13.5,2025-03-10T15:10:13.188Z,2025-03-10T15:10:14Z,5573021121,141,46.9,5573021115,152,,5573021123,212,30.6,5573021119,140,89.3,5573021111,5,,5573021125,213,0.84,5573021117,56,Center,5573021113,155,,b9o23q2u9ehavlom8bb7op42d,Marc Andre Schmerböck,5573021109,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786764449,386,12,2,51,20,8uacz8yrceknwsreon4rb5i8o,1,8.8,56.4,2025-03-10T15:10:14.568Z,2025-03-10T15:10:18Z,5573021135,213,2.31,5573021151,167,,5573021133,212,16,5573021201,15,,5573021129,140,0,5573021127,56,Back,5573021131,141,73.8,,,,2n6c8ciuley3hz0fnt6gn4zpx,Luka Majcen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2786764453,387,6,2,51,20,8uacz8yrceknwsreon4rb5i8o,0,4.6,63.4,2025-03-10T15:10:15.225Z,2025-03-10T15:10:17Z,5573021157,56,Back,5573021159,73,,5573021165,233,424,,,,,,,,,,,,,,,,2n6c8ciuley3hz0fnt6gn4zpx,Luka Majcen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2786764451,424,6,2,51,20,335mseh7gazfrf4eu6w9htw6i,1,98.5,31.4,2025-03-10T15:10:15.391Z,2025-03-10T15:10:17Z,5573021155,75,,5573021161,233,387,5573021153,56,Center,,,,,,,,,,,,,,,,b9o23q2u9ehavlom8bb7op42d,Marc Andre Schmerböck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786764553,425,1,2,51,41,335mseh7gazfrf4eu6w9htw6i,0,99.5,0.5,2025-03-10T15:10:35.906Z,2025-03-10T15:10:37Z,5573021705,213,1.65,5573021695,140,97,5573021685,2,,5573021691,223,,5573021687,6,,5573021699,141,50.7,5573021689,155,,5573021707,1,,b9o23q2u9ehavlom8bb7op42d,Marc Andre Schmerböck,5573021703,212,34.2,5573021693,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786764571,388,11,2,51,49,8uacz8yrceknwsreon4rb5i8o,1,3.8,49.9,2025-03-10T15:10:44.136Z,2025-03-10T15:10:48Z,5573021829,88,,5573021827,56,Back,,,,,,,,,,,,,,,,,,,1uvpqxrzxnjfb790p5t1mjztg,Muheet Shabir Khan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,Goalkeeper
2786764615,389,1,2,51,58,8uacz8yrceknwsreon4rb5i8o,0,3.9,48.2,2025-03-10T15:10:53.032Z,2025-03-10T15:10:56Z,5573022055,212,58.1,5573022049,56,Center,5573022047,199,,5573022051,140,56.4,5573022057,213,0.32,5573022059,1,,5573022097,189,,5573022053,141,75,1uvpqxrzxnjfb790p5t1mjztg,Muheet Shabir Khan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,Goalkeeper
2786764619,426,1,2,52,1,335mseh7gazfrf4eu6w9htw6i,0,49.1,14.8,2025-03-10T15:10:56.296Z,2025-03-10T15:11:09Z,5573022355,141,22.5,5573022359,213,0.86,5573022109,56,Center,5573022357,212,6.9,5573022353,140,53.4,,,,,,,,,,51kwsfsllwjzbvbuibze1ilg4,Vanlalzuidika Chhakchhuak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786764629,390,3,2,52,3,8uacz8yrceknwsreon4rb5i8o,1,46.4,67,2025-03-10T15:10:58.327Z,2025-03-10T15:11:03Z,5573022221,56,Back,5573022225,233,427,5573022223,286,,,,,,,,,,,,,,,,,1csytueiqmph9zm2p58ww333e,Ricky Shabong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2786764621,427,45,2,52,3,335mseh7gazfrf4eu6w9htw6i,0,55.2,33.8,2025-03-10T15:10:58.327Z,2025-03-10T15:11:52Z,5573022117,285,,5573022115,56,Center,5573022233,233,390,,,,,,,,,,,,,,,,8mvj2wqfdt16tj8vn162q0fvu,Bikash Singh Sagolsem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786764637,391,1,2,52,7,8uacz8yrceknwsreon4rb5i8o,1,42.8,63,2025-03-10T15:11:02.296Z,2025-03-10T15:11:04Z,5573022285,212,35.7,5573022283,141,38,5573022279,56,Center,5573022289,1,,5573022281,140,72.7,5573022287,213,5.79,,,,,,,1csytueiqmph9zm2p58ww333e,Ricky Shabong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2786764685,428,61,2,52,8,335mseh7gazfrf4eu6w9htw6i,0,21.6,61.8,2025-03-10T15:11:02.982Z,2025-03-10T15:11:23Z,5573022631,56,Back,,,,,,,,,,,,,,,,,,,,,,9j7ldugih7jluatsnjb1jcgd1,Zodingliana Ralte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786764711,429,51,2,52,9,335mseh7gazfrf4eu6w9htw6i,1,21.7,62.1,2025-03-10T15:11:04.388Z,2025-03-10T15:11:42Z,5573022917,170,-1,,,,,,,,,,,,,,,,,,,,,,9j7ldugih7jluatsnjb1jcgd1,Zodingliana Ralte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786764639,392,1,2,52,10,8uacz8yrceknwsreon4rb5i8o,0,57.4,30.5,2025-03-10T15:11:04.456Z,2025-03-10T15:12:19Z,5573022323,213,0.37,5573022317,140,73.6,5573022319,141,40.1,5573022321,212,18.2,5573022315,56,Center,,,,,,,,,,bwiqj25qbrcc2xhc8faqb44wl,Ezequiel Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2786764641,393,16,2,52,11,8uacz8yrceknwsreon4rb5i8o,1,85,48.4,2025-03-10T15:11:05.880Z,2025-03-10T15:12:02Z,5573022331,56,Center,5573023569,231,49.1,5573022329,17,,5573023563,328,,5573023559,103,3.2,5573023555,80,,5573022327,22,,5573023567,230,93.3,2n6c8ciuley3hz0fnt6gn4zpx,Luka Majcen,5573023561,214,,5573022845,375,52:10.5,5573023565,458,5573023557,102,47.4,5573022837,20,5573022841,374,,,,,,11:04.9,,,,,,,,,,,,,,,Punjab FC,
2786764867,430,1,2,53,13,335mseh7gazfrf4eu6w9htw6i,1,50.3,49.9,2025-03-10T15:12:07.776Z,2025-03-10T15:12:11Z,5573023809,56,Back,5573023813,141,58.7,5573023811,140,35.8,5573023817,213,2.77,5573023819,279,G,5573023815,212,16.4,,,,,,,cnea18p2z4830dwkn0kcp9pii,Manvir Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786764869,431,61,2,53,16,335mseh7gazfrf4eu6w9htw6i,1,36.3,56.6,2025-03-10T15:12:11.136Z,2025-03-10T15:12:12Z,5573023843,189,,5573023825,56,Back,,,,,,,,,,,,,,,,,,,111rps7bzz2212jh5g8io7xn8,Lalrinfela Khiangte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786764875,432,4,2,53,20,335mseh7gazfrf4eu6w9htw6i,1,62.7,20.1,2025-03-10T15:12:14.917Z,2025-03-10T15:14:14Z,5573023899,56,Right,5573023905,286,,5573024345,233,394,5573023897,13,,5573023901,152,,5573023903,265,,,,,,,,evsrix4aokl5o7dlx9zc41h49,França,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786764909,394,4,2,53,20,8uacz8yrceknwsreon4rb5i8o,0,37.3,79.9,2025-03-10T15:12:14.918Z,2025-03-10T15:14:24Z,5573024055,13,,5573024061,265,,5573024063,285,,5573024349,233,432,5573024059,152,,5573024057,56,Back,,,,,,,1csytueiqmph9zm2p58ww333e,Ricky Shabong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2786764889,433,1,2,53,21,335mseh7gazfrf4eu6w9htw6i,1,60.7,22.5,2025-03-10T15:12:16.198Z,2025-03-10T15:12:18Z,5573023973,212,13.1,5573023965,152,,5573023971,141,3.4,5573023963,5,,5573023969,140,62.6,5573023975,213,4.86,5573023967,56,Right,,,,evsrix4aokl5o7dlx9zc41h49,França,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786764901,434,1,2,53,23,335mseh7gazfrf4eu6w9htw6i,1,62.2,4.4,2025-03-10T15:12:18.385Z,2025-03-10T15:12:40Z,5573024019,140,60.8,5573024025,213,1.87,5573024017,56,Right,5573024023,212,4.9,5573024021,141,11.3,5573024433,210,15,,,,,,,51kwsfsllwjzbvbuibze1ilg4,Vanlalzuidika Chhakchhuak,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,Mohammedan SC,
2786764923,395,45,2,53,26,8uacz8yrceknwsreon4rb5i8o,0,34,89.8,2025-03-10T15:12:21.135Z,2025-03-10T15:12:41Z,5573024141,285,,5573024483,233,435,5573024139,56,Back,,,,,,,,,,,,,,,,cqwjl27qlms7fxa3edgkvpr6d,Asmir Suljić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2786764935,435,3,2,53,26,335mseh7gazfrf4eu6w9htw6i,1,67.8,10,2025-03-10T15:12:21.135Z,2025-03-10T15:12:41Z,5573024479,233,395,5573024217,56,Right,5573024219,286,,,,,,,,,,,,,,,,,5nzjwpjfso7bmwo37f92jl3ze,Mirjalol Kasimov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786764937,436,15,2,53,33,335mseh7gazfrf4eu6w9htw6i,1,67,23.3,2025-03-10T15:12:28.244Z,2025-03-10T15:12:41Z,5573024445,102,52.5,5573024225,22,,5573024451,146,96.9,5573024457,233,396,5573024435,72,,5573024441,55,434,5573024447,103,17.7,5573024227,19,,5nzjwpjfso7bmwo37f92jl3ze,Mirjalol Kasimov,5573024437,76,,5573024453,147,47.1,5573024449,215,5573024229,56,Center,5573024439,29,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786764939,396,10,2,53,33,8uacz8yrceknwsreon4rb5i8o,1,1.4,48.1,2025-03-10T15:12:28.344Z,2025-03-10T15:12:41Z,5573024273,56,Back,5573024473,233,436,5573024271,182,,5573024305,177,,5573024269,178,,,,,,,,,,,1uvpqxrzxnjfb790p5t1mjztg,Muheet Shabir Khan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,Goalkeeper
2786764943,397,52,2,53,36,8uacz8yrceknwsreon4rb5i8o,1,1.4,48.1,2025-03-10T15:12:30.785Z,2025-03-10T15:12:32Z,,,,,,,,,,,,,,,,,,,,,,,,,1uvpqxrzxnjfb790p5t1mjztg,Muheet Shabir Khan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,Goalkeeper
2786764979,398,1,2,53,49,8uacz8yrceknwsreon4rb5i8o,0,5.6,43.9,2025-03-10T15:12:43.943Z,2025-03-10T15:12:46Z,5573024597,1,,5573024587,56,Center,5573024591,141,27.6,5573024589,140,60.2,5573024585,199,,5573024595,213,6.09,5573024593,212,58.4,,,,1uvpqxrzxnjfb790p5t1mjztg,Muheet Shabir Khan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,Goalkeeper
