id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/9/value,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,,teamName,Position
2775658401,718,44,2,72,48,ajwqetklk0m22x7ifsjax5yi,1,67.7,90.8,2025-02-13T15:31:55.155Z,2025-02-13T17:02:38Z,5512382897,56,Left,5512382901,286,,5512382949,233,642,,,,,,,,,,,,,,,,a1rjrfrukdqfztu8c9l88wduc,Muhammed Uvais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775658407,642,44,2,72,48,7xo09xnh3y03lyai6azr77fo0,0,32.3,9.2,2025-02-13T15:31:55.156Z,2025-02-13T17:02:38Z,5512382925,56,Back,5512382959,233,718,5512382927,285,,,,,,,,,,,,,,,,,xm1pai2cllklkwkgpb7n5mmt,Néstor Albiach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775658403,719,8,2,72,48,ajwqetklk0m22x7ifsjax5yi,1,63.2,90.5,2025-02-13T15:31:55.572Z,2025-02-13T15:31:56Z,5512382905,56,Left,5512382921,15,,,,,,,,,,,,,,,,,,,,a1rjrfrukdqfztu8c9l88wduc,Muhammed Uvais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775658419,720,49,2,72,50,ajwqetklk0m22x7ifsjax5yi,1,64.6,71.7,2025-02-13T15:31:57.218Z,2025-02-13T15:31:58Z,,,,,,,,,,,,,,,,,,,,,,,,,3vdeg67iuouaj5rfdrnh14h5h,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775658423,721,1,2,72,51,ajwqetklk0m22x7ifsjax5yi,0,63.8,78.5,2025-02-13T15:31:58.747Z,2025-02-13T15:31:59Z,5512383015,140,82.4,5512383021,213,6.05,5512383013,56,Center,5512383017,141,71.8,5512383019,212,20.1,,,,,,,,,,3vdeg67iuouaj5rfdrnh14h5h,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775658453,643,12,2,72,53,7xo09xnh3y03lyai6azr77fo0,1,18.5,32.8,2025-02-13T15:32:00.319Z,2025-02-13T15:32:07Z,5512383155,56,Back,5512383163,213,0.61,5512383161,212,10.6,5512383159,141,41.8,5512383157,140,26.8,,,,,,,,,,dq2edinn9zcsx9ztdmkw33l61,Asheer Akhtar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775658441,722,1,2,72,54,ajwqetklk0m22x7ifsjax5yi,1,68.6,63.3,2025-02-13T15:32:01.834Z,2025-02-13T15:32:05Z,5512383095,140,62,5512383099,212,22.3,5512383101,213,4.4,5512383093,56,Center,5512383097,141,32.2,,,,,,,,,,88x8tqxamao1dzdfz5libluui,Javi Siverio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775658445,723,1,2,72,58,ajwqetklk0m22x7ifsjax5yi,0,63.1,28.2,2025-02-13T15:32:04.987Z,2025-02-13T15:32:06Z,5512383121,213,5.31,5512383119,212,14.2,5512383113,56,Right,5512383117,141,11,5512383115,140,70.7,,,,,,,,,,1ilh1vogo8mggj0vhf2oknswk,Nikhil Barla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775658457,644,8,2,73,0,7xo09xnh3y03lyai6azr77fo0,1,23,96.8,2025-02-13T15:32:07.502Z,2025-02-13T15:32:07Z,5512383177,56,Back,,,,,,,,,,,,,,,,,,,,,,31a4sn8saxhfnh57j7c1yy2ac,Buanthanglun Samte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775658469,645,5,2,73,1,7xo09xnh3y03lyai6azr77fo0,0,24.2,100.6,2025-02-13T15:32:08.158Z,2025-02-13T15:56:41Z,5512383203,56,Back,5512383407,233,724,5512383205,347,,,,,,,,,,,,,,,,,31a4sn8saxhfnh57j7c1yy2ac,Buanthanglun Samte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775658483,724,5,2,73,1,ajwqetklk0m22x7ifsjax5yi,1,75.8,-0.6,2025-02-13T15:32:08.158Z,2025-02-13T17:06:14Z,5512383387,56,Right,5512383391,233,645,5512383389,347,,,,,,,,,,,,,,,,,1ilh1vogo8mggj0vhf2oknswk,Nikhil Barla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775658489,725,1,2,73,13,ajwqetklk0m22x7ifsjax5yi,0,82.1,0,2025-02-13T15:32:20.643Z,2025-02-13T15:32:22Z,5512383433,213,0.84,5512383425,56,Right,5512383431,212,20.2,5512383427,140,94.9,5512383423,107,,5512383429,141,20.3,,,,,,,1ilh1vogo8mggj0vhf2oknswk,Nikhil Barla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775658495,646,49,2,73,16,7xo09xnh3y03lyai6azr77fo0,1,5.7,80.3,2025-02-13T15:32:23.870Z,2025-02-13T15:32:24Z,,,,,,,,,,,,,,,,,,,,,,,,,31a4sn8saxhfnh57j7c1yy2ac,Buanthanglun Samte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775658499,726,61,2,73,17,ajwqetklk0m22x7ifsjax5yi,1,94,18.6,2025-02-13T15:32:24.536Z,2025-02-13T15:32:24Z,5512383479,56,Right,,,,,,,,,,,,,,,,,,,,,,3vdeg67iuouaj5rfdrnh14h5h,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775658507,647,1,2,73,19,7xo09xnh3y03lyai6azr77fo0,0,4.7,83.6,2025-02-13T15:32:25.935Z,2025-02-13T15:32:30Z,5512383519,213,6.08,5512383513,140,9,5512383517,212,4.6,5512383511,56,Back,5512383521,1,,5512383515,141,82.2,5512383509,157,,,,,31a4sn8saxhfnh57j7c1yy2ac,Buanthanglun Samte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775658533,727,1,2,73,25,ajwqetklk0m22x7ifsjax5yi,1,76,6.8,2025-02-13T15:32:32.010Z,2025-02-13T15:32:33Z,5512383685,140,63.1,5512383683,56,Right,5512383687,141,20.6,5512383691,213,2.54,5512383689,212,16.5,,,,,,,,,,1ilh1vogo8mggj0vhf2oknswk,Nikhil Barla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775658537,728,1,2,73,26,ajwqetklk0m22x7ifsjax5yi,1,63.1,20.6,2025-02-13T15:32:33.082Z,2025-02-13T15:32:34Z,5512383711,141,15.6,5512383715,213,3.33,5512383707,56,Back,5512383709,140,45.8,5512383713,212,18.5,,,,,,,,,,2z2u1jd91uyccw2pn5qoiti0a,Mobashir Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775658551,729,1,2,73,27,ajwqetklk0m22x7ifsjax5yi,1,45.8,16.2,2025-02-13T15:32:34.546Z,2025-02-13T15:32:54Z,5512384097,210,15,5512383811,213,0.19,5512383801,155,,5512383813,1,,5512383805,140,85.5,5512383807,141,27.9,5512383803,56,Center,5512383809,212,42.4,14w76iqim5kly2adzwc9n6wgl,Pratik Chaudhari,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775658553,730,15,2,73,31,ajwqetklk0m22x7ifsjax5yi,1,86,28.9,2025-02-13T15:32:38.090Z,2025-02-13T15:32:56Z,5512384107,102,46.5,5512384103,55,729,5512383817,22,,5512384101,29,,5512384079,82,,5512384099,80,,5512384115,230,99.1,5512383821,56,Center,e2kge0d4o0jg6ndxsq0tm0x9m,Jordan Murray,5512384109,103,19,5512384117,231,,5512384129,233,5512384113,147,34.7,5512383819,63,,5512384075,20,,5512384111,146,90.6,46.2,,,,648,,,,,,,,,Jamshedpur FC,
2775658547,648,10,2,73,31,7xo09xnh3y03lyai6azr77fo0,1,9.4,65.3,2025-02-13T15:32:38.190Z,2025-02-13T15:32:56Z,5512384139,233,730,5512383781,56,Back,5512383779,94,,,,,,,,,,,,,,,,,awmnvgz0piarvn8o7b7zk57f9,Míchel Zabaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775658563,731,1,2,73,33,ajwqetklk0m22x7ifsjax5yi,0,89.4,18,2025-02-13T15:32:40.874Z,2025-02-13T15:32:43Z,5512383889,236,,5512383887,213,1.04,5512383883,141,20.9,5512383895,286,,5512383885,212,2.3,5512383881,140,90.5,5512383891,233,649,5512383875,2,,1ilh1vogo8mggj0vhf2oknswk,Nikhil Barla,5512383877,155,,5512383879,56,,,,,,,,,,,,,,,,Right,,,,,,,,,,,,,Jamshedpur FC,
2775658559,649,12,2,73,34,7xo09xnh3y03lyai6azr77fo0,1,7.6,80.3,2025-02-13T15:32:40.974Z,2025-02-13T15:32:45Z,5512383873,56,Back,5512383917,233,731,5512383871,185,,,,,,,,,,,,,,,,,31a4sn8saxhfnh57j7c1yy2ac,Buanthanglun Samte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775658561,650,6,2,73,34,7xo09xnh3y03lyai6azr77fo0,0,8.4,79.8,2025-02-13T15:32:41.918Z,2025-02-13T15:55:54Z,5512383913,75,,5512383929,233,732,5512383911,56,Back,,,,,,,,,,,,,,,,31a4sn8saxhfnh57j7c1yy2ac,Buanthanglun Samte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775658567,732,6,2,73,34,ajwqetklk0m22x7ifsjax5yi,1,91.6,20.2,2025-02-13T15:32:41.918Z,2025-02-13T15:55:53Z,5512383921,75,,5512383923,233,650,5512383919,56,Right,,,,,,,,,,,,,,,,1ilh1vogo8mggj0vhf2oknswk,Nikhil Barla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775658635,733,1,2,73,59,ajwqetklk0m22x7ifsjax5yi,1,99.5,0.5,2025-02-13T15:33:06.756Z,2025-02-13T15:33:29Z,5512384409,213,1.87,5512384737,210,13,5512384393,2,,5512384397,155,,5512384411,1,,5512384395,6,,5512384403,140,88.5,5512384407,212,38.9,2z2u1jd91uyccw2pn5qoiti0a,Mobashir Rahman,5512384739,154,,5512384405,141,1,5512384399,224,5512384401,56,Center,,,,,,,,,,55.2,,,,,,,,,,,,,Jamshedpur FC,
2775658641,734,44,2,74,6,ajwqetklk0m22x7ifsjax5yi,1,91.1,56.7,2025-02-13T15:33:13.181Z,2025-02-13T17:02:39Z,5512384433,286,,5512384431,56,Center,5512384713,233,653,,,,,,,,,,,,,,,,88x8tqxamao1dzdfz5libluui,Javi Siverio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775658691,653,44,2,74,6,7xo09xnh3y03lyai6azr77fo0,0,8.9,43.3,2025-02-13T15:33:13.182Z,2025-02-13T17:02:39Z,5512384687,285,,5512384685,56,Back,5512384721,233,734,,,,,,,,,,,,,,,,dq2edinn9zcsx9ztdmkw33l61,Asheer Akhtar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775658643,735,13,2,74,7,ajwqetklk0m22x7ifsjax5yi,1,88.5,55.7,2025-02-13T15:33:14.283Z,2025-02-13T15:33:29Z,5512384779,230,99,5512384769,55,733,5512384439,17,,5512384773,102,37,5512384777,328,,5512384763,75,,5512384767,154,,5512384775,103,19.4,88x8tqxamao1dzdfz5libluui,Javi Siverio,5512384781,231,51.1,5512384759,25,,5512384765,29,5512384761,15,,5512384441,56,Center,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775658637,651,5,2,74,8,7xo09xnh3y03lyai6azr77fo0,1,-0.8,60.2,2025-02-13T15:33:15.410Z,2025-02-13T17:06:14Z,5512384415,56,Back,5512384495,233,736,5512384417,346,,,,,,,,,,,,,,,,,31a4sn8saxhfnh57j7c1yy2ac,Buanthanglun Samte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775658645,736,5,2,74,8,ajwqetklk0m22x7ifsjax5yi,0,100.8,39.8,2025-02-13T15:33:15.410Z,2025-02-13T15:56:39Z,5512384453,56,Center,5512384503,233,651,5512384455,346,,,,,,,,,,,,,,,,,88x8tqxamao1dzdfz5libluui,Javi Siverio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775658761,654,27,2,74,37,7xo09xnh3y03lyai6azr77fo0,1,0,0,2025-02-13T15:33:44.786Z,2025-02-13T15:33:49Z,5512385129,233,737,5512385101,201,,5512385103,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775658751,737,27,2,74,37,ajwqetklk0m22x7ifsjax5yi,1,0,0,2025-02-13T15:33:44.786Z,2025-02-13T15:33:49Z,5512385107,233,654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775658993,655,28,2,76,13,7xo09xnh3y03lyai6azr77fo0,1,0,0,2025-02-13T15:35:20.706Z,2025-02-13T15:35:25Z,5512386433,233,738,5512386423,55,654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775658977,738,28,2,76,13,ajwqetklk0m22x7ifsjax5yi,1,0,0,2025-02-13T15:35:20.706Z,2025-02-13T15:35:25Z,5512386355,55,737,5512386429,233,655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775659033,656,1,2,76,23,7xo09xnh3y03lyai6azr77fo0,0,5.1,44.9,2025-02-13T15:35:30.206Z,2025-02-13T16:47:49Z,5512439807,237,,5512386645,141,28.5,5512386649,213,6.07,5512386651,1,,5512439805,124,,5512386643,140,55.3,5512386647,212,53.9,5512386641,56,Center,f1tuc3g6x0bvykbf3l6kckhnu,Gurmeet Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,Goalkeeper
2775659013,739,1,2,76,25,ajwqetklk0m22x7ifsjax5yi,0,43.9,66.6,2025-02-13T15:35:32.090Z,2025-02-13T15:35:32Z,5512386553,212,22.9,5512386549,140,65.7,5512386551,141,65.1,5512386547,56,Center,5512386555,213,6.24,5512386545,3,,,,,,,,2z2u1jd91uyccw2pn5qoiti0a,Mobashir Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775659035,740,44,2,76,28,ajwqetklk0m22x7ifsjax5yi,1,42,78.7,2025-02-13T15:35:35.730Z,2025-02-13T17:02:39Z,5512386655,56,Back,5512386733,233,658,5512386657,285,,,,,,,,,,,,,,,,,2z2u1jd91uyccw2pn5qoiti0a,Mobashir Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775659049,658,44,2,76,28,7xo09xnh3y03lyai6azr77fo0,0,58,21.3,2025-02-13T15:35:35.731Z,2025-02-13T17:02:39Z,5512386725,286,,5512386751,233,740,5512386723,56,Center,,,,,,,,,,,,,,,,xm1pai2cllklkwkgpb7n5mmt,Néstor Albiach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775659047,657,1,2,76,29,7xo09xnh3y03lyai6azr77fo0,0,30,37.3,2025-02-13T15:35:36.493Z,2025-02-13T15:35:38Z,5512386709,3,,5512386715,141,22.8,5512386711,56,Center,5512386717,212,30.4,5512386713,140,57.4,5512386719,213,5.95,,,,,,,dq2edinn9zcsx9ztdmkw33l61,Asheer Akhtar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775659043,741,1,2,76,29,ajwqetklk0m22x7ifsjax5yi,0,41.2,81.2,2025-02-13T15:35:36.666Z,2025-02-13T15:35:38Z,5512386687,56,Left,5512386689,140,53.3,5512386691,141,92,5512386693,212,14.7,5512386685,3,,5512386695,213,0.52,,,,,,,2z2u1jd91uyccw2pn5qoiti0a,Mobashir Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775659057,659,49,2,76,32,7xo09xnh3y03lyai6azr77fo0,1,53.5,2.9,2025-02-13T15:35:39.681Z,2025-02-13T15:35:40Z,,,,,,,,,,,,,,,,,,,,,,,,,cmipqs8kvp9fztc1ekgzlwogl,Mohammed Bemammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775659061,660,1,2,76,32,7xo09xnh3y03lyai6azr77fo0,1,53.5,2.9,2025-02-13T15:35:39.869Z,2025-02-13T15:35:43Z,5512386785,213,0.91,5512386783,212,14.6,5512386779,140,62,5512386777,56,Right,5512386781,141,19.8,,,,,,,,,,cmipqs8kvp9fztc1ekgzlwogl,Mohammed Bemammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775659063,661,1,2,76,36,7xo09xnh3y03lyai6azr77fo0,0,79.2,30.1,2025-02-13T15:35:43.325Z,2025-02-13T15:35:47Z,5512386841,4,,5512386795,140,87.6,5512386793,56,Center,5512386797,141,30.3,5512386799,212,8.8,5512386801,213,0.02,,,,,,,7hdjglam5w0880u4mqxs4onsa,Konsam Phalguni Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775659079,742,12,2,76,38,ajwqetklk0m22x7ifsjax5yi,1,8.4,61.2,2025-02-13T15:35:45.410Z,2025-02-13T15:35:50Z,5512386895,140,35,5512386901,213,5.8,5512386893,56,Back,5512386897,141,39.4,5512386899,212,31.6,,,,,,,,,,a1rjrfrukdqfztu8c9l88wduc,Muhammed Uvais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775659081,743,49,2,76,43,ajwqetklk0m22x7ifsjax5yi,1,36.1,37.3,2025-02-13T15:35:50.795Z,2025-02-13T15:35:51Z,,,,,,,,,,,,,,,,,,,,,,,,,e2kge0d4o0jg6ndxsq0tm0x9m,Jordan Murray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775659101,744,1,2,76,44,ajwqetklk0m22x7ifsjax5yi,1,37.5,36.9,2025-02-13T15:35:51.136Z,2025-02-13T15:35:56Z,5512387021,213,4.66,5512387017,141,18.5,5512387013,56,Back,5512387019,212,12.5,5512387015,140,36.9,,,,,,,,,,e2kge0d4o0jg6ndxsq0tm0x9m,Jordan Murray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775659103,745,1,2,76,48,ajwqetklk0m22x7ifsjax5yi,0,56.6,18.3,2025-02-13T15:35:55.763Z,2025-02-13T15:36:40Z,5512387035,213,0.57,5512387037,1,,5512387033,212,40.5,5512387025,155,,5512387029,140,89,5512387027,56,Center,5512387031,141,50.7,,,,c3a0lyz3sn54rehi0tk1pba39,Seiminlen Doungel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775659099,662,52,2,76,48,7xo09xnh3y03lyai6azr77fo0,1,11.4,49.1,2025-02-13T15:35:55.773Z,2025-02-13T15:35:55Z,,,,,,,,,,,,,,,,,,,,,,,,,f1tuc3g6x0bvykbf3l6kckhnu,Gurmeet Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,Goalkeeper
2775659161,663,1,2,77,6,7xo09xnh3y03lyai6azr77fo0,0,15.3,48.8,2025-02-13T15:36:13.852Z,2025-02-13T15:36:15Z,5512387307,141,34,5512387303,56,Center,5512387309,212,49,5512387313,1,,5512387327,189,,5512387305,140,61,5512387301,199,,5512387311,213,6.08,f1tuc3g6x0bvykbf3l6kckhnu,Gurmeet Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,Goalkeeper
2775659165,746,61,2,77,8,ajwqetklk0m22x7ifsjax5yi,1,40.6,84.8,2025-02-13T15:36:15.900Z,2025-02-13T15:36:21Z,5512387483,189,,5512387333,56,Back,,,,,,,,,,,,,,,,,,,2z2u1jd91uyccw2pn5qoiti0a,Mobashir Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775659173,747,49,2,77,9,ajwqetklk0m22x7ifsjax5yi,1,54.2,94.1,2025-02-13T15:36:16.515Z,2025-02-13T15:36:23Z,5512387527,189,,,,,,,,,,,,,,,,,,,,,,,31g5m4lerjmoykobyt8cckxxx,Imran Khan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775659179,748,3,2,77,10,ajwqetklk0m22x7ifsjax5yi,0,53.8,95.6,2025-02-13T15:36:17.356Z,2025-02-13T17:02:29Z,5512387403,56,Left,5512387405,286,,5512387431,233,664,,,,,,,,,,,,,,,,31g5m4lerjmoykobyt8cckxxx,Imran Khan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775659177,664,7,2,77,10,7xo09xnh3y03lyai6azr77fo0,1,46.2,4.4,2025-02-13T15:36:17.357Z,2025-02-13T17:02:29Z,5512387423,233,748,5512387401,285,,5512387399,56,Back,5512387397,167,,,,,,,,,,,,,,27cg2gd6m8m4cw75j37dquxud,Redeem Tlang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775659181,665,5,2,77,11,7xo09xnh3y03lyai6azr77fo0,0,47.4,-1.6,2025-02-13T15:36:18.221Z,2025-02-13T17:06:14Z,5512387413,56,Back,5512387489,233,749,5512387415,347,,,,,,,,,,,,,,,,,27cg2gd6m8m4cw75j37dquxud,Redeem Tlang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775659189,749,5,2,77,11,ajwqetklk0m22x7ifsjax5yi,1,52.6,101.6,2025-02-13T15:36:18.221Z,2025-02-13T17:06:14Z,5512387467,56,Left,5512387469,347,,5512387485,233,665,,,,,,,,,,,,,,,,31g5m4lerjmoykobyt8cckxxx,Imran Khan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775659215,750,1,2,77,21,ajwqetklk0m22x7ifsjax5yi,1,56.4,100,2025-02-13T15:36:28.745Z,2025-02-13T15:36:30Z,5512387645,107,,5512387649,140,77.8,5512387651,141,92.1,5512387647,56,Left,5512387655,213,5.99,5512387657,1,,5512387653,212,23.5,,,,a1rjrfrukdqfztu8c9l88wduc,Muhammed Uvais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775659217,751,1,2,77,23,ajwqetklk0m22x7ifsjax5yi,1,77.5,92,2025-02-13T15:36:30.169Z,2025-02-13T15:36:32Z,5512387681,141,74.7,5512387675,168,,5512387679,140,87.5,5512387673,3,,5512387677,56,Center,5512387683,212,15.8,5512387685,213,5.44,,,,88x8tqxamao1dzdfz5libluui,Javi Siverio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775659219,752,3,2,77,25,ajwqetklk0m22x7ifsjax5yi,0,86.5,73.5,2025-02-13T15:36:32.417Z,2025-02-13T17:02:30Z,5512387691,286,,5512387689,56,Center,5512387759,233,666,,,,,,,,,,,,,,,,31g5m4lerjmoykobyt8cckxxx,Imran Khan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775659225,666,7,2,77,25,7xo09xnh3y03lyai6azr77fo0,1,13.5,26.5,2025-02-13T15:36:32.418Z,2025-02-13T17:02:29Z,5512387739,285,,5512387737,56,Back,5512387755,233,752,,,,,,,,,,,,,,,,dq2edinn9zcsx9ztdmkw33l61,Asheer Akhtar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775659227,667,52,2,77,30,7xo09xnh3y03lyai6azr77fo0,1,1.3,45.5,2025-02-13T15:36:37.678Z,2025-02-13T15:36:38Z,,,,,,,,,,,,,,,,,,,,,,,,,f1tuc3g6x0bvykbf3l6kckhnu,Gurmeet Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,Goalkeeper
2775659279,668,1,2,77,47,7xo09xnh3y03lyai6azr77fo0,1,12,44.5,2025-02-13T15:36:54.749Z,2025-02-13T15:36:57Z,5512388037,213,5.55,5512388033,141,17.6,5512388049,189,,5512388035,212,27.2,5512388027,123,,5512388029,56,Back,5512388031,140,31.2,,,,f1tuc3g6x0bvykbf3l6kckhnu,Gurmeet Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,Goalkeeper
2775659287,669,1,2,77,51,7xo09xnh3y03lyai6azr77fo0,1,31.2,17.6,2025-02-13T15:36:58.157Z,2025-02-13T15:36:59Z,5512388067,140,46.3,5512388071,212,20,5512388069,141,35.5,5512388073,213,0.65,5512388065,56,Back,,,,,,,,,,dq2edinn9zcsx9ztdmkw33l61,Asheer Akhtar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775659293,670,1,2,77,51,7xo09xnh3y03lyai6azr77fo0,1,46.3,35.5,2025-02-13T15:36:58.925Z,2025-02-13T15:36:59Z,5512388103,56,Back,5512388107,141,48.7,5512388109,212,20.5,5512388105,140,28.7,5512388111,213,2.69,,,,,,,,,,cmipqs8kvp9fztc1ekgzlwogl,Mohammed Bemammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775659297,671,1,2,77,52,7xo09xnh3y03lyai6azr77fo0,1,28.7,48.7,2025-02-13T15:36:59.677Z,2025-02-13T15:37:01Z,5512388135,141,38.2,5512388137,212,16.8,5512388133,140,14.2,5512388139,213,3.58,5512388131,56,Back,,,,,,,,,,awmnvgz0piarvn8o7b7zk57f9,Míchel Zabaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775659303,672,1,2,77,54,7xo09xnh3y03lyai6azr77fo0,0,15.4,35.2,2025-02-13T15:37:01.677Z,2025-02-13T15:37:06Z,5512388197,56,Center,5512388203,212,59.3,5512388207,1,,5512388199,140,70.5,5512388205,213,0.22,5512388195,157,,5512388201,141,54.6,,,,f1tuc3g6x0bvykbf3l6kckhnu,Gurmeet Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,Goalkeeper
