id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/11/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,teamName,Position
2797865289,146,1,1,13,42,9xb6v8osxty9w0mel2x7dd4ru,1,4.7,57.2,2025-04-07T14:13:58.848Z,2025-04-07T14:14:01Z,5633921509,141,35.1,5633921511,212,19.4,5633921513,213,5.4,5633921507,140,16.4,5633921503,124,,5633921517,237,,5633921505,56,Back,,,,dwb1qzzd5g32lwxam6skmdr6x,Vishal Kaith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,Goalkeeper
2797865301,147,1,1,13,44,9xb6v8osxty9w0mel2x7dd4ru,1,19.2,34.6,2025-04-07T14:14:00.942Z,2025-04-07T14:14:02Z,5633921547,140,34.8,5633921549,141,12.3,5633921551,212,22.3,5633921545,56,Back,5633921553,213,5.54,,,,,,,,,,3zl5ec82f8zebkxkfdz16e3th,Tom Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2797865307,148,1,1,13,46,9xb6v8osxty9w0mel2x7dd4ru,1,35,15,2025-04-07T14:14:02.160Z,2025-04-07T14:14:06Z,5633921579,213,0.83,5633921577,212,13.7,5633921571,56,Back,5633921573,140,43.8,5633921575,141,29.8,,,,,,,,,,ck9nyxv100c1x24zxde7fx1t6,Asish Rai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2797865315,149,1,1,13,50,9xb6v8osxty9w0mel2x7dd4ru,1,48.5,28,2025-04-07T14:14:06.441Z,2025-04-07T14:14:09Z,5633921629,213,5.88,5633921619,155,,5633921627,212,37,5633921623,140,81,5633921621,56,Right,5633921625,141,6.8,5633921631,1,,,,,95zechkfla1l7dwt8sjhevvca,Apuia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2797865317,150,3,1,13,53,9xb6v8osxty9w0mel2x7dd4ru,0,81,8,2025-04-07T14:14:09.393Z,2025-04-07T14:14:13Z,5633921649,233,88,5633921637,286,,5633921635,56,Right,,,,,,,,,,,,,,,,4sqnd13g7n9e4orv6hcp27fxm,Liston Colaço,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2797865319,88,7,1,13,53,ajwqetklk0m22x7ifsjax5yi,1,19,92,2025-04-07T14:14:09.394Z,2025-04-07T14:14:12Z,5633921639,56,Back,5633921641,285,,5633921643,233,150,,,,,,,,,,,,,,,,a1rjrfrukdqfztu8c9l88wduc,Muhammed Uvais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2797865321,89,49,1,13,54,ajwqetklk0m22x7ifsjax5yi,1,26.2,93.2,2025-04-07T14:14:10.114Z,2025-04-07T14:14:10Z,,,,,,,,,,,,,,,,,,,,,,,,,a1rjrfrukdqfztu8c9l88wduc,Muhammed Uvais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2797865335,90,1,1,13,56,ajwqetklk0m22x7ifsjax5yi,1,29.6,94.7,2025-04-07T14:14:12.739Z,2025-04-07T14:14:14Z,5633921725,56,Back,5633921733,213,5.73,5633921727,140,40.1,5633921731,212,13,5633921729,141,84.6,,,,,,,,,,a1rjrfrukdqfztu8c9l88wduc,Muhammed Uvais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2797865339,91,1,1,13,58,ajwqetklk0m22x7ifsjax5yi,1,40.4,85.7,2025-04-07T14:14:14.114Z,2025-04-07T14:14:15Z,5633921751,141,82.3,5633921753,212,11.6,5633921747,56,Back,5633921755,213,3.34,5633921749,140,29.6,,,,,,,,,,3vdeg67iuouaj5rfdrnh14h5h,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2797865347,92,1,1,13,59,ajwqetklk0m22x7ifsjax5yi,1,30.4,86.2,2025-04-07T14:14:15.778Z,2025-04-07T14:14:16Z,5633921787,212,8.3,5633921785,141,97.2,5633921783,140,33.8,5633921789,213,1.13,5633921781,56,Back,,,,,,,,,,3i9ye7yfz4j9bhbi8gco7mjca,Rei Tachikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2797865357,93,1,1,14,0,ajwqetklk0m22x7ifsjax5yi,1,33.8,97.2,2025-04-07T14:14:16.691Z,2025-04-07T14:14:18Z,5633921815,212,12.9,5633921811,140,21.5,5633921813,141,97.5,5633921809,56,Back,5633921817,213,3.13,,,,,,,,,,a1rjrfrukdqfztu8c9l88wduc,Muhammed Uvais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2797865371,94,1,1,14,2,ajwqetklk0m22x7ifsjax5yi,1,21.5,97.5,2025-04-07T14:14:18.579Z,2025-04-07T14:14:20Z,5633921871,140,37.5,5633921873,141,91.3,5633921869,56,Back,5633921875,212,17.3,5633921877,213,6.04,,,,,,,,,,11een7yuvw4psjhjuakk75clw,Mohammed Sanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2797865373,95,61,1,14,4,ajwqetklk0m22x7ifsjax5yi,0,37.5,91.3,2025-04-07T14:14:20.499Z,2025-04-07T14:14:20Z,5633921881,56,Back,,,,,,,,,,,,,,,,,,,,,,3i9ye7yfz4j9bhbi8gco7mjca,Rei Tachikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2797865391,151,4,1,14,5,9xb6v8osxty9w0mel2x7dd4ru,1,66.6,10.3,2025-04-07T14:14:21.954Z,2025-04-07T14:50:32Z,5633922009,265,,5633922011,286,,5633922007,152,,5633922003,13,,5633922017,233,96,5633922005,56,Right,,,,,,,95zechkfla1l7dwt8sjhevvca,Apuia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2797865385,96,4,1,14,5,ajwqetklk0m22x7ifsjax5yi,0,33.4,89.7,2025-04-07T14:14:21.955Z,2025-04-07T14:50:32Z,5633922037,233,151,5633921955,152,,5633921951,13,,5633921953,56,Back,5633921957,265,,5633921959,285,,,,,,,,3i9ye7yfz4j9bhbi8gco7mjca,Rei Tachikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2797865477,152,1,1,14,31,9xb6v8osxty9w0mel2x7dd4ru,0,73,11.1,2025-04-07T14:14:47.878Z,2025-04-07T14:14:49Z,5633922435,155,,5633922445,212,21.5,5633922441,140,86.6,5633922443,141,34.8,5633922433,5,,5633922447,213,0.85,5633922437,152,,5633922439,56,Center,4l0se1iapxcmd1jb4851aj6c5,Jason Cummings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2797865549,97,12,1,14,35,ajwqetklk0m22x7ifsjax5yi,1,12.4,68.5,2025-04-07T14:14:51.029Z,2025-04-07T14:15:01Z,5633922843,141,83.6,5633922839,56,Left,5633922841,140,51.4,5633922845,212,42.2,5633922847,213,0.25,,,,,,,,,,a1rjrfrukdqfztu8c9l88wduc,Muhammed Uvais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2797865531,153,1,1,14,39,9xb6v8osxty9w0mel2x7dd4ru,1,45.5,27.4,2025-04-07T14:14:54.987Z,2025-04-07T14:14:58Z,5633922739,140,55.8,5633922737,56,Center,5633922741,141,40.4,5633922743,212,14,5633922745,213,0.69,,,,,,,,,,ck9nyxv100c1x24zxde7fx1t6,Asish Rai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2797865561,154,1,1,14,42,9xb6v8osxty9w0mel2x7dd4ru,1,54.6,35.5,2025-04-07T14:14:58.737Z,2025-04-07T14:15:04Z,5633922921,213,5.1,5633922915,140,62.4,5633922913,56,Right,5633922917,141,5.8,5633922919,212,21.8,,,,,,,,,,95zechkfla1l7dwt8sjhevvca,Apuia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2797865573,155,1,1,14,48,9xb6v8osxty9w0mel2x7dd4ru,0,62.9,20.9,2025-04-07T14:15:04.393Z,2025-04-07T14:15:06Z,5633922971,155,,5633922973,56,Center,5633922981,213,0.75,5633922983,1,,5633922975,140,89.3,5633922979,212,37.9,5633922977,141,59,,,,4l0se1iapxcmd1jb4851aj6c5,Jason Cummings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2797865579,98,12,1,14,52,ajwqetklk0m22x7ifsjax5yi,1,11.8,45.1,2025-04-07T14:15:08.036Z,2025-04-07T14:15:10Z,5633923035,141,58,5633923041,15,,5633923031,56,Back,5633923033,140,34.6,5633923037,212,25.5,5633923039,213,0.35,,,,,,,c3a0lyz3sn54rehi0tk1pba39,Seiminlen Doungel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2797865585,99,61,1,14,53,ajwqetklk0m22x7ifsjax5yi,0,35,57.6,2025-04-07T14:15:09.325Z,2025-04-07T14:15:34Z,5633923049,56,Back,,,,,,,,,,,,,,,,,,,,,,3vdeg67iuouaj5rfdrnh14h5h,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2797865593,156,1,1,14,54,9xb6v8osxty9w0mel2x7dd4ru,1,72.2,55.1,2025-04-07T14:15:10.283Z,2025-04-07T14:15:12Z,5633923089,141,40.7,5633923091,212,9.9,5633923093,213,4.56,5633923087,140,70.8,5633923085,56,Center,,,,,,,,,,1yu4qt00czfbr5myr0cidwmw9,Anirudh Thapa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2797865605,157,1,1,14,56,9xb6v8osxty9w0mel2x7dd4ru,1,69.8,33.1,2025-04-07T14:15:12.392Z,2025-04-07T14:15:15Z,5633923175,212,9.4,5633923173,141,45.1,5633923171,140,65.4,5633923169,56,Center,5633923177,213,2.09,,,,,,,,,,4l0se1iapxcmd1jb4851aj6c5,Jason Cummings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2797865625,158,1,1,14,59,9xb6v8osxty9w0mel2x7dd4ru,1,69.9,25.3,2025-04-07T14:15:15.642Z,2025-04-07T14:15:20Z,5633923245,56,Right,5633923251,212,21.1,5633923253,213,5.42,5633923247,140,82.9,5633923249,141,1.7,,,,,,,,,,95zechkfla1l7dwt8sjhevvca,Apuia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2797865635,159,1,1,15,4,9xb6v8osxty9w0mel2x7dd4ru,0,81.1,10,2025-04-07T14:15:20.048Z,2025-04-07T14:15:21Z,5633923301,140,87.7,5633923295,2,,5633923303,141,63.3,5633923305,212,36.9,5633923309,1,,5633923297,155,,5633923299,56,Center,5633923307,213,1.38,4sqnd13g7n9e4orv6hcp27fxm,Liston Colaço,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2797865645,100,12,1,15,7,ajwqetklk0m22x7ifsjax5yi,1,9.6,39.7,2025-04-07T14:15:23.669Z,2025-04-07T14:15:26Z,5633923353,213,0.93,5633923351,212,17.5,5633923345,56,Back,5633923359,15,,5633923347,140,19.6,5633923349,141,60.3,,,,,,,c3a0lyz3sn54rehi0tk1pba39,Seiminlen Doungel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2797865651,160,13,1,15,9,9xb6v8osxty9w0mel2x7dd4ru,1,82.9,48.4,2025-04-07T14:15:25.533Z,2025-04-07T14:15:49Z,5633923783,102,46.7,5633923781,74,,5633923455,72,,5633923377,18,,5633923787,215,,5633923375,22,,5633923785,103,69.4,5633923789,458,,4l0se1iapxcmd1jb4851aj6c5,Jason Cummings,5633923793,231,49.5,5633923791,230,97.3,5633923379,56,,,Center,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2797865677,101,5,1,15,10,ajwqetklk0m22x7ifsjax5yi,1,-1.2,45.5,2025-04-07T14:15:26.342Z,2025-04-07T14:50:46Z,5633923497,346,,5633923495,56,Back,5633923501,233,161,,,,,,,,,,,,,,,,c3a0lyz3sn54rehi0tk1pba39,Seiminlen Doungel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2797865667,161,5,1,15,10,9xb6v8osxty9w0mel2x7dd4ru,0,101.2,54.5,2025-04-07T14:15:26.342Z,2025-04-07T14:50:47Z,5633923431,56,Center,5633923511,233,101,5633923435,346,,,,,,,,,,,,,,,,,4l0se1iapxcmd1jb4851aj6c5,Jason Cummings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2797865753,102,1,1,15,45,ajwqetklk0m22x7ifsjax5yi,0,5,37,2025-04-07T14:16:01.582Z,2025-04-07T14:35:59Z,5633923987,124,,5633923995,141,83.7,5633923989,155,,5633923993,140,54.8,5633923991,56,Left,5633923997,212,61.2,5633924001,1,,5633924003,74,,5jtd252do025958pgqkigc0d1,Albino Gomes,5633923999,213,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,Goalkeeper
2797868469,327,1,1,15,46,9xb6v8osxty9w0mel2x7dd4ru,1,38.5,18.3,2025-04-07T14:16:02.192Z,2025-04-07T14:32:20Z,5633942249,213,0.46,5633942239,3,,5633942247,212,21.8,5633942241,56,Center,5633942243,140,57.1,5633942245,141,32.5,,,,,,,3zl5ec82f8zebkxkfdz16e3th,Tom Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2797865765,162,44,1,15,49,9xb6v8osxty9w0mel2x7dd4ru,1,61.2,37.8,2025-04-07T14:16:05.411Z,2025-04-07T15:57:29Z,5633924049,233,103,5633924045,56,Center,5633924047,286,,,,,,,,,,,,,,,,,31v9w4cyk1fxlig452kuc65ed,Jamie Maclaren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2797865763,103,44,1,15,49,ajwqetklk0m22x7ifsjax5yi,0,38.8,62.2,2025-04-07T14:16:05.412Z,2025-04-07T15:57:29Z,5633924053,233,162,5633924035,56,Back,5633924037,285,,,,,,,,,,,,,,,,,ex1jk22ckbwg721ie0azus2c5,Pronay Halder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2797865767,163,1,1,15,50,9xb6v8osxty9w0mel2x7dd4ru,0,62.6,35.7,2025-04-07T14:16:06.468Z,2025-04-07T14:17:14Z,5633924061,56,Center,5633924059,3,,5633924063,140,56.6,5633924065,141,29.7,5633924069,213,3.72,5633924067,212,7.5,,,,,,,31v9w4cyk1fxlig452kuc65ed,Jamie Maclaren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2797865775,104,1,1,15,51,ajwqetklk0m22x7ifsjax5yi,0,33.4,31.7,2025-04-07T14:16:07.142Z,2025-04-07T14:16:12Z,5633924093,56,Back,5633924101,213,0.71,5633924091,3,,5633924095,140,39.9,5633924099,212,9,5633924097,141,40.4,,,,,,,1ilh1vogo8mggj0vhf2oknswk,Nikhil Barla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2797865769,164,1,1,15,51,9xb6v8osxty9w0mel2x7dd4ru,1,57.8,28.8,2025-04-07T14:16:07.468Z,2025-04-07T14:32:41Z,5633924083,213,1.07,5633924081,212,18.8,5633924075,56,Center,5633924077,140,66.4,5633942623,157,,5633942625,1,,5633924079,141,53,,,,4l0se1iapxcmd1jb4851aj6c5,Jason Cummings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2797865777,165,44,1,15,54,9xb6v8osxty9w0mel2x7dd4ru,1,63.1,59,2025-04-07T14:16:10.655Z,2025-04-07T15:57:30Z,5633924125,233,105,5633924107,286,,5633924105,56,Center,,,,,,,,,,,,,,,,4l0se1iapxcmd1jb4851aj6c5,Jason Cummings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2797865779,105,44,1,15,54,ajwqetklk0m22x7ifsjax5yi,0,36.9,41,2025-04-07T14:16:10.656Z,2025-04-07T15:57:30Z,5633924129,233,165,5633924109,56,Back,5633924111,285,,,,,,,,,,,,,,,,,7q0oc78bzao7g3iy7zoobmy1,Sourav Das,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2797865785,166,1,1,15,55,9xb6v8osxty9w0mel2x7dd4ru,1,68.6,58.2,2025-04-07T14:16:11.546Z,2025-04-07T14:53:54Z,5633924149,213,2.98,5633924139,56,Center,5633924137,3,,5633924143,141,59.6,5633924141,140,62.9,5633924145,212,6.1,,,,,,,4l0se1iapxcmd1jb4851aj6c5,Jason Cummings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2797865787,167,49,1,15,57,9xb6v8osxty9w0mel2x7dd4ru,1,66.2,62.1,2025-04-07T14:16:13.186Z,2025-04-07T14:16:14Z,,,,,,,,,,,,,,,,,,,,,,,,,1yu4qt00czfbr5myr0cidwmw9,Anirudh Thapa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2797865789,168,1,1,15,58,9xb6v8osxty9w0mel2x7dd4ru,1,62.3,55.8,2025-04-07T14:16:14.264Z,2025-04-07T14:54:28Z,5633963379,141,70.3,5633963377,140,68.8,5633963381,212,12,5633963383,213,0.97,5633963375,56,Center,,,,,,,,,,1yu4qt00czfbr5myr0cidwmw9,Anirudh Thapa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2797865795,169,1,1,15,58,9xb6v8osxty9w0mel2x7dd4ru,1,64.7,66.7,2025-04-07T14:16:14.452Z,2025-04-07T14:54:31Z,5633963435,140,69.1,5633963433,56,Center,5633963441,213,5.35,5633963437,141,57.5,5633963439,212,7.8,,,,,,,,,,5u8pjzdgzsnrait021jvk3sdm,Ashique Kuruniyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2797872111,490,1,1,15,59,9xb6v8osxty9w0mel2x7dd4ru,1,66.3,58.8,2025-04-07T14:16:14.964Z,2025-04-07T14:54:54Z,5633963989,140,66.1,5633963991,141,53.4,5633963993,212,3.7,5633963995,213,4.66,5633963987,56,Center,,,,,,,,,,4l0se1iapxcmd1jb4851aj6c5,Jason Cummings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2797865813,170,1,1,16,0,9xb6v8osxty9w0mel2x7dd4ru,1,68.8,51.2,2025-04-07T14:16:16.499Z,2025-04-07T14:16:21Z,5633924285,141,4.1,5633924287,212,34.2,5633924283,140,80.1,5633924281,56,Right,5633924289,213,5.07,5633924291,1,,,,,,,,1yu4qt00czfbr5myr0cidwmw9,Anirudh Thapa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2797865831,171,1,1,16,5,9xb6v8osxty9w0mel2x7dd4ru,1,75.2,20,2025-04-07T14:16:21.030Z,2025-04-07T14:16:26Z,5633924435,213,6.02,5633924429,140,90.5,5633924431,141,13.7,5633924433,212,16.6,5633924427,56,Right,,,,,,,,,,4sqnd13g7n9e4orv6hcp27fxm,Liston Colaço,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2797865839,172,1,1,16,10,9xb6v8osxty9w0mel2x7dd4ru,1,85.1,13.7,2025-04-07T14:16:26.514Z,2025-04-07T14:16:29Z,5633924481,141,24.1,5633924483,212,25.4,5633924485,213,2.86,5633924477,56,Center,5633924479,140,61.9,,,,,,,,,,ck9nyxv100c1x24zxde7fx1t6,Asish Rai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2797865847,173,1,1,16,13,9xb6v8osxty9w0mel2x7dd4ru,1,61.5,24.3,2025-04-07T14:16:29.076Z,2025-04-07T14:16:30Z,5633924537,213,1.02,5633924529,56,Center,5633924535,212,5.3,5633924531,140,64.1,5633924533,141,30.9,,,,,,,,,,3zl5ec82f8zebkxkfdz16e3th,Tom Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2797865859,174,1,1,16,14,9xb6v8osxty9w0mel2x7dd4ru,1,61,29.7,2025-04-07T14:16:30.608Z,2025-04-07T14:16:32Z,5633924577,56,Center,5633924579,140,75.1,5633924583,212,14.8,5633924581,141,29.4,5633924585,213,6.27,,,,,,,,,,95zechkfla1l7dwt8sjhevvca,Apuia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2797865863,175,1,1,16,16,9xb6v8osxty9w0mel2x7dd4ru,0,74.9,27.4,2025-04-07T14:16:32.639Z,2025-04-07T14:16:41Z,5633924717,236,,5633924597,140,74.9,5633924599,141,30.6,5633924719,233,106,5633924595,56,Center,5633924723,286,,5633924603,213,1.57,5633924601,212,2.2,1yu4qt00czfbr5myr0cidwmw9,Anirudh Thapa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2797865861,106,74,1,16,16,ajwqetklk0m22x7ifsjax5yi,1,28.6,77.8,2025-04-07T14:16:32.640Z,2025-04-07T14:50:38Z,5633924593,56,Back,5633924725,233,175,5633924715,285,,,,,,,,,,,,,,,,,3i9ye7yfz4j9bhbi8gco7mjca,Rei Tachikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2797865873,107,1,1,16,20,ajwqetklk0m22x7ifsjax5yi,1,28.5,90.4,2025-04-07T14:16:36.151Z,2025-04-07T14:16:37Z,5633924665,140,36.8,5633924667,141,92.7,5633924663,56,Back,5633924669,212,8.9,5633924671,213,0.18,,,,,,,,,,11een7yuvw4psjhjuakk75clw,Mohammed Sanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2797865875,108,49,1,16,21,ajwqetklk0m22x7ifsjax5yi,1,36.8,92.7,2025-04-07T14:16:37.175Z,2025-04-07T14:16:37Z,,,,,,,,,,,,,,,,,,,,,,,,,3vdeg67iuouaj5rfdrnh14h5h,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2797865877,109,1,1,16,21,ajwqetklk0m22x7ifsjax5yi,0,36.8,92.7,2025-04-07T14:16:37.415Z,2025-04-07T14:16:37Z,5633924691,213,5.29,5633924689,212,31.7,5633924681,155,,5633924683,56,Center,5633924687,141,53.7,5633924685,140,53.4,,,,,,,3vdeg67iuouaj5rfdrnh14h5h,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2797865883,176,49,1,16,23,9xb6v8osxty9w0mel2x7dd4ru,1,54.1,51.6,2025-04-07T14:16:39.482Z,2025-04-07T14:16:39Z,,,,,,,,,,,,,,,,,,,,,,,,,5hmx68vjqij9ywdv61v2qyrmy,Alberto Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2797865901,177,1,1,16,28,9xb6v8osxty9w0mel2x7dd4ru,1,69.9,55.1,2025-04-07T14:16:44.604Z,2025-04-07T14:17:03Z,5633924795,56,Center,5633924801,212,10.1,5633924803,213,1.15,5633924797,140,73.8,5633925151,210,13,5633924799,141,68.7,,,,,,,5hmx68vjqij9ywdv61v2qyrmy,Alberto Rodríguez,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2797865907,178,13,1,16,30,9xb6v8osxty9w0mel2x7dd4ru,1,77,70.9,2025-04-07T14:16:46.275Z,2025-04-07T14:17:03Z,5633924883,72,,5633925165,215,,5633924823,56,Center,5633924821,18,,5633924819,22,,5633925169,231,51.8,5633925155,29,,5633925161,102,41,4l0se1iapxcmd1jb4851aj6c5,Jason Cummings,5633925163,103,6.9,5633925157,55,177,5633925153,84,5633925167,230,,,,,,,,,,,97.6,,,,,,,,,Mohun Bagan SG,
2797865991,110,5,1,16,31,ajwqetklk0m22x7ifsjax5yi,1,-1.2,59.4,2025-04-07T14:16:47.607Z,2025-04-07T14:50:47Z,5633925373,233,179,5633925371,346,,5633925369,56,Back,,,,,,,,,,,,,,,,3vdeg67iuouaj5rfdrnh14h5h,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2797865919,179,5,1,16,31,9xb6v8osxty9w0mel2x7dd4ru,0,101.2,40.6,2025-04-07T14:16:47.607Z,2025-04-07T14:50:47Z,5633924881,346,,5633925377,233,110,5633924879,56,Center,,,,,,,,,,,,,,,,4l0se1iapxcmd1jb4851aj6c5,Jason Cummings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2797866013,111,1,1,17,6,ajwqetklk0m22x7ifsjax5yi,0,4.2,50.3,2025-04-07T14:17:22.264Z,2025-04-07T14:17:25Z,5633925497,212,61.9,5633925499,213,5.92,5633925487,124,,5633925495,141,17.7,5633925519,189,,5633925489,155,,5633925503,74,,5633925493,140,59.2,5jtd252do025958pgqkigc0d1,Albino Gomes,5633925501,1,,5633925491,56,Right,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,Goalkeeper
2797866019,180,49,1,17,10,9xb6v8osxty9w0mel2x7dd4ru,1,65.1,90.6,2025-04-07T14:17:26.872Z,2025-04-07T14:17:26Z,,,,,,,,,,,,,,,,,,,,,,,,,5u8pjzdgzsnrait021jvk3sdm,Ashique Kuruniyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2797866025,181,1,1,17,11,9xb6v8osxty9w0mel2x7dd4ru,1,66.7,89,2025-04-07T14:17:27.372Z,2025-04-07T14:17:29Z,5633925583,140,60.7,5633925589,213,4.26,5633925581,56,Center,5633925585,141,69.9,5633925587,212,14.4,,,,,,,,,,5u8pjzdgzsnrait021jvk3sdm,Ashique Kuruniyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2797866045,182,1,1,17,13,9xb6v8osxty9w0mel2x7dd4ru,1,61.9,71.5,2025-04-07T14:17:29.028Z,2025-04-07T14:17:33Z,5633925685,56,Left,5633925687,140,74.9,5633925693,213,0.8,5633925691,212,19.7,5633925689,141,92.3,,,,,,,,,,95zechkfla1l7dwt8sjhevvca,Apuia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2797866047,183,3,1,17,17,9xb6v8osxty9w0mel2x7dd4ru,0,85,84.4,2025-04-07T14:17:33.262Z,2025-04-07T14:50:41Z,5633925699,56,Left,5633925731,233,112,5633925701,286,,,,,,,,,,,,,,,,,5u8pjzdgzsnrait021jvk3sdm,Ashique Kuruniyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
