id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,assist,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/17/value,teamName,Position
2787355175,14,1,1,2,48,d65t4cxgbtgc2ztx2n88b8tii,1,22.7,40.9,2025-03-12T14:03:01.338Z,2025-03-12T14:03:03Z,5576339049,3,,5576339051,56,Back,5576339059,213,0,5576339053,140,37.7,5576339057,212,15.8,5576339055,141,41,,,,,,,7nl0hn7670l84eqqbp2ecjdux,Stefan Šapić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787355179,15,49,1,2,51,d65t4cxgbtgc2ztx2n88b8tii,1,37.7,41,2025-03-12T14:03:03.466Z,2025-03-12T14:03:03Z,,,,,,,,,,,,,,,,,,,,,,,,,27dzs6us163s1g41tevj9u7f8,Abhijith P A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787355183,16,1,1,2,51,d65t4cxgbtgc2ztx2n88b8tii,1,37.7,41,2025-03-12T14:03:04.050Z,2025-03-12T14:03:06Z,5576339091,141,60.2,5576339089,140,36.1,5576339087,56,Back,5576339093,212,13.2,5576339095,213,1.7,,,,,,,,,,27dzs6us163s1g41tevj9u7f8,Abhijith P A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787355185,17,3,1,2,54,d65t4cxgbtgc2ztx2n88b8tii,0,38.7,63.5,2025-03-12T14:03:06.464Z,2025-03-12T15:56:03Z,5576339101,286,,5576339113,233,42,5576339099,56,Back,,,,,,,,,,,,,,,,3ddplpbiqnmaisa6t058w2tm2,Ayush Adhikari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787355187,42,7,1,2,54,5yvw8xpbzap5lhlze04odtgk4,1,61.3,36.5,2025-03-12T14:03:06.465Z,2025-03-12T15:56:03Z,5576339105,285,,5576339103,56,Center,5576339109,233,17,,,,,,,,,,,,,,,,3an8bc2nxiodsw6rbcgji1ilm,Danish Farooq Bhat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2787355189,43,61,1,2,55,5yvw8xpbzap5lhlze04odtgk4,0,56.7,31.9,2025-03-12T14:03:07.968Z,2025-03-12T14:03:08Z,5576339107,56,Center,,,,,,,,,,,,,,,,,,,,,,3an8bc2nxiodsw6rbcgji1ilm,Danish Farooq Bhat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2787355195,18,1,1,2,57,d65t4cxgbtgc2ztx2n88b8tii,1,28.8,77.7,2025-03-12T14:03:10.354Z,2025-03-12T14:03:13Z,5576339149,56,Back,5576339151,140,18.8,5576339153,141,76,5576339155,212,10.6,5576339157,213,3.25,,,,,,,,,,3ddplpbiqnmaisa6t058w2tm2,Ayush Adhikari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787355199,19,1,1,3,0,d65t4cxgbtgc2ztx2n88b8tii,1,18.8,76.3,2025-03-12T14:03:13.106Z,2025-03-12T14:03:17Z,5576339185,140,6.9,5576339183,56,Back,5576339187,141,51.6,5576339189,212,20.9,5576339191,213,4.07,,,,,,,,,,2utdfp1sj3pzsr2k9b3khmnoq,Manoj Mohammed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787355207,20,1,1,3,4,d65t4cxgbtgc2ztx2n88b8tii,0,7.5,50.3,2025-03-12T14:03:17.042Z,2025-03-12T14:03:23Z,5576339251,140,61.1,5576339249,56,Right,5576339247,157,,5576339255,212,60.8,5576339253,141,16.3,5576339257,213,5.89,5576339259,1,,,,,91uv3tace3n1v7v7422lisi5l,Arshdeep Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,Goalkeeper
2787355211,44,44,1,3,9,5yvw8xpbzap5lhlze04odtgk4,1,38.4,83.1,2025-03-12T14:03:22.409Z,2025-03-12T14:53:55Z,5576339313,233,21,5576339275,285,,5576339273,56,Back,,,,,,,,,,,,,,,,arzfyvstbc17d1mioc40tidm2,Naocha Singh Huidrom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2787355215,21,44,1,3,9,d65t4cxgbtgc2ztx2n88b8tii,0,61.6,16.9,2025-03-12T14:03:22.410Z,2025-03-12T14:53:55Z,5576339317,233,44,5576339293,56,Right,5576339295,286,,,,,,,,,,,,,,,,,cczfio2y0doub738tvqss83qh,Cy Goddard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787355217,45,1,1,3,10,5yvw8xpbzap5lhlze04odtgk4,0,37.8,82.1,2025-03-12T14:03:22.753Z,2025-03-12T14:03:23Z,5576339305,140,51,5576339311,213,5.75,5576339307,141,70.2,5576339303,56,Center,5576339309,212,16,5576339301,3,,,,,,,,arzfyvstbc17d1mioc40tidm2,Naocha Singh Huidrom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2787355219,22,50,1,3,15,d65t4cxgbtgc2ztx2n88b8tii,1,66.4,31.8,2025-03-12T14:03:27.963Z,2025-03-12T15:56:04Z,5576339333,286,,5576339405,233,46,5576339331,56,Center,,,,,,,,,,,,,,,,27dzs6us163s1g41tevj9u7f8,Abhijith P A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787355225,46,7,1,3,15,5yvw8xpbzap5lhlze04odtgk4,1,33.6,68.2,2025-03-12T14:03:27.964Z,2025-03-12T15:56:03Z,5576339381,285,,5576339401,233,22,5576339379,56,Back,,,,,,,,,,,,,,,,23m69s7nd9vnc9u9ra2aspn11,Adrian Luna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2787355229,47,49,1,3,18,5yvw8xpbzap5lhlze04odtgk4,1,32.8,56.7,2025-03-12T14:03:30.673Z,2025-03-12T14:03:31Z,,,,,,,,,,,,,,,,,,,,,,,,,arzfyvstbc17d1mioc40tidm2,Naocha Singh Huidrom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2787355231,48,1,1,3,18,5yvw8xpbzap5lhlze04odtgk4,1,32.8,56.7,2025-03-12T14:03:31.041Z,2025-03-12T14:03:32Z,5576339421,140,42,5576339425,212,11.1,5576339423,141,48.8,5576339427,213,5.78,5576339419,56,Back,,,,,,,,,,arzfyvstbc17d1mioc40tidm2,Naocha Singh Huidrom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2787355245,49,1,1,3,19,5yvw8xpbzap5lhlze04odtgk4,1,42,48.8,2025-03-12T14:03:31.777Z,2025-03-12T14:03:37Z,5576339501,140,49.4,5576339503,141,74.5,5576339505,212,19.1,5576339507,213,1.15,5576339499,56,Back,,,,,,,,,,ap6n4q8c3c5cj9ilb8bxcy9sk,Vibin Mohanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2787355247,50,61,1,3,24,5yvw8xpbzap5lhlze04odtgk4,0,57.2,66.6,2025-03-12T14:03:37.042Z,2025-03-12T14:03:37Z,5576339511,56,Center,,,,,,,,,,,,,,,,,,,,,,ccrqgyzzq44gpjva980k10gt0,Mohammed Aimen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2787355249,23,49,1,3,26,d65t4cxgbtgc2ztx2n88b8tii,1,30.1,43.7,2025-03-12T14:03:38.626Z,2025-03-12T14:03:38Z,,,,,,,,,,,,,,,,,,,,,,,,,1cz2q65pbg4w6698n6dy028rt,Andrei Alba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787355257,24,1,1,3,26,d65t4cxgbtgc2ztx2n88b8tii,1,30.1,43.7,2025-03-12T14:03:38.731Z,2025-03-12T14:03:42Z,5576339551,212,24.3,5576339549,141,46.8,5576339553,213,3.05,5576339545,56,Back,5576339547,140,7,,,,,,,,,,1cz2q65pbg4w6698n6dy028rt,Andrei Alba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787355265,25,1,1,3,29,d65t4cxgbtgc2ztx2n88b8tii,1,7,46.8,2025-03-12T14:03:42.058Z,2025-03-12T14:03:45Z,5576339587,140,21.9,5576339591,212,15.6,5576339585,56,Back,5576339593,213,6.27,5576339589,141,46.5,,,,,,,,,,91uv3tace3n1v7v7422lisi5l,Arshdeep Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,Goalkeeper
2787355275,26,1,1,3,33,d65t4cxgbtgc2ztx2n88b8tii,1,21.6,46.5,2025-03-12T14:03:45.531Z,2025-03-12T14:03:47Z,5576339633,212,13.4,5576339635,213,1.06,5576339631,141,63.7,5576339627,56,Back,5576339629,140,27.8,,,,,,,,,,1cz2q65pbg4w6698n6dy028rt,Andrei Alba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787355281,27,1,1,3,35,d65t4cxgbtgc2ztx2n88b8tii,1,27.8,63.7,2025-03-12T14:03:47.539Z,2025-03-12T14:03:48Z,5576339671,140,19.3,5576339669,56,Back,5576339677,213,2.82,5576339673,141,68.1,5576339675,212,9.4,,,,,,,,,,3ddplpbiqnmaisa6t058w2tm2,Ayush Adhikari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787355291,28,1,1,3,36,d65t4cxgbtgc2ztx2n88b8tii,1,19.3,68.1,2025-03-12T14:03:48.779Z,2025-03-12T14:03:51Z,5576339715,141,94.1,5576339713,140,20.6,5576339717,212,17.7,5576339719,213,1.49,5576339711,56,Back,,,,,,,,,,7nl0hn7670l84eqqbp2ecjdux,Stefan Šapić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787355305,29,1,1,3,38,d65t4cxgbtgc2ztx2n88b8tii,1,20.6,94.1,2025-03-12T14:03:51.219Z,2025-03-12T14:03:54Z,5576339795,213,0.01,5576339793,212,18.2,5576339787,56,Back,5576339791,141,94.3,5576339789,140,37.9,,,,,,,,,,2utdfp1sj3pzsr2k9b3khmnoq,Manoj Mohammed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787355307,30,1,1,3,42,d65t4cxgbtgc2ztx2n88b8tii,0,33.1,95.9,2025-03-12T14:03:54.779Z,2025-03-12T14:03:55Z,5576339815,213,3.27,5576339813,212,3.6,5576339807,56,Back,5576339811,141,95.2,5576339809,140,29.7,,,,,,,,,,37bxlfo2kj1bowgi4tm4jgcgk,Sourav K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787355309,51,61,1,3,43,5yvw8xpbzap5lhlze04odtgk4,1,59.6,12.3,2025-03-12T14:03:55.464Z,2025-03-12T14:03:55Z,5576339817,56,Right,,,,,,,,,,,,,,,,,,,,,,5arf4f4k8om3ux3rryhincxzo,Korou Singh Thingujam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2787355331,31,1,1,3,44,d65t4cxgbtgc2ztx2n88b8tii,0,23.3,85.6,2025-03-12T14:03:56.852Z,2025-03-12T14:04:00Z,5576339915,213,0.21,5576339917,1,,5576339909,140,69.7,5576339913,212,49.8,5576339905,157,,5576339911,141,100,5576339907,56,Left,,,,2utdfp1sj3pzsr2k9b3khmnoq,Manoj Mohammed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787355333,32,5,1,3,47,d65t4cxgbtgc2ztx2n88b8tii,0,70.6,100.8,2025-03-12T14:03:59.995Z,2025-03-12T14:49:34Z,5576339921,347,,5576340115,233,52,5576339919,56,Left,,,,,,,,,,,,,,,,2utdfp1sj3pzsr2k9b3khmnoq,Manoj Mohammed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787355371,52,5,1,3,47,5yvw8xpbzap5lhlze04odtgk4,1,29.4,-0.8,2025-03-12T14:03:59.995Z,2025-03-12T14:49:33Z,5576340107,56,Back,5576340111,233,32,5576340109,347,,,,,,,,,,,,,,,,,5arf4f4k8om3ux3rryhincxzo,Korou Singh Thingujam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2787355375,53,1,1,3,59,5yvw8xpbzap5lhlze04odtgk4,1,27.9,0,2025-03-12T14:04:11.666Z,2025-03-12T14:04:14Z,5576340133,212,10.2,5576340125,107,,5576340131,141,14,5576340127,56,Back,5576340135,213,1.49,5576340129,140,28.7,5576340151,189,,,,,58kclnrwfszhkvtfexyctsn3d,Aibanbha Dohling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2787355383,54,1,1,4,2,5yvw8xpbzap5lhlze04odtgk4,1,28.7,14,2025-03-12T14:04:14.994Z,2025-03-12T14:04:16Z,5576340185,140,25.1,5576340183,56,Back,5576340191,213,1.72,5576340189,212,26.2,5576340187,141,52.2,,,,,,,,,,bcjkyeu4gtghgy9khmmob9g45,Dusan Lagator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2787355395,55,1,1,4,3,5yvw8xpbzap5lhlze04odtgk4,1,25.1,52.2,2025-03-12T14:04:16.354Z,2025-03-12T14:04:20Z,5576340265,212,25.2,5576340267,213,1.13,5576340261,140,35.3,5576340263,141,85.7,5576340259,56,Back,,,,,,,,,,6r8f0lomojaqk37bz5ajprze1,Milos Drinčić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2787355425,56,1,1,4,7,5yvw8xpbzap5lhlze04odtgk4,1,36.9,88.4,2025-03-12T14:04:20.115Z,2025-03-12T14:04:26Z,5576340409,141,79,5576340411,212,12.1,5576340407,140,27.1,5576340405,56,Back,5576340413,213,3.7,,,,,,,,,,arzfyvstbc17d1mioc40tidm2,Naocha Singh Huidrom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2787355429,57,1,1,4,13,5yvw8xpbzap5lhlze04odtgk4,1,30.4,66.4,2025-03-12T14:04:25.972Z,2025-03-12T14:04:29Z,5576340435,56,Center,5576340441,212,36.1,5576340437,140,60.2,5576340443,213,5.76,5576340433,155,,5576340439,141,40,5576340445,1,,,,,6r8f0lomojaqk37bz5ajprze1,Milos Drinčić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2787355431,58,44,1,4,16,5yvw8xpbzap5lhlze04odtgk4,1,61.7,27.6,2025-03-12T14:04:29.363Z,2025-03-12T14:53:55Z,5576340451,56,Center,5576340483,233,33,5576340453,286,,,,,,,,,,,,,,,,,58kclnrwfszhkvtfexyctsn3d,Aibanbha Dohling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2787355433,33,44,1,4,16,d65t4cxgbtgc2ztx2n88b8tii,0,38.3,72.4,2025-03-12T14:04:29.364Z,2025-03-12T14:53:55Z,5576340487,233,58,5576340455,56,Back,5576340457,285,,,,,,,,,,,,,,,,,2utdfp1sj3pzsr2k9b3khmnoq,Manoj Mohammed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787355455,59,1,1,4,17,5yvw8xpbzap5lhlze04odtgk4,1,60.2,40,2025-03-12T14:04:29.747Z,2025-03-12T14:04:35Z,5576340615,141,14.1,5576340613,140,72.5,5576340619,213,5.35,5576340617,212,21.8,5576340611,56,Right,5576340609,3,,,,,,,,58kclnrwfszhkvtfexyctsn3d,Aibanbha Dohling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2787355477,60,1,1,4,22,5yvw8xpbzap5lhlze04odtgk4,1,83.8,26.8,2025-03-12T14:04:35.363Z,2025-03-12T14:05:07Z,5576340729,213,1.32,5576340717,2,,5576340723,140,90,5576340721,56,Center,5576341095,154,,5576340727,212,26.1,5576340719,155,,5576340725,141,63.9,5arf4f4k8om3ux3rryhincxzo,Korou Singh Thingujam,5576341093,210,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2787355483,61,13,1,4,25,5yvw8xpbzap5lhlze04odtgk4,1,90,63.9,2025-03-12T14:04:37.611Z,2025-03-12T14:32:07Z,5576340911,20,,5576340749,56,Center,5576340747,64,,5576340745,22,,5576341105,75,,5576341113,154,,5576341125,230,99.1,5576341119,102,36,ccrqgyzzq44gpjva980k10gt0,Mohammed Aimen,5576341127,231,52.2,,5576341109,29,5576341121,103,19.4,5576341115,55,60,5576341123,328,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2787355465,34,5,1,4,25,d65t4cxgbtgc2ztx2n88b8tii,1,-1,57.2,2025-03-12T14:04:37.828Z,2025-03-12T14:49:34Z,5576340715,346,,5576340673,56,Back,5576340907,233,62,,,,,,,,,,,,,,,,7nl0hn7670l84eqqbp2ecjdux,Stefan Šapić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787355513,62,5,1,4,25,5yvw8xpbzap5lhlze04odtgk4,0,101,42.8,2025-03-12T14:04:37.828Z,2025-03-12T14:49:34Z,5576340915,233,34,5576340905,346,,5576340903,56,Center,,,,,,,,,,,,,,,,ccrqgyzzq44gpjva980k10gt0,Mohammed Aimen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2787355573,35,1,1,4,54,d65t4cxgbtgc2ztx2n88b8tii,0,5,63,2025-03-12T14:05:07.333Z,2025-03-12T14:05:12Z,5576341217,1,,5576341215,213,6.02,5576341209,140,67.7,5576341219,74,,5576341227,189,,5576341213,212,68.3,5576341207,56,Center,5576341211,141,36.4,91uv3tace3n1v7v7422lisi5l,Arshdeep Singh,5576341205,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,Goalkeeper
2787355577,63,49,1,5,0,5yvw8xpbzap5lhlze04odtgk4,1,24.2,50.6,2025-03-12T14:05:13.060Z,2025-03-12T14:05:13Z,,,,,,,,,,,,,,,,,,,,,,,,,bcjkyeu4gtghgy9khmmob9g45,Dusan Lagator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2787355587,64,1,1,5,1,5yvw8xpbzap5lhlze04odtgk4,1,24.2,50.6,2025-03-12T14:05:13.639Z,2025-03-12T14:05:14Z,5576341269,140,33.4,5576341273,212,10.5,5576341271,141,44.5,5576341267,56,Back,5576341275,213,5.88,,,,,,,,,,bcjkyeu4gtghgy9khmmob9g45,Dusan Lagator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2787355591,65,1,1,5,2,5yvw8xpbzap5lhlze04odtgk4,1,33.4,44.5,2025-03-12T14:05:14.708Z,2025-03-12T14:05:17Z,5576341315,140,27.1,5576341313,56,Back,5576341319,212,8.4,5576341317,141,52.1,5576341321,213,2.48,,,,,,,,,,23m69s7nd9vnc9u9ra2aspn11,Adrian Luna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2787355593,66,1,1,5,5,5yvw8xpbzap5lhlze04odtgk4,1,29.6,49.7,2025-03-12T14:05:17.540Z,2025-03-12T14:05:20Z,5576341337,212,17.7,5576341335,141,23.6,5576341339,213,4.72,5576341333,140,29.8,5576341331,56,Back,,,,,,,,,,bcjkyeu4gtghgy9khmmob9g45,Dusan Lagator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2787355599,67,1,1,5,7,5yvw8xpbzap5lhlze04odtgk4,1,28.5,29.5,2025-03-12T14:05:20.404Z,2025-03-12T14:05:23Z,5576341379,141,7.4,5576341383,213,5.24,5576341381,212,17.4,5576341377,140,36.8,5576341375,56,Back,,,,,,,,,,23m69s7nd9vnc9u9ra2aspn11,Adrian Luna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2787355601,68,1,1,5,10,5yvw8xpbzap5lhlze04odtgk4,1,35.7,11.1,2025-03-12T14:05:23.396Z,2025-03-12T14:05:26Z,5576341391,140,23,5576341389,56,Back,5576341397,213,2.51,5576341395,212,16.5,5576341393,141,25.5,,,,,,,,,,5arf4f4k8om3ux3rryhincxzo,Korou Singh Thingujam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2787355613,69,1,1,5,13,5yvw8xpbzap5lhlze04odtgk4,1,23,25.5,2025-03-12T14:05:26.101Z,2025-03-12T14:05:29Z,5576341501,213,1.5,5576341495,140,24.7,5576341497,141,64.3,5576341493,56,Back,5576341499,212,26.4,,,,,,,,,,bcjkyeu4gtghgy9khmmob9g45,Dusan Lagator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2787355629,70,1,1,5,16,5yvw8xpbzap5lhlze04odtgk4,1,27.6,63.4,2025-03-12T14:05:29.300Z,2025-03-12T14:05:32Z,5576341589,141,90.5,5576341593,213,1.08,5576341587,140,37,5576341591,212,20.9,5576341585,56,Back,,,,,,,,,,6r8f0lomojaqk37bz5ajprze1,Milos Drinčić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2787355645,71,1,1,5,20,5yvw8xpbzap5lhlze04odtgk4,0,36.3,91.2,2025-03-12T14:05:32.548Z,2025-03-12T14:05:37Z,5576341691,56,Left,5576341699,213,6.13,5576341693,140,82.5,5576341701,1,,5576341689,155,,5576341697,212,49.1,5576341695,141,80,,,,arzfyvstbc17d1mioc40tidm2,Naocha Singh Huidrom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2787355657,36,12,1,5,25,d65t4cxgbtgc2ztx2n88b8tii,1,10.2,23.8,2025-03-12T14:05:37.542Z,2025-03-12T14:05:39Z,5576341731,141,21.8,5576341729,140,0,5576341727,56,Back,5576341737,167,,5576341735,213,3.26,5576341733,212,11.9,,,,,,,epjm2k6lplvween8gexdifyi2,Alex Saji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787355659,37,6,1,5,25,d65t4cxgbtgc2ztx2n88b8tii,0,5.9,21.2,2025-03-12T14:05:38.389Z,2025-03-12T14:27:08Z,5576341789,73,,5576341787,56,Back,5576341795,233,72,,,,,,,,,,,,,,,,epjm2k6lplvween8gexdifyi2,Alex Saji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787355653,72,6,1,5,25,5yvw8xpbzap5lhlze04odtgk4,1,94.1,78.8,2025-03-12T14:05:38.389Z,2025-03-12T14:27:07Z,5576341769,56,Center,5576341791,233,37,5576341771,73,,,,,,,,,,,,,,,,,arzfyvstbc17d1mioc40tidm2,Naocha Singh Huidrom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2787355789,73,1,1,5,59,5yvw8xpbzap5lhlze04odtgk4,1,99.5,99.5,2025-03-12T14:06:11.894Z,2025-03-12T14:52:22Z,5576342563,2,,5576342569,223,,5576342565,6,,5576342567,155,,5576342573,140,88.2,5576342579,213,4.41,5576342581,1,,5576342571,56,Center,23m69s7nd9vnc9u9ra2aspn11,Adrian Luna,5576342575,141,44.5,,5576342577,212,,,,,,,,,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2787367989,385,44,1,6,2,5yvw8xpbzap5lhlze04odtgk4,1,89.9,42.8,2025-03-12T14:06:14.420Z,2025-03-12T14:53:56Z,5576410929,286,,5576411631,233,38,5576410927,56,Center,,,,,,,,,,,,,,,,6r8f0lomojaqk37bz5ajprze1,Milos Drinčić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2787355751,38,44,1,6,2,d65t4cxgbtgc2ztx2n88b8tii,0,10.1,57.2,2025-03-12T14:06:14.421Z,2025-03-12T14:53:56Z,5576411643,233,385,5576342395,56,Back,5576342397,285,,,,,,,,,,,,,,,,,7nl0hn7670l84eqqbp2ecjdux,Stefan Šapić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787368009,386,1,1,6,3,5yvw8xpbzap5lhlze04odtgk4,1,88.2,43.6,2025-03-12T14:06:15.420Z,2025-03-12T14:52:31Z,5576411055,140,97.7,5576411057,141,64.5,5576411051,3,,5576411061,213,0.96,5576411053,56,Center,5576411059,212,17.4,,,,,,,6r8f0lomojaqk37bz5ajprze1,Milos Drinčić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2787355857,75,1,1,6,7,5yvw8xpbzap5lhlze04odtgk4,1,96.5,59.4,2025-03-12T14:06:19.798Z,2025-03-12T14:53:12Z,5576343701,154,,5576342975,155,,5576342985,213,4.64,5576342977,56,Center,5576343703,25,,5576342979,140,95.8,5576342983,212,10.1,5576343699,210,16,ccrqgyzzq44gpjva980k10gt0,Mohammed Aimen,5576342981,141,44.6,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
