id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/16/value,teamName,Position
2781483785,157,44,1,16,6,9eqjks8amwm1ycytsoi7xld25,1,61.9,78.6,5544201881,56,Center,5544201987,233,93,5544201883,286,,,,,,,,,,,,,,,,,5hligrqwpc6qzxiyg4rfeay1h,Carl McHugh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2781483803,93,44,1,16,6,8uacz8yrceknwsreon4rb5i8o,0,38.1,21.4,5544201961,285,,5544202005,233,157,5544201959,56,Back,,,,,,,,,,,,,,,,3znwt67r5j8mghoi2wm9urris,Nikhil Prabhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2781483801,158,1,1,16,6,9eqjks8amwm1ycytsoi7xld25,1,58,91.1,5544201945,56,Left,5544201949,141,80.9,5544201941,3,,5544201951,212,13.7,5544201947,140,69.2,5544201943,168,,5544201953,213,5.75,,,,5hligrqwpc6qzxiyg4rfeay1h,Carl McHugh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2781483807,159,1,1,16,7,9eqjks8amwm1ycytsoi7xld25,1,69.2,80.9,5544201975,56,Left,5544201979,141,88.6,5544201983,213,2.11,5544201977,140,66.2,5544201981,212,6.1,,,,,,,,,,cjlcl3qpjqrsnouucxg7xpuqd,Borja Herrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2781483827,160,1,1,16,7,9eqjks8amwm1ycytsoi7xld25,1,66.2,88.6,5544202105,141,96.8,5544202109,213,0.53,5544202101,56,Left,5544202103,140,75.2,5544202107,212,11,,,,,,,,,,b3khxum0vaam8qme2imlwhh3p,Armando Sadiku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2781483837,161,1,1,16,11,9eqjks8amwm1ycytsoi7xld25,1,73.9,96.9,5544202153,56,Left,5544202157,141,87.7,5544202161,213,4.02,5544202159,212,8.1,5544202155,140,69,,,,,,,,,,e2j3eitceuxqxf4lj5yjfccno,Brison Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2781483845,162,1,1,16,13,9eqjks8amwm1ycytsoi7xld25,1,72.1,87.2,5544202193,56,Left,5544202197,141,95.9,5544202201,213,0.91,5544202199,212,7.5,5544202195,140,76.5,,,,,,,,,,5hligrqwpc6qzxiyg4rfeay1h,Carl McHugh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2781483859,163,1,1,16,14,9eqjks8amwm1ycytsoi7xld25,1,76.5,95.9,5544202285,213,3.03,5544202281,141,97.5,5544202279,140,67.6,5544202283,212,9.4,5544202277,56,Left,,,,,,,,,,e2j3eitceuxqxf4lj5yjfccno,Brison Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2781483871,164,1,1,16,17,9eqjks8amwm1ycytsoi7xld25,1,67.6,97.5,5544202337,213,5.02,5544202333,141,83,5544202331,140,70.6,5544202329,56,Left,5544202335,212,10.4,,,,,,,,,,9dp54x2ylvg08u109thcf7dux,Aakash Sangwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2781483873,165,50,1,16,19,9eqjks8amwm1ycytsoi7xld25,1,72.4,79.2,5544202345,56,Left,5544202425,233,94,5544202347,286,,,,,,,,,,,,,,,,,cjlcl3qpjqrsnouucxg7xpuqd,Borja Herrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2781483887,94,7,1,16,19,8uacz8yrceknwsreon4rb5i8o,1,27.6,20.8,5544202419,285,,5544202421,233,165,5544202417,56,Back,,,,,,,,,,,,,,,,3znwt67r5j8mghoi2wm9urris,Nikhil Prabhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2781483889,95,49,1,16,21,8uacz8yrceknwsreon4rb5i8o,1,24.7,42.4,,,,,,,,,,,,,,,,,,,,,,,,,99p8q4t09iq7scfgt0bkrmlpm,Ashish Pradhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2781483893,96,1,1,16,21,8uacz8yrceknwsreon4rb5i8o,1,24.7,42.4,5544202439,212,12.9,5544202435,140,13.1,5544202441,213,3.47,5544202433,56,Back,5544202437,141,36.3,,,,,,,,,,99p8q4t09iq7scfgt0bkrmlpm,Ashish Pradhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2781483899,97,1,1,16,24,8uacz8yrceknwsreon4rb5i8o,0,15.8,32.2,5544202471,213,5.85,5544202461,157,,5544202465,140,45.1,5544202467,141,11.1,5544202463,56,Back,5544202473,1,,5544202469,212,33.9,,,,11xl1jtpjn674dw6yxfv33pey,Suresh Meitei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2781483909,166,1,1,16,26,9eqjks8amwm1ycytsoi7xld25,0,51.9,96.5,5544202521,141,81.8,5544202517,56,Left,5544202525,213,5.3,5544202519,140,58.3,5544202515,3,,5544202523,212,12,,,,,,,9dp54x2ylvg08u109thcf7dux,Aakash Sangwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2781483913,98,1,1,16,28,8uacz8yrceknwsreon4rb5i8o,1,42.8,32.4,5544202559,56,Right,5544202561,140,52,5544202565,212,17,5544202563,141,11.9,5544202567,213,5.32,,,,,,,,,,1csytueiqmph9zm2p58ww333e,Ricky Shabong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2781483919,99,1,1,16,31,8uacz8yrceknwsreon4rb5i8o,1,49.7,17.7,5544202613,140,46.4,5544202617,212,26.9,5544202615,141,57,5544202619,213,1.7,5544202611,56,Back,,,,,,,,,,cqwjl27qlms7fxa3edgkvpr6d,Asmir Suljić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2781483925,100,1,1,16,34,8uacz8yrceknwsreon4rb5i8o,1,45.7,54.8,5544202653,141,82.4,5544202657,213,1.86,5544202649,56,Back,5544202651,140,40.4,5544202655,212,19.6,,,,,,,,,,99p8q4t09iq7scfgt0bkrmlpm,Ashish Pradhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2781483931,101,1,1,16,37,8uacz8yrceknwsreon4rb5i8o,1,43.1,82.7,5544202685,213,0.45,5544202681,141,98.7,5544202677,56,Left,5544202679,140,64.4,5544202683,212,24.9,,,,,,,,,,5hi3s09qsxkuv8l5nw8d8qqj9,Ivan Novoselec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2781483943,102,1,1,16,39,8uacz8yrceknwsreon4rb5i8o,0,65.7,98,5544202759,56,Left,5544202761,140,100,5544202765,212,37.2,5544202767,213,6.12,5544202763,141,89,5544202769,1,,,,,,,,8js8a2yz6jly94vf0ilyg76s4,Tekcham Abhishek Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2781484011,103,5,1,16,44,8uacz8yrceknwsreon4rb5i8o,0,100.8,87.1,5544203165,346,,5544203275,233,167,5544203163,56,Left,,,,,,,,,,,,,,,,8js8a2yz6jly94vf0ilyg76s4,Tekcham Abhishek Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2781484025,167,5,1,16,44,9eqjks8amwm1ycytsoi7xld25,1,-0.8,12.9,5544203247,233,103,5544203225,56,Back,5544203227,346,,,,,,,,,,,,,,,,,d5adi48nrkr3n0dqoitcdzu95,Kumam Udanta Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2781484097,169,1,1,17,25,9eqjks8amwm1ycytsoi7xld25,0,3.3,54.8,5544203683,74,,5544203679,212,2.4,5544203673,56,Back,5544203677,141,51.3,5544203671,124,,5544203675,140,3.1,5544203681,213,4.62,,,,ekizuw6hg7uyaojwjusby1jbo,Hrithik Tiwari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,Goalkeeper
2781484113,106,44,1,17,29,8uacz8yrceknwsreon4rb5i8o,1,35.6,46.2,5544203797,285,,5544203821,233,170,5544203795,56,Back,,,,,,,,,,,,,,,,99p8q4t09iq7scfgt0bkrmlpm,Ashish Pradhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2781484105,170,44,1,17,29,9eqjks8amwm1ycytsoi7xld25,0,64.4,53.8,5544203739,286,,5544203799,233,106,5544203737,56,Center,,,,,,,,,,,,,,,,cjlcl3qpjqrsnouucxg7xpuqd,Borja Herrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2781484107,171,43,1,17,29,9eqjks8amwm1ycytsoi7xld25,1,0,0,5544203781,189,0,5544203747,141,51.6,5544203743,56,Back,5544203753,156,0,5544204193,144,1,5544203749,212,24.4,5544203745,140,44.7,5544203741,3,0,cjlcl3qpjqrsnouucxg7xpuqd,Borja Herrera,,5544203751,213,3.57,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2781484221,111,1,1,17,30,8uacz8yrceknwsreon4rb5i8o,1,36.5,59.7,5544204413,140,44.2,5544204417,212,8.2,5544204409,3,,5544204419,213,0.19,5544204415,141,62,5544204411,56,Back,,,,,,,99p8q4t09iq7scfgt0bkrmlpm,Ashish Pradhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2781484127,108,49,1,17,32,8uacz8yrceknwsreon4rb5i8o,1,54.3,71.1,,,,,,,,,,,,,,,,,,,,,,,,,1csytueiqmph9zm2p58ww333e,Ricky Shabong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2781484125,107,1,1,17,33,8uacz8yrceknwsreon4rb5i8o,1,63.3,59,5544203861,56,Center,5544203865,141,71.1,5544203867,212,12.5,5544203863,140,54.3,5544203869,213,2.43,,,,,,,,,,1csytueiqmph9zm2p58ww333e,Ricky Shabong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2781484139,109,1,1,17,34,8uacz8yrceknwsreon4rb5i8o,1,55.2,71.5,5544203919,212,31.3,5544203915,140,85,5544203913,56,Center,5544203917,141,73,5544203921,213,0.03,,,,,,,,,,fekzw1l7xz97js7ns7ag2mfo,Muhammad Suhail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2781484143,110,61,1,17,35,8uacz8yrceknwsreon4rb5i8o,0,85,73,5544203929,56,Center,,,,,,,,,,,,,,,,,,,,,,2n6c8ciuley3hz0fnt6gn4zpx,Luka Majcen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2781484371,117,5,1,17,36,8uacz8yrceknwsreon4rb5i8o,0,100.8,65.2,5544205281,56,Center,5544205975,233,172,5544205283,346,,,,,,,,,,,,,,,,,11xl1jtpjn674dw6yxfv33pey,Suresh Meitei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2781484155,172,5,1,17,36,9eqjks8amwm1ycytsoi7xld25,1,-0.8,34.8,5544204001,56,Back,5544204003,346,,5544205951,233,117,,,,,,,,,,,,,,,,d5adi48nrkr3n0dqoitcdzu95,Kumam Udanta Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2781484273,173,1,1,18,12,9eqjks8amwm1ycytsoi7xld25,1,3.2,59,5544204761,213,0.43,5544204753,56,Left,5544204757,141,96.6,5544204759,212,61.2,5544204755,140,56.2,5544204763,1,,5544204767,74,,5544204751,124,,ekizuw6hg7uyaojwjusby1jbo,Hrithik Tiwari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,Goalkeeper
2781484275,174,1,1,18,14,9eqjks8amwm1ycytsoi7xld25,0,56.2,96.6,5544204771,3,,5544204775,140,60.4,5544204781,213,5.06,5544204779,212,12.9,5544204777,141,78.8,5544204773,56,Center,,,,,,,5hligrqwpc6qzxiyg4rfeay1h,Carl McHugh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2781484291,112,1,1,18,16,8uacz8yrceknwsreon4rb5i8o,1,40.6,37,5544204851,3,,5544204855,140,54.5,5544204859,212,18,5544204857,141,52.5,5544204853,56,Center,5544204861,213,0.63,,,,,,,99p8q4t09iq7scfgt0bkrmlpm,Ashish Pradhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2781484293,113,44,1,18,17,8uacz8yrceknwsreon4rb5i8o,1,51.9,51,5544204879,233,175,5544204867,286,,5544204865,56,Center,,,,,,,,,,,,,,,,fekzw1l7xz97js7ns7ag2mfo,Muhammad Suhail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2781484281,175,44,1,18,17,9eqjks8amwm1ycytsoi7xld25,0,48.1,49,5544204817,56,Back,5544204887,233,113,5544204819,285,,,,,,,,,,,,,,,,,d5adi48nrkr3n0dqoitcdzu95,Kumam Udanta Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2781484299,114,61,1,18,19,8uacz8yrceknwsreon4rb5i8o,1,54.5,52.5,5544204885,56,Center,,,,,,,,,,,,,,,,,,,,,,fekzw1l7xz97js7ns7ag2mfo,Muhammad Suhail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2781484311,176,1,1,18,19,9eqjks8amwm1ycytsoi7xld25,1,39.2,56.3,5544204927,56,Back,5544204935,141,74.1,5544204931,140,47,5544204937,212,14.6,5544204939,213,0.98,,,,,,,,,,cs6a7dp9ot01jwplqj2xmxrrp,Odei Onaindia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2781484321,177,1,1,18,21,9eqjks8amwm1ycytsoi7xld25,0,47.1,74.1,5544205011,213,0.03,5544205005,140,90.5,5544205003,56,Center,5544205007,141,76.3,5544205009,212,45.6,5544205013,1,,,,,,,,5hligrqwpc6qzxiyg4rfeay1h,Carl McHugh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2781484325,115,12,1,18,25,8uacz8yrceknwsreon4rb5i8o,1,13.9,20,5544205037,212,15.5,5544205033,140,17.9,5544205055,167,,5544205031,56,Back,5544205039,213,4.99,5544205035,141,0,,,,,,,11xl1jtpjn674dw6yxfv33pey,Suresh Meitei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2781484329,116,5,1,18,25,8uacz8yrceknwsreon4rb5i8o,0,18.3,-2,5544205045,56,Back,5544205097,233,178,5544205047,347,,,,,,,,,,,,,,,,,11xl1jtpjn674dw6yxfv33pey,Suresh Meitei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2781484333,178,5,1,18,25,9eqjks8amwm1ycytsoi7xld25,1,81.7,102,5544205067,347,,5544205065,56,Left,5544205073,233,116,,,,,,,,,,,,,,,,5hligrqwpc6qzxiyg4rfeay1h,Carl McHugh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2781484365,179,1,1,18,31,9eqjks8amwm1ycytsoi7xld25,1,81.1,100,5544205241,141,96.5,5544205237,56,Left,5544205245,213,3.84,5544205239,140,76.9,5544205243,212,5.8,5544205235,107,,,,,,,,e2j3eitceuxqxf4lj5yjfccno,Brison Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2781484367,180,50,1,18,33,9eqjks8amwm1ycytsoi7xld25,1,59.7,94.8,5544208537,233,128,5544205981,286,,5544205249,56,Left,,,,,,,,,,,,,,,,9dp54x2ylvg08u109thcf7dux,Aakash Sangwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2781484563,128,7,1,18,33,8uacz8yrceknwsreon4rb5i8o,1,40.3,5.2,5544208515,233,180,5544208519,285,,5544206341,56,Back,,,,,,,,,,,,,,,,cqwjl27qlms7fxa3edgkvpr6d,Asmir Suljić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2781484375,118,43,1,18,34,8uacz8yrceknwsreon4rb5i8o,1,0,0,5544205313,285,0,5544205333,233,181,5544205311,56,Back,5544205399,144,45,,,,,,,,,,,,,cqwjl27qlms7fxa3edgkvpr6d,Asmir Suljić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2781484379,181,3,1,18,34,9eqjks8amwm1ycytsoi7xld25,0,79.9,95.5,5544205703,211,,5544205319,286,,5544205317,56,Left,,,,,,,,,,,,,,,,e2j3eitceuxqxf4lj5yjfccno,Brison Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2781484407,119,1,1,18,39,8uacz8yrceknwsreon4rb5i8o,1,20.5,16.7,5544205485,213,0.55,5544205481,141,22.1,5544205477,56,Back,5544205479,140,26.2,5544205483,212,7,,,,,,,,,,1csytueiqmph9zm2p58ww333e,Ricky Shabong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2781484411,120,49,1,18,40,8uacz8yrceknwsreon4rb5i8o,1,26.2,22.1,,,,,,,,,,,,,,,,,,,,,,,,,11xl1jtpjn674dw6yxfv33pey,Suresh Meitei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2781484417,121,1,1,18,41,8uacz8yrceknwsreon4rb5i8o,0,26.2,22.1,5544205529,141,16.7,5544205525,56,Right,5544205531,212,39.2,5544205535,1,,5544205533,213,6.19,5544205523,157,,5544205527,140,63.4,,,,11xl1jtpjn674dw6yxfv33pey,Suresh Meitei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2781484401,182,1,1,18,42,9eqjks8amwm1ycytsoi7xld25,0,53.7,87.7,5544205449,212,12.1,5544205445,140,65.2,5544205441,3,,5544205451,213,6.25,5544205447,141,87.1,5544205443,56,Left,,,,,,,qlk46xybcoxrvr01pauxibpx,Sandesh Jhingan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2781484427,122,50,1,18,43,8uacz8yrceknwsreon4rb5i8o,1,42.8,20.8,5544205575,286,,5544205583,233,183,5544205573,56,Back,,,,,,,,,,,,,,,,1csytueiqmph9zm2p58ww333e,Ricky Shabong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2781484425,183,7,1,18,43,9eqjks8amwm1ycytsoi7xld25,0,57.2,79.2,5544205567,56,Left,5544205577,233,122,5544205569,285,,,,,,,,,,,,,,,,,qlk46xybcoxrvr01pauxibpx,Sandesh Jhingan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2781484429,184,49,1,18,44,9eqjks8amwm1ycytsoi7xld25,1,57.9,81.4,,,,,,,,,,,,,,,,,,,,,,,,,qlk46xybcoxrvr01pauxibpx,Sandesh Jhingan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2781484435,185,1,1,18,44,9eqjks8amwm1ycytsoi7xld25,1,57.9,81.4,5544205607,140,63.8,5544205609,141,81.8,5544205613,213,0.04,5544205611,212,6.2,5544205605,56,Left,,,,,,,,,,qlk46xybcoxrvr01pauxibpx,Sandesh Jhingan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2781484437,186,1,1,18,45,9eqjks8amwm1ycytsoi7xld25,1,63.8,81.8,5544205621,140,71.7,5544205625,212,9.4,5544205627,213,5.79,5544205623,141,75.3,5544205619,56,Center,,,,,,,,,,e2j3eitceuxqxf4lj5yjfccno,Brison Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2781484445,187,1,1,18,45,9eqjks8amwm1ycytsoi7xld25,0,72.2,76.3,5544205669,56,Center,5544205673,141,45.4,5544205677,213,5.41,5544205667,155,,5544205675,212,27.4,5544205671,140,89,,,,,,,cjlcl3qpjqrsnouucxg7xpuqd,Borja Herrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2781484431,123,61,1,18,46,8uacz8yrceknwsreon4rb5i8o,1,43.3,22.4,5544205589,56,Back,,,,,,,,,,,,,,,,,,,,,,1csytueiqmph9zm2p58ww333e,Ricky Shabong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2781484465,124,52,1,18,51,8uacz8yrceknwsreon4rb5i8o,1,5.5,56,,,,,,,,,,,,,,,,,,,,,,,,,1uvpqxrzxnjfb790p5t1mjztg,Muheet Shabir Khan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,Goalkeeper
2781484507,125,1,1,19,5,8uacz8yrceknwsreon4rb5i8o,1,6.3,59.1,5544206075,123,,5544206081,141,51.9,5544206085,213,5.34,5544206083,212,6.1,5544206079,140,9.7,5544206077,56,Back,,,,,,,1uvpqxrzxnjfb790p5t1mjztg,Muheet Shabir Khan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,Goalkeeper
2781484539,126,1,1,19,14,8uacz8yrceknwsreon4rb5i8o,1,18.7,45.8,5544206199,56,Back,5544206207,141,8.2,5544206203,140,24.8,5544206209,212,26.4,5544206211,213,4.96,,,,,,,,,,1csytueiqmph9zm2p58ww333e,Ricky Shabong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2781484543,127,1,1,19,16,8uacz8yrceknwsreon4rb5i8o,0,26.1,6.4,5544206227,140,70.6,5544206223,157,,5544206233,213,0.51,5544206235,1,,5544206231,212,53.6,5544206229,141,44.9,5544206225,56,Center,,,,11xl1jtpjn674dw6yxfv33pey,Suresh Meitei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2781484549,188,12,1,19,18,9eqjks8amwm1ycytsoi7xld25,1,27.8,60.6,5544206263,56,Back,5544206271,213,1.02,5544206267,141,74.8,5544206265,140,33.4,5544206269,212,11.3,,,,,,,,,,d5adi48nrkr3n0dqoitcdzu95,Kumam Udanta Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2781484553,189,61,1,19,19,9eqjks8amwm1ycytsoi7xld25,1,33.4,74.8,5544206275,56,Back,,,,,,,,,,,,,,,,,,,,,,qlk46xybcoxrvr01pauxibpx,Sandesh Jhingan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2781484567,129,1,1,19,23,8uacz8yrceknwsreon4rb5i8o,1,73.4,5.3,5544206365,141,6.2,5544206361,56,Right,5544206363,140,63.7,5544206367,212,10.2,5544206369,213,3.08,,,,,,,,,,cqwjl27qlms7fxa3edgkvpr6d,Asmir Suljić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2781484569,130,1,1,19,26,8uacz8yrceknwsreon4rb5i8o,1,62.7,3.4,5544206375,140,38.4,5544206379,212,26.8,5544206381,213,2.83,5544206377,141,15.3,5544206373,56,Back,,,,,,,,,,1i4qgopfzsr2xyfs93kjtcvai,Khaiminthang Lhungdim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2781484577,131,1,1,19,28,8uacz8yrceknwsreon4rb5i8o,1,38,15.3,5544206423,212,57.2,5544206419,140,57.4,5544206475,1,,5544206417,56,Left,5544206415,155,,5544206421,141,93.9,5544206425,213,1.21,5544206473,196,,11xl1jtpjn674dw6yxfv33pey,Suresh Meitei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2781484591,132,1,1,19,31,8uacz8yrceknwsreon4rb5i8o,0,57.8,96,5544206507,212,24.1,5544206503,140,76.7,5544206499,56,Center,5544206509,213,5.68,5544206505,141,76,,,,,,,,,,8js8a2yz6jly94vf0ilyg76s4,Tekcham Abhishek Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2781484607,190,12,1,19,33,9eqjks8amwm1ycytsoi7xld25,1,24.1,35.2,5544206611,213,5.82,5544206607,141,19.8,5544206603,56,Back,5544206609,212,23.3,5544206605,140,43.9,,,,,,,,,,cs6a7dp9ot01jwplqj2xmxrrp,Odei Onaindia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2781484603,133,1,1,19,36,8uacz8yrceknwsreon4rb5i8o,1,61.6,84.4,5544206583,212,19.5,5544206579,140,43,5544206577,56,Back,5544206575,3,,5544206581,141,85,5544206585,213,3.12,,,,,,,8js8a2yz6jly94vf0ilyg76s4,Tekcham Abhishek Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2781484605,134,1,1,19,38,8uacz8yrceknwsreon4rb5i8o,0,43,85,5544206593,140,75.6,5544206597,212,34.8,5544206589,157,,5544206599,213,6.1,5544206601,1,,5544206595,141,75.6,5544206591,56,Center,,,,5hi3s09qsxkuv8l5nw8d8qqj9,Ivan Novoselec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2781484623,191,1,1,19,40,9eqjks8amwm1ycytsoi7xld25,0,27,26.2,5544206667,56,Right,5544206669,140,56.7,5544206677,1,,5544206673,212,33.4,5544206675,213,5.91,5544206671,141,8.5,5544206665,157,,,,,cs6a7dp9ot01jwplqj2xmxrrp,Odei Onaindia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2781484633,135,1,1,19,42,8uacz8yrceknwsreon4rb5i8o,0,40.1,95.6,5544206751,56,Left,5544206755,141,87.2,5544206759,213,6.11,5544206749,157,,5544206757,212,33.3,5544206753,140,71.3,5544206761,1,,,,,5hi3s09qsxkuv8l5nw8d8qqj9,Ivan Novoselec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2781484639,192,1,1,19,44,9eqjks8amwm1ycytsoi7xld25,0,34.3,21,5544206783,56,Back,5544206787,141,33.6,5544206791,213,0.59,5544206779,3,,5544206785,140,46.4,5544206789,212,15.3,,,,,,,9d8lhd93zoyekfcypi15zt7je,Ayush Dev Chhetri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2781484659,136,44,1,19,46,8uacz8yrceknwsreon4rb5i8o,1,55.4,71.6,5544206861,56,Center,5544206883,233,193,5544206863,286,,,,,,,,,,,,,,,,,3znwt67r5j8mghoi2wm9urris,Nikhil Prabhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2781484645,193,44,1,19,46,9eqjks8amwm1ycytsoi7xld25,0,44.6,28.4,5544206807,285,,5544206805,56,Back,5544206897,233,136,,,,,,,,,,,,,,,,5hligrqwpc6qzxiyg4rfeay1h,Carl McHugh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2781484647,194,61,1,19,47,9eqjks8amwm1ycytsoi7xld25,1,46.4,33.6,5544206809,56,Back,,,,,,,,,,,,,,,,,,,,,,5hligrqwpc6qzxiyg4rfeay1h,Carl McHugh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
