id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,keyPass,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value,teamName,Position
2795345463,241,4,1,46,23,ajwqetklk0m22x7ifsjax5yi,0,91.2,57.9,2025-04-03T14:46:38.630Z,2025-04-03T14:47:07Z,5620241391,233,414,5620241383,152,,5620241385,286,,5620241379,294,,5620241381,56,Center,5620241377,13,,,,,,,,11een7yuvw4psjhjuakk75clw,Mohammed Sanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2795345507,415,1,1,47,4,9xb6v8osxty9w0mel2x7dd4ru,1,9.8,41.6,2025-04-03T14:47:19.397Z,2025-04-03T14:47:20Z,5620241759,212,30.7,5620241749,5,,5620241753,56,Back,5620241751,152,,5620241755,140,37.8,5620241757,141,54.8,5620241761,213,0.3,,,,dwb1qzzd5g32lwxam6skmdr6x,Vishal Kaith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,Goalkeeper
2795345511,416,1,1,47,5,9xb6v8osxty9w0mel2x7dd4ru,1,38.2,55.8,2025-04-03T14:47:20.725Z,2025-04-03T14:47:22Z,5620241787,140,54.2,5620241785,56,Center,5620241791,212,16.8,5620241793,213,6.24,5620241789,141,54.8,,,,,,,,,,5hmx68vjqij9ywdv61v2qyrmy,Alberto Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2795345513,417,1,1,47,7,9xb6v8osxty9w0mel2x7dd4ru,1,54.2,54.8,2025-04-03T14:47:22.197Z,2025-04-03T14:47:25Z,5620241803,141,57.5,5620241801,140,42.6,5620241805,212,12.3,5620241807,213,2.99,5620241799,56,Back,,,,,,,,,,4l0se1iapxcmd1jb4851aj6c5,Jason Cummings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2795345517,418,1,1,47,10,9xb6v8osxty9w0mel2x7dd4ru,1,43.1,61.1,2025-04-03T14:47:25.319Z,2025-04-03T14:47:27Z,5620241829,141,92.6,5620241825,56,Left,5620241831,212,30.8,5620241827,140,64.2,5620241833,213,0.77,,,,,,,,,,5hmx68vjqij9ywdv61v2qyrmy,Alberto Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2795345521,419,1,1,47,11,9xb6v8osxty9w0mel2x7dd4ru,1,64.2,92.6,2025-04-03T14:47:27.125Z,2025-04-03T14:47:28Z,5620241865,141,77.5,5620241867,212,13.3,5620241863,140,72.2,5620241861,56,Center,5620241869,213,5.4,,,,,,,,,,wx88q7cbam0swyvjt262qui,Sahal Abdul Samad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2795345523,420,1,1,47,12,9xb6v8osxty9w0mel2x7dd4ru,1,72.2,77.5,2025-04-03T14:47:27.973Z,2025-04-03T14:47:29Z,5620241883,213,0.54,5620241875,56,Left,5620241881,212,20.3,5620241877,140,88.8,5620241879,141,92.7,,,,,,,,,,4l0se1iapxcmd1jb4851aj6c5,Jason Cummings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2795345529,421,1,1,47,14,9xb6v8osxty9w0mel2x7dd4ru,0,91,93,2025-04-03T14:47:29.221Z,2025-04-03T14:47:33Z,5620241917,2,,5620241931,1,,5620241921,56,Right,5620241929,213,4.75,5620241927,212,64.6,5620241925,141,0,5620241919,155,,5620241923,140,93.2,4sqnd13g7n9e4orv6hcp27fxm,Liston Colaço,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2795345567,242,5,1,47,17,ajwqetklk0m22x7ifsjax5yi,1,7.4,101.7,2025-04-03T14:47:33.102Z,2025-04-03T14:48:39Z,5620242153,233,422,5620242149,347,,5620242147,56,Back,,,,,,,,,,,,,,,,1ilh1vogo8mggj0vhf2oknswk,Nikhil Barla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2795345531,422,5,1,47,17,9xb6v8osxty9w0mel2x7dd4ru,0,92.6,-1.7,2025-04-03T14:47:33.102Z,2025-04-03T14:48:39Z,5620241935,347,,5620242159,233,242,5620241933,56,Right,,,,,,,,,,,,,,,,4sqnd13g7n9e4orv6hcp27fxm,Liston Colaço,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2795345571,243,1,1,47,38,ajwqetklk0m22x7ifsjax5yi,1,11.8,100,2025-04-03T14:47:53.793Z,2025-04-03T14:47:56Z,5620242189,1,,5620242177,107,,5620242181,140,32.5,5620242185,212,22.6,5620242187,213,6.01,5620242179,56,Back,5620242183,141,92.6,,,,a1rjrfrukdqfztu8c9l88wduc,Muhammed Uvais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2795345573,244,1,1,47,41,ajwqetklk0m22x7ifsjax5yi,0,32.5,92.6,2025-04-03T14:47:56.401Z,2025-04-03T14:47:57Z,5620242197,140,27.6,5620242195,56,Back,5620242199,141,83.5,5620242201,212,8,5620242203,213,4.02,,,,,,,,,,88x8tqxamao1dzdfz5libluui,Javi Siverio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2795345577,423,49,1,47,45,9xb6v8osxty9w0mel2x7dd4ru,1,68.8,15.6,2025-04-03T14:48:01.125Z,2025-04-03T14:48:01Z,,,,,,,,,,,,,,,,,,,,,,,,,4l0se1iapxcmd1jb4851aj6c5,Jason Cummings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2795345581,424,1,1,47,46,9xb6v8osxty9w0mel2x7dd4ru,1,68.8,15.6,2025-04-03T14:48:01.686Z,2025-04-03T14:48:04Z,5620242255,213,3.88,5620242247,56,Right,5620242253,212,5.4,5620242249,140,65,5620242251,141,10.3,,,,,,,,,,4l0se1iapxcmd1jb4851aj6c5,Jason Cummings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2795345583,425,1,1,47,49,9xb6v8osxty9w0mel2x7dd4ru,1,65,10.4,2025-04-03T14:48:04.277Z,2025-04-03T14:48:07Z,5620242271,140,54.6,5620242273,141,24.9,5620242269,56,Center,5620242277,213,2.41,5620242275,212,14.7,,,,,,,,,,doiw2drickz2eacyeudn3szmy,Deepak Tangri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2795345585,426,1,1,47,52,9xb6v8osxty9w0mel2x7dd4ru,1,54.6,24.9,2025-04-03T14:48:07.381Z,2025-04-03T14:48:08Z,5620242281,56,Center,5620242289,213,1.67,5620242285,141,51.5,5620242287,212,18.2,5620242283,140,52.9,,,,,,,,,,3zl5ec82f8zebkxkfdz16e3th,Tom Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2795345587,427,1,1,47,53,9xb6v8osxty9w0mel2x7dd4ru,1,52.9,51.5,2025-04-03T14:48:08.261Z,2025-04-03T14:48:09Z,5620242299,212,19.8,5620242301,213,5.82,5620242293,56,Center,5620242295,140,69.8,5620242297,141,38.5,,,,,,,,,,5hmx68vjqij9ywdv61v2qyrmy,Alberto Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2795345591,428,1,1,47,54,9xb6v8osxty9w0mel2x7dd4ru,0,69.8,38.5,2025-04-03T14:48:09.430Z,2025-04-03T14:48:10Z,5620242313,56,Center,5620242319,212,7.5,5620242321,213,3.98,5620242317,141,30.3,5620242315,140,65,,,,,,,,,,1yu4qt00czfbr5myr0cidwmw9,Anirudh Thapa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2795345595,245,8,1,47,56,ajwqetklk0m22x7ifsjax5yi,1,29.8,80.6,2025-04-03T14:48:11.634Z,2025-04-03T14:48:11Z,5620242335,56,Back,,,,,,,,,,,,,,,,,,,,,,7q0oc78bzao7g3iy7zoobmy1,Sourav Das,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2795345599,246,5,1,47,57,ajwqetklk0m22x7ifsjax5yi,0,26.6,101,2025-04-03T14:48:12.245Z,2025-04-03T14:48:40Z,5620242355,56,Back,5620242399,233,429,5620242357,347,,,,,,,,,,,,,,,,,7q0oc78bzao7g3iy7zoobmy1,Sourav Das,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2795345605,429,5,1,47,57,9xb6v8osxty9w0mel2x7dd4ru,1,73.4,-1,2025-04-03T14:48:12.245Z,2025-04-03T14:48:39Z,5620242391,56,Right,5620242393,347,,5620242395,233,246,,,,,,,,,,,,,,,,1yu4qt00czfbr5myr0cidwmw9,Anirudh Thapa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2795345611,430,1,1,48,6,9xb6v8osxty9w0mel2x7dd4ru,1,71.6,0,2025-04-03T14:48:21.365Z,2025-04-03T14:48:24Z,5620242437,213,1.46,5620242435,212,16.6,5620242429,56,Center,5620242431,140,73.3,5620242433,141,22.2,5620242427,107,,,,,,,,ck9nyxv100c1x24zxde7fx1t6,Asish Rai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2795345617,431,1,1,48,8,9xb6v8osxty9w0mel2x7dd4ru,1,75.7,22.4,2025-04-03T14:48:23.925Z,2025-04-03T14:48:25Z,5620242447,140,82.7,5620242445,56,Right,5620242453,213,5.43,5620242449,141,10.1,5620242451,212,11.1,,,,,,,,,,4l0se1iapxcmd1jb4851aj6c5,Jason Cummings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2795345619,432,1,1,48,10,9xb6v8osxty9w0mel2x7dd4ru,1,82.7,10.1,2025-04-03T14:48:25.285Z,2025-04-03T14:48:26Z,5620242461,141,17.9,5620242459,140,76.8,5620242457,56,Right,5620242463,212,8.2,5620242465,213,2.43,,,,,,,,,,1yu4qt00czfbr5myr0cidwmw9,Anirudh Thapa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2795345623,433,1,1,48,11,9xb6v8osxty9w0mel2x7dd4ru,0,76.8,17.9,2025-04-03T14:48:26.740Z,2025-04-03T14:48:29Z,5620242485,141,16.4,5620242487,212,19.7,5620242483,140,95.5,5620242481,56,Right,5620242489,213,6.23,,,,,,,,,,1rsxl4rnswqez6c6rwp7768r9,Greg Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2795345633,247,30,1,48,16,ajwqetklk0m22x7ifsjax5yi,1,0,0,2025-04-03T14:48:31.583Z,2025-04-03T14:48:32Z,5620242521,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2795345631,434,30,1,48,16,9xb6v8osxty9w0mel2x7dd4ru,1,0,0,2025-04-03T14:48:31.583Z,2025-04-03T14:48:31Z,5620242519,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2795346941,248,32,2,45,0,ajwqetklk0m22x7ifsjax5yi,1,0,0,2025-04-03T15:03:37.107Z,2025-04-03T15:03:40Z,5620250849,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2795346927,435,32,2,45,0,9xb6v8osxty9w0mel2x7dd4ru,1,0,0,2025-04-03T15:03:37.107Z,2025-04-03T15:03:37Z,5620250767,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2795346951,249,1,2,45,0,ajwqetklk0m22x7ifsjax5yi,1,50.4,50,2025-04-03T15:03:37.108Z,2025-04-03T15:04:59Z,5620250889,212,16.4,5620250893,279,S,5620250885,140,34.9,5620250887,141,47,5620250883,56,Back,5620250891,213,3.27,,,,,,,88x8tqxamao1dzdfz5libluui,Javi Siverio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2795346959,250,1,2,45,4,ajwqetklk0m22x7ifsjax5yi,0,30.3,40.9,2025-04-03T15:03:42.073Z,2025-04-03T15:06:04Z,5620250923,157,,5620250937,213,0.26,5620250927,140,78.8,5620250933,212,52.7,5620250925,56,Center,5620250929,141,60.7,5620250939,1,,,,,ex1jk22ckbwg721ie0azus2c5,Pronay Halder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2795346963,436,1,2,45,6,9xb6v8osxty9w0mel2x7dd4ru,0,25.9,28.5,2025-04-03T15:03:43.811Z,2025-04-03T15:03:45Z,5620250949,141,29.1,5620250953,213,0.02,5620250947,140,46.6,5620250945,56,Back,5620250951,212,21.7,5620250943,3,,,,,,,,3zl5ec82f8zebkxkfdz16e3th,Tom Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2795346991,251,1,2,45,7,ajwqetklk0m22x7ifsjax5yi,0,47,75.7,2025-04-03T15:03:44.146Z,2025-04-03T15:03:57Z,5620251119,213,1.47,5620251109,3,,5620251111,56,Back,5620251117,212,17.4,5620251115,141,100,5620251113,140,48.7,,,,,,,a1rjrfrukdqfztu8c9l88wduc,Muhammed Uvais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2795346995,252,5,2,45,8,ajwqetklk0m22x7ifsjax5yi,0,47.6,101.3,2025-04-03T15:03:46.060Z,2025-04-03T15:15:03Z,5620251133,56,Back,5620251255,233,437,5620251135,347,,,,,,,,,,,,,,,,,a1rjrfrukdqfztu8c9l88wduc,Muhammed Uvais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2795347005,437,5,2,45,8,9xb6v8osxty9w0mel2x7dd4ru,1,52.4,-1.3,2025-04-03T15:03:46.060Z,2025-04-03T15:15:03Z,5620251187,56,Right,5620251239,233,252,5620251189,347,,,,,,,,,,,,,,,,,3zl5ec82f8zebkxkfdz16e3th,Tom Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2795347023,438,1,2,45,21,9xb6v8osxty9w0mel2x7dd4ru,0,54.3,0,2025-04-03T15:03:58.577Z,2025-04-03T15:04:01Z,5620251281,141,34.8,5620251277,56,Center,5620251283,212,24.9,5620251275,107,,5620251279,140,56.7,5620251287,1,,5620251285,213,1.47,,,,ck9nyxv100c1x24zxde7fx1t6,Asish Rai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2795347031,439,61,2,45,26,9xb6v8osxty9w0mel2x7dd4ru,1,56.8,24,2025-04-03T15:04:03.165Z,2025-04-03T15:04:03Z,5620251325,56,Center,,,,,,,,,,,,,,,,,,,,,,1yu4qt00czfbr5myr0cidwmw9,Anirudh Thapa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2795347037,253,49,2,45,28,ajwqetklk0m22x7ifsjax5yi,1,37.8,44.8,2025-04-03T15:04:05.352Z,2025-04-03T15:04:05Z,,,,,,,,,,,,,,,,,,,,,,,,,ex1jk22ckbwg721ie0azus2c5,Pronay Halder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2795347055,254,1,2,45,30,ajwqetklk0m22x7ifsjax5yi,1,38.6,43.3,2025-04-03T15:04:08.041Z,2025-04-03T15:04:10Z,5620251485,213,2.92,5620251479,140,28.9,5620251483,212,10.4,5620251481,141,46.7,5620251477,56,Back,,,,,,,,,,ex1jk22ckbwg721ie0azus2c5,Pronay Halder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2795347073,255,1,2,45,33,ajwqetklk0m22x7ifsjax5yi,1,30.2,44.3,2025-04-03T15:04:10.826Z,2025-04-03T15:04:16Z,5620251573,140,66.5,5620251575,141,16.8,5620251581,1,,5620251577,212,42.5,5620251579,213,5.83,5620251571,56,Right,5620251569,155,,,,,9vjotu14gqx0jhgrs12qwkezt,Stephen Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2795347085,256,44,2,45,37,ajwqetklk0m22x7ifsjax5yi,1,68,14.7,2025-04-03T15:04:14.128Z,2025-04-03T15:04:18Z,5620251615,56,Right,5620251617,286,,5620251621,233,440,,,,,,,,,,,,,,,,e2kge0d4o0jg6ndxsq0tm0x9m,Jordan Murray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2795347067,440,44,2,45,37,9xb6v8osxty9w0mel2x7dd4ru,0,32.5,84.6,2025-04-03T15:04:14.129Z,2025-04-03T15:04:17Z,5620251529,56,Back,5620251637,233,256,5620251531,285,,,,,,,,,,,,,,,,,825wa3surm6iii587l4ekx7mx,Subhasish Bose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2795347093,257,1,2,45,37,ajwqetklk0m22x7ifsjax5yi,0,66.5,16.8,2025-04-03T15:04:14.858Z,2025-04-03T15:04:21Z,5620251673,56,Right,5620251675,140,77.3,5620251681,213,0.05,5620251677,141,17.7,5620251671,168,,5620251679,212,11.4,5620251669,3,,,,,e2kge0d4o0jg6ndxsq0tm0x9m,Jordan Murray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2795347089,441,1,2,45,38,9xb6v8osxty9w0mel2x7dd4ru,1,23.5,86,2025-04-03T15:04:16.034Z,2025-04-03T15:04:18Z,5620251653,56,Back,5620251659,212,12.7,5620251661,213,5.83,5620251655,140,34.4,5620251657,141,77.9,,,,,,,,,,5hmx68vjqij9ywdv61v2qyrmy,Alberto Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2795347091,442,49,2,45,40,9xb6v8osxty9w0mel2x7dd4ru,1,34.7,76.6,2025-04-03T15:04:17.473Z,2025-04-03T15:04:18Z,,,,,,,,,,,,,,,,,,,,,,,,,doiw2drickz2eacyeudn3szmy,Deepak Tangri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2795347115,443,1,2,45,42,9xb6v8osxty9w0mel2x7dd4ru,1,37.6,80.8,2025-04-03T15:04:19.298Z,2025-04-03T15:04:24Z,5620251795,141,95.4,5620251797,212,13.6,5620251793,140,46.5,5620251791,56,Back,5620251799,213,0.82,,,,,,,,,,doiw2drickz2eacyeudn3szmy,Deepak Tangri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2795347121,444,1,2,45,46,9xb6v8osxty9w0mel2x7dd4ru,1,53.4,89.7,2025-04-03T15:04:23.983Z,2025-04-03T15:04:25Z,5620251813,212,18.1,5620251815,213,5.34,5620251807,56,Center,5620251809,140,63.5,5620251811,141,68.1,,,,,,,,,,4sqnd13g7n9e4orv6hcp27fxm,Liston Colaço,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2795347131,445,1,2,45,48,9xb6v8osxty9w0mel2x7dd4ru,1,64.6,66.9,2025-04-03T15:04:25.698Z,2025-04-03T15:04:28Z,5620251869,56,Center,5620251881,213,2.32,5620251877,212,9.6,5620251873,141,77.2,5620251871,140,58.4,,,,,,,,,,4l0se1iapxcmd1jb4851aj6c5,Jason Cummings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2795347143,446,1,2,45,51,9xb6v8osxty9w0mel2x7dd4ru,1,58.7,77,2025-04-03T15:04:28.209Z,2025-04-03T15:04:52Z,5620251971,140,67,5620252291,210,13,5620251969,56,Center,5620251973,141,71.7,5620251975,212,9.4,5620251977,213,5.89,,,,,,,doiw2drickz2eacyeudn3szmy,Deepak Tangri,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,Mohun Bagan SG,
2795347147,447,13,2,45,54,9xb6v8osxty9w0mel2x7dd4ru,1,67.4,70.5,2025-04-03T15:04:31.537Z,2025-04-03T15:04:52Z,5620252313,230,97.8,5620252299,29,,5620252305,102,38.8,5620251995,18,,5620252297,75,,5620252307,103,15.3,5620252315,231,51.6,5620252301,55,446,4sqnd13g7n9e4orv6hcp27fxm,Liston Colaço,5620251993,22,,5620252309,215,,5620251997,56,Center,5620252295,20,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2795347215,258,5,2,45,56,ajwqetklk0m22x7ifsjax5yi,1,-1.2,57.6,2025-04-03T15:04:33.842Z,2025-04-03T15:15:03Z,5620252411,56,Back,5620252413,346,,5620252425,233,448,,,,,,,,,,,,,,,,e2kge0d4o0jg6ndxsq0tm0x9m,Jordan Murray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2795347193,448,5,2,45,56,9xb6v8osxty9w0mel2x7dd4ru,0,101.2,42.4,2025-04-03T15:04:33.842Z,2025-04-03T15:15:03Z,5620252289,346,,5620252429,233,258,5620252287,56,Center,,,,,,,,,,,,,,,,4sqnd13g7n9e4orv6hcp27fxm,Liston Colaço,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2795347245,259,1,2,46,26,ajwqetklk0m22x7ifsjax5yi,0,5,57.9,2025-04-03T15:05:03.568Z,2025-04-03T15:05:08Z,5620252587,141,63,5620252585,140,67.5,5620252583,56,Center,5620252591,213,0.05,5620252597,74,,5620252589,212,65.7,5620252581,124,,5620252593,1,,5jtd252do025958pgqkigc0d1,Albino Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,Goalkeeper
2795347239,449,44,2,46,29,9xb6v8osxty9w0mel2x7dd4ru,1,32.8,37.2,2025-04-03T15:05:06.257Z,2025-04-03T15:05:09Z,5620252551,285,,5620252547,56,Back,5620252617,233,260,,,,,,,,,,,,,,,,5hmx68vjqij9ywdv61v2qyrmy,Alberto Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2795347247,260,44,2,46,29,ajwqetklk0m22x7ifsjax5yi,0,67,62.6,2025-04-03T15:05:06.258Z,2025-04-03T15:05:09Z,5620252601,286,,5620252599,56,Center,5620252633,233,449,,,,,,,,,,,,,,,,88x8tqxamao1dzdfz5libluui,Javi Siverio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2795347249,450,1,2,46,29,9xb6v8osxty9w0mel2x7dd4ru,0,33.4,37.7,2025-04-03T15:05:06.562Z,2025-04-03T15:05:08Z,5620252611,212,32.3,5620252609,141,56.4,5620252603,3,,5620252613,213,0.4,5620252615,1,,5620252605,56,Center,5620252607,140,61.7,,,,5hmx68vjqij9ywdv61v2qyrmy,Alberto Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2795347265,261,1,2,46,33,ajwqetklk0m22x7ifsjax5yi,1,35,41.9,2025-04-03T15:05:10.489Z,2025-04-03T15:05:13Z,5620252699,3,,5620252703,140,51.8,5620252705,141,69.3,5620252707,212,25.7,5620252709,213,0.81,5620252701,56,Center,,,,,,,iydj3zcyzjgguy8iwmitdp05,Ashutosh Mehta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2795347275,262,1,2,46,36,ajwqetklk0m22x7ifsjax5yi,1,49,70.8,2025-04-03T15:05:13.321Z,2025-04-03T15:05:16Z,5620252761,141,83.5,5620252759,140,42.4,5620252763,212,11.1,5620252757,56,Back,5620252765,213,2.25,,,,,,,,,,3vdeg67iuouaj5rfdrnh14h5h,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2795347279,263,1,2,46,39,ajwqetklk0m22x7ifsjax5yi,1,45.8,89.1,2025-04-03T15:05:16.776Z,2025-04-03T15:05:19Z,5620252787,56,Center,5620252795,213,5.34,5620252793,212,14.9,5620252791,141,71.4,5620252789,140,54.1,,,,,,,,,,a1rjrfrukdqfztu8c9l88wduc,Muhammed Uvais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2795347283,264,1,2,46,42,ajwqetklk0m22x7ifsjax5yi,1,49.3,73.3,2025-04-03T15:05:19.273Z,2025-04-03T15:05:21Z,5620252817,56,Back,5620252825,213,3.26,5620252823,212,10.2,5620252821,141,71.5,5620252819,140,39.7,,,,,,,,,,3vdeg67iuouaj5rfdrnh14h5h,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2795347297,265,1,2,46,44,ajwqetklk0m22x7ifsjax5yi,1,39.7,72.9,2025-04-03T15:05:21.784Z,2025-04-03T15:05:24Z,5620252885,140,28.6,5620252891,212,12.2,5620252895,213,2.84,5620252889,141,78.2,5620252881,56,Back,,,,,,,,,,7q0oc78bzao7g3iy7zoobmy1,Sourav Das,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2795347301,266,1,2,46,46,ajwqetklk0m22x7ifsjax5yi,1,28.6,78.2,2025-04-03T15:05:24.056Z,2025-04-03T15:05:25Z,5620252911,141,84.8,5620252909,140,40.6,5620252915,213,0.34,5620252907,56,Back,5620252913,212,13.4,,,,,,,,,,9vjotu14gqx0jhgrs12qwkezt,Stephen Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2795347307,267,1,2,46,48,ajwqetklk0m22x7ifsjax5yi,0,40.6,84.8,2025-04-03T15:05:25.384Z,2025-04-03T15:05:26Z,5620252935,56,Back,5620252937,140,26.4,5620252939,141,75.4,5620252943,213,3.55,5620252941,212,16.2,,,,,,,,,,7q0oc78bzao7g3iy7zoobmy1,Sourav Das,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2795347303,451,49,2,46,49,9xb6v8osxty9w0mel2x7dd4ru,1,83,24.1,2025-04-03T15:05:26.177Z,2025-04-03T15:05:26Z,,,,,,,,,,,,,,,,,,,,,,,,,4l0se1iapxcmd1jb4851aj6c5,Jason Cummings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
