id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/17/value,teamName,Position
2793792807,502,6,2,81,8,ajwqetklk0m22x7ifsjax5yi,0,26.8,62.2,2025-03-30T15:40:18.369Z,2025-03-30T16:02:44Z,5611544381,233,704,5611544341,73,,5611544339,56,Back,,,,,,,,,,,,,,,,9vjotu14gqx0jhgrs12qwkezt,Stephen Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793792799,704,6,2,81,8,7xo09xnh3y03lyai6azr77fo0,1,73.2,37.8,2025-03-30T15:40:18.369Z,2025-03-30T16:02:44Z,5611544361,233,502,5611544223,73,,5611544221,56,Center,,,,,,,,,,,,,,,,27cg2gd6m8m4cw75j37dquxud,Redeem Tlang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793794215,710,18,2,81,35,7xo09xnh3y03lyai6azr77fo0,1,0,0,2025-03-30T15:40:44.403Z,2025-03-30T16:04:08Z,5611552331,55,711,5611552215,44,Forward,5611552213,42,,5611552217,59,22,,,,,,,,,,,,,27cg2gd6m8m4cw75j37dquxud,Redeem Tlang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793794227,711,19,2,81,35,7xo09xnh3y03lyai6azr77fo0,1,0,0,2025-03-30T15:40:44.404Z,2025-03-30T16:04:08Z,5611552279,42,,5611552289,292,3,5611552291,293,2,5611552287,59,19,5611552285,145,2,5611552295,55,710,5611552293,44,Defender,,,,5g8572gxi73ztuk13kttx9b84,Thoi Singh Huidrom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793793377,503,18,2,81,35,ajwqetklk0m22x7ifsjax5yi,1,0,0,2025-03-30T15:40:45.214Z,2025-03-30T15:40:46Z,5611547207,44,Forward,5611547205,41,,5611547209,59,11,5611547277,55,504,,,,,,,,,,,,,11een7yuvw4psjhjuakk75clw,Mohammed Sanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793793385,504,19,2,81,35,ajwqetklk0m22x7ifsjax5yi,1,0,0,2025-03-30T15:40:45.215Z,2025-03-30T15:40:46Z,5611547221,59,18,5611547229,55,503,5611547225,293,1,5611547227,44,Midfielder,5611547219,145,11,5611547215,41,,5611547223,292,6,,,,3e4twzsgwcxza9739q17gn4h6,Ritwik Das,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793794985,516,43,2,81,36,ajwqetklk0m22x7ifsjax5yi,1,0,0,2025-03-30T15:40:46.088Z,2025-03-30T15:44:15Z,5611556629,30,"5jtd252do025958pgqkigc0d1, iydj3zcyzjgguy8iwmitdp05, a1rjrfrukdqfztu8c9l88wduc, 2z2u1jd91uyccw2pn5qoiti0a, ex1jk22ckbwg721ie0azus2c5, 9vjotu14gqx0jhgrs12qwkezt, 1ilh1vogo8mggj0vhf2oknswk, 3e4twzsgwcxza9739q17gn4h6, e2kge0d4o0jg6ndxsq0tm0x9m, 3vdeg67iuouaj5rfdrnh14h5h, 88x8tqxamao1dzdfz5libluui, 31g5m4lerjmoykobyt8cckxxx, 851tv9v6www1lbd2eeehwbrx0, 27ep4aadiffsck8usuolvc416, 8vulbgpf7e1nmpnawi5z8vbze, b8l2ubkujj1lhnld7k97qa2qy, 46v439ra4pzfd0xs7ddlkj7ro, 8h08hdzxeycejk9hao8022txw",5611556639,194,3vdeg67iuouaj5rfdrnh14h5h,5611556631,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5",5611556637,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0",5611556635,130,2,5611556633,59,"32, 5, 23, 15, 14, 6, 77, 18, 17, 10, 9, 7, 13, 21, 22, 33, 56, 68",5611570427,144,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793793587,705,1,2,81,44,7xo09xnh3y03lyai6azr77fo0,1,99.5,99.5,2025-03-30T15:40:53.620Z,2025-03-30T15:40:59Z,5611548585,212,34.2,5611548575,155,,5611548583,141,49.6,5611548573,6,,5611548589,1,,5611548571,2,,5611548579,56,Center,5611548581,140,95.5,31a4sn8saxhfnh57j7c1yy2ac,Buanthanglun Samte,,5611548587,213,4.59,5611548577,224,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793793593,706,61,2,81,47,7xo09xnh3y03lyai6azr77fo0,1,95.5,49.6,2025-03-30T15:40:57.085Z,2025-03-30T15:40:57Z,5611548615,56,Center,,,,,,,,,,,,,,,,,,,,,,awmnvgz0piarvn8o7b7zk57f9,Míchel Zabaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793793617,505,12,2,81,48,ajwqetklk0m22x7ifsjax5yi,1,6.1,68.2,2025-03-30T15:40:57.859Z,2025-03-30T15:40:59Z,5611548839,167,,5611548723,56,Back,5611548731,213,1.22,5611548729,212,24.4,5611548727,141,100,5611548757,15,,5611548725,140,14,,,,88x8tqxamao1dzdfz5libluui,Javi Siverio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793793631,506,5,2,81,49,ajwqetklk0m22x7ifsjax5yi,0,14.9,101.7,2025-03-30T15:40:59.284Z,2025-03-30T16:03:21Z,5611549743,233,707,5611548801,56,Back,5611548803,347,,,,,,,,,,,,,,,,,88x8tqxamao1dzdfz5libluui,Javi Siverio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793793753,707,5,2,81,49,7xo09xnh3y03lyai6azr77fo0,1,85.1,-1.7,2025-03-30T15:40:59.284Z,2025-03-30T16:03:21Z,5611549683,347,,5611549735,233,506,5611549681,56,Right,,,,,,,,,,,,,,,,awmnvgz0piarvn8o7b7zk57f9,Míchel Zabaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793793853,708,1,2,81,58,7xo09xnh3y03lyai6azr77fo0,1,82.8,0,2025-03-30T15:41:07.763Z,2025-03-30T15:41:12Z,5611550193,141,10,5611550197,213,1.64,5611550187,107,,5611550195,212,7.8,5611550191,140,82.3,5611550189,56,Right,,,,,,,cmipqs8kvp9fztc1ekgzlwogl,Mohammed Bemammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793793859,709,50,2,82,2,7xo09xnh3y03lyai6azr77fo0,1,75.2,16.8,2025-03-30T15:41:12.165Z,2025-03-30T15:41:16Z,5611550221,286,,5611550665,233,507,5611550219,56,Right,,,,,,,,,,,,,,,,dq03xoo08fyces9h371x0ce1g,Macarton Nickson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793793923,507,7,2,82,2,ajwqetklk0m22x7ifsjax5yi,0,24.8,83.2,2025-03-30T15:41:12.166Z,2025-03-30T15:41:17Z,5611550609,233,709,5611550549,285,,5611550547,56,Back,,,,,,,,,,,,,,,,3e4twzsgwcxza9739q17gn4h6,Ritwik Das,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793794273,508,43,2,82,20,ajwqetklk0m22x7ifsjax5yi,1,0,0,2025-03-30T15:41:30.213Z,2025-03-30T16:08:50Z,5611552597,56,Back,5611713361,144,8,,,,,,,,,,,,,,,,,,,2z2u1jd91uyccw2pn5qoiti0a,Mobashir Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793794295,509,49,2,82,22,ajwqetklk0m22x7ifsjax5yi,1,38,30.2,2025-03-30T15:41:31.638Z,2025-03-30T15:41:31Z,,,,,,,,,,,,,,,,,,,,,,,,,e2kge0d4o0jg6ndxsq0tm0x9m,Jordan Murray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793794343,510,1,2,82,22,ajwqetklk0m22x7ifsjax5yi,1,38,30.2,2025-03-30T15:41:31.795Z,2025-03-30T15:41:33Z,5611552913,141,5.9,5611552909,56,Back,5611552911,140,31.6,5611552917,213,4.33,5611552915,212,17.8,,,,,,,,,,e2kge0d4o0jg6ndxsq0tm0x9m,Jordan Murray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793794501,511,1,2,82,24,ajwqetklk0m22x7ifsjax5yi,1,31.6,5.9,2025-03-30T15:41:33.428Z,2025-03-30T15:41:54Z,5611553933,212,35.9,5611553925,140,65.5,5611553921,56,Right,5611553929,141,12.9,5611553935,213,0.13,5611553937,1,,5611553917,155,,,,,1ilh1vogo8mggj0vhf2oknswk,Nikhil Barla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793794569,715,43,2,82,32,7xo09xnh3y03lyai6azr77fo0,1,0,0,2025-03-30T15:41:42.290Z,2025-03-30T16:06:14Z,5611554297,212,5.7,5611554295,141,48.2,5611697261,144,12,5611554299,213,5.25,5611554291,56,Back,5611554293,140,7.1,,,,,,,f1tuc3g6x0bvykbf3l6kckhnu,Gurmeet Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,Goalkeeper
2793794547,512,1,2,82,33,ajwqetklk0m22x7ifsjax5yi,1,98.9,29.9,2025-03-30T15:41:43.075Z,2025-03-30T15:43:37Z,5611566545,154,,5611554163,140,94.1,5611554159,56,Center,5611566543,210,13,5611554171,212,17.4,5611554175,213,1.86,5611554167,141,54.4,,,,e2kge0d4o0jg6ndxsq0tm0x9m,Jordan Murray,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793794557,513,13,2,82,35,ajwqetklk0m22x7ifsjax5yi,1,94.2,51.5,2025-03-30T15:41:45.075Z,2025-03-30T15:43:38Z,5611566559,55,512,5611566557,154,,5611566563,102,49.6,5611566565,103,50,5611554221,56,Center,5611566585,230,98.9,5611554217,17,,5611566555,29,,88x8tqxamao1dzdfz5libluui,Javi Siverio,,5611566553,85,,5611566567,214,,5611564869,20,5611566587,231,5611566577,328,5611564867,23,,5611566571,108,,,44.9,,,,,,,,,,,,Jamshedpur FC,
2793794697,514,5,2,82,37,ajwqetklk0m22x7ifsjax5yi,0,101.2,45.6,2025-03-30T15:41:46.660Z,2025-03-30T16:03:22Z,5611555097,233,716,5611554965,346,,5611554963,56,Center,,,,,,,,,,,,,,,,88x8tqxamao1dzdfz5libluui,Javi Siverio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793794599,716,5,2,82,37,7xo09xnh3y03lyai6azr77fo0,1,-1.2,54.4,2025-03-30T15:41:46.660Z,2025-03-30T16:03:22Z,5611554453,346,,5611554451,56,Back,5611555071,233,514,,,,,,,,,,,,,,,,f1tuc3g6x0bvykbf3l6kckhnu,Gurmeet Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,Goalkeeper
2793794643,717,1,2,82,38,7xo09xnh3y03lyai6azr77fo0,1,4.3,56.6,2025-03-30T15:41:48.354Z,2025-03-30T15:41:50Z,5611554693,140,14.8,5611554695,141,32.7,5611554697,212,19.6,5611554699,213,5.31,5611554691,56,Back,5611554689,124,,5611554703,237,,,,,f1tuc3g6x0bvykbf3l6kckhnu,Gurmeet Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,Goalkeeper
2793794701,718,1,2,82,41,7xo09xnh3y03lyai6azr77fo0,1,20.5,29.8,2025-03-30T15:41:50.658Z,2025-03-30T15:41:54Z,5611554983,141,33.3,5611554979,56,Back,5611554981,140,44.8,5611554985,212,25.6,5611554987,213,0.09,,,,,,,,,,cmipqs8kvp9fztc1ekgzlwogl,Mohammed Bemammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793794803,719,1,2,82,44,7xo09xnh3y03lyai6azr77fo0,1,52.5,34.2,2025-03-30T15:41:53.954Z,2025-03-30T15:41:59Z,5611555593,213,5.76,5611555591,212,22.4,5611555589,141,17.7,5611555587,140,71,5611555585,56,Right,,,,,,,,,,8dzeq723volchfye1smryolt6,Alaeddine Ajaraie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793794845,720,1,2,82,49,7xo09xnh3y03lyai6azr77fo0,0,78.2,18.3,2025-03-30T15:41:58.866Z,2025-03-30T15:42:01Z,5611555869,56,Center,5611555865,2,,5611555867,155,,5611555875,212,28.7,5611555877,213,1.12,5611555871,140,90,5611555873,141,56.3,,,,5g8572gxi73ztuk13kttx9b84,Thoi Singh Huidrom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793794867,515,12,2,82,52,ajwqetklk0m22x7ifsjax5yi,1,9.5,34.1,2025-03-30T15:42:01.763Z,2025-03-30T15:42:07Z,5611555979,140,14.1,5611555989,213,4.95,5611555987,212,20.6,5611556013,15,,5611555975,56,Back,5611555983,141,4.6,,,,,,,1ilh1vogo8mggj0vhf2oknswk,Nikhil Barla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793795037,721,1,2,82,55,7xo09xnh3y03lyai6azr77fo0,1,76.3,95,2025-03-30T15:42:04.978Z,2025-03-30T15:42:11Z,5611556921,213,3.84,5611556919,212,10.5,5611556917,141,85.1,5611556915,140,68.6,5611556913,56,Left,,,,,,,,,,dq03xoo08fyces9h371x0ce1g,Macarton Nickson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793795079,722,1,2,83,1,7xo09xnh3y03lyai6azr77fo0,1,74.7,77.2,2025-03-30T15:42:10.994Z,2025-03-30T15:42:12Z,5611557151,141,92,5611557155,213,0.53,5611557153,212,20,5611557147,56,Left,5611557149,140,91.2,,,,,,,,,,8dzeq723volchfye1smryolt6,Alaeddine Ajaraie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793795113,723,1,2,83,3,7xo09xnh3y03lyai6azr77fo0,0,92,92.9,2025-03-30T15:42:12.593Z,2025-03-30T15:42:15Z,5611557377,2,,5611557387,212,30.6,5611557385,141,47.9,5611557379,155,,5611557389,213,4.76,5611557381,56,Center,5611557383,140,93.3,,,,d2ouk806csxbamwjbwlxwi92i,Jithin M S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793795183,517,12,2,83,8,ajwqetklk0m22x7ifsjax5yi,1,10.1,45.8,2025-03-30T15:42:17.700Z,2025-03-30T15:42:21Z,5611557795,212,22,5611557797,213,0.67,5611557791,140,26.5,5611557789,56,Back,5611557793,141,66,5611557823,15,,,,,,,,ex1jk22ckbwg721ie0azus2c5,Pronay Halder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793795251,518,49,2,83,11,ajwqetklk0m22x7ifsjax5yi,1,25,67.9,2025-03-30T15:42:21.027Z,2025-03-30T15:42:21Z,,,,,,,,,,,,,,,,,,,,,,,,,3vdeg67iuouaj5rfdrnh14h5h,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793795275,519,1,2,83,11,ajwqetklk0m22x7ifsjax5yi,1,25,67.9,2025-03-30T15:42:21.123Z,2025-03-30T15:42:23Z,5611558333,140,38.4,5611558331,56,Back,5611558339,213,0.83,5611558337,212,20.8,5611558335,141,90.5,,,,,,,,,,3vdeg67iuouaj5rfdrnh14h5h,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793795313,520,1,2,83,13,ajwqetklk0m22x7ifsjax5yi,1,38.4,90.5,2025-03-30T15:42:23.283Z,2025-03-30T15:42:25Z,5611558583,213,3.33,5611558579,141,85.8,5611558581,212,17.1,5611558577,140,22.4,5611558575,56,Back,,,,,,,,,,3e4twzsgwcxza9739q17gn4h6,Ritwik Das,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793795379,521,1,2,83,16,ajwqetklk0m22x7ifsjax5yi,1,21.9,85.8,2025-03-30T15:42:25.685Z,2025-03-30T15:42:29Z,5611558953,140,68,5611558949,157,,5611558955,141,79.2,5611558957,212,48.6,5611558963,1,,5611558951,56,Left,5611558959,213,6.19,,,,a1rjrfrukdqfztu8c9l88wduc,Muhammed Uvais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793795393,522,61,2,83,19,ajwqetklk0m22x7ifsjax5yi,1,67.8,78.7,2025-03-30T15:42:28.992Z,2025-03-30T15:42:29Z,5611559037,56,Center,,,,,,,,,,,,,,,,,,,,,,3vdeg67iuouaj5rfdrnh14h5h,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793795387,724,49,2,83,19,7xo09xnh3y03lyai6azr77fo0,1,34.5,38.3,2025-03-30T15:42:29.218Z,2025-03-30T15:42:29Z,,,,,,,,,,,,,,,,,,,,,,,,,awmnvgz0piarvn8o7b7zk57f9,Míchel Zabaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793795545,725,1,2,83,25,7xo09xnh3y03lyai6azr77fo0,0,54.3,64.5,2025-03-30T15:42:35.123Z,2025-03-30T15:42:37Z,5611559859,56,Right,5611559863,141,18.5,5611559857,155,,5611559861,140,74,5611559869,1,,5611559867,213,5.3,5611559865,212,37.5,,,,awmnvgz0piarvn8o7b7zk57f9,Míchel Zabaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793795575,523,8,2,83,29,ajwqetklk0m22x7ifsjax5yi,1,20.3,87.1,2025-03-30T15:42:38.835Z,2025-03-30T15:42:50Z,5611560045,15,,5611560027,56,Back,,,,,,,,,,,,,,,,,,,3e4twzsgwcxza9739q17gn4h6,Ritwik Das,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793795673,524,12,2,83,32,ajwqetklk0m22x7ifsjax5yi,1,21.9,73.5,2025-03-30T15:42:42.331Z,2025-03-30T15:46:18Z,5611560629,212,25.1,5611560627,141,54.2,5611560625,140,42.3,5611560631,213,5.73,5611560667,15,,5611560623,56,Back,,,,,,,a1rjrfrukdqfztu8c9l88wduc,Muhammed Uvais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793795677,726,1,2,83,33,7xo09xnh3y03lyai6azr77fo0,1,54.7,46,2025-03-30T15:42:42.977Z,2025-03-30T15:42:45Z,5611560637,140,57.2,5611560635,56,Center,5611560643,213,1.41,5611560639,141,70.2,5611560641,212,16.7,,,,,,,,,,6vak9npg73k6di2oagxg8ttgq,Mayakkannan Muthu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793795771,727,1,2,83,35,7xo09xnh3y03lyai6azr77fo0,1,64.7,70.5,2025-03-30T15:42:45.330Z,2025-03-30T15:42:50Z,5611561111,212,21.9,5611561109,141,94.7,5611561107,140,78.4,5611561105,56,Left,5611561113,213,0.85,,,,,,,,,,31a4sn8saxhfnh57j7c1yy2ac,Buanthanglun Samte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793795843,728,1,2,83,41,7xo09xnh3y03lyai6azr77fo0,1,80.9,73.2,2025-03-30T15:42:50.849Z,2025-03-30T15:42:54Z,5611561537,56,Center,5611561539,140,81.8,5611561543,212,12.1,5611561541,141,55.4,5611561545,213,4.79,,,,,,,,,,d2ouk806csxbamwjbwlxwi92i,Jithin M S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793795869,729,3,2,83,44,7xo09xnh3y03lyai6azr77fo0,0,80.4,58.8,2025-03-30T15:42:54.354Z,2025-03-30T15:42:59Z,5611561835,233,525,5611561675,286,,5611561673,56,Center,,,,,,,,,,,,,,,,dq03xoo08fyces9h371x0ce1g,Macarton Nickson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793795895,525,7,2,83,44,ajwqetklk0m22x7ifsjax5yi,0,19.6,41.2,2025-03-30T15:42:54.355Z,2025-03-30T15:42:58Z,5611561787,56,Back,5611561789,285,,5611561819,233,729,,,,,,,,,,,,,,,,ex1jk22ckbwg721ie0azus2c5,Pronay Halder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793795999,730,1,2,83,49,7xo09xnh3y03lyai6azr77fo0,0,77,91.5,2025-03-30T15:42:58.625Z,2025-03-30T15:43:01Z,5611562283,141,50.9,5611562275,2,,5611562285,212,31.5,5611562277,155,,5611562287,213,5.22,5611562281,140,91.5,5611562279,56,Center,,,,31a4sn8saxhfnh57j7c1yy2ac,Buanthanglun Samte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793796035,526,12,2,83,53,ajwqetklk0m22x7ifsjax5yi,1,6.8,52.4,2025-03-30T15:43:02.836Z,2025-03-30T15:43:04Z,5611562501,213,0.81,5611562523,15,,5611562493,141,67.4,5611562489,56,Back,5611562491,140,16,5611562499,212,14,,,,,,,9vjotu14gqx0jhgrs12qwkezt,Stephen Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793796051,731,13,2,83,54,7xo09xnh3y03lyai6azr77fo0,1,85.9,42.7,2025-03-30T15:43:04.112Z,2025-03-30T15:43:19Z,5611564173,458,,5611562607,56,Center,5611564165,81,,5611564175,230,98,5611563119,20,,5611562605,17,,5611564167,102,40.7,5611564169,103,68.1,5g8572gxi73ztuk13kttx9b84,Thoi Singh Huidrom,,5611564171,328,,5611562603,22,,5611564177,231,,,,,,,,,,,,,48.4,,,,,,,,,,,Northeast United FC,
2793796443,527,5,2,83,55,ajwqetklk0m22x7ifsjax5yi,1,-1,58.1,2025-03-30T15:43:04.419Z,2025-03-30T16:03:22Z,5611564937,233,732,5611564841,56,Back,5611564843,346,,,,,,,,,,,,,,,,,9vjotu14gqx0jhgrs12qwkezt,Stephen Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793796095,732,5,2,83,55,7xo09xnh3y03lyai6azr77fo0,0,101,41.9,2025-03-30T15:43:04.419Z,2025-03-30T16:03:22Z,5611564947,233,527,5611562875,56,Center,5611562877,346,,,,,,,,,,,,,,,,,5g8572gxi73ztuk13kttx9b84,Thoi Singh Huidrom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793797089,530,17,2,84,35,ajwqetklk0m22x7ifsjax5yi,1,0,0,2025-03-30T15:43:44.931Z,2025-03-30T15:44:09Z,5611569037,31,,5611569039,37,243,,,,,,,,,,,,,,,,,,,5jtd252do025958pgqkigc0d1,Albino Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,Goalkeeper
2793796977,528,1,2,84,37,ajwqetklk0m22x7ifsjax5yi,0,5.4,53.5,2025-03-30T15:43:46.469Z,2025-03-30T15:43:52Z,5611567923,140,59.6,5611567919,124,,5611567931,1,,5611567935,74,,5611567921,56,Center,5611567929,213,0.26,5611567925,141,76,5611567927,212,58.9,5jtd252do025958pgqkigc0d1,Albino Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,Goalkeeper
2793796997,733,44,2,84,41,7xo09xnh3y03lyai6azr77fo0,1,41.2,20.4,2025-03-30T15:43:51.074Z,2025-03-30T15:43:53Z,5611568051,285,,5611568103,233,529,5611568049,56,Back,,,,,,,,,,,,,,,,4mp7evwd4phlu496qsbworjrp,Guillermo Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793796991,529,44,2,84,41,ajwqetklk0m22x7ifsjax5yi,0,58.4,82,2025-03-30T15:43:51.075Z,2025-03-30T15:43:53Z,5611568025,286,,5611568115,233,733,5611568023,56,Left,,,,,,,,,,,,,,,,88x8tqxamao1dzdfz5libluui,Javi Siverio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793797057,734,1,2,84,42,7xo09xnh3y03lyai6azr77fo0,1,42.4,13.2,2025-03-30T15:43:51.921Z,2025-03-30T15:43:55Z,5611568439,56,Back,5611568443,141,6.2,5611568437,3,,5611568447,213,5.01,5611568445,212,5,5611568441,140,43.8,,,,,,,4mp7evwd4phlu496qsbworjrp,Guillermo Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793797059,735,49,2,84,45,7xo09xnh3y03lyai6azr77fo0,1,41.9,9.2,2025-03-30T15:43:55.346Z,2025-03-30T15:43:55Z,,,,,,,,,,,,,,,,,,,,,,,,,5g8572gxi73ztuk13kttx9b84,Thoi Singh Huidrom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793797193,736,1,2,84,46,7xo09xnh3y03lyai6azr77fo0,1,40.9,12.2,2025-03-30T15:43:55.953Z,2025-03-30T15:44:03Z,5611569137,56,Back,5611569139,140,27.2,5611569143,212,30.9,5611569141,141,52.4,5611569145,213,2.06,,,,,,,,,,5g8572gxi73ztuk13kttx9b84,Thoi Singh Huidrom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793797267,737,1,2,84,53,7xo09xnh3y03lyai6azr77fo0,1,44.5,67.2,2025-03-30T15:44:03.153Z,2025-03-30T15:44:07Z,5611569537,140,39,5611569533,56,Back,5611569543,141,51,5611569547,212,12.4,5611569551,213,4.23,,,,,,,,,,31a4sn8saxhfnh57j7c1yy2ac,Buanthanglun Samte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793797381,738,1,2,84,57,7xo09xnh3y03lyai6azr77fo0,1,50.7,58.1,2025-03-30T15:44:07.169Z,2025-03-30T15:44:13Z,5611570223,141,98,5611570219,56,Left,5611570221,140,66.7,5611570227,213,1.02,5611570225,212,31.9,,,,,,,,,,awmnvgz0piarvn8o7b7zk57f9,Míchel Zabaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
