id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/10/value,qualifier/13/value,keyPass,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,assist,teamName,Position
2799845159,387,1,2,57,11,9xb6v8osxty9w0mel2x7dd4ru,0,74.9,95.4,2025-04-12T15:15:33.246Z,2025-04-12T15:16:10Z,5644950189,2,,5644943279,155,,5644943287,212,35.6,5644943281,56,Center,5644943291,213,5.14,5644943283,140,89.1,5644943285,141,47.9,5644943293,1,,4sqnd13g7n9e4orv6hcp27fxm,Liston Colaço,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2799845353,509,12,2,57,14,12ksg0e6d70senzilsic40fzl,1,8.6,47.5,2025-04-12T15:15:36.770Z,2025-04-12T15:15:38Z,5644944195,141,33.6,5644944187,56,Back,5644944191,140,32.5,5644944203,213,5.92,5644944199,212,26.8,,,,,,,,,,duxnzil70n1147w8ob8ooxo89,Chinglensana Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799845363,510,49,2,57,16,12ksg0e6d70senzilsic40fzl,1,32.7,33.7,2025-04-12T15:15:38.771Z,2025-04-12T15:15:39Z,,,,,,,,,,,,,,,,,,,,,,,,,jtmpumg28emowvrre2ujqtw5,Alberto Noguera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799845387,511,4,2,57,17,12ksg0e6d70senzilsic40fzl,1,28.8,44.8,2025-04-12T15:15:38.789Z,2025-04-12T15:34:03Z,5644948633,233,388,5644945225,295,,5644944433,152,,5644944425,13,,5644944441,285,,5644944431,56,Back,,,,,,,jtmpumg28emowvrre2ujqtw5,Alberto Noguera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799845621,388,4,2,57,17,9xb6v8osxty9w0mel2x7dd4ru,0,71.2,55.2,2025-04-12T15:15:38.790Z,2025-04-12T15:34:03Z,5644945913,56,Center,5644945915,152,,5645144473,295,,5644945919,286,,5644948707,233,511,5644945909,13,,,,,,,,1yu4qt00czfbr5myr0cidwmw9,Anirudh Thapa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2799846985,513,1,2,57,56,12ksg0e6d70senzilsic40fzl,0,32.5,33.1,2025-04-12T15:16:18.116Z,2025-04-12T15:16:21Z,5644952899,56,Center,5644952907,213,0.36,5644952895,157,,5644952893,5,,5644952909,1,,5644952901,140,89.1,5644952897,152,,5644952905,212,63.6,et5ztuwgv6uaiste9nxba9h3p,Gurpreet Singh Sandhu,5644952903,141,66.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,Goalkeeper
2799847073,389,1,2,58,0,9xb6v8osxty9w0mel2x7dd4ru,0,14.4,28.2,2025-04-12T15:16:22.502Z,2025-04-12T15:16:23Z,5644953415,213,6.23,5644953405,141,27.7,5644953403,140,20.9,5644953411,212,6.8,5644953399,3,,5644953401,56,Back,,,,,,,ck9nyxv100c1x24zxde7fx1t6,Asish Rai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2799847223,514,1,2,58,3,12ksg0e6d70senzilsic40fzl,1,73.4,70.3,2025-04-12T15:16:25.490Z,2025-04-12T15:16:27Z,5644954071,140,66.4,5644954075,212,7.4,5644954073,141,69.9,5644954069,56,Center,5644954077,213,3.18,,,,,,,,,,99cjmvx4xlyzhyf6wxlvisb11,Sunil Chhetri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799847449,515,1,2,58,5,12ksg0e6d70senzilsic40fzl,1,65.8,69,2025-04-12T15:16:26.849Z,2025-04-12T15:16:32Z,5644955197,56,Center,5644955199,140,64.1,5644955205,213,4.47,5644955203,212,7.6,5644955201,141,58.2,,,,,,,,,,de6woepvuggpm1z2cwz1nbmne,Suresh Singh Wangjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799847547,516,1,2,58,10,12ksg0e6d70senzilsic40fzl,1,63.3,42.8,2025-04-12T15:16:32.321Z,2025-04-12T15:16:34Z,5644955707,141,5.5,5644955711,213,5.08,5644955703,140,72.6,5644955709,212,27.2,5644955701,56,Right,,,,,,,,,,c8xdtls9ueivjll19yvp5wq1h,Pedro Capó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799847863,517,1,2,58,12,12ksg0e6d70senzilsic40fzl,1,77,6.8,2025-04-12T15:16:34.273Z,2025-04-12T15:16:55Z,5644957357,140,69.4,5644959867,210,13,5644957355,56,Center,5644957363,213,1.99,5644957361,212,19.4,5644957359,141,32.8,,,,,,,7vwq6tjwae82epsh6kll9phm2,Namgyal Bhutia,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799847881,518,13,2,58,18,12ksg0e6d70senzilsic40fzl,1,69.6,37.3,2025-04-12T15:16:39.809Z,2025-04-12T15:16:55Z,5644957453,22,,5644959955,84,,5644959959,55,517,5644957459,56,Center,5644959967,215,,5644959965,103,8.3,5644959963,102,41.7,5644959971,147,42.2,jtmpumg28emowvrre2ujqtw5,Alberto Noguera,5644959975,231,48.2,5644959969,146,5644959973,230,98.5,5644957457,18,5644959957,29,,5644957989,153,5644957981,72,,98.9,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799847801,390,10,2,58,18,9xb6v8osxty9w0mel2x7dd4ru,1,1.3,55.5,2025-04-12T15:16:40.076Z,2025-04-12T15:16:45Z,5644958141,179,,5644957053,182,,5644958139,177,,5644957055,56,Back,5644958143,190,,,,,,,,,,,dwb1qzzd5g32lwxam6skmdr6x,Vishal Kaith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,Goalkeeper
2799848029,391,52,2,58,18,9xb6v8osxty9w0mel2x7dd4ru,1,1.3,55.5,2025-04-12T15:16:40.086Z,2025-04-12T15:16:45Z,,,,,,,,,,,,,,,,,,,,,,,,,dwb1qzzd5g32lwxam6skmdr6x,Vishal Kaith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,Goalkeeper
2799848513,392,1,2,58,36,9xb6v8osxty9w0mel2x7dd4ru,1,9.9,62.1,2025-04-12T15:16:58.025Z,2025-04-12T15:17:03Z,5644960787,123,,5644960797,213,0.72,5644960793,141,88.3,5644960795,212,27.1,5644960789,56,Back,5644960791,140,29.4,5644961609,189,,,,,dwb1qzzd5g32lwxam6skmdr6x,Vishal Kaith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,Goalkeeper
2799848575,393,1,2,58,38,9xb6v8osxty9w0mel2x7dd4ru,0,32.6,93.9,2025-04-12T15:17:00.337Z,2025-04-12T15:17:01Z,5644961159,1,,5644961151,140,67.5,5644961157,213,6.13,5644961153,141,85.7,5644961155,212,37.1,5644961149,56,Left,,,,,,,5hmx68vjqij9ywdv61v2qyrmy,Alberto Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2799848753,519,1,2,58,41,12ksg0e6d70senzilsic40fzl,1,35.6,14.6,2025-04-12T15:17:03.251Z,2025-04-12T15:17:09Z,5644962901,155,,5644962069,141,34.8,5644962073,213,0.38,5644962065,56,Center,5644962071,212,37,5644962077,1,,5644962067,140,68.3,,,,183r263z06eesonzbta557ys5,Rahul Bheke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799848767,520,4,2,58,43,12ksg0e6d70senzilsic40fzl,1,65.4,33.8,2025-04-12T15:17:05.717Z,2025-04-12T15:39:38Z,5644962211,152,,5644962209,56,Center,5644962213,265,,5644962215,286,,5644962207,13,,5644962449,233,394,,,,,,,7wpltjujzubkwy1k57jzcwafp,Édgar Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799848797,394,4,2,58,43,9xb6v8osxty9w0mel2x7dd4ru,0,34.6,66.2,2025-04-12T15:17:05.718Z,2025-04-12T15:39:38Z,5644962363,152,,5644962357,13,,5644962371,285,,5644962367,265,,5644962359,56,Back,5644962615,233,520,,,,,,,825wa3surm6iii587l4ekx7mx,Subhasish Bose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2799851095,522,18,2,59,46,12ksg0e6d70senzilsic40fzl,1,0,0,2025-04-12T15:18:08.172Z,2025-04-12T15:18:09Z,5644974357,44,Defender,5644974355,41,,5644974493,55,523,5644974359,59,25,,,,,,,,,,,,,7vwq6tjwae82epsh6kll9phm2,Namgyal Bhutia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799851105,523,19,2,59,46,12ksg0e6d70senzilsic40fzl,1,0,0,2025-04-12T15:18:08.173Z,2025-04-12T15:18:09Z,5644974401,145,2,5644974421,44,Defender,5644974427,55,522,5644974395,41,,5644974415,293,2,5644974413,292,3,5644974407,59,23,,,,c22j2xs6nnyho3hixmh0txo9g,Lalremtluanga Fanai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799851553,524,1,2,59,55,12ksg0e6d70senzilsic40fzl,1,57.6,33.6,2025-04-12T15:18:17.280Z,2025-04-12T15:18:21Z,5644976843,56,Center,5644976845,140,92.6,5644976849,212,46.5,5644976841,152,,5644976839,155,,5644976851,213,0.66,5644976837,5,,5644976847,141,75.4,jtmpumg28emowvrre2ujqtw5,Alberto Noguera,5644976853,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799851585,525,1,2,59,56,12ksg0e6d70senzilsic40fzl,1,94.5,71.5,2025-04-12T15:18:18.361Z,2025-04-12T16:41:05Z,5644977053,213,4.68,5645610779,154,,5644977047,140,94.2,5644977051,212,8.8,5644977041,3,,5644977049,141,58.5,5644977045,56,Center,5645610777,210,15,99cjmvx4xlyzhyf6wxlvisb11,Sunil Chhetri,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799886227,629,15,2,59,59,12ksg0e6d70senzilsic40fzl,1,94.9,51.9,2025-04-12T15:18:21.248Z,2025-04-12T16:41:05Z,5645184535,16,,5645186027,103,13.9,5645184531,15,,5645610837,154,,5645186035,147,52,5645186031,146,96.4,5645186095,233,399,5645184545,328,,7wpltjujzubkwy1k57jzcwafp,Édgar Méndez,5645183753,56,Center,5645610839,55,5645186025,102,525,5645186021,24,5645610833,78,,5645610835,29,,,,50.4,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799852949,399,10,2,59,59,9xb6v8osxty9w0mel2x7dd4ru,1,1.2,48.1,2025-04-12T15:18:21.348Z,2025-04-12T16:37:11Z,5645186135,233,629,5644984583,56,Back,5644986187,179,,5644984579,182,,5644986185,174,,,,,,,,,,,dwb1qzzd5g32lwxam6skmdr6x,Vishal Kaith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,Goalkeeper
2799851807,526,1,2,60,1,12ksg0e6d70senzilsic40fzl,0,67.5,65.4,2025-04-12T15:18:23.513Z,2025-04-12T16:37:28Z,5644978227,56,Center,5644978229,140,85.3,5644978231,141,69.1,5644978233,212,18.9,5644978235,213,0.13,5644978225,3,,,,,,,,c8xdtls9ueivjll19yvp5wq1h,Pedro Capó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799851825,396,12,2,60,2,9xb6v8osxty9w0mel2x7dd4ru,1,4.8,39.7,2025-04-12T15:18:23.900Z,2025-04-12T15:18:28Z,5644978291,56,Back,5644978301,213,0.01,5644978297,212,28.4,5644978293,140,31.8,5644978295,141,40,,,,,,,,,,1cclqc2tw3zav2if1cqij7ofe,Manvir Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2799851861,397,12,2,60,6,9xb6v8osxty9w0mel2x7dd4ru,1,14.1,36.4,2025-04-12T15:18:28.274Z,2025-04-12T15:18:31Z,5644978495,140,30.9,5644978575,15,,5644978489,56,Back,5644979143,167,,5644978499,212,31.5,5644978501,213,5.31,5644978497,141,0,,,,3zl5ec82f8zebkxkfdz16e3th,Tom Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2799851973,398,5,2,60,9,9xb6v8osxty9w0mel2x7dd4ru,0,31,-1.8,2025-04-12T15:18:31.382Z,2025-04-12T15:18:35Z,5644979829,233,527,5644979101,347,,5644979099,56,Back,,,,,,,,,,,,,,,,3zl5ec82f8zebkxkfdz16e3th,Tom Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2799852111,527,5,2,60,9,12ksg0e6d70senzilsic40fzl,1,69,101.8,2025-04-12T15:18:31.382Z,2025-04-12T15:54:42Z,5644979713,347,,5644979709,56,Left,5644979751,233,398,,,,,,,,,,,,,,,,99cjmvx4xlyzhyf6wxlvisb11,Sunil Chhetri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799853063,528,1,2,60,32,12ksg0e6d70senzilsic40fzl,1,53.3,100,2025-04-12T15:18:54.272Z,2025-04-12T15:19:00Z,5644985187,213,5.64,5644985185,212,7.7,5644985183,141,94.5,5644985179,56,Left,5644985177,107,,5644985181,140,59.2,,,,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799853141,529,1,2,60,38,12ksg0e6d70senzilsic40fzl,1,60.6,93.5,2025-04-12T15:19:00.161Z,2025-04-12T15:19:01Z,5644985515,141,96.6,5644985521,213,2.82,5644985509,140,54.5,5644985519,212,6.7,5644985501,56,Left,,,,,,,,,,c22j2xs6nnyho3hixmh0txo9g,Lalremtluanga Fanai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799853245,530,1,2,60,39,12ksg0e6d70senzilsic40fzl,1,54.5,92.4,2025-04-12T15:19:01.697Z,2025-04-12T15:19:03Z,5644985987,213,4.57,5644985983,141,64.9,5644985985,212,18.9,5644985979,56,Center,5644985981,140,52,,,,,,,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799853333,531,1,2,60,41,12ksg0e6d70senzilsic40fzl,1,52.8,64.6,2025-04-12T15:19:03.729Z,2025-04-12T15:19:06Z,5644986387,212,24.4,5644986383,140,57.5,5644986385,141,29.4,5644986377,56,Center,5644986389,213,4.92,,,,,,,,,,c8xdtls9ueivjll19yvp5wq1h,Pedro Capó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799853379,532,1,2,60,44,12ksg0e6d70senzilsic40fzl,0,60.4,25.5,2025-04-12T15:19:05.968Z,2025-04-12T15:19:07Z,5644986573,56,Right,5644986575,140,74.6,5644986583,212,16.1,5644986585,213,5.9,5644986579,141,16.7,,,,,,,,,,de6woepvuggpm1z2cwz1nbmne,Suresh Singh Wangjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799853553,401,8,2,60,48,9xb6v8osxty9w0mel2x7dd4ru,1,28,93.2,2025-04-12T15:19:10.188Z,2025-04-12T15:19:29Z,5644987479,56,Back,,,,,,,,,,,,,,,,,,,,,,825wa3surm6iii587l4ekx7mx,Subhasish Bose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2799853509,400,49,2,60,48,9xb6v8osxty9w0mel2x7dd4ru,1,28,93.2,2025-04-12T15:19:10.314Z,2025-04-12T15:19:10Z,,,,,,,,,,,,,,,,,,,,,,,,,825wa3surm6iii587l4ekx7mx,Subhasish Bose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2799853655,402,1,2,60,49,9xb6v8osxty9w0mel2x7dd4ru,1,28,93.2,2025-04-12T15:19:11.501Z,2025-04-12T15:19:13Z,5644987937,56,Back,5644987943,212,19.1,5644987945,213,5.25,5644987941,141,69,5644987939,140,37.3,,,,,,,,,,825wa3surm6iii587l4ekx7mx,Subhasish Bose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2799853675,403,1,2,60,51,9xb6v8osxty9w0mel2x7dd4ru,0,37.3,69,2025-04-12T15:19:13.039Z,2025-04-12T15:19:15Z,5644988039,140,38.3,5644988041,141,67.6,5644988043,212,1.4,5644988045,213,5.55,5644988063,236,,5644988065,233,533,5644988037,56,Back,5644988073,286,,4sqnd13g7n9e4orv6hcp27fxm,Liston Colaço,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2799853613,533,74,2,60,51,12ksg0e6d70senzilsic40fzl,1,63.7,36.6,2025-04-12T15:19:13.040Z,2025-04-12T15:19:15Z,5644987731,56,Center,5644988113,233,403,5644987733,285,,,,,,,,,,,,,,,,,cufgsqfkltgeb7ak2uan2dqdx,Ryan Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799854955,538,61,2,60,52,12ksg0e6d70senzilsic40fzl,0,66,44.5,2025-04-12T15:19:14.152Z,2025-04-12T15:19:51Z,5644994785,56,Center,,,,,,,,,,,,,,,,,,,,,,cufgsqfkltgeb7ak2uan2dqdx,Ryan Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799853745,534,43,2,60,54,12ksg0e6d70senzilsic40fzl,1,0,0,2025-04-12T15:19:16.362Z,2025-04-12T15:19:43Z,5644988441,56,Center,5644993867,144,61,,,,,,,,,,,,,,,,,,,cufgsqfkltgeb7ak2uan2dqdx,Ryan Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799853783,404,1,2,60,54,9xb6v8osxty9w0mel2x7dd4ru,1,35.3,58.8,2025-04-12T15:19:16.438Z,2025-04-12T15:19:35Z,5644988711,140,31.9,5644988709,56,Back,5644988715,212,3.6,5644988713,141,58.4,5644988717,213,3.22,,,,,,,,,,95zechkfla1l7dwt8sjhevvca,Apuia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2799853971,405,1,2,60,57,9xb6v8osxty9w0mel2x7dd4ru,1,30.9,58.8,2025-04-12T15:19:18.953Z,2025-04-12T15:19:22Z,5644989629,140,29.9,5644989639,212,12.4,5644989635,141,40.6,5644989625,56,Back,5644989643,213,4.63,,,,,,,,,,5hmx68vjqij9ywdv61v2qyrmy,Alberto Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2799854053,406,1,2,60,59,9xb6v8osxty9w0mel2x7dd4ru,0,30,41.2,2025-04-12T15:19:21.702Z,2025-04-12T15:19:24Z,5644990107,1,,5644990097,56,Right,5644990099,140,57.7,5644990103,212,36.2,5644990105,213,5.65,5644990101,141,9.5,5644990095,155,,,,,3zl5ec82f8zebkxkfdz16e3th,Tom Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2799854127,535,44,2,61,2,12ksg0e6d70senzilsic40fzl,1,41.8,91.2,2025-04-12T15:19:24.091Z,2025-04-12T15:39:43Z,5644990521,233,407,5644990391,56,Back,5644990393,285,,,,,,,,,,,,,,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799854071,407,44,2,61,2,9xb6v8osxty9w0mel2x7dd4ru,0,58.2,8.8,2025-04-12T15:19:24.092Z,2025-04-12T15:39:44Z,5644990547,233,535,5644990167,286,,5644990165,56,Right,,,,,,,,,,,,,,,,1cclqc2tw3zav2if1cqij7ofe,Manvir Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2799854141,536,1,2,61,4,12ksg0e6d70senzilsic40fzl,0,40.9,92.3,2025-04-12T15:19:26.080Z,2025-04-12T15:19:27Z,5644990451,56,Back,5644990459,213,0.86,5644990449,3,,5644990455,141,100,5644990453,140,46,5644990457,212,8.2,,,,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799854251,408,5,2,61,4,9xb6v8osxty9w0mel2x7dd4ru,1,48.9,-1.6,2025-04-12T15:19:26.326Z,2025-04-12T15:54:42Z,5644990991,56,Back,5644991175,233,537,5644990999,347,,,,,,,,,,,,,,,,,1cclqc2tw3zav2if1cqij7ofe,Manvir Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2799854195,537,5,2,61,4,12ksg0e6d70senzilsic40fzl,0,51.1,101.6,2025-04-12T15:19:26.326Z,2025-04-12T15:54:43Z,5644990713,347,,5644991251,233,408,5644990711,56,Left,,,,,,,,,,,,,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799856197,411,18,2,61,42,9xb6v8osxty9w0mel2x7dd4ru,1,0,0,2025-04-12T15:20:04.066Z,2025-04-12T15:25:37Z,5645001545,55,412,5645001449,59,17,5645001445,44,Midfielder,5645001443,42,,,,,,,,,,,,,,4sqnd13g7n9e4orv6hcp27fxm,Liston Colaço,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2799856205,412,19,2,61,42,9xb6v8osxty9w0mel2x7dd4ru,1,0,0,2025-04-12T15:20:04.067Z,2025-04-12T15:25:38Z,5645001513,55,411,5645001507,292,6,5645001499,42,,5645001511,44,Midfielder,5645001505,59,19,5645001503,145,11,5645001509,293,1,,,,5u8pjzdgzsnrait021jvk3sdm,Ashique Kuruniyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2799855669,409,18,2,61,42,9xb6v8osxty9w0mel2x7dd4ru,1,0,0,2025-04-12T15:20:04.491Z,2025-04-12T15:20:05Z,5644998479,44,Midfielder,5644998481,59,6,5644998565,55,410,5644998475,42,,,,,,,,,,,,,,1yu4qt00czfbr5myr0cidwmw9,Anirudh Thapa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2799855681,410,19,2,61,42,9xb6v8osxty9w0mel2x7dd4ru,1,0,0,2025-04-12T15:20:04.492Z,2025-04-12T15:20:05Z,5644998555,55,409,5644998553,44,Midfielder,5644998551,293,5,5644998547,59,18,5644998541,42,,5644998549,292,7,5644998545,145,8,,,,wx88q7cbam0swyvjt262qui,Sahal Abdul Samad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2799856483,413,1,2,61,44,9xb6v8osxty9w0mel2x7dd4ru,1,40.4,0,2025-04-12T15:20:06.551Z,2025-04-12T16:42:49Z,5645002957,140,44.6,5645002959,141,5.2,5645002961,212,6.4,5645002953,107,,5645002963,213,0.82,5645002955,56,Back,,,,,,,ck9nyxv100c1x24zxde7fx1t6,Asish Rai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2799856491,414,1,2,61,45,9xb6v8osxty9w0mel2x7dd4ru,0,54.4,4.9,2025-04-12T15:20:07.190Z,2025-04-12T16:42:57Z,5645003001,213,3.86,5645002999,212,6.7,5645002993,56,Back,5645002995,140,49.6,5645002997,141,0,,,,,,,,,,5u8pjzdgzsnrait021jvk3sdm,Ashique Kuruniyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2799856509,415,5,2,61,50,9xb6v8osxty9w0mel2x7dd4ru,0,52.6,-2,2025-04-12T15:20:12.596Z,2025-04-12T16:42:59Z,5645013795,233,539,5645003077,56,Right,5645003081,347,,,,,,,,,,,,,,,,,95zechkfla1l7dwt8sjhevvca,Apuia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2799856437,539,5,2,61,50,12ksg0e6d70senzilsic40fzl,1,47.4,102,2025-04-12T15:20:12.596Z,2025-04-12T16:27:15Z,5645013747,233,415,5645002719,56,Back,5645002721,347,,,,,,,,,,,,,,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799856499,540,1,2,62,4,12ksg0e6d70senzilsic40fzl,1,46.6,100,2025-04-12T15:20:25.824Z,2025-04-12T15:20:28Z,5645003037,107,,5645003047,212,9.9,5645003041,140,43.9,5645003049,213,4.42,5645003039,56,Back,5645003043,141,87.8,,,,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799856597,541,1,2,62,6,12ksg0e6d70senzilsic40fzl,1,43.7,85.6,2025-04-12T15:20:27.968Z,2025-04-12T15:20:30Z,5645003577,213,0.44,5645003573,141,93.3,5645003575,212,12.4,5645003569,56,Left,5645003571,140,54.4,,,,,,,,,,c22j2xs6nnyho3hixmh0txo9g,Lalremtluanga Fanai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2799856727,542,1,2,62,10,12ksg0e6d70senzilsic40fzl,1,60,78.8,2025-04-12T15:20:32.224Z,2025-04-12T15:20:34Z,5645004279,141,39.4,5645004275,56,Center,5645004283,213,4.59,5645004281,212,27,5645004277,140,56.8,,,,,,,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
