id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,qualifier/15/value,assist,teamName,Position
2779230489,117,49,1,11,57,5yvw8xpbzap5lhlze04odtgk4,1,36,64.9,,,,,,,,,,,,,,,,,,,,,,,,,arzfyvstbc17d1mioc40tidm2,Naocha Singh Huidrom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2779230551,118,1,1,11,57,5yvw8xpbzap5lhlze04odtgk4,1,31.8,63.9,5531918643,141,69.9,5531918641,140,28.4,5531918647,213,2.29,5531918637,56,Back,5531918645,212,5.4,,,,,,,,,,arzfyvstbc17d1mioc40tidm2,Naocha Singh Huidrom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2779230559,119,4,1,11,59,5yvw8xpbzap5lhlze04odtgk4,1,30.4,76.9,5531918755,233,123,5531918675,13,,5531918677,56,Back,5531918679,152,,5531918683,285,,5531918681,265,,,,,,,,6r8f0lomojaqk37bz5ajprze1,Milos Drinčić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2779230543,123,4,1,11,59,9eqjks8amwm1ycytsoi7xld25,0,69.6,23.1,5531918843,233,119,5531918707,265,,5531918709,286,,5531918705,152,,5531918703,56,Center,5531918701,13,,,,,,,,827uzczm286djuyq5m1jykr85,Iker Guarrotxena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779231125,120,1,1,12,18,5yvw8xpbzap5lhlze04odtgk4,1,29.7,78.4,5531921805,141,52.8,5531921803,140,30.6,5531921801,56,Back,5531921807,212,17.4,5531921809,213,4.77,5531921797,5,,5531921799,152,,,,,6r8f0lomojaqk37bz5ajprze1,Milos Drinčić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2779231177,121,1,1,12,21,5yvw8xpbzap5lhlze04odtgk4,1,30.8,50.9,5531922105,213,0.05,5531922097,56,Back,5531922103,212,14.9,5531922099,140,45,5531922101,141,51.9,,,,,,,,,,bcjkyeu4gtghgy9khmmob9g45,Dusan Lagator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2779231217,122,1,1,12,24,5yvw8xpbzap5lhlze04odtgk4,1,45,51.9,5531922301,213,4.36,5531922295,140,35.4,5531922293,56,Back,5531922297,141,11.9,5531922299,212,29,,,,,,,,,,ap6n4q8c3c5cj9ilb8bxcy9sk,Vibin Mohanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2779231275,123,1,1,12,26,5yvw8xpbzap5lhlze04odtgk4,1,35.4,10.4,5531922611,56,Back,5531922613,140,31.3,5531922615,141,40.3,5531922619,213,1.78,5531922617,212,20.8,,,,,,,,,,3an8bc2nxiodsw6rbcgji1ilm,Danish Farooq Bhat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2779231295,124,1,1,12,29,5yvw8xpbzap5lhlze04odtgk4,1,31.3,40.3,5531922715,141,42.7,5531922719,212,7.4,5531922711,56,Back,5531922713,140,38.2,5531922723,213,0.22,,,,,,,,,,bcjkyeu4gtghgy9khmmob9g45,Dusan Lagator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2779231367,125,1,1,12,30,5yvw8xpbzap5lhlze04odtgk4,1,38.2,42.7,5531923071,140,25.9,5531923079,212,12.9,5531923067,56,Back,5531923083,213,3.15,5531923075,141,42.5,,,,,,,,,,ap6n4q8c3c5cj9ilb8bxcy9sk,Vibin Mohanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2779231421,126,1,1,12,34,5yvw8xpbzap5lhlze04odtgk4,1,27.7,40.3,5531923495,213,1.45,5531923491,141,90.2,5531923493,212,34.2,5531923497,1,,5531923487,56,Back,5531923489,140,31.5,,,,,,,bcjkyeu4gtghgy9khmmob9g45,Dusan Lagator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2779231481,127,1,1,12,38,5yvw8xpbzap5lhlze04odtgk4,1,31.5,90.5,5531923897,213,4.61,5531923887,140,30.5,5531923885,56,Back,5531923893,212,10.6,5531923891,141,75,,,,,,,,,,6r8f0lomojaqk37bz5ajprze1,Milos Drinčić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2779231517,128,1,1,12,42,5yvw8xpbzap5lhlze04odtgk4,1,29.5,69.9,5531924131,213,4.45,5531924127,141,53.7,5531924129,212,11.4,5531924125,140,26.7,5531924123,56,Back,,,,,,,,,,23m69s7nd9vnc9u9ra2aspn11,Adrian Luna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2779231557,129,1,1,12,44,5yvw8xpbzap5lhlze04odtgk4,1,27,50.1,5531924363,140,34.1,5531924367,141,43.6,5531924375,213,5.75,5531924359,56,Back,5531924371,212,8.7,,,,,,,,,,bcjkyeu4gtghgy9khmmob9g45,Dusan Lagator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2779231627,130,1,1,12,47,5yvw8xpbzap5lhlze04odtgk4,1,36.7,41.5,5531924711,213,4.77,5531924703,141,12.5,5531924701,140,37.8,5531924705,212,19.8,5531924699,56,Back,,,,,,,,,,ap6n4q8c3c5cj9ilb8bxcy9sk,Vibin Mohanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2779231721,131,1,1,12,50,5yvw8xpbzap5lhlze04odtgk4,0,38.1,11.9,5531925273,213,0.08,5531925271,212,53.8,5531925275,1,,5531925267,140,89.2,5531925269,141,18.5,5531925265,56,Right,5531925263,155,,,,,3an8bc2nxiodsw6rbcgji1ilm,Danish Farooq Bhat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2779231763,124,49,1,12,58,9eqjks8amwm1ycytsoi7xld25,1,4.4,75.9,,,,,,,,,,,,,,,,,,,,,,,,,827uzczm286djuyq5m1jykr85,Iker Guarrotxena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779231905,125,1,1,13,1,9eqjks8amwm1ycytsoi7xld25,1,6.7,82.3,5531926281,212,25.9,5531926289,213,0.32,5531926257,140,30.1,5531926249,56,Back,5531926271,141,94.4,,,,,,,,,,827uzczm286djuyq5m1jykr85,Iker Guarrotxena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779231915,126,61,1,13,4,9eqjks8amwm1ycytsoi7xld25,1,31.8,93.9,5531926321,56,Back,,,,,,,,,,,,,,,,,,,,,,d5adi48nrkr3n0dqoitcdzu95,Kumam Udanta Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779232027,127,1,1,13,6,9eqjks8amwm1ycytsoi7xld25,1,28.9,92,5531926877,56,Left,5531926885,213,6.1,5531926879,140,72.1,5531926883,212,46.2,5531926881,141,79.4,5531926887,1,,5531926875,155,,,,,5hligrqwpc6qzxiyg4rfeay1h,Carl McHugh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779232035,128,1,1,13,10,9eqjks8amwm1ycytsoi7xld25,0,72.3,80.8,5531926931,141,79.3,5531926933,212,2.4,5531926935,213,3.57,5531926929,140,70.2,5531926927,56,Left,,,,,,,,,,827uzczm286djuyq5m1jykr85,Iker Guarrotxena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779232039,132,61,1,13,11,5yvw8xpbzap5lhlze04odtgk4,1,29.7,21.9,5531926953,56,Back,,,,,,,,,,,,,,,,,,,,,,bcjkyeu4gtghgy9khmmob9g45,Dusan Lagator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2779232107,129,3,1,13,13,9eqjks8amwm1ycytsoi7xld25,0,69.3,85.2,5531927671,233,133,5531927293,286,,5531927289,56,Left,,,,,,,,,,,,,,,,827uzczm286djuyq5m1jykr85,Iker Guarrotxena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779232151,133,7,1,13,13,5yvw8xpbzap5lhlze04odtgk4,1,30.7,14.8,5531927607,233,129,5531927565,285,,5531927561,56,Back,,,,,,,,,,,,,,,,3an8bc2nxiodsw6rbcgji1ilm,Danish Farooq Bhat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2779232157,134,49,1,13,16,5yvw8xpbzap5lhlze04odtgk4,1,31.1,22.2,,,,,,,,,,,,,,,,,,,,,,,,,6r8f0lomojaqk37bz5ajprze1,Milos Drinčić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2779232243,135,1,1,13,18,5yvw8xpbzap5lhlze04odtgk4,0,41.1,29.8,5531928115,56,Right,5531928117,140,77.9,5531928119,141,17.6,5531928113,155,,5531928123,213,6.07,5531928121,212,39.5,5531928125,1,,,,,6r8f0lomojaqk37bz5ajprze1,Milos Drinčić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2779232331,130,1,1,13,23,9eqjks8amwm1ycytsoi7xld25,1,18.8,80.9,5531928649,56,Back,5531928659,213,4.02,5531928655,212,23.1,5531928653,141,54.9,5531928651,140,4.7,,,,,,,,,,9dp54x2ylvg08u109thcf7dux,Aakash Sangwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779232355,131,1,1,13,26,9eqjks8amwm1ycytsoi7xld25,1,4.5,54.9,5531928795,56,Back,5531928803,213,0.32,5531928801,212,21.2,5531928799,141,64.6,5531928797,140,23.7,,,,,,,,,,ekizuw6hg7uyaojwjusby1jbo,Hrithik Tiwari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,Goalkeeper
2779232361,132,49,1,13,28,9eqjks8amwm1ycytsoi7xld25,1,23.7,65.1,,,,,,,,,,,,,,,,,,,,,,,,,qlk46xybcoxrvr01pauxibpx,Sandesh Jhingan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779232431,133,1,1,13,29,9eqjks8amwm1ycytsoi7xld25,1,23.6,65.1,5531929239,213,0.17,5531929235,212,9.6,5531929233,141,67.5,5531929229,140,32.6,5531929225,56,Back,,,,,,,,,,qlk46xybcoxrvr01pauxibpx,Sandesh Jhingan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779232519,134,1,1,13,31,9eqjks8amwm1ycytsoi7xld25,1,34.2,66.4,5531929701,56,Back,5531929703,140,27.8,5531929707,212,22.5,5531929709,213,4.41,5531929705,141,34.8,,,,,,,,,,5hligrqwpc6qzxiyg4rfeay1h,Carl McHugh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779232597,135,1,1,13,35,9eqjks8amwm1ycytsoi7xld25,1,31.9,32.2,5531930181,141,8.9,5531930183,212,16.4,5531930177,56,Back,5531930185,213,4.98,5531930179,140,36.1,,,,,,,,,,cs6a7dp9ot01jwplqj2xmxrrp,Odei Onaindia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779232637,136,1,1,13,38,9eqjks8amwm1ycytsoi7xld25,1,38.7,14,5531930441,141,31.8,5531930447,213,1.1,5531930439,140,44.5,5531930437,56,Back,5531930445,212,13.5,,,,,,,,,,dl5tnk2o8rwiacgbsnldojsdm,Boris Singh Thangjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779232711,137,1,1,13,40,9eqjks8amwm1ycytsoi7xld25,1,43.5,30.3,5531930813,140,33.9,5531930809,56,Back,5531930815,141,17.1,5531930817,212,13.5,5531930819,213,3.87,,,,,,,,,,9d8lhd93zoyekfcypi15zt7je,Ayush Dev Chhetri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779232777,138,1,1,13,44,9eqjks8amwm1ycytsoi7xld25,1,34.5,21,5531931157,56,Back,5531931159,140,28.4,5531931165,213,1.8,5531931163,212,28,5531931161,141,61.1,,,,,,,,,,dl5tnk2o8rwiacgbsnldojsdm,Boris Singh Thangjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779232825,139,1,1,13,48,9eqjks8amwm1ycytsoi7xld25,1,31.4,63.1,5531931431,56,Left,5531931433,140,55,5531931439,212,33.5,5531931437,141,96.2,5531931441,213,0.74,5531931443,1,,,,,,,,qlk46xybcoxrvr01pauxibpx,Sandesh Jhingan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779232911,140,1,1,13,51,9eqjks8amwm1ycytsoi7xld25,1,59.8,88.9,5531931919,56,Center,5531931925,212,18.7,5531931921,140,51.1,5531931923,141,64.9,5531931927,213,4.2,,,,,,,,,,d5adi48nrkr3n0dqoitcdzu95,Kumam Udanta Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779233005,141,1,1,13,54,9eqjks8amwm1ycytsoi7xld25,1,46.6,63.7,5531932475,140,58.2,5531932483,1,,5531932481,213,5.04,5531932477,141,11,5531932479,212,37.8,5531932471,155,,5531932473,56,Right,,,,5hligrqwpc6qzxiyg4rfeay1h,Carl McHugh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779233045,142,1,1,13,59,9eqjks8amwm1ycytsoi7xld25,1,58.2,11,5531932701,212,13.7,5531932703,213,0.43,5531932697,140,70.1,5531932699,141,19.4,5531932695,56,Right,,,,,,,,,,dl5tnk2o8rwiacgbsnldojsdm,Boris Singh Thangjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779233049,143,1,1,14,0,9eqjks8amwm1ycytsoi7xld25,0,70.2,19.4,5531932721,141,19.2,5531932723,212,0.9,5531932725,213,6.12,5531932893,233,136,5531932891,236,,5531932717,56,Right,5531932897,286,,5531932719,140,71,57fizz3ad5m2w0qz8v6xeazmd,Dejan Dražić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779233073,136,74,1,14,0,5yvw8xpbzap5lhlze04odtgk4,1,36.2,79.7,5531932855,285,,5531932947,233,143,5531932853,56,Back,,,,,,,,,,,,,,,,arzfyvstbc17d1mioc40tidm2,Naocha Singh Huidrom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2779233113,144,1,1,14,4,9eqjks8amwm1ycytsoi7xld25,0,70.6,25.8,5531933307,286,,5531933059,213,5.87,5531933057,212,2.9,5531933303,233,137,5531933053,140,73.1,5531933051,56,Center,5531933301,236,,5531933055,141,24.1,dl5tnk2o8rwiacgbsnldojsdm,Boris Singh Thangjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779233157,137,74,1,14,4,5yvw8xpbzap5lhlze04odtgk4,1,22.6,75.4,5531933279,56,Back,5531933283,285,,5531933355,233,144,,,,,,,,,,,,,,,,6r8f0lomojaqk37bz5ajprze1,Milos Drinčić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2779233197,138,5,1,14,6,5yvw8xpbzap5lhlze04odtgk4,0,24.4,102,5531933493,347,,5531933491,56,Back,5531933643,233,145,,,,,,,,,,,,,,,,6r8f0lomojaqk37bz5ajprze1,Milos Drinčić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2779233213,145,5,1,14,6,9eqjks8amwm1ycytsoi7xld25,1,75.6,-2,5531933603,233,138,5531933587,56,Right,5531933589,347,,,,,,,,,,,,,,,,,dl5tnk2o8rwiacgbsnldojsdm,Boris Singh Thangjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779233363,146,1,1,14,11,9eqjks8amwm1ycytsoi7xld25,1,74.9,0,5531934511,140,59.1,5531934513,141,12.9,5531934509,56,Right,5531934507,107,,5531934517,213,2.59,5531934515,212,19.4,,,,,,,a6ys5uqsrmmeorj6f8ogoxbvu,Mohammad Yasir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779233413,147,1,1,14,15,9eqjks8amwm1ycytsoi7xld25,1,63.3,24.6,5531934791,141,26.4,5531934799,213,3.04,5531934789,140,51.9,5531934785,56,Center,5531934795,212,12,,,,,,,,,,9d8lhd93zoyekfcypi15zt7je,Ayush Dev Chhetri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779233443,148,1,1,14,19,9eqjks8amwm1ycytsoi7xld25,1,51.9,26.5,5531935007,141,66.3,5531935009,212,27.7,5531935005,140,46.3,5531935003,56,Back,5531935011,213,1.78,,,,,,,,,,cs6a7dp9ot01jwplqj2xmxrrp,Odei Onaindia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779233489,149,1,1,14,21,9eqjks8amwm1ycytsoi7xld25,1,48,66.7,5531935251,212,9.2,5531935253,213,0.29,5531935245,56,Center,5531935247,140,56.4,5531935249,141,70.6,,,,,,,,,,qlk46xybcoxrvr01pauxibpx,Sandesh Jhingan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779233571,150,1,1,14,23,9eqjks8amwm1ycytsoi7xld25,1,59.5,74.8,5531935761,213,1.16,5531935753,56,Left,5531935757,141,96.6,5531935759,212,16.1,5531935755,140,65.6,,,,,,,,,,9dp54x2ylvg08u109thcf7dux,Aakash Sangwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779233671,151,1,1,14,27,9eqjks8amwm1ycytsoi7xld25,0,68.9,88.1,5531936231,140,87.7,5531936233,141,61.5,5531936235,212,26.8,5531936237,213,5.54,5531936229,56,Center,,,,,,,,,,d5adi48nrkr3n0dqoitcdzu95,Kumam Udanta Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779233723,139,52,1,14,33,5yvw8xpbzap5lhlze04odtgk4,1,10.3,38.3,,,,,,,,,,,,,,,,,,,,,,,,,ezqz8zz3azusaew3tmf7f96mt,K. Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,Goalkeeper
2779234107,140,1,1,14,49,5yvw8xpbzap5lhlze04odtgk4,1,13.2,44,5531938531,213,5.72,5531938521,123,,5531938523,56,Back,5531938525,140,19.2,5531938527,141,38.2,5531938529,212,7.4,,,,,,,ezqz8zz3azusaew3tmf7f96mt,K. Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,Goalkeeper
2779234121,141,1,1,14,51,5yvw8xpbzap5lhlze04odtgk4,1,18.9,38,5531938605,213,1.57,5531938597,56,Back,5531938601,141,76.7,5531938599,140,19,5531938603,212,26.3,,,,,,,,,,bcjkyeu4gtghgy9khmmob9g45,Dusan Lagator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2779234269,142,1,1,14,52,5yvw8xpbzap5lhlze04odtgk4,1,19,76.7,5531939373,56,Back,5531939381,213,0.91,5531939375,140,27.4,5531939377,141,93.3,5531939379,212,14.3,,,,,,,,,,6r8f0lomojaqk37bz5ajprze1,Milos Drinčić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2779234283,143,1,1,14,55,5yvw8xpbzap5lhlze04odtgk4,0,27.8,93.3,5531939545,233,152,5531939495,212,1.5,5531939543,236,,5531939549,286,,5531939491,140,26.6,5531939493,141,92.1,5531939489,56,Back,5531939497,213,3.72,arzfyvstbc17d1mioc40tidm2,Naocha Singh Huidrom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2779234205,152,74,1,14,55,9eqjks8amwm1ycytsoi7xld25,1,69.9,3.7,5531939011,56,Right,5531939015,285,,5531939585,233,143,,,,,,,,,,,,,,,,cs6a7dp9ot01jwplqj2xmxrrp,Odei Onaindia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779234559,144,5,1,15,0,5yvw8xpbzap5lhlze04odtgk4,1,22.1,102,5532048781,233,304,5531941059,347,,5531941053,56,Back,,,,,,,,,,,,,,,,arzfyvstbc17d1mioc40tidm2,Naocha Singh Huidrom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2779253535,304,5,1,15,0,9eqjks8amwm1ycytsoi7xld25,0,77.9,-2,5532045657,347,,5532045655,56,Right,5532048849,233,144,,,,,,,,,,,,,,,,ekizuw6hg7uyaojwjusby1jbo,Hrithik Tiwari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,Goalkeeper
2779234581,145,1,1,15,9,5yvw8xpbzap5lhlze04odtgk4,1,23.6,100,5531941191,107,,5531941201,141,92.3,5531941209,213,5.42,5531941199,140,29,5531941195,56,Back,5531941205,212,8.7,,,,,,,arzfyvstbc17d1mioc40tidm2,Naocha Singh Huidrom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2779234665,146,1,1,15,10,5yvw8xpbzap5lhlze04odtgk4,1,29.2,92.1,5531941679,212,7,5531941677,141,96.9,5531941675,140,23.3,5531941681,213,2.66,5531941673,56,Back,,,,,,,,,,23m69s7nd9vnc9u9ra2aspn11,Adrian Luna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2779234689,147,1,1,15,13,5yvw8xpbzap5lhlze04odtgk4,0,23.3,96.8,5531942023,286,,5531941879,212,3.8,5531941825,140,26.9,5531941881,213,6.12,5531941823,56,Back,5531942017,236,,5531942019,233,153,5531941827,141,95.9,arzfyvstbc17d1mioc40tidm2,Naocha Singh Huidrom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2779234701,153,74,1,15,13,9eqjks8amwm1ycytsoi7xld25,1,68.3,2.6,5531941941,56,Right,5531941945,285,,5531942109,233,147,,,,,,,,,,,,,,,,9d8lhd93zoyekfcypi15zt7je,Ayush Dev Chhetri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779234917,148,5,1,15,15,5yvw8xpbzap5lhlze04odtgk4,1,29.8,101.6,5531943031,56,Back,5531943033,347,,5531943089,233,154,,,,,,,,,,,,,,,,arzfyvstbc17d1mioc40tidm2,Naocha Singh Huidrom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2779234705,154,5,1,15,15,9eqjks8amwm1ycytsoi7xld25,0,70.2,-1.6,5531941977,347,,5531941975,56,Right,5531943153,233,148,,,,,,,,,,,,,,,,9d8lhd93zoyekfcypi15zt7je,Ayush Dev Chhetri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779234971,149,1,1,15,23,5yvw8xpbzap5lhlze04odtgk4,1,28.4,100,5531943373,213,5.08,5531943355,56,Back,5531943365,141,78.8,5531943351,107,,5531943359,140,34.1,5531943369,212,16.7,,,,,,,arzfyvstbc17d1mioc40tidm2,Naocha Singh Huidrom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2779234977,150,61,1,15,25,5yvw8xpbzap5lhlze04odtgk4,0,34.1,78.8,5531943409,56,Back,,,,,,,,,,,,,,,,,,,,,,ap6n4q8c3c5cj9ilb8bxcy9sk,Vibin Mohanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2779235021,155,1,1,15,27,9eqjks8amwm1ycytsoi7xld25,1,63.8,18.2,5531943645,56,Center,5531943649,141,44.3,5531943647,140,63.5,5531943651,212,17.8,5531943653,213,1.59,,,,,,,,,,5hligrqwpc6qzxiyg4rfeay1h,Carl McHugh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779235095,156,1,1,15,29,9eqjks8amwm1ycytsoi7xld25,1,63.5,44,5531944051,56,Center,5531944053,140,57.7,5531944055,141,28.6,5531944057,212,12.1,5531944059,213,4.19,,,,,,,,,,d5adi48nrkr3n0dqoitcdzu95,Kumam Udanta Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779235191,157,1,1,15,32,9eqjks8amwm1ycytsoi7xld25,1,61.7,30.1,5531944589,56,Center,5531944599,212,34.4,5531944597,141,75.6,5531944593,140,76.1,5531944601,213,1.12,5531944603,1,,5531944585,155,,,,,9d8lhd93zoyekfcypi15zt7je,Ayush Dev Chhetri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779235247,158,1,1,15,37,9eqjks8amwm1ycytsoi7xld25,1,74.9,81.4,5531944891,56,Center,5531944893,140,68.4,5531944895,141,70.6,5531944897,212,10,5531944899,213,3.96,,,,,,,,,,9dp54x2ylvg08u109thcf7dux,Aakash Sangwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779235351,159,1,1,15,39,9eqjks8amwm1ycytsoi7xld25,1,67.7,68.4,5531945505,140,52.9,5531945507,141,70,5531945509,212,15.6,5531945503,56,Center,5531945511,213,3.07,,,,,,,,,,d5adi48nrkr3n0dqoitcdzu95,Kumam Udanta Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779235381,160,1,1,15,43,9eqjks8amwm1ycytsoi7xld25,1,52.2,68.2,5531945651,213,5.59,5531945643,56,Center,5531945645,140,59.1,5531945647,141,59.4,5531945649,212,9.4,,,,,,,,,,qlk46xybcoxrvr01pauxibpx,Sandesh Jhingan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779235455,161,1,1,15,44,9eqjks8amwm1ycytsoi7xld25,1,59.1,59.4,5531946093,56,Back,5531946103,213,3.88,5531946097,140,45.5,5531946099,141,40.1,5531946101,212,19.4,,,,,,,,,,5hligrqwpc6qzxiyg4rfeay1h,Carl McHugh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2779235549,162,1,1,15,47,9eqjks8amwm1ycytsoi7xld25,1,43.7,43.1,5531946583,140,45.6,5531946581,56,Back,5531946589,213,1.46,5531946587,212,18.1,5531946585,141,69.6,,,,,,,,,,cs6a7dp9ot01jwplqj2xmxrrp,Odei Onaindia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
