id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/9/value,qualifier/15/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,teamName,Position
2784562125,531,52,2,66,34,8uacz8yrceknwsreon4rb5i8o,1,4.6,71.3,2025-03-06T15:24:25.907Z,2025-03-06T15:24:30Z,,,,,,,,,,,,,,,,,,,,,,,,,1uvpqxrzxnjfb790p5t1mjztg,Muheet Shabir Khan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,Goalkeeper
2784562171,532,1,2,66,53,8uacz8yrceknwsreon4rb5i8o,0,15.8,63.9,2025-03-06T15:24:44.771Z,2025-03-06T15:24:48Z,5561098677,199,,5561098683,141,60.5,5561098685,212,47.8,5561098679,56,Center,5561098689,1,,5561098681,140,61.3,5561098687,213,6.23,,,,1uvpqxrzxnjfb790p5t1mjztg,Muheet Shabir Khan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,Goalkeeper
2784562177,573,4,2,67,0,d65t4cxgbtgc2ztx2n88b8tii,1,39,39.5,2025-03-06T15:24:51.938Z,2025-03-06T15:25:15Z,5561098977,294,,5561098727,152,,5561098761,233,533,5561098723,13,,5561098725,56,Back,5561098731,286,,,,,,,,epjm2k6lplvween8gexdifyi2,Alex Saji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2784562175,533,4,2,67,0,8uacz8yrceknwsreon4rb5i8o,0,61,60.5,2025-03-06T15:24:51.939Z,2025-03-06T15:25:16Z,5561098741,294,,5561098747,285,,5561098739,13,,5561098743,56,Center,5561098765,233,573,5561098745,152,,,,,,,,2hsgcgekgsls87pbwwz9a3q39,Petros Giakoumakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2784562209,574,1,2,67,19,d65t4cxgbtgc2ztx2n88b8tii,1,37,42.4,2025-03-06T15:25:10.538Z,2025-03-06T15:25:17Z,5561099013,189,,5561098959,212,15.7,5561098951,152,,5561098957,141,65.5,5561098953,56,Back,5561098949,5,,5561098961,213,1.58,5561098955,140,36.9,1cz2q65pbg4w6698n6dy028rt,Andrei Alba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2784562211,575,61,2,67,20,d65t4cxgbtgc2ztx2n88b8tii,1,36.9,65.5,2025-03-06T15:25:12.038Z,2025-03-06T15:25:12Z,5561098965,56,Back,,,,,,,,,,,,,,,,,,,,,,7nl0hn7670l84eqqbp2ecjdux,Stefan Šapić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2784562217,576,1,2,67,22,d65t4cxgbtgc2ztx2n88b8tii,1,33.3,88,2025-03-06T15:25:13.756Z,2025-03-06T15:25:16Z,5561099003,213,4.2,5561098995,56,Back,5561098999,141,48.2,5561098997,140,18.9,5561099001,212,31,,,,,,,,,,d75znztlcz5g3p5t6jg77s02y,Parag Shrivas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2784562225,577,1,2,67,26,d65t4cxgbtgc2ztx2n88b8tii,1,18.9,47.9,2025-03-06T15:25:17.755Z,2025-03-06T15:25:19Z,5561099079,213,5.77,5561099067,56,Back,5561099069,140,36.1,5561099077,212,20.7,5561099071,141,33.1,,,,,,,,,,91uv3tace3n1v7v7422lisi5l,Arshdeep Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,Goalkeeper
2784562231,578,1,2,67,28,d65t4cxgbtgc2ztx2n88b8tii,1,36.1,33.1,2025-03-06T15:25:19.489Z,2025-03-06T15:25:21Z,5561099087,141,3.4,5561099085,140,20.8,5561099091,213,4.04,5561099089,212,25.8,5561099095,156,,5561099083,56,Back,,,,,,,cczfio2y0doub738tvqss83qh,Cy Goddard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2784562253,579,1,2,67,30,d65t4cxgbtgc2ztx2n88b8tii,0,20.3,4.3,2025-03-06T15:25:21.473Z,2025-03-06T15:25:26Z,5561099209,56,Center,5561099215,212,56,5561099207,157,,5561099213,141,41.6,5561099217,213,0.47,5561099211,140,67.9,5561099219,1,,,,,epjm2k6lplvween8gexdifyi2,Alex Saji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2784562261,534,44,2,67,34,8uacz8yrceknwsreon4rb5i8o,1,32.2,53.8,2025-03-06T15:25:25.472Z,2025-03-06T15:27:41Z,5561099263,56,Back,5561099265,285,,5561099267,233,580,,,,,,,,,,,,,,,,11xl1jtpjn674dw6yxfv33pey,Suresh Meitei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2784562257,580,44,2,67,34,d65t4cxgbtgc2ztx2n88b8tii,0,67.8,46.2,2025-03-06T15:25:25.473Z,2025-03-06T15:27:41Z,5561099273,233,534,5561099245,56,Center,5561099247,286,,,,,,,,,,,,,,,,,7i6kz4bfox0j52efjxfa34mj8,Devendra Murgaokar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2784562269,535,1,2,67,35,8uacz8yrceknwsreon4rb5i8o,0,32.2,46.3,2025-03-06T15:25:27.139Z,2025-03-06T15:25:28Z,5561099301,141,66,5561099299,140,35.5,5561099305,213,1.32,5561099295,3,,5561099297,56,Back,5561099303,212,13.8,,,,,,,11xl1jtpjn674dw6yxfv33pey,Suresh Meitei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2784562265,581,61,2,67,36,d65t4cxgbtgc2ztx2n88b8tii,0,66,28.2,2025-03-06T15:25:27.737Z,2025-03-06T15:25:28Z,5561099289,56,Center,,,,,,,,,,,,,,,,,,,,,,cczfio2y0doub738tvqss83qh,Cy Goddard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2784562285,536,1,2,67,41,8uacz8yrceknwsreon4rb5i8o,0,42,85.3,2025-03-06T15:25:32.514Z,2025-03-06T15:25:35Z,5561099375,140,41.2,5561099381,213,1.86,5561099373,56,Back,5561099423,286,,5561099417,236,,5561099377,141,89.4,5561099379,212,2.9,5561099419,233,582,1csytueiqmph9zm2p58ww333e,Ricky Shabong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2784562297,582,74,2,67,41,d65t4cxgbtgc2ztx2n88b8tii,1,58.2,14.7,2025-03-06T15:25:32.515Z,2025-03-06T15:27:34Z,5561099413,285,,5561099411,56,Right,5561099427,233,536,,,,,,,,,,,,,,,,77w23oif80n182nsktwf43949,Issac Vanmalsawma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2784562321,537,5,2,67,42,8uacz8yrceknwsreon4rb5i8o,1,42.7,101.2,2025-03-06T15:25:34.130Z,2025-03-06T15:27:32Z,5561099583,233,583,5561099563,347,,5561099561,56,Back,,,,,,,,,,,,,,,,1csytueiqmph9zm2p58ww333e,Ricky Shabong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2784562305,583,5,2,67,42,d65t4cxgbtgc2ztx2n88b8tii,0,57.3,-1.2,2025-03-06T15:25:34.130Z,2025-03-06T15:27:32Z,5561099599,233,537,5561099491,347,,5561099489,56,Right,,,,,,,,,,,,,,,,77w23oif80n182nsktwf43949,Issac Vanmalsawma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2784562335,538,1,2,67,53,8uacz8yrceknwsreon4rb5i8o,0,44,100,2025-03-06T15:25:44.681Z,2025-03-06T15:25:45Z,5561099633,107,,5561099635,56,Left,5561099641,212,30.9,5561099639,141,93.2,5561099643,213,6.09,5561099645,1,,5561099637,140,72.9,,,,8js8a2yz6jly94vf0ilyg76s4,Tekcham Abhishek Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2784562337,584,1,2,67,55,d65t4cxgbtgc2ztx2n88b8tii,1,27.2,4,2025-03-06T15:25:47.095Z,2025-03-06T15:25:48Z,5561099661,213,0.94,5561099655,140,34.6,5561099653,56,Back,5561099651,3,,5561099657,141,19.7,5561099659,212,13.2,,,,,,,7o888qpdzcc1wnt4qovjdaiok,Mohammed Rafi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2784562341,585,49,2,67,57,d65t4cxgbtgc2ztx2n88b8tii,1,35.3,24.1,2025-03-06T15:25:48.423Z,2025-03-06T15:25:48Z,,,,,,,,,,,,,,,,,,,,,,,,,1cz2q65pbg4w6698n6dy028rt,Andrei Alba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2784562349,586,1,2,67,57,d65t4cxgbtgc2ztx2n88b8tii,1,34.8,25.2,2025-03-06T15:25:48.876Z,2025-03-06T15:25:51Z,5561099699,213,2.37,5561099691,56,Back,5561099697,212,15.3,5561099693,140,24.3,5561099695,141,40.9,,,,,,,,,,1cz2q65pbg4w6698n6dy028rt,Andrei Alba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2784562359,587,1,2,68,0,d65t4cxgbtgc2ztx2n88b8tii,1,30.3,47.6,2025-03-06T15:25:51.673Z,2025-03-06T15:25:53Z,5561099735,212,22.4,5561099737,213,0.83,5561099731,140,44.7,5561099733,141,72,5561099729,56,Back,,,,,,,,,,7nl0hn7670l84eqqbp2ecjdux,Stefan Šapić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2784562373,588,1,2,68,2,d65t4cxgbtgc2ztx2n88b8tii,1,44.7,72,2025-03-06T15:25:53.376Z,2025-03-06T15:25:57Z,5561099803,56,Back,5561099811,213,2.66,5561099809,212,20.9,5561099807,141,86.2,5561099805,140,27,,,,,,,,,,7hztjxpnaipt5h8retrm1kyy,Ramhlunchhunga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2784562389,589,1,2,68,5,d65t4cxgbtgc2ztx2n88b8tii,1,26.1,77.5,2025-03-06T15:25:56.860Z,2025-03-06T15:25:59Z,5561099895,212,16.8,5561099897,213,5.36,5561099889,56,Back,5561099891,140,35.7,5561099893,141,57.8,,,,,,,,,,d75znztlcz5g3p5t6jg77s02y,Parag Shrivas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2784562405,590,1,2,68,7,d65t4cxgbtgc2ztx2n88b8tii,1,35.6,57.5,2025-03-06T15:25:59.344Z,2025-03-06T15:26:04Z,5561099997,56,Back,5561100003,212,33.5,5561099999,140,44.8,5561100005,213,5,5561099995,155,,5561100001,141,10.3,5561100007,1,,,,,1cz2q65pbg4w6698n6dy028rt,Andrei Alba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2784562419,591,1,2,68,13,d65t4cxgbtgc2ztx2n88b8tii,1,62.5,10.3,2025-03-06T15:26:04.844Z,2025-03-06T15:26:08Z,5561100069,56,Right,5561100071,140,53.3,5561100075,212,9.7,5561100077,213,3.18,5561100073,141,9.8,,,,,,,,,,7o888qpdzcc1wnt4qovjdaiok,Mohammed Rafi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2784562431,592,1,2,68,17,d65t4cxgbtgc2ztx2n88b8tii,1,59.5,12.3,2025-03-06T15:26:08.563Z,2025-03-06T15:26:12Z,5561100131,212,57.4,5561100125,56,Left,5561100123,157,,5561100127,140,72.1,5561100135,1,,5561100133,213,1.34,5561100129,141,94.5,,,,77w23oif80n182nsktwf43949,Issac Vanmalsawma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2784562433,593,50,2,68,21,d65t4cxgbtgc2ztx2n88b8tii,1,66.6,92.8,2025-03-06T15:26:12.750Z,2025-03-06T15:26:17Z,5561100203,233,539,5561100139,56,Left,5561100141,286,,,,,,,,,,,,,,,,,7hztjxpnaipt5h8retrm1kyy,Ramhlunchhunga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2784562439,539,7,2,68,21,8uacz8yrceknwsreon4rb5i8o,0,33.4,7.2,2025-03-06T15:26:12.751Z,2025-03-06T15:26:17Z,5561100169,285,,5561100193,233,593,5561100167,56,Back,,,,,,,,,,,,,,,,1i4qgopfzsr2xyfs93kjtcvai,Khaiminthang Lhungdim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2784562441,594,1,2,68,24,d65t4cxgbtgc2ztx2n88b8tii,1,46.9,72.6,2025-03-06T15:26:16.061Z,2025-03-06T15:26:19Z,5561100267,212,14.1,5561100261,56,Back,5561100269,213,1.48,5561100265,141,93.3,5561100263,140,48.1,,,,,,,,,,7nl0hn7670l84eqqbp2ecjdux,Stefan Šapić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2784562445,595,3,2,68,27,d65t4cxgbtgc2ztx2n88b8tii,0,44.8,94,2025-03-06T15:26:18.936Z,2025-03-06T15:26:22Z,5561100293,56,Back,5561100325,233,540,5561100295,286,,,,,,,,,,,,,,,,,d75znztlcz5g3p5t6jg77s02y,Parag Shrivas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2784562447,540,7,2,68,27,8uacz8yrceknwsreon4rb5i8o,0,55.2,6,2025-03-06T15:26:18.937Z,2025-03-06T15:26:23Z,5561100315,233,595,5561100309,285,,5561100307,56,Right,,,,,,,,,,,,,,,,bwiqj25qbrcc2xhc8faqb44wl,Ezequiel Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2784562455,596,4,2,68,33,d65t4cxgbtgc2ztx2n88b8tii,1,42.8,94.6,2025-03-06T15:26:24.784Z,2025-03-06T15:26:29Z,5561100399,13,,5561100401,56,Back,5561100407,286,,5561100437,233,541,5561100405,265,,5561100403,152,,,,,,,,d75znztlcz5g3p5t6jg77s02y,Parag Shrivas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2784562453,541,4,2,68,33,8uacz8yrceknwsreon4rb5i8o,0,57.2,5.4,2025-03-06T15:26:24.785Z,2025-03-06T15:26:29Z,5561100373,152,,5561100375,265,,5561100369,13,,5561100447,233,596,5561100371,56,Right,5561100377,285,,,,,,,,bwiqj25qbrcc2xhc8faqb44wl,Ezequiel Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2784562521,597,1,2,68,50,d65t4cxgbtgc2ztx2n88b8tii,1,46.5,93.6,2025-03-06T15:26:41.686Z,2025-03-06T15:26:44Z,5561100793,212,19.8,5561100785,152,,5561100795,213,4.36,5561100783,5,,5561100787,56,Back,5561100799,189,,5561100789,140,39.9,5561100791,141,66.3,d75znztlcz5g3p5t6jg77s02y,Parag Shrivas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2784562527,598,1,2,68,53,d65t4cxgbtgc2ztx2n88b8tii,1,39.9,66.3,2025-03-06T15:26:44.530Z,2025-03-06T15:26:46Z,5561100831,141,69.9,5561100835,213,2.89,5561100827,56,Back,5561100829,140,31,5561100833,212,9.7,,,,,,,,,,77w23oif80n182nsktwf43949,Issac Vanmalsawma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2784562539,599,1,2,68,54,d65t4cxgbtgc2ztx2n88b8tii,1,31,69.9,2025-03-06T15:26:45.888Z,2025-03-06T15:26:47Z,5561100885,140,37.7,5561100887,141,94.1,5561100883,56,Back,5561100891,213,1.17,5561100889,212,17.9,,,,,,,,,,7nl0hn7670l84eqqbp2ecjdux,Stefan Šapić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2784562543,600,1,2,68,55,d65t4cxgbtgc2ztx2n88b8tii,1,37.7,94.1,2025-03-06T15:26:46.951Z,2025-03-06T15:26:48Z,5561100917,213,5.13,5561100915,212,14.9,5561100909,56,Back,5561100911,140,43.4,5561100913,141,74.1,,,,,,,,,,1cz2q65pbg4w6698n6dy028rt,Andrei Alba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2784562557,601,1,2,68,56,d65t4cxgbtgc2ztx2n88b8tii,1,43.4,74.1,2025-03-06T15:26:47.888Z,2025-03-06T15:26:52Z,5561100979,56,Back,5561100987,213,1.33,5561100985,212,17,5561100981,140,47.3,5561100983,141,98.3,,,,,,,,,,d75znztlcz5g3p5t6jg77s02y,Parag Shrivas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2784562561,602,1,2,69,0,d65t4cxgbtgc2ztx2n88b8tii,0,47.4,91.4,2025-03-06T15:26:51.966Z,2025-03-06T15:26:53Z,5561101011,140,58,5561101015,212,27.4,5561101017,213,5.13,5561101009,56,Center,5561101013,141,54.6,,,,,,,,,,7hztjxpnaipt5h8retrm1kyy,Ramhlunchhunga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2784562563,542,49,2,69,2,8uacz8yrceknwsreon4rb5i8o,1,41.8,39.8,2025-03-06T15:26:54.025Z,2025-03-06T15:26:54Z,,,,,,,,,,,,,,,,,,,,,,,,,61omz2augmafukhx5q6zydw8a,Leon Augustine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2784562575,543,1,2,69,2,8uacz8yrceknwsreon4rb5i8o,1,41.8,39.8,2025-03-06T15:26:54.321Z,2025-03-06T15:27:07Z,5561101065,140,52.3,5561101063,56,Center,5561101067,141,34.9,5561101069,212,11.5,5561101071,213,5.99,,,,,,,,,,61omz2augmafukhx5q6zydw8a,Leon Augustine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2784562577,544,43,2,69,5,8uacz8yrceknwsreon4rb5i8o,1,0,0,2025-03-06T15:26:56.561Z,2025-03-06T15:27:01Z,5561101159,144,44,5561101075,56,Center,5561101077,286,0,,,,,,,,,,,,,,,,cqwjl27qlms7fxa3edgkvpr6d,Asmir Suljić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2784562587,545,3,2,69,5,8uacz8yrceknwsreon4rb5i8o,0,52.2,36.3,2025-03-06T15:26:56.870Z,2025-03-06T15:27:36Z,5561101119,286,,5561101125,233,603,5561101117,56,Center,,,,,,,,,,,,,,,,cqwjl27qlms7fxa3edgkvpr6d,Asmir Suljić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2784562581,603,7,2,69,5,d65t4cxgbtgc2ztx2n88b8tii,1,47.8,63.7,2025-03-06T15:26:56.871Z,2025-03-06T15:27:36Z,5561101121,233,545,5561101111,285,,5561101109,56,Back,,,,,,,,,,,,,,,,77w23oif80n182nsktwf43949,Issac Vanmalsawma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2784562585,604,49,2,69,6,d65t4cxgbtgc2ztx2n88b8tii,1,47.9,62.1,2025-03-06T15:26:57.949Z,2025-03-06T15:26:58Z,,,,,,,,,,,,,,,,,,,,,,,,,77w23oif80n182nsktwf43949,Issac Vanmalsawma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2784562613,605,1,2,69,12,d65t4cxgbtgc2ztx2n88b8tii,1,43,69.3,2025-03-06T15:27:04.011Z,2025-03-06T15:27:08Z,5561101255,140,36.6,5561101261,213,2.21,5561101253,56,Back,5561101257,141,82.7,5561101259,212,11.3,,,,,,,,,,77w23oif80n182nsktwf43949,Issac Vanmalsawma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2784562621,606,1,2,69,16,d65t4cxgbtgc2ztx2n88b8tii,1,37.6,81.7,2025-03-06T15:27:08.073Z,2025-03-06T15:27:11Z,5561101315,140,49.9,5561101313,56,Back,5561101317,141,67.6,5561101321,213,5.64,5561101319,212,16.1,,,,,,,,,,d75znztlcz5g3p5t6jg77s02y,Parag Shrivas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2784562625,607,1,2,69,20,d65t4cxgbtgc2ztx2n88b8tii,1,48.1,75.3,2025-03-06T15:27:11.728Z,2025-03-06T15:27:15Z,5561101353,141,92.1,5561101349,56,Back,5561101355,212,15.5,5561101351,140,38.1,5561101357,213,2.31,,,,,,,,,,7hztjxpnaipt5h8retrm1kyy,Ramhlunchhunga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2784562645,608,1,2,69,23,d65t4cxgbtgc2ztx2n88b8tii,1,36.9,88.6,2025-03-06T15:27:15.197Z,2025-03-06T15:27:21Z,5561101441,56,Right,5561101447,212,75.3,5561101449,213,5.51,5561101451,1,,5561101445,141,11.6,5561101437,155,,5561101443,140,88.5,5561101439,196,,d75znztlcz5g3p5t6jg77s02y,Parag Shrivas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2784562653,609,1,2,69,29,d65t4cxgbtgc2ztx2n88b8tii,0,97.2,14.3,2025-03-06T15:27:20.914Z,2025-03-06T15:27:22Z,5561101475,56,Center,5561101477,140,97.5,5561101471,2,,5561101483,213,1.56,5561101473,155,,5561101479,141,47.2,5561101481,212,22.4,,,,7o888qpdzcc1wnt4qovjdaiok,Mohammed Rafi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2784562655,546,52,2,69,31,8uacz8yrceknwsreon4rb5i8o,1,2.9,49.8,2025-03-06T15:27:23.225Z,2025-03-06T15:27:23Z,,,,,,,,,,,,,,,,,,,,,,,,,1uvpqxrzxnjfb790p5t1mjztg,Muheet Shabir Khan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,Goalkeeper
2784562697,547,1,2,69,49,8uacz8yrceknwsreon4rb5i8o,0,13.7,50.2,2025-03-06T15:27:40.793Z,2025-03-06T15:27:42Z,5561101735,199,,5561101747,1,,5561101741,141,49.8,5561101745,213,6.28,5561101737,56,Center,5561101739,140,62.1,5561101743,212,50.8,,,,1uvpqxrzxnjfb790p5t1mjztg,Muheet Shabir Khan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,Goalkeeper
2784562709,610,1,2,69,51,d65t4cxgbtgc2ztx2n88b8tii,0,39.8,54.3,2025-03-06T15:27:42.894Z,2025-03-06T15:27:45Z,5561101825,212,20.4,5561101823,141,42.1,5561101817,3,,5561101821,140,57.6,5561101827,213,5.87,5561101819,56,Center,,,,,,,7nl0hn7670l84eqqbp2ecjdux,Stefan Šapić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2784562721,548,1,2,69,54,8uacz8yrceknwsreon4rb5i8o,0,46.2,61.2,2025-03-06T15:27:45.961Z,2025-03-06T15:27:48Z,5561101889,3,,5561101891,56,Center,5561101895,141,71.4,5561101897,212,18.1,5561101899,213,0.39,5561101893,140,62.1,,,,,,,1csytueiqmph9zm2p58ww333e,Ricky Shabong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2784562725,611,1,2,69,56,d65t4cxgbtgc2ztx2n88b8tii,1,42.2,25.6,2025-03-06T15:27:47.784Z,2025-03-06T15:27:51Z,5561101929,213,0.3,5561101919,3,,5561101921,56,Center,5561101927,212,23.6,5561101923,140,63.7,5561101925,141,35.7,,,,,,,7o888qpdzcc1wnt4qovjdaiok,Mohammed Rafi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2784562727,612,61,2,69,59,d65t4cxgbtgc2ztx2n88b8tii,0,63.7,35.7,2025-03-06T15:27:51.174Z,2025-03-06T15:27:51Z,5561101933,56,Center,,,,,,,,,,,,,,,,,,,,,,cczfio2y0doub738tvqss83qh,Cy Goddard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2784562731,549,43,2,70,0,8uacz8yrceknwsreon4rb5i8o,1,0,0,2025-03-06T15:27:51.729Z,2025-03-06T15:27:58Z,5561102039,144,49,,,,,,,,,,,,,,,,,,,,,,3znwt67r5j8mghoi2wm9urris,Nikhil Prabhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2784562739,550,1,2,70,1,8uacz8yrceknwsreon4rb5i8o,1,43.7,88.1,2025-03-06T15:27:52.449Z,2025-03-06T15:27:54Z,5561101969,140,57.2,5561101971,141,95.3,5561101967,56,Left,5561101975,213,0.33,5561101973,212,15,,,,,,,,,,3znwt67r5j8mghoi2wm9urris,Nikhil Prabhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2784562753,551,1,2,70,3,8uacz8yrceknwsreon4rb5i8o,1,57.2,95.3,2025-03-06T15:27:54.504Z,2025-03-06T15:28:06Z,5561102067,56,Left,5561102071,141,94.1,5561102069,140,71.5,5561102073,212,15,5561102141,210,15,5561102075,213,6.23,,,,,,,61omz2augmafukhx5q6zydw8a,Leon Augustine,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2784562755,552,15,2,70,8,8uacz8yrceknwsreon4rb5i8o,1,79.2,70.6,2025-03-06T15:27:59.778Z,2025-03-06T15:28:07Z,5561102083,56,Center,5561102163,103,19.6,5561102181,233,613,5561102177,147,51.4,5561102081,18,,5561102159,102,49.9,5561102151,55,551,5561102173,146,97.8,2hsgcgekgsls87pbwwz9a3q39,Petros Giakoumakis,5561102145,78,,5561102165,215,5561102079,22,5561102111,20,,,,5561102147,29,,,,,,,,,,,,,,,,,,,Punjab FC,
2784562761,613,10,2,70,8,d65t4cxgbtgc2ztx2n88b8tii,1,1.8,48.5,2025-03-06T15:27:59.878Z,2025-03-06T15:28:07Z,5561102105,178,,5561102133,177,,5561102185,233,552,5561102107,182,,5561102109,56,Back,,,,,,,,,,91uv3tace3n1v7v7422lisi5l,Arshdeep Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,Goalkeeper
2784562765,614,52,2,70,9,d65t4cxgbtgc2ztx2n88b8tii,1,1.8,48.5,2025-03-06T15:28:01.214Z,2025-03-06T15:28:04Z,,,,,,,,,,,,,,,,,,,,,,,,,91uv3tace3n1v7v7422lisi5l,Arshdeep Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,Goalkeeper
